Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9
,,,,,,,,4788,39989,32515,45208,79324,102877,101881,174125,126642,44795
,,,,,,,,4789,42540,33856,48381,83543,105277,106858,182915,129249,45333
,,,,,,,,4790,44741,34850,51246,87577,107602,110676,189211,130888,45738
,,,,,,,,4791,46579,35763,53738,90549,109010,112838,193253,131726,45717
,,,,,,,,4792,47997,36511,56056,92545,109240,113789,195090,132025,45800
,,,,,,,,4793,49837,37204,57390,93227,109051,114114,195343,131244,45812
,,,,,,,,4794,51635,37638,57941,92285,107532,112838,191679,128214,45263
,,,,,,,,4795,52814,37887,57873,90018,104864,110665,186168,123974,44215
,,,,,,,,4796,52891,37469,56880,86653,101777,107502,179895,121033,42970
,,,,,,,,4797,52165,36587,54890,83490,99202,103960,174245,117864,42059
,,,,,,,,4798,50786,35905,53378,80984,95316,100223,167366,110353,40072
,,,,,,,,4799,48883,35163,52109,75479,88343,95026,155130,101416,36788
,,,,,,,,4800,48467,34428,49967,69195,81420,88035,141836,93600,33671
,,,,,,,,4801,46828,32858,46166,64004,76545,82098,130602,88395,31397
,,,,,,,,4802,42823,30399,42596,60188,72978,77683,122890,84738,29968
,,,,,,,,4803,38651,28021,39868,57719,70671,74542,117686,82546,29134
,,,,,,,,4804,36112,26441,37739,56041,69931,72111,114587,82443,28874
,,,,,,,,4805,34113,25486,36409,55543,71207,71265,114590,85472,29516
,,,,,,,,4806,32703,25026,35660,56597,74386,72091,117971,90301,31254
,,,,,,,,4807,31944,24939,35858,58499,78425,73801,123526,95452,33986
,,,,,,,,4808,32542,25832,36589,60189,83242,76864,130747,100156,36730
,,,,,,,,4809,33902,27436,37795,64483,87379,82057,140041,104177,38625
,,,,,,,,4810,35354,29346,40016,70036,90814,88044,150163,107547,39671
,,,,,,,,4811,37974,31153,43365,75848,93638,94201,160603,109914,40187
,,,,,,,,4812,40803,32712,46722,81160,95509,99220,169781,111125,40230
,,,,,,,,4813,43522,33959,50040,86021,96996,104040,177424,111926,40123
,,,,,,,,4814,46134,34898,53143,90405,98415,108044,183013,111832,39902
,,,,,,,,4815,48200,35395,55531,93416,99408,110581,186480,111221,39429
,,,,,,,,4816,49975,35793,57710,94994,100178,111812,188297,110674,39064
,,,,,,,,4817,52159,35800,59133,95127,100619,112451,187762,109303,38872
,,,,,,,,4818,54068,35628,60433,93290,99844,111264,184643,106720,38477
,,,,,,,,4819,55412,35321,60634,89660,97591,109216,179091,103666,37829
,,,,,,,,4820,55750,34578,58991,85450,94057,105902,172486,101318,37038
,,,,,,,,4821,54757,33729,56435,81904,91003,101860,167020,99046,36545
,,,,,,,,4822,53100,32946,54465,79114,87944,97913,160786,93875,35115
,,,,,,,,4823,50835,32404,52906,74290,81585,92874,150211,87050,32480
,,,,,,,,4824,49475,31827,50722,68848,75175,87056,138230,80396,29796
,,,,,,,,4825,47575,30643,47251,63706,70180,80861,128058,75921,27749
,,,,,,,,4826,43654,28607,44108,59903,66427,75817,120229,72625,26388
,,,,,,,,4827,39617,26655,41288,57181,63962,72364,115090,70747,25562
,,,,,,,,4828,36432,25265,38888,55082,62700,69623,111761,70019,25135
,,,,,,,,4829,34229,24430,37260,53800,62716,68018,110430,70531,25156
,,,,,,,,4830,32980,23880,36013,53703,63143,67405,110542,71341,25565
,,,,,,,,4831,32127,23771,35563,54039,64744,67234,112593,74273,27130
,,,,,,,,4832,31934,23929,35425,54775,69582,68791,117910,79972,29775
,,,,,,,,4833,32275,24521,35676,59154,75100,73339,128006,85908,32556
,,,,,,,,4834,32466,25819,37785,65284,79863,79139,139864,90681,34600
,,,,,,,,4835,34437,27629,41105,71422,83776,85043,150654,94285,35955
,,,,,,,,4836,36844,29493,44839,77387,86799,90355,160432,96918,36814
,,,,,,,,4837,39951,30826,48176,82445,89366,94746,168239,98898,37329
,,,,,,,,4838,43092,31838,51257,86669,92071,98752,174015,100622,37682
,,,,,,,,4839,45842,32276,53564,90025,94138,101883,178669,101964,37982
,,,,,,,,4840,48258,32759,55376,92370,96211,103944,181571,103157,38484
,,,,,,,,4841,50350,33311,56998,93611,97903,105317,181845,103717,39006
,,,,,,,,4842,52424,33868,58258,93311,97931,105457,179083,102709,39146
,,,,,,,,4843,54079,34377,58944,91357,96400,104884,173821,100882,38533
,,,,,,,,4844,54524,34193,57442,87307,93639,101833,166497,99277,37419
,,,,,,,,4845,53933,33617,54511,83645,91511,98149,160449,98146,36860
,,,,,,,,4846,52541,32966,52373,80702,88548,94396,154402,93686,35593
,,,,,,,,4847,50443,32174,50554,75560,82654,89286,144416,87393,33176
,,,,,,,,4848,49238,31468,48472,70133,76397,83334,133687,81118,30606
,,,,,,,,4849,47490,30335,45447,65251,71490,77835,124152,76332,28569
,,,,,,,,4850,43645,28384,42488,61084,67733,73255,117010,72990,27131
,,,,,,,,4851,39666,26438,39881,58002,65223,70237,111943,70692,26216
,,,,,,,,4852,36629,24989,37781,55773,63598,67804,108499,69519,25679
,,,,,,,,4853,34569,24217,36459,54338,62994,66362,106803,69265,25455
,,,,,,,,4854,32963,23671,35411,53721,62515,65605,106298,68927,25396
,,,,,,,,4855,32029,23503,34943,53511,63672,65389,107324,71659,26582
,,,,,,,,4856,31651,23621,34706,53935,68720,66908,112535,77637,29018
,,,,,,,,4857,31696,23873,34556,57343,75210,72070,125023,84541,31941
,,,,,,,,4858,31380,24888,36205,62056,81648,78372,137998,91048,34526
,,,,,,,,4859,32843,26588,39228,67062,87168,84791,148713,96535,36575
,,,,,,,,4860,35411,28362,42801,72203,92117,90451,157909,101235,38276
,,,,,,,,4861,38198,29842,46117,76975,96119,95698,165615,105161,39522
,,,,,,,,4862,41046,30822,49165,80997,99423,100104,171137,108567,40323
,,,,,,,,4863,43929,31557,51755,84604,101911,103437,174486,111189,40922
,,,,,,,,4864,46518,32162,53707,87118,104418,105929,176222,114381,41542
,,,,,,,,4865,49000,32614,55265,88648,106747,107231,176011,117149,42256
,,,,,,,,4866,51187,33187,56313,89007,107879,108125,174240,117514,42506
,,,,,,,,4867,52696,33534,56210,87626,106737,107459,170193,115311,41923
,,,,,,,,4868,53293,33486,54729,84416,103968,104442,165147,112779,41070
,,,,,,,,4869,52921,33046,52713,81585,101875,101393,160337,111270,40714
,,,,,,,,4870,51731,32606,51462,79542,98340,98604,154403,105683,39273
,,,,,,,,4871,49605,31948,50257,74408,91723,93560,143985,97889,36415
,,,,,,,,4872,48673,31354,48490,68613,84909,87024,132564,90059,33506
,,,,,,,,4873,46775,30072,45295,63154,79757,80982,122750,85019,31430
,,,,,,,,4874,42734,28081,42304,59539,76363,76674,115830,81965,30125
,,,,,,,,4875,38441,26028,39647,56950,74253,73777,111242,80488,29256
,,,,,,,,4876,35365,24743,37663,55489,73589,71943,109238,81055,29168
,,,,,,,,4877,33364,24021,36675,55169,75343,71202,109979,84720,30119
,,,,,,,,4878,32409,23721,35943,56388,79294,72179,114150,90351,32196
,,,,,,,,4879,31913,23962,36188,58907,84670,74461,120671,97169,35462
,,,,,,,,4880,32718,24942,37047,60531,91369,77772,128472,104519,39020
,,,,,,,,4881,33520,26626,38549,64347,97993,83721,139212,111808,41991
,,,,,,,,4882,35623,28735,41088,68977,104775,90154,151621,120000,44391
,,,,,,,,4883,38335,30715,44248,74399,111227,96998,164517,127015,46601
,,,,,,,,4884,41388,32033,47431,79291,116372,103007,176297,132607,48451
,,,,,,,,4885,44263,33245,50604,82884,120638,107969,186018,137208,49897
,,,,,,,,4886,47046,34016,53436,85992,123723,111511,192841,140037,50970
,,,,,,,,4887,49123,34528,55972,88429,125861,113785,196563,142230,51436
,,,,,,,,4888,50719,34861,57906,90522,127119,115320,196981,143634,51826
,,,,,,,,4889,52314,35006,58980,91397,126975,115926,196009,143421,51993
,,,,,,,,4890,53398,35051,59187,90543,125627,115066,192707,141017,51322
,,,,,,,,4891,54233,34831,58628,88272,122694,113563,187494,136979,50055
,,,,,,,,4892,54562,34802,57842,85106,119569,110932,181962,133625,49342
,,,,,,,,4893,53811,34516,56058,82327,117110,108132,176100,130645,48568
,,,,,,,,4894,51966,33977,54227,79914,111846,104470,168516,122149,46005
,,,,,,,,4895,49880,33336,53034,74099,103494,99086,156050,112209,42062
,,,,,,,,4896,49055,32670,50757,67986,95680,92027,142663,103247,38347
,,,,,,,,4897,46758,31067,46941,62274,89755,85372,131572,97071,35698
,,,,,,,,4898,42287,28706,43364,58715,85098,80737,123687,92832,33932
,,,,,,,,4899,38054,26731,40585,56332,82021,77569,118401,90256,32858
,,,,,,,,4900,35139,25379,38616,54824,80580,75185,115278,90114,32524
,,,,,,,,4901,33173,24627,37268,54610,81375,74249,115528,92965,33169
,,,,,,,,4902,32485,24289,36411,55958,84636,74899,119539,98108,35004
,,,,,,,,4903,32236,24505,36575,58577,89214,76717,125933,104941,38331
,,,,,,,,4904,32346,25361,37373,60228,94071,79795,133412,111682,42090
,,,,,,,,4905,33260,26813,38411,64176,98264,85105,144538,117905,45334
,,,,,,,,4906,34683,28821,40277,69196,102720,91024,157688,124226,48050
,,,,,,,,4907,37403,30532,42998,74582,106366,97152,171481,129222,50329
,,,,,,,,4908,39927,31608,45840,79586,109260,102492,183261,132338,51865
,,,,,,,,4909,42107,32642,49087,83459,112207,107026,191798,134836,53171
,,,,,,,,4910,44156,33425,51795,87117,114506,111091,197768,136374,54308
,,,,,,,,4911,45941,33986,53964,90065,115786,113689,200220,137233,54691
,,,,,,,,4912,47263,34457,55716,92114,116676,115403,200659,137494,54488
,,,,,,,,4913,48727,34813,57131,93178,116520,116192,199393,136197,53848
,,,,,,,,4914,50293,35303,57853,92749,115177,115642,195424,132942,52302
,,,,,,,,4915,51380,35416,58058,90714,112326,114076,189423,128373,50028
,,,,,,,,4916,52168,35622,57695,87783,108902,111276,183996,124222,48532
,,,,,,,,4917,51751,35497,56215,85057,106395,108782,178074,121119,47410
,,,,,,,,4918,50173,34864,54511,82572,101818,105006,170453,112979,44425
,,,,,,,,4919,48100,34256,53186,77184,93667,99615,157769,102651,40035
,,,,,,,,4920,47253,33390,50605,71004,86104,92357,144106,93687,35974
,,,,,,,,4921,45053,31751,46444,65266,80505,85983,133072,87031,32902
,,,,,,,,4922,40861,29184,42777,61415,76362,81156,124899,82358,30645
,,,,,,,,4923,37131,26921,39819,58814,73814,77899,119229,79505,29380
,,,,,,,,4924,34629,25510,37861,57217,72799,75744,116157,78855,28836
,,,,,,,,4925,33113,24715,36492,56794,74072,75181,116407,81102,29217
,,,,,,,,4926,31979,24251,35740,57927,77475,75794,120322,85243,30786
,,,,,,,,4927,31772,24446,35914,60348,82161,78095,126295,91612,33832
,,,,,,,,4928,32205,25409,36900,62031,87955,81289,133031,98135,37151
,,,,,,,,4929,33288,27042,38161,66079,93433,86797,142988,104130,39677
,,,,,,,,4930,34463,28982,40116,71242,98799,92907,154668,110147,41492
,,,,,,,,4931,36811,30738,42768,76538,103986,99225,167528,115605,42814
,,,,,,,,4932,39126,32006,45630,81663,108596,104691,179437,120460,43784
,,,,,,,,4933,41048,33045,48297,85948,113156,109708,189247,125988,44699
,,,,,,,,4934,43148,33956,50586,89301,116980,113668,196733,130672,45730
,,,,,,,,4935,44702,34721,52802,91805,119806,115933,201610,134687,46537
,,,,,,,,4936,46006,35619,54652,93590,121987,117291,204778,138195,47280
,,,,,,,,4937,47900,36472,56402,94726,122906,117708,205382,139704,47776
,,,,,,,,4938,49317,37271,57739,94680,122438,117444,203496,138202,47214
,,,,,,,,4939,50553,37667,58380,92649,120311,115713,198271,133880,45869
,,,,,,,,4940,50899,37580,57734,88876,116901,112541,191356,129172,44510
,,,,,,,,4941,50037,36990,55978,85623,114421,109389,185033,125686,43793
,,,,,,,,4942,48567,36166,53951,82966,109587,105695,177412,117670,41580
,,,,,,,,4943,46654,35267,52222,77622,101670,100738,163863,107874,38000
,,,,,,,,4944,46169,34390,49789,71260,93858,93313,149805,99366,34649
,,,,,,,,4945,44450,32592,45919,65853,88478,87034,137987,93468,32325
,,,,,,,,4946,40394,29904,42310,62136,84100,82889,129362,89704,30761
,,,,,,,,4947,36901,27553,39634,59449,80664,79392,123825,87418,29847
,,,,,,,,4948,34556,26066,37735,57771,79095,77363,120446,86723,29558
,,,,,,,,4949,33518,25086,36242,57202,79934,76423,120542,89283,30321
,,,,,,,,4950,32303,24589,35430,58344,83474,76873,124247,94329,32386
,,,,,,,,4951,31727,24691,35598,60865,87205,78781,130183,100988,35538
,,,,,,,,4952,32243,25351,36527,62586,92067,81574,138190,108131,38788
,,,,,,,,4953,33037,27011,37612,66267,96738,86299,149952,114766,41212
,,,,,,,,4954,34488,28916,39639,70700,101140,90815,163680,121072,42680
,,,,,,,,4955,36573,30620,42367,75630,105041,95963,177355,127426,44141
,,,,,,,,4956,38867,32083,45282,80448,108442,100511,189216,132980,45450
,,,,,,,,4957,40762,33438,48512,84726,111343,104548,197973,138764,46817
,,,,,,,,4958,42645,34401,51350,88812,113437,107690,204554,143161,48366
,,,,,,,,4959,44086,35341,53800,91905,114474,108872,208811,145949,49657
,,,,,,,,4960,45207,36256,56047,94127,114352,109823,211159,146709,50427
,,,,,,,,4961,46575,37073,57833,94880,113676,109517,211034,145977,50852
,,,,,,,,4962,47929,37900,59200,93855,112345,109005,208175,142519,50427
,,,,,,,,4963,49179,38376,59839,90534,109102,107213,202624,136404,49365
,,,,,,,,4964,49415,38116,58805,86310,104847,104137,195808,130690,47491
,,,,,,,,4965,48500,37391,56792,83532,101568,101063,189379,125939,46092
,,,,,,,,4966,47225,36435,54832,80729,96978,97827,181429,117088,43538
,,,,,,,,4967,45516,35492,53175,75491,89294,92481,167684,107030,39958
,,,,,,,,4968,45366,34500,50556,69616,82588,85871,153388,98621,36584
,,,,,,,,4969,43903,32622,46749,64114,77320,79974,141084,92425,34215
,,,,,,,,4970,40437,30125,43270,60564,73561,75750,132399,88181,32528
,,,,,,,,4971,36957,27744,40385,57964,71292,72840,126335,85602,31536
,,,,,,,,4972,34605,26156,38359,56404,70548,70826,122387,85272,31210
,,,,,,,,4973,32836,25162,36801,55906,71749,69752,121714,88000,31905
,,,,,,,,4974,31758,24603,35987,57034,75116,70676,124424,92798,33849
,,,,,,,,4975,31489,24751,36035,59502,79169,73014,129647,98975,36970
,,,,,,,,4976,31946,25594,36726,60895,84754,75940,137027,106272,40169
,,,,,,,,4977,32831,26994,37620,64146,90190,80652,148383,113482,42797
,,,,,,,,4978,33835,28767,39692,68669,94838,86300,160904,120279,45012
,,,,,,,,4979,36012,30395,42355,74099,99016,91979,173151,126486,46791
,,,,,,,,4980,38246,31852,45418,79204,102404,96923,184099,131432,48203
,,,,,,,,4981,40167,33080,48633,83722,105060,101385,192317,135066,49093
,,,,,,,,4982,42031,33904,51632,87789,105717,104722,197916,137104,49560
,,,,,,,,4983,43366,34467,53723,90589,105652,106693,197800,138550,49890
,,,,,,,,4984,44272,35062,55589,92481,105050,107712,201199,139099,50115
,,,,,,,,4985,45504,35457,56768,93204,104406,108483,199561,137464,50097
,,,,,,,,4986,46813,35908,57435,92525,102413,108001,195370,133005,49406
,,,,,,,,4987,47963,36019,57571,89840,99421,105967,188465,127254,48167
,,,,,,,,4988,48249,35504,56597,85468,95157,102529,180715,122256,46569
,,,,,,,,4989,47550,34604,54437,82243,92524,99128,173457,118674,45345
,,,,,,,,4990,46314,33820,52633,79471,88975,95590,166133,111185,43340
,,,,,,,,4991,44714,33069,51291,74556,82487,90729,154731,101811,40038
,,,,,,,,4992,44495,32292,48851,69534,76248,84849,142798,93879,36703
,,,,,,,,4993,43429,31002,45782,64271,71202,79035,132504,87470,34080
,,,,,,,,4994,40262,28802,42695,60418,67563,74705,124043,83095,32221
,,,,,,,,4995,37036,26860,40010,57405,65156,71147,117842,80172,30994
,,,,,,,,4996,34539,25478,38181,55414,63790,69071,113677,78701,30290
,,,,,,,,4997,32808,24412,36591,54122,63622,67707,111651,78789,30200
,,,,,,,,4998,31847,23908,35548,53820,64181,67297,111502,79465,30534
,,,,,,,,4999,31210,23769,35147,54441,65608,67363,113083,83437,31943
,,,,,,,,5000,31119,23915,35107,55145,70503,68836,118874,90819,34445
,,,,,,,,5001,31440,24457,35065,59647,76107,74117,131159,98521,37194
,,,,,,,,5002,31423,25675,36366,65814,81452,80807,145064,105540,39390
,,,,,,,,5003,32592,27446,38989,72365,85473,87997,158314,111007,40948
,,,,,,,,5004,34315,29214,41949,78258,88185,93831,169227,114309,41799
,,,,,,,,5005,36482,30705,44503,83167,90311,99031,177567,116632,42225
,,,,,,,,5006,38455,31601,46688,87001,91910,102450,184151,118142,42178
,,,,,,,,5007,40048,32209,48614,89922,93493,104900,189243,119151,41941
,,,,,,,,5008,41321,32724,50545,91952,94674,106689,192482,119722,41534
,,,,,,,,5009,42712,33318,52660,93183,95462,108339,193393,119438,41117
,,,,,,,,5010,44245,33905,54118,93174,94994,107875,191028,117177,40856
,,,,,,,,5011,45635,34221,54291,91635,92968,106408,185662,113409,40307
,,,,,,,,5012,46303,34079,52911,88114,89402,102748,178523,109655,39649
,,,,,,,,5013,46193,33506,50705,84441,87281,99214,171428,106375,39014
,,,,,,,,5014,45444,32816,48884,81390,83957,95974,163388,99695,37386
,,,,,,,,5015,44078,32168,47297,76097,78149,90867,151929,92158,34965
,,,,,,,,5016,43860,31335,45236,70627,72384,84986,139950,85235,32383
,,,,,,,,5017,42554,30220,42767,65136,67711,79134,129004,79596,30286
,,,,,,,,5018,39630,28239,40085,60980,64391,74726,120500,75589,28871
,,,,,,,,5019,36772,26430,37800,57811,62236,71607,114659,73085,27991
,,,,,,,,5020,34315,25036,36190,55387,60684,69364,110321,71449,27436
,,,,,,,,5021,32586,24153,34932,53751,60106,67945,107830,71054,27318
,,,,,,,,5022,31539,23647,33997,52927,59801,66966,106718,70644,27372
,,,,,,,,5023,30771,23444,33662,53005,60754,66778,107549,73454,28211
,,,,,,,,5024,30587,23535,33459,53431,64941,68358,113025,80398,30254
,,,,,,,,5025,30601,23786,33286,57821,69937,72926,125593,87695,32806
,,,,,,,,5026,30363,24786,34898,64143,74817,79534,139905,94389,34939
,,,,,,,,5027,31334,26465,37877,70822,78890,86214,153164,99914,36361
,,,,,,,,5028,32535,28282,41396,77113,82627,92527,164462,104758,37490
,,,,,,,,5029,34439,29701,44606,82313,85670,98198,173706,108302,38271
,,,,,,,,5030,36407,30687,47601,86276,88174,102878,180841,111420,38853
,,,,,,,,5031,38215,31383,49939,89247,90698,106511,184759,113783,39278
,,,,,,,,5032,39930,32028,51998,91554,93200,109032,186764,115900,39713
,,,,,,,,5033,41880,32774,53688,93228,95424,111008,187622,116928,40334
,,,,,,,,5034,43892,33407,54553,93895,96260,111879,185955,116047,40741
,,,,,,,,5035,45742,33913,54387,92748,95253,111081,180662,113276,40307
,,,,,,,,5036,46778,34093,52653,89541,92633,108045,174423,110267,39658
,,,,,,,,5037,46958,33706,50037,86256,91076,104751,168308,108435,39292
,,,,,,,,5038,46488,33318,48521,83240,87970,101293,161039,102041,37671
,,,,,,,,5039,45152,32733,47196,77561,81945,95850,149200,94083,34847
,,,,,,,,5040,44999,32131,45406,71547,75625,89024,136550,86654,32038
,,,,,,,,5041,43635,30605,42727,65711,71150,82673,126152,81501,29910
,,,,,,,,5042,40213,28319,40164,61917,68061,78179,118534,78230,28592
,,,,,,,,5043,36980,26172,37649,59229,66005,75143,113335,76427,27750
,,,,,,,,5044,34616,24883,36247,57580,65783,73176,110933,76718,27618
,,,,,,,,5045,32954,24166,34945,56936,67739,72230,111718,80094,28382
,,,,,,,,5046,31881,23660,34480,57788,71687,73282,116157,85188,30222
,,,,,,,,5047,31491,23881,34900,59705,76562,75416,122539,91820,33328
,,,,,,,,5048,31959,24826,35922,60915,83144,78618,129676,99247,36692
,,,,,,,,5049,33335,26411,37216,65543,89481,84016,140131,106442,39437
,,,,,,,,5050,34381,28497,39457,71913,95323,90500,152269,113780,41655
,,,,,,,,5051,37019,30380,42079,78382,100936,96954,163760,120139,43564
,,,,,,,,5052,39858,31927,45112,84326,105645,103497,174285,125467,44927
,,,,,,,,5053,42476,33320,48059,89379,109388,108952,182578,129903,46092
,,,,,,,,5054,44983,34401,50891,93897,112561,113815,188244,133244,47212
,,,,,,,,5055,47138,35230,53030,96729,114304,116608,191641,135115,47856
,,,,,,,,5056,49063,35880,54547,98730,115286,118304,192902,136082,48276
,,,,,,,,5057,51118,36320,55395,99227,115508,118877,191909,135865,48334
,,,,,,,,5058,52946,36607,55751,98834,114493,118124,188097,132817,47464
,,,,,,,,5059,54128,36633,55411,97375,111820,116412,182330,128147,45928
,,,,,,,,5060,54578,36670,54614,94198,108763,113946,176478,124679,44811
,,,,,,,,5061,53944,36426,53020,91094,106231,111093,171417,121434,44016
,,,,,,,,5062,52395,35758,51370,87511,101045,107107,164133,113000,41521
,,,,,,,,5063,50521,35075,50225,81066,92781,101248,151627,102906,37741
,,,,,,,,5064,49917,34186,48006,74254,85269,93784,138779,94579,34201
,,,,,,,,5065,48022,32204,44705,68671,79151,87051,128006,88156,31658
,,,,,,,,5066,43466,29491,41503,64165,74780,82065,120447,83882,29971
,,,,,,,,5067,39304,27236,38659,61105,72007,78253,115560,81264,29017
,,,,,,,,5068,36416,25876,36916,58977,70654,75666,112878,80913,28746
,,,,,,,,5069,34612,24974,35644,58186,71727,74656,113478,83668,29522
,,,,,,,,5070,33251,24479,35028,59148,75054,75117,117477,88546,31450
,,,,,,,,5071,32392,24587,35360,61217,79295,77194,123621,94286,34576
,,,,,,,,5072,32613,25463,36219,62472,84853,79513,130473,100664,37913
,,,,,,,,5073,33874,26939,37318,66239,90482,84273,138732,107267,40521
