Time_Index,Price_mmbtu_z1,Price_mmbtu_z2,Price_mmbtu_z3,Price_mmbtu_z4,Price_mmbtu_z5,Price_mmbtu_z6,Price_mmbtu_z7,Price_mmbtu_z8,Price_mmbtu_z9
4517,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4518,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4519,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4520,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4521,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4522,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4523,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4524,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4525,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4526,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4527,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4528,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4529,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4530,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4531,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4532,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4533,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4534,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4535,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4536,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4537,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4538,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4539,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4540,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4541,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4542,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4543,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4544,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4545,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4546,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4547,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4548,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4549,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4550,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4551,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4552,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4553,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4554,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4555,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4556,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4557,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4558,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4559,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4560,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4561,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4562,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4563,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4564,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4565,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4566,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4567,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4568,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4569,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4570,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4571,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4572,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4573,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4574,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4575,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4576,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4577,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4578,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4579,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4580,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4581,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4582,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4583,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4584,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4585,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4586,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4587,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4588,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4589,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4590,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4591,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4592,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4593,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4594,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4595,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4596,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4597,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4598,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4599,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4600,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4601,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4602,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4603,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4604,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4605,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4606,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4607,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4608,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4609,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4610,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4611,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4612,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4613,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4614,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4615,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4616,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4617,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4618,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4619,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4620,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4621,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4622,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4623,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4624,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4625,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4626,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4627,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4628,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4629,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4630,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4631,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4632,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4633,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4634,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4635,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4636,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4637,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4638,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4639,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4640,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4641,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4642,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4643,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4644,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4645,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4646,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4647,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4648,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4649,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4650,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4651,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4652,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4653,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4654,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4655,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4656,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4657,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4658,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4659,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4660,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4661,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4662,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4663,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4664,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4665,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4666,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4667,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4668,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4669,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4670,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4671,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4672,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4673,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4674,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4675,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4676,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4677,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4678,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4679,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4680,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4681,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4682,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4683,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4684,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4685,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4686,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4687,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4688,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4689,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4690,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4691,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4692,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4693,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4694,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4695,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4696,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4697,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4698,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4699,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4700,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4701,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4702,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4703,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4704,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4705,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4706,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4707,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4708,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4709,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4710,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4711,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4712,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4713,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4714,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4715,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4716,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4717,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4718,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4719,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4720,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4721,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4722,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4723,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4724,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4725,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4726,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4727,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4728,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4729,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4730,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4731,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4732,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4733,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4734,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4735,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4736,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4737,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4738,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4739,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4740,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4741,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4742,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4743,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4744,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4745,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4746,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4747,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4748,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4749,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4750,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4751,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4752,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4753,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4754,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4755,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4756,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4757,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4758,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4759,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4760,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4761,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4762,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4763,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4764,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4765,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4766,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4767,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4768,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4769,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4770,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4771,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4772,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4773,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4774,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4775,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4776,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4777,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4778,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4779,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4780,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4781,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4782,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4783,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4784,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4785,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4786,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4787,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4788,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4789,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4790,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4791,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4792,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4793,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4794,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4795,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4796,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4797,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4798,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4799,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4800,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4801,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4802,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4803,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4804,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4805,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4806,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4807,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4808,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4809,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4810,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4811,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4812,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4813,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4814,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4815,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4816,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4817,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4818,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4819,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4820,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4821,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4822,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4823,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4824,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4825,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4826,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4827,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4828,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4829,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4830,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4831,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4832,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4833,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4834,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4835,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4836,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4837,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4838,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4839,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4840,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4841,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4842,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4843,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4844,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4845,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4846,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4847,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4848,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4849,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4850,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4851,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4852,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4853,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4854,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4855,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4856,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4857,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4858,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4859,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4860,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4861,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4862,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4863,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4864,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4865,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4866,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4867,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4868,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4869,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4870,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4871,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
4872,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
