Global_conventional_jetfuel_price_per_mmbtu,Conventional_jetfuel_co2_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Bio_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,,5065,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5066,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5067,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5068,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5069,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5070,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5071,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5072,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5073,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5074,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5075,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5076,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5077,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5078,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5079,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5080,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5081,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5082,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5083,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5084,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5085,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5086,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5087,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5088,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5089,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5090,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5091,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5092,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5093,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5094,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5095,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5096,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5097,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5098,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5099,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5100,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5101,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5102,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5103,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5104,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5105,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5106,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5107,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5108,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5109,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5110,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5111,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5112,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5113,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5114,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5115,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5116,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5117,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5118,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5119,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5120,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5121,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5122,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5123,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5124,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5125,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5126,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5127,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5128,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5129,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5130,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5131,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5132,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5133,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5134,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5135,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5136,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5137,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5138,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5139,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5140,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5141,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5142,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5143,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5144,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5145,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5146,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5147,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5148,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5149,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5150,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5151,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5152,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5153,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5154,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5155,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5156,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5157,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5158,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5159,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5160,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5161,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5162,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5163,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5164,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5165,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5166,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5167,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5168,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5169,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5170,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5171,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5172,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5173,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5174,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5175,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5176,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5177,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5178,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5179,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5180,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5181,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5182,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5183,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5184,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5185,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5186,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5187,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5188,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5189,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5190,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5191,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5192,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5193,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5194,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5195,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5196,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5197,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5198,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5199,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5200,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5201,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5202,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5203,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5204,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5205,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5206,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5207,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5208,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5209,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5210,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5211,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5212,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5213,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5214,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5215,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5216,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5217,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5218,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5219,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5220,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5221,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5222,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5223,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5224,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5225,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5226,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5227,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5228,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5229,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5230,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5231,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5232,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5233,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5234,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5235,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5236,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5237,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5238,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5239,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5240,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5241,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5242,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5243,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5244,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5245,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5246,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5247,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5248,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5249,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5250,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5251,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5252,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5253,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5254,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5255,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5256,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5257,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5258,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5259,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5260,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5261,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5262,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5263,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5264,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5265,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5266,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5267,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5268,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5269,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5270,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5271,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5272,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5273,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5274,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5275,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5276,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5277,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5278,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5279,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5280,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5281,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5282,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5283,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5284,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5285,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5286,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5287,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5288,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5289,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5290,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5291,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5292,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5293,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5294,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5295,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5296,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5297,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5298,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5299,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5300,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5301,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5302,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5303,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5304,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5305,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5306,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5307,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5308,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5309,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5310,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5311,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5312,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5313,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5314,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5315,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5316,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5317,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5318,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5319,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5320,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5321,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5322,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5323,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5324,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5325,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5326,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5327,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5328,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5329,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5330,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5331,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5332,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5333,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5334,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5335,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5336,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5337,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5338,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5339,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5340,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5341,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5342,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5343,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5344,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5345,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5346,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5347,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5348,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5349,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5350,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5351,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5352,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5353,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5354,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5355,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5356,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5357,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5358,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5359,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5360,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5361,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5362,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5363,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5364,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5365,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5366,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5367,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5368,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5369,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5370,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5371,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5372,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5373,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,5374,54187,16401,29348,27810,30573,11486,59290,32442,33624
