Conventional_jetfuel_co2_per_mmbtu,Conventional_jetfuel_price_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,273,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,274,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,275,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,276,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,277,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,278,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,279,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,280,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,281,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,282,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,283,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,284,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,285,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,286,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,287,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,288,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,289,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,290,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,291,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,292,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,293,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,294,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,295,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,296,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,297,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,298,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,299,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,300,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,301,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,302,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,303,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,304,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,305,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,306,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,307,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,308,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,309,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,310,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,311,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,312,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,313,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,314,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,315,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,316,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,317,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,318,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,319,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,320,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,321,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,322,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,323,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,324,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,325,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,326,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,327,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,328,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,329,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,330,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,331,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,332,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,333,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,334,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,335,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,336,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,337,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,338,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,339,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,340,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,341,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,342,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,343,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,344,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,345,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,346,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,347,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,348,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,349,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,350,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,351,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,352,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,353,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,354,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,355,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,356,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,357,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,358,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,359,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,360,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,361,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,362,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,363,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,364,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,365,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,366,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,367,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,368,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,369,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,370,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,371,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,372,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,373,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,374,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,375,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,376,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,377,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,378,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,379,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,380,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,381,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,382,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,383,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,384,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,385,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,386,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,387,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,388,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,389,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,390,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,391,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,392,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,393,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,394,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,395,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,396,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,397,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,398,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,399,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,400,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,401,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,402,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,403,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,404,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,405,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,406,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,407,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,408,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,409,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,410,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,411,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,412,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,413,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,414,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,415,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,416,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,417,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,418,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,419,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,420,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,421,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,422,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,423,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,424,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,425,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,426,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,427,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,428,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,429,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,430,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,431,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,432,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,433,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,434,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,435,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,436,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,437,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,438,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,439,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,440,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,441,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,442,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,443,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,444,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,445,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,446,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,447,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,448,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,449,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,450,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,451,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,452,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,453,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,454,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,455,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,456,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,457,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,458,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,459,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,460,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,461,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,462,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,463,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,464,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,465,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,466,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,467,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,468,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,469,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,470,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,471,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,472,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,473,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,474,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,475,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,476,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,477,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,478,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,479,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,480,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,481,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,482,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,483,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,484,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,485,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,486,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,487,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,488,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,489,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,490,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,491,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,492,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,493,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,494,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,495,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,496,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,497,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,498,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,499,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,500,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,501,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,502,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,503,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,504,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,505,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,506,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,507,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,508,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,509,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,510,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,511,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,512,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,513,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,514,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,515,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,516,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
