Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4,Load_H2_tonne_per_hr_z5,Load_H2_tonne_per_hr_z6,Load_H2_tonne_per_hr_z7
,,,,,,,4151,1.03,6.056,2.28,4.698,1.604,3.414,0
,,,,,,,4152,0.582,3.43,1.292,2.66,0.908,1.934,0
,,,,,,,4153,0.572,3.37,1.27,2.614,0.892,1.9,0
,,,,,,,4154,0.404,2.378,0.896,1.844,0.63,1.34,0
,,,,,,,4155,0.392,2.302,0.868,1.786,0.61,1.298,0
,,,,,,,4156,0.548,3.23,1.216,2.504,0.854,1.82,0
,,,,,,,4157,1.018,5.99,2.256,4.648,1.586,3.376,0
,,,,,,,4158,1.672,9.836,3.704,7.63,2.604,5.546,0
,,,,,,,4159,2.538,14.934,5.624,11.586,3.954,8.418,0
,,,,,,,4160,3.448,20.282,7.638,15.734,5.37,11.434,0
,,,,,,,4161,4.37,25.714,9.684,19.948,6.808,14.496,0
,,,,,,,4162,4.84,28.476,10.724,22.09,7.54,16.052,0
,,,,,,,4163,4.996,29.402,11.072,22.808,7.786,16.574,0
,,,,,,,4164,5.226,30.746,11.578,23.85,8.14,17.332,0
,,,,,,,4165,5.552,32.672,12.304,25.346,8.652,18.418,0
,,,,,,,4166,5.796,34.1,12.842,26.452,9.03,19.222,0
,,,,,,,4167,6.08,35.776,13.472,27.752,9.474,20.168,0
,,,,,,,4168,6.238,36.702,13.822,28.472,9.718,20.69,0
,,,,,,,4169,5.928,34.876,13.134,27.054,9.234,19.66,0
,,,,,,,4170,5.362,31.546,11.88,24.472,8.354,17.782,0
,,,,,,,4171,4.456,26.214,9.872,20.336,6.942,14.778,0
,,,,,,,4172,3.464,20.382,7.676,15.812,5.398,11.49,0
,,,,,,,4173,2.644,15.552,5.856,12.064,4.118,8.766,0
,,,,,,,4174,2.064,12.14,4.572,9.418,3.214,6.844,0
,,,,,,,4175,1.44,8.476,3.192,6.576,2.244,4.778,0
,,,,,,,4176,0.932,5.482,2.064,4.252,1.452,3.09,0
,,,,,,,4177,0.576,3.392,1.278,2.632,0.898,1.912,0
,,,,,,,4178,0.742,4.364,1.644,3.384,1.156,2.46,0
,,,,,,,4179,0.272,1.598,0.602,1.24,0.424,0.902,0
,,,,,,,4180,0.424,2.496,0.94,1.936,0.66,1.406,0
,,,,,,,4181,0.792,4.662,1.756,3.616,1.234,2.628,0
,,,,,,,4182,1.3,7.65,2.88,5.934,2.026,4.312,0
,,,,,,,4183,1.986,11.684,4.4,9.064,3.094,6.586,0
,,,,,,,4184,2.812,16.54,6.23,12.83,4.38,9.324,0
,,,,,,,4185,3.674,21.62,8.142,16.772,5.724,12.188,0
,,,,,,,4186,4.728,27.822,10.478,21.582,7.366,15.684,0
,,,,,,,4187,5.402,31.782,11.968,24.654,8.416,17.916,0
,,,,,,,4188,5.54,32.604,12.278,25.29,8.632,18.378,0
,,,,,,,4189,5.516,32.454,12.222,25.176,8.594,18.294,0
,,,,,,,4190,5.35,31.482,11.856,24.422,8.336,17.746,0
,,,,,,,4191,5.236,30.81,11.602,23.9,8.158,17.368,0
,,,,,,,4192,5.008,29.466,11.096,22.856,7.802,16.61,0
,,,,,,,4193,4.766,28.046,10.562,21.756,7.426,15.81,0
,,,,,,,4194,4.272,25.132,9.464,19.496,6.654,14.166,0
,,,,,,,4195,3.674,21.62,8.142,16.772,5.724,12.188,0
,,,,,,,4196,2.938,17.288,6.51,13.41,4.578,9.746,0
,,,,,,,4197,2.342,13.776,5.188,10.686,3.648,7.766,0
,,,,,,,4198,1.82,10.714,4.034,8.31,2.836,6.04,0
,,,,,,,4199,1.312,7.724,2.91,5.992,2.046,4.354,0
,,,,,,,4200,0.894,5.26,1.98,4.08,1.392,2.964,0
,,,,,,,4201,0.324,1.902,0.716,1.476,0.504,1.072,0
,,,,,,,4202,0.244,1.434,0.54,1.114,0.38,0.808,0
,,,,,,,4203,0.35,2.058,0.776,1.596,0.546,1.16,0
,,,,,,,4204,0.8,4.71,1.774,3.654,1.248,2.656,0
,,,,,,,4205,1.648,9.7,3.654,7.526,2.568,5.468,0
,,,,,,,4206,2.682,15.784,5.944,12.244,4.18,8.898,0
,,,,,,,4207,3.358,19.76,7.442,15.328,5.232,11.138,0
,,,,,,,4208,3.848,22.646,8.528,17.566,5.996,12.766,0
,,,,,,,4209,4.048,23.816,8.968,18.474,6.306,13.424,0
,,,,,,,4210,4.286,25.22,9.498,19.564,6.678,14.216,0
,,,,,,,4211,5.082,29.898,11.26,23.192,7.916,16.854,0
,,,,,,,4212,5.412,31.848,11.994,24.704,8.432,17.952,0
,,,,,,,4213,5.572,32.784,12.346,25.43,8.68,18.48,0
,,,,,,,4214,5.466,32.16,12.11,24.946,8.516,18.128,0
,,,,,,,4215,5.412,31.848,11.994,24.704,8.432,17.952,0
,,,,,,,4216,5.188,30.522,11.494,23.676,8.082,17.206,0
,,,,,,,4217,4.922,28.962,10.906,22.466,7.668,16.326,0
,,,,,,,4218,4.352,25.608,9.644,19.866,6.78,14.436,0
,,,,,,,4219,3.624,21.32,8.028,16.538,5.646,12.018,0
,,,,,,,4220,2.762,16.252,6.12,12.606,4.304,9.16,0
,,,,,,,4221,2.1,12.352,4.652,9.582,3.27,6.962,0
,,,,,,,4222,1.464,8.61,3.242,6.678,2.28,4.852,0
,,,,,,,4223,0.906,5.334,2.008,4.138,1.412,3.006,0
,,,,,,,4224,0.536,3.15,1.186,2.444,0.834,1.776,0
,,,,,,,4225,0.498,2.934,1.106,2.276,0.778,1.654,0
,,,,,,,4226,0.36,2.12,0.798,1.644,0.562,1.194,0
,,,,,,,4227,0.332,1.956,0.736,1.518,0.518,1.102,0
,,,,,,,4228,0.492,2.894,1.09,2.244,0.766,1.632,0
,,,,,,,4229,0.886,5.218,1.964,4.048,1.382,2.942,0
,,,,,,,4230,1.454,8.56,3.224,6.64,2.266,4.826,0
,,,,,,,4231,2.196,12.922,4.866,10.024,3.422,7.284,0
,,,,,,,4232,3,17.65,6.646,13.692,4.674,9.948,0
,,,,,,,4233,3.79,22.296,8.396,17.296,5.904,12.568,0
,,,,,,,4234,4.204,24.742,9.318,19.192,6.552,13.946,0
,,,,,,,4235,4.336,25.516,9.61,19.794,6.756,14.384,0
,,,,,,,4236,4.524,26.616,10.024,20.648,7.048,15.004,0
,,,,,,,4237,4.814,28.328,10.668,21.976,7.502,15.968,0
,,,,,,,4238,5.03,29.592,11.144,22.956,7.836,16.682,0
,,,,,,,4239,5.264,30.978,11.666,24.03,8.202,17.462,0
,,,,,,,4240,5.396,31.752,11.958,24.632,8.408,17.898,0
,,,,,,,4241,5.134,30.204,11.374,23.43,7.998,17.026,0
,,,,,,,4242,4.648,27.35,10.3,21.216,7.242,15.418,0
,,,,,,,4243,3.858,22.704,8.55,17.612,6.012,12.798,0
,,,,,,,4244,2.986,17.568,6.616,13.628,4.652,9.902,0
,,,,,,,4245,2.28,13.41,5.05,10.402,3.55,7.56,0
,,,,,,,4246,1.766,10.394,3.914,8.062,2.752,5.86,0
,,,,,,,4247,1.24,7.296,2.748,5.66,1.932,4.112,0
,,,,,,,4248,0.79,4.646,1.75,3.604,1.23,2.62,0
,,,,,,,4249,0.338,1.984,0.748,1.54,0.526,1.118,0
,,,,,,,4250,0.248,1.456,0.548,1.13,0.386,0.82,0
,,,,,,,4251,0.348,2.05,0.772,1.59,0.544,1.156,0
,,,,,,,4252,0.81,4.764,1.794,3.696,1.262,2.686,0
,,,,,,,4253,1.742,10.254,3.862,7.954,2.716,5.78,0
,,,,,,,4254,2.8,16.474,6.204,12.778,4.362,9.286,0
,,,,,,,4255,3.464,20.376,7.674,15.806,5.396,11.486,0
,,,,,,,4256,3.97,23.354,8.794,18.116,6.184,13.164,0
,,,,,,,4257,4.182,24.612,9.268,19.092,6.516,13.874,0
,,,,,,,4258,4.002,23.552,8.87,18.27,6.236,13.276,0
,,,,,,,4259,3.98,23.42,8.82,18.168,6.202,13.202,0
,,,,,,,4260,4.126,24.28,9.144,18.834,6.43,13.686,0
,,,,,,,4261,4.386,25.802,9.716,20.016,6.832,14.544,0
,,,,,,,4262,4.554,26.794,10.09,20.786,7.094,15.104,0
,,,,,,,4263,4.924,28.978,10.912,22.478,7.672,16.334,0
,,,,,,,4264,5.228,30.764,11.586,23.864,8.146,17.342,0
,,,,,,,4265,5.082,29.904,11.262,23.198,7.918,16.856,0
,,,,,,,4266,4.778,28.118,10.588,21.812,7.446,15.85,0
,,,,,,,4267,3.936,23.156,8.72,17.962,6.132,13.052,0
,,,,,,,4268,2.89,17.002,6.404,13.19,4.502,9.584,0
,,,,,,,4269,2.092,12.306,4.634,9.546,3.258,6.936,0
,,,,,,,4270,1.574,9.262,3.488,7.184,2.452,5.222,0
,,,,,,,4271,0.934,5.492,2.068,4.26,1.454,3.096,0
,,,,,,,4272,0.528,3.11,1.17,2.412,0.824,1.752,0
,,,,,,,4273,0.352,2.072,0.78,1.608,0.548,1.168,0
,,,,,,,4274,0.258,1.52,0.572,1.178,0.402,0.856,0
,,,,,,,4275,0.364,2.142,0.806,1.662,0.568,1.208,0
,,,,,,,4276,0.846,4.974,1.872,3.858,1.316,2.804,0
,,,,,,,4277,1.82,10.708,4.032,8.306,2.836,6.036,0
,,,,,,,4278,2.924,17.2,6.478,13.342,4.554,9.696,0
,,,,,,,4279,3.616,21.276,8.012,16.504,5.634,11.994,0
,,,,,,,4280,4.144,24.384,9.182,18.916,6.456,13.746,0
,,,,,,,4281,4.368,25.696,9.678,19.934,6.804,14.486,0
,,,,,,,4282,4.18,24.592,9.26,19.076,6.512,13.862,0
,,,,,,,4283,4.156,24.454,9.208,18.97,6.474,13.784,0
,,,,,,,4284,4.308,25.352,9.548,19.666,6.712,14.29,0
,,,,,,,4285,4.578,26.94,10.146,20.898,7.134,15.186,0
,,,,,,,4286,4.754,27.976,10.536,21.702,7.408,15.77,0
,,,,,,,4287,5.142,30.256,11.394,23.47,8.012,17.056,0
,,,,,,,4288,5.46,32.122,12.096,24.918,8.506,18.106,0
,,,,,,,4289,5.306,31.224,11.758,24.22,8.268,17.6,0
,,,,,,,4290,4.99,29.358,11.056,22.774,7.774,16.55,0
,,,,,,,4291,4.108,24.178,9.104,18.754,6.402,13.628,0
,,,,,,,4292,3.018,17.752,6.686,13.772,4.7,10.008,0
,,,,,,,4293,2.184,12.848,4.838,9.966,3.402,7.242,0
,,,,,,,4294,1.644,9.67,3.642,7.502,2.56,5.452,0
,,,,,,,4295,0.974,5.734,2.16,4.448,1.518,3.232,0
,,,,,,,4296,0.552,3.246,1.222,2.518,0.86,1.83,0
,,,,,,,4297,0.372,2.19,0.824,1.698,0.58,1.234,0
,,,,,,,4298,0.272,1.606,0.604,1.246,0.426,0.904,0
,,,,,,,4299,0.384,2.262,0.852,1.754,0.598,1.276,0
,,,,,,,4300,0.892,5.254,1.978,4.076,1.392,2.962,0
,,,,,,,4301,1.922,11.31,4.26,8.774,2.994,6.376,0
,,,,,,,4302,3.088,18.17,6.842,14.094,4.812,10.242,0
,,,,,,,4303,3.82,22.474,8.464,17.434,5.95,12.668,0
,,,,,,,4304,4.378,25.758,9.7,19.982,6.82,14.52,0
,,,,,,,4305,4.614,27.144,10.222,21.056,7.188,15.302,0
,,,,,,,4306,4.414,25.978,9.782,20.152,6.878,14.644,0
,,,,,,,4307,4.39,25.832,9.728,20.038,6.84,14.56,0
,,,,,,,4308,4.552,26.78,10.084,20.774,7.09,15.096,0
,,,,,,,4309,4.836,28.458,10.716,22.076,7.536,16.042,0
,,,,,,,4310,5.022,29.552,11.13,22.924,7.826,16.658,0
,,,,,,,4311,5.432,31.96,12.036,24.792,8.462,18.016,0
,,,,,,,4312,5.766,33.93,12.778,26.32,8.984,19.126,0
,,,,,,,4313,5.606,32.982,12.42,25.586,8.734,18.592,0
,,,,,,,4314,5.27,31.012,11.678,24.056,8.212,17.482,0
,,,,,,,4315,4.34,25.54,9.618,19.812,6.762,14.396,0
,,,,,,,4316,3.188,18.754,7.062,14.548,4.966,10.572,0
,,,,,,,4317,2.306,13.572,5.112,10.528,3.594,7.65,0
,,,,,,,4318,1.736,10.216,3.848,7.924,2.704,5.758,0
,,,,,,,4319,1.03,6.056,2.28,4.698,1.604,3.414,0
,,,,,,,4320,0.582,3.43,1.292,2.66,0.908,1.934,0
,,,,,,,4321,0.572,3.37,1.27,2.614,0.892,1.9,0
,,,,,,,4322,0.404,2.378,0.896,1.844,0.63,1.34,0
,,,,,,,4323,0.392,2.302,0.868,1.786,0.61,1.298,0
,,,,,,,4324,0.548,3.23,1.216,2.504,0.854,1.82,0
,,,,,,,4325,1.018,5.99,2.256,4.648,1.586,3.376,0
,,,,,,,4326,1.672,9.836,3.704,7.63,2.604,5.546,0
,,,,,,,4327,2.538,14.934,5.624,11.586,3.954,8.418,0
,,,,,,,4328,3.448,20.282,7.638,15.734,5.37,11.434,0
,,,,,,,4329,4.37,25.714,9.684,19.948,6.808,14.496,0
,,,,,,,4330,4.84,28.476,10.724,22.09,7.54,16.052,0
,,,,,,,4331,4.996,29.402,11.072,22.808,7.786,16.574,0
,,,,,,,4332,5.226,30.746,11.578,23.85,8.14,17.332,0
,,,,,,,4333,5.552,32.672,12.304,25.346,8.652,18.418,0
,,,,,,,4334,5.796,34.1,12.842,26.452,9.03,19.222,0
,,,,,,,4335,6.08,35.776,13.472,27.752,9.474,20.168,0
,,,,,,,4336,6.238,36.702,13.822,28.472,9.718,20.69,0
,,,,,,,4337,5.928,34.876,13.134,27.054,9.234,19.66,0
,,,,,,,4338,5.362,31.546,11.88,24.472,8.354,17.782,0
,,,,,,,4339,4.456,26.214,9.872,20.336,6.942,14.778,0
,,,,,,,4340,3.464,20.382,7.676,15.812,5.398,11.49,0
,,,,,,,4341,2.644,15.552,5.856,12.064,4.118,8.766,0
,,,,,,,4342,2.064,12.14,4.572,9.418,3.214,6.844,0
,,,,,,,4343,1.44,8.476,3.192,6.576,2.244,4.778,0
,,,,,,,4344,0.932,5.482,2.064,4.252,1.452,3.09,0
,,,,,,,4345,0.576,3.392,1.278,2.632,0.898,1.912,0
,,,,,,,4346,0.742,4.364,1.644,3.384,1.156,2.46,0
,,,,,,,4347,0.272,1.598,0.602,1.24,0.424,0.902,0
,,,,,,,4348,0.424,2.496,0.94,1.936,0.66,1.406,0
,,,,,,,4349,0.792,4.662,1.756,3.616,1.234,2.628,0
,,,,,,,4350,1.3,7.65,2.88,5.934,2.026,4.312,0
,,,,,,,4351,1.986,11.684,4.4,9.064,3.094,6.586,0
,,,,,,,4352,2.812,16.54,6.23,12.83,4.38,9.324,0
,,,,,,,4353,3.674,21.62,8.142,16.772,5.724,12.188,0
,,,,,,,4354,4.728,27.822,10.478,21.582,7.366,15.684,0
,,,,,,,4355,5.402,31.782,11.968,24.654,8.416,17.916,0
,,,,,,,4356,5.54,32.604,12.278,25.29,8.632,18.378,0
,,,,,,,4357,5.516,32.454,12.222,25.176,8.594,18.294,0
,,,,,,,4358,5.35,31.482,11.856,24.422,8.336,17.746,0
,,,,,,,4359,5.236,30.81,11.602,23.9,8.158,17.368,0
,,,,,,,4360,5.008,29.466,11.096,22.856,7.802,16.61,0
,,,,,,,4361,4.766,28.046,10.562,21.756,7.426,15.81,0
,,,,,,,4362,4.272,25.132,9.464,19.496,6.654,14.166,0
,,,,,,,4363,3.674,21.62,8.142,16.772,5.724,12.188,0
,,,,,,,4364,2.938,17.288,6.51,13.41,4.578,9.746,0
,,,,,,,4365,2.342,13.776,5.188,10.686,3.648,7.766,0
,,,,,,,4366,1.82,10.714,4.034,8.31,2.836,6.04,0
,,,,,,,4367,1.312,7.724,2.91,5.992,2.046,4.354,0
,,,,,,,4368,0.894,5.26,1.98,4.08,1.392,2.964,0
,,,,,,,4369,0.324,1.902,0.716,1.476,0.504,1.072,0
,,,,,,,4370,0.244,1.434,0.54,1.114,0.38,0.808,0
,,,,,,,4371,0.35,2.058,0.776,1.596,0.546,1.16,0
,,,,,,,4372,0.8,4.71,1.774,3.654,1.248,2.656,0
,,,,,,,4373,1.648,9.7,3.654,7.526,2.568,5.468,0
,,,,,,,4374,2.682,15.784,5.944,12.244,4.18,8.898,0
,,,,,,,4375,3.358,19.76,7.442,15.328,5.232,11.138,0
,,,,,,,4376,3.848,22.646,8.528,17.566,5.996,12.766,0
,,,,,,,4377,4.048,23.816,8.968,18.474,6.306,13.424,0
,,,,,,,4378,4.286,25.22,9.498,19.564,6.678,14.216,0
,,,,,,,4379,5.082,29.898,11.26,23.192,7.916,16.854,0
,,,,,,,4380,5.412,31.848,11.994,24.704,8.432,17.952,0
,,,,,,,4381,5.572,32.784,12.346,25.43,8.68,18.48,0
,,,,,,,4382,5.466,32.16,12.11,24.946,8.516,18.128,0
,,,,,,,4383,5.412,31.848,11.994,24.704,8.432,17.952,0
,,,,,,,4384,5.188,30.522,11.494,23.676,8.082,17.206,0
,,,,,,,4385,4.922,28.962,10.906,22.466,7.668,16.326,0
,,,,,,,4386,4.352,25.608,9.644,19.866,6.78,14.436,0
,,,,,,,4387,3.624,21.32,8.028,16.538,5.646,12.018,0
,,,,,,,4388,2.762,16.252,6.12,12.606,4.304,9.16,0
,,,,,,,4389,2.1,12.352,4.652,9.582,3.27,6.962,0
,,,,,,,4390,1.464,8.61,3.242,6.678,2.28,4.852,0
,,,,,,,4391,0.906,5.334,2.008,4.138,1.412,3.006,0
,,,,,,,4392,0.536,3.15,1.186,2.444,0.834,1.776,0
,,,,,,,4393,0.498,2.934,1.106,2.276,0.778,1.654,0
,,,,,,,4394,0.36,2.12,0.798,1.644,0.562,1.194,0
,,,,,,,4395,0.332,1.956,0.736,1.518,0.518,1.102,0
,,,,,,,4396,0.492,2.894,1.09,2.244,0.766,1.632,0
,,,,,,,4397,0.886,5.218,1.964,4.048,1.382,2.942,0
,,,,,,,4398,1.454,8.56,3.224,6.64,2.266,4.826,0
,,,,,,,4399,2.196,12.922,4.866,10.024,3.422,7.284,0
,,,,,,,4400,3,17.65,6.646,13.692,4.674,9.948,0
,,,,,,,4401,3.79,22.296,8.396,17.296,5.904,12.568,0
,,,,,,,4402,4.204,24.742,9.318,19.192,6.552,13.946,0
,,,,,,,4403,4.336,25.516,9.61,19.794,6.756,14.384,0
,,,,,,,4404,4.524,26.616,10.024,20.648,7.048,15.004,0
,,,,,,,4405,4.814,28.328,10.668,21.976,7.502,15.968,0
,,,,,,,4406,5.03,29.592,11.144,22.956,7.836,16.682,0
,,,,,,,4407,5.264,30.978,11.666,24.03,8.202,17.462,0
,,,,,,,4408,5.396,31.752,11.958,24.632,8.408,17.898,0
,,,,,,,4409,5.134,30.204,11.374,23.43,7.998,17.026,0
,,,,,,,4410,4.648,27.35,10.3,21.216,7.242,15.418,0
,,,,,,,4411,3.858,22.704,8.55,17.612,6.012,12.798,0
,,,,,,,4412,2.986,17.568,6.616,13.628,4.652,9.902,0
,,,,,,,4413,2.28,13.41,5.05,10.402,3.55,7.56,0
,,,,,,,4414,1.766,10.394,3.914,8.062,2.752,5.86,0
,,,,,,,4415,1.24,7.296,2.748,5.66,1.932,4.112,0
,,,,,,,4416,0.79,4.646,1.75,3.604,1.23,2.62,0
,,,,,,,4417,0.338,1.984,0.748,1.54,0.526,1.118,0
,,,,,,,4418,0.248,1.456,0.548,1.13,0.386,0.82,0
,,,,,,,4419,0.348,2.05,0.772,1.59,0.544,1.156,0
,,,,,,,4420,0.81,4.764,1.794,3.696,1.262,2.686,0
,,,,,,,4421,1.742,10.254,3.862,7.954,2.716,5.78,0
,,,,,,,4422,2.8,16.474,6.204,12.778,4.362,9.286,0
,,,,,,,4423,3.464,20.376,7.674,15.806,5.396,11.486,0
,,,,,,,4424,3.97,23.354,8.794,18.116,6.184,13.164,0
,,,,,,,4425,4.182,24.612,9.268,19.092,6.516,13.874,0
,,,,,,,4426,4.002,23.552,8.87,18.27,6.236,13.276,0
,,,,,,,4427,3.98,23.42,8.82,18.168,6.202,13.202,0
,,,,,,,4428,4.126,24.28,9.144,18.834,6.43,13.686,0
,,,,,,,4429,4.386,25.802,9.716,20.016,6.832,14.544,0
,,,,,,,4430,4.554,26.794,10.09,20.786,7.094,15.104,0
,,,,,,,4431,4.924,28.978,10.912,22.478,7.672,16.334,0
,,,,,,,4432,5.228,30.764,11.586,23.864,8.146,17.342,0
,,,,,,,4433,5.082,29.904,11.262,23.198,7.918,16.856,0
,,,,,,,4434,4.778,28.118,10.588,21.812,7.446,15.85,0
,,,,,,,4435,3.936,23.156,8.72,17.962,6.132,13.052,0
,,,,,,,4436,2.89,17.002,6.404,13.19,4.502,9.584,0
,,,,,,,4437,2.092,12.306,4.634,9.546,3.258,6.936,0
,,,,,,,4438,1.574,9.262,3.488,7.184,2.452,5.222,0
,,,,,,,4439,0.934,5.492,2.068,4.26,1.454,3.096,0
,,,,,,,4440,0.528,3.11,1.17,2.412,0.824,1.752,0
,,,,,,,4441,0.352,2.072,0.78,1.608,0.548,1.168,0
,,,,,,,4442,0.258,1.52,0.572,1.178,0.402,0.856,0
,,,,,,,4443,0.364,2.142,0.806,1.662,0.568,1.208,0
,,,,,,,4444,0.846,4.974,1.872,3.858,1.316,2.804,0
,,,,,,,4445,1.82,10.708,4.032,8.306,2.836,6.036,0
,,,,,,,4446,2.924,17.2,6.478,13.342,4.554,9.696,0
,,,,,,,4447,3.616,21.276,8.012,16.504,5.634,11.994,0
,,,,,,,4448,4.144,24.384,9.182,18.916,6.456,13.746,0
,,,,,,,4449,4.368,25.696,9.678,19.934,6.804,14.486,0
,,,,,,,4450,4.18,24.592,9.26,19.076,6.512,13.862,0
,,,,,,,4451,4.156,24.454,9.208,18.97,6.474,13.784,0
,,,,,,,4452,4.308,25.352,9.548,19.666,6.712,14.29,0
,,,,,,,4453,4.578,26.94,10.146,20.898,7.134,15.186,0
,,,,,,,4454,4.754,27.976,10.536,21.702,7.408,15.77,0
,,,,,,,4455,5.142,30.256,11.394,23.47,8.012,17.056,0
,,,,,,,4456,5.46,32.122,12.096,24.918,8.506,18.106,0
,,,,,,,4457,5.306,31.224,11.758,24.22,8.268,17.6,0
,,,,,,,4458,4.99,29.358,11.056,22.774,7.774,16.55,0
,,,,,,,4459,4.108,24.178,9.104,18.754,6.402,13.628,0
,,,,,,,4460,3.018,17.752,6.686,13.772,4.7,10.008,0
,,,,,,,4461,2.184,12.848,4.838,9.966,3.402,7.242,0
,,,,,,,4462,1.644,9.67,3.642,7.502,2.56,5.452,0
,,,,,,,4463,0.974,5.734,2.16,4.448,1.518,3.232,0
,,,,,,,4464,0.552,3.246,1.222,2.518,0.86,1.83,0
,,,,,,,4465,0.372,2.19,0.824,1.698,0.58,1.234,0
,,,,,,,4466,0.272,1.606,0.604,1.246,0.426,0.904,0
,,,,,,,4467,0.384,2.262,0.852,1.754,0.598,1.276,0
,,,,,,,4468,0.892,5.254,1.978,4.076,1.392,2.962,0
,,,,,,,4469,1.922,11.31,4.26,8.774,2.994,6.376,0
,,,,,,,4470,3.088,18.17,6.842,14.094,4.812,10.242,0
,,,,,,,4471,3.82,22.474,8.464,17.434,5.95,12.668,0
,,,,,,,4472,4.378,25.758,9.7,19.982,6.82,14.52,0
,,,,,,,4473,4.614,27.144,10.222,21.056,7.188,15.302,0
,,,,,,,4474,4.414,25.978,9.782,20.152,6.878,14.644,0
,,,,,,,4475,4.39,25.832,9.728,20.038,6.84,14.56,0
,,,,,,,4476,4.552,26.78,10.084,20.774,7.09,15.096,0
,,,,,,,4477,4.836,28.458,10.716,22.076,7.536,16.042,0
,,,,,,,4478,5.022,29.552,11.13,22.924,7.826,16.658,0
,,,,,,,4479,5.432,31.96,12.036,24.792,8.462,18.016,0
,,,,,,,4480,5.766,33.93,12.778,26.32,8.984,19.126,0
,,,,,,,4481,5.606,32.982,12.42,25.586,8.734,18.592,0
,,,,,,,4482,5.27,31.012,11.678,24.056,8.212,17.482,0
,,,,,,,4483,4.34,25.54,9.618,19.812,6.762,14.396,0
,,,,,,,4484,3.188,18.754,7.062,14.548,4.966,10.572,0
,,,,,,,4485,2.306,13.572,5.112,10.528,3.594,7.65,0
,,,,,,,4486,1.736,10.216,3.848,7.924,2.704,5.758,0
,,,,,,,4487,1.03,6.056,2.28,4.698,1.604,3.414,0
,,,,,,,4488,0.582,3.43,1.292,2.66,0.908,1.934,0
,,,,,,,4489,0.572,3.37,1.27,2.614,0.892,1.9,0
,,,,,,,4490,0.404,2.378,0.896,1.844,0.63,1.34,0
,,,,,,,4491,0.392,2.302,0.868,1.786,0.61,1.298,0
,,,,,,,4492,0.548,3.23,1.216,2.504,0.854,1.82,0
,,,,,,,4493,1.018,5.99,2.256,4.648,1.586,3.376,0
,,,,,,,4494,1.672,9.836,3.704,7.63,2.604,5.546,0
,,,,,,,4495,2.538,14.934,5.624,11.586,3.954,8.418,0
,,,,,,,4496,3.448,20.282,7.638,15.734,5.37,11.434,0
,,,,,,,4497,4.37,25.714,9.684,19.948,6.808,14.496,0
,,,,,,,4498,4.84,28.476,10.724,22.09,7.54,16.052,0
,,,,,,,4499,4.996,29.402,11.072,22.808,7.786,16.574,0
,,,,,,,4500,5.226,30.746,11.578,23.85,8.14,17.332,0
,,,,,,,4501,5.552,32.672,12.304,25.346,8.652,18.418,0
,,,,,,,4502,5.796,34.1,12.842,26.452,9.03,19.222,0
,,,,,,,4503,6.08,35.776,13.472,27.752,9.474,20.168,0
,,,,,,,4504,6.238,36.702,13.822,28.472,9.718,20.69,0
,,,,,,,4505,5.928,34.876,13.134,27.054,9.234,19.66,0
,,,,,,,4506,5.362,31.546,11.88,24.472,8.354,17.782,0
,,,,,,,4507,4.456,26.214,9.872,20.336,6.942,14.778,0
,,,,,,,4508,3.464,20.382,7.676,15.812,5.398,11.49,0
,,,,,,,4509,2.644,15.552,5.856,12.064,4.118,8.766,0
,,,,,,,4510,2.064,12.14,4.572,9.418,3.214,6.844,0
,,,,,,,4511,1.44,8.476,3.192,6.576,2.244,4.778,0
,,,,,,,4512,0.932,5.482,2.064,4.252,1.452,3.09,0
,,,,,,,4513,0.576,3.392,1.278,2.632,0.898,1.912,0
,,,,,,,4514,0.742,4.364,1.644,3.384,1.156,2.46,0
,,,,,,,4515,0.272,1.598,0.602,1.24,0.424,0.902,0
,,,,,,,4516,0.424,2.496,0.94,1.936,0.66,1.406,0
,,,,,,,4517,0.792,4.662,1.756,3.616,1.234,2.628,0
,,,,,,,4518,1.3,7.65,2.88,5.934,2.026,4.312,0
,,,,,,,4519,1.986,11.684,4.4,9.064,3.094,6.586,0
,,,,,,,4520,2.812,16.54,6.23,12.83,4.38,9.324,0
,,,,,,,4521,3.674,21.62,8.142,16.772,5.724,12.188,0
,,,,,,,4522,4.728,27.822,10.478,21.582,7.366,15.684,0
,,,,,,,4523,5.402,31.782,11.968,24.654,8.416,17.916,0
,,,,,,,4524,5.54,32.604,12.278,25.29,8.632,18.378,0
,,,,,,,4525,5.516,32.454,12.222,25.176,8.594,18.294,0
,,,,,,,4526,5.35,31.482,11.856,24.422,8.336,17.746,0
,,,,,,,4527,5.236,30.81,11.602,23.9,8.158,17.368,0
,,,,,,,4528,5.008,29.466,11.096,22.856,7.802,16.61,0
,,,,,,,4529,4.766,28.046,10.562,21.756,7.426,15.81,0
,,,,,,,4530,4.272,25.132,9.464,19.496,6.654,14.166,0
,,,,,,,4531,3.674,21.62,8.142,16.772,5.724,12.188,0
,,,,,,,4532,2.938,17.288,6.51,13.41,4.578,9.746,0
,,,,,,,4533,2.342,13.776,5.188,10.686,3.648,7.766,0
