Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_naturalgas_ccs100_moderate_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,MIDAT_naturalgas_ccs100_moderate_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_naturalgas_ccs100_moderate_0,NE_offshorewind_class10_moderate_floating_1_250_1,SE_offshorewind_class10_moderate_floating_1_250_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,Total
t112,1873.1440000000005,0.0,2425.492,12165.1,0.0,19802.112,0.0,0.0,875.9034345635998,43.251705738569996,1559.0030453329998,2744.820624,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,1594.84675026,324.17113415231995,794.3266116576,6435.654498,0.0,17259.73323247783,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.163477344442,4760.098061586001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6399.108397368994,0.0,0.0,0.0,0.0,0.0,5561.868238787261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102816.13564336763,0.0,0.0,0.0,0.0,23250.079945884172,0.0,0.0,0.0,0.0,26496.099855116347,0.0,0.0,0.0,0.0,19036.145013699486,7292.026157474551,0.0,0.0,8005.716303466001,0.0,11550.14460500402,0.0,32141.054041632004,20119.8404798791,0.0,267.971940096,3055.4435737199997,893.810667896,1346.109272700597,0.0,15521.018593395,0.0,2310.442733809,4838.4430288,12595.24504462267,0.0,0.0,506.2749874379999,0.0,384842.3990992702
t113,2107.2870000000003,0.0,2425.492,12165.1,0.0,19802.112,0.0,0.0,559.2938263632,43.188194975520005,1313.5496339852,3136.937856,0.0,0.0,0.0,0.5,728.4480000000001,0.0,0.0,1301.1,1507.019810903,323.981290571904,587.818703304,7355.033712,0.0,23768.392,3817.4804494324467,0.0,38.0,0.0,0.0,4571.0,2228.0,43.1655297528,4097.3217798772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12584.846517628323,0.0,0.0,0.0,0.0,0.0,4759.09875908448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88266.56561298104,0.0,0.0,0.0,0.0,17854.755245019365,0.0,0.0,0.0,0.0,20449.156768228804,0.0,0.0,0.0,0.0,16189.178638195259,5997.825309272976,0.0,0.0,9219.954849908,0.0,15048.438575663473,0.0,32522.89904673601,19989.805343857715,0.0,197.51009470399995,2892.2475051119995,1673.369262276,2424.4791661076906,0.0,15586.236476011001,0.0,2891.5536679290003,6168.56870752,14747.33572219997,0.0,0.0,654.6659213049999,0.0,382038.7129769054
t114,2341.4300000000003,0.0,2425.492,12165.1,0.0,19802.112,0.0,0.0,321.86326879439997,43.11230268135,964.3953991551999,3529.0550879999996,0.0,0.0,0.0,0.5,664.2093404766775,0.0,0.0,1301.1,1452.2934102790002,323.80617026688,325.65739484880004,8274.412926,0.0,23768.392,9303.498,0.0,38.0,0.0,0.0,4571.0,2228.0,43.174537187599995,3105.5331865754,0.0,0.0,0.0,7263.218023354188,0.0,0.0,0.0,0.0,0.0,29767.4014528758,0.0,0.0,0.0,0.0,0.0,11517.774259561767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63565.74141108024,0.0,0.0,0.0,0.0,7432.551834477191,0.0,0.0,0.0,0.0,12181.732187081312,0.0,0.0,0.0,0.0,8183.68821407687,2108.7179726986296,0.0,0.0,9501.567494936,0.0,17566.712252275218,0.0,32178.490154976003,20761.5690436529,0.0,177.52401089599996,3217.7506274159996,2228.326587268,5429.543212350352,0.0,15843.295102047001,0.0,3423.8816978480004,6875.032256400001,17687.489035130184,0.0,0.0,760.854561379,0.0,374664.99841604603
t115,2575.5730000000003,0.0,2425.492,12165.1,0.0,19802.112,0.0,297.86400000000003,319.9375357332,43.047875706107995,555.959388231,3921.1723199999997,0.0,2497.0552102423403,0.0,0.5,1138.2,0.0,0.0,1301.1,1244.3800796614998,323.598357669888,159.89795389679998,9193.79214,0.0,23768.392,9303.498,0.0,38.0,136.15351155060807,0.0,4571.0,2228.0,43.166261816677995,1785.7643977474,0.0,0.0,0.0,45670.490977648034,0.0,0.0,0.0,0.0,0.0,32786.040360834544,0.0,0.0,0.0,0.0,0.0,11577.426458760769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17638.907173441738,0.0,0.0,0.0,0.0,554.0566016984818,0.0,0.0,0.0,0.0,2099.600893102051,0.0,0.0,0.0,0.0,904.8573271409033,90.67945318463084,0.0,0.0,11188.1591115,0.0,20694.005337734616,0.0,32846.234336352,22782.322464928653,0.0,205.36611881599998,3263.268910944,2623.297553669,7712.697643099472,0.0,16050.429987880001,0.0,3850.0866424440005,7511.888308240001,21296.11920701059,0.0,0.0,788.148952778,0.0,361972.839853463
t116,2809.7160000000003,0.0,2425.492,12165.1,0.0,19802.112,0.0,827.4,586.1934999516,42.9763288227,147.54930094579998,4313.289551999999,0.0,0.0,0.0,0.5,409.752,0.0,0.0,1301.1,1276.9084187115,323.39218236595195,181.42593462000002,10113.171353999998,0.0,23768.392,9303.498,0.0,38.0,378.2041987516891,0.0,4571.0,2228.0,43.166453714202,696.5235965478,0.0,0.0,0.0,46271.8491446492,0.0,0.0,0.0,0.0,0.0,32786.040360834544,0.0,0.0,0.0,0.0,0.0,10662.56316924875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.56086897729327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11895.100423555998,0.0,22425.035345375993,0.0,33278.846244,23330.574318273593,0.0,256.95534023199997,3762.0719104079994,3431.153111142,8318.229078289425,0.0,16858.786342039,0.0,4241.752547851,7924.59790384,23481.531771917824,0.0,0.0,800.3847957379999,0.0,347704.89549680386
t117,2575.5730000000003,0.0,2425.492,12165.1,0.0,19802.112,0.0,297.86400000000003,746.2016820276,42.911901847458005,0.0,3921.1723199999997,0.0,0.0,0.0,0.5,1138.2,0.0,0.0,1301.1,1259.9512207700002,323.211291014976,0.0,9193.79214,0.0,23768.392,9303.498,0.0,38.0,136.15351155060807,0.0,4571.0,2228.0,43.166368115598,0.0,0.0,0.0,0.0,46271.8491446492,0.0,0.0,0.0,0.0,0.0,16364.333429598677,0.0,0.0,0.0,0.0,0.0,8904.266912420266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11947.867493658,0.0,23287.952104626147,0.0,35770.596586800006,21102.200069877443,0.0,384.89786252799996,4715.203825584,3722.3362259959995,13461.390215737463,0.0,18035.100480765,0.0,4377.577620175,8012.36483856,23752.376819108296,0.0,0.0,766.093077475,0.0,336157.79814288474
t118,2341.4300000000003,0.0,2425.492,12165.1,0.0,19802.112,0.0,0.0,690.4787669616,42.836009289402,0.0,3529.0550879999996,0.0,0.0,0.0,0.5,409.752,0.0,0.0,1301.1,878.939000296,323.01561869875195,0.0,8274.412926,0.0,23768.392,9303.498,0.0,38.0,0.0,0.0,4571.0,2228.0,43.158092744676004,0.0,0.0,0.0,0.0,46271.8491446492,0.0,0.0,0.0,0.0,0.0,1900.8097913524514,0.0,0.0,0.0,0.0,0.0,9112.421484765073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11051.204140228,0.0,21902.682768443825,0.0,37751.033745024004,17678.59126616041,0.0,397.22636567999996,5006.1609190320005,3991.652126741,11875.984894557312,0.0,21956.741863077004,0.0,4277.112602814,8046.467766320001,22932.28603764903,0.0,0.0,784.716629378,0.0,317073.2130478617
t119,2107.2870000000003,0.0,2425.492,12165.1,0.0,19802.112,0.0,0.0,344.0606606124,42.769748042574,0.0,3136.937856,0.0,0.0,0.0,0.5,1138.2,0.0,0.0,1301.1,896.900999358,322.81417533657594,0.0,7355.033712,0.0,23768.392,9303.498,0.0,38.0,0.0,0.0,4571.0,2228.0,43.157921547468,0.0,0.0,0.0,0.0,16550.554868312778,0.0,0.0,0.0,0.0,0.0,6473.763452066683,0.0,0.0,0.0,0.0,0.0,6723.059171258513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10013.990977504,0.0,20367.425004209086,0.0,41274.029686559996,16677.699194080353,0.0,483.054955448,6022.216243223999,4268.076812166,8100.86801616967,0.0,25483.111060431005,0.0,4143.8577694410005,7547.437309360002,22077.835965828264,0.0,0.0,749.450665216,0.0,287946.7872241724
t120,1873.1440000000002,0.0,2425.492,12165.1,0.0,19802.112,0.0,0.0,314.07602410559997,42.696155251008,0.0,2744.820624,0.0,0.0,0.0,0.5,728.4480000000001,0.0,0.0,1301.1,1196.0543201720002,322.62192595180795,0.0,6435.654498,0.0,23768.392,9303.498,0.0,38.0,0.0,0.0,4571.0,2228.0,43.159187903285996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5965.090282636577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8659.711248531998,0.0,17255.004797102265,0.0,46542.274857792,20062.17876431981,0.0,574.7761950959999,7332.942322272001,3964.0737433339996,5459.1955915699245,0.0,27075.218873242,0.0,3595.6929750239997,6879.993925120001,19818.097375501042,0.0,0.0,690.614848275,0.0,263178.73453520035
t121,1639.0010000000002,0.0,873.1771200000001,4771.480920908156,0.0,12673.351680000002,0.0,0.0,314.24486227919994,42.63172801188001,0.0,2352.703392,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,1556.4067714115,322.42074013363197,0.0,5516.275283999999,0.0,10057.791493509616,3349.25928,0.0,38.0,0.0,0.0,4571.0,2228.0,43.16934420562399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6751.680386855999,0.0,11541.593223740412,0.0,60390.252045888,23663.280420166182,0.0,602.1973275839999,10817.323884192,4960.9397856099995,5938.245589863837,0.0,36325.875335230005,0.0,3931.277032849,7389.550662000001,17642.684701003418,0.0,0.0,710.2353582500001,0.0,242315.6493696925
t122,1404.8580000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.6841330616,42.557881889754,0.0,1960.58616,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,1327.958001304,322.239377648832,0.0,4596.89607,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.16106911443599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7853.3520321000005,0.0,8951.552876147174,0.0,64034.253708096,27971.557899818956,0.0,773.9058812,12896.953049303997,6113.004841589999,7882.911018491181,0.0,44294.510308791,0.0,3784.73495254,7389.872272240001,17331.745227513737,0.0,0.0,651.708752607,0.0,228023.6035134577
t123,1170.7150000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.51719672159993,42.495742542246,0.0,1568.4689280000002,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,1237.895618915,322.06312895769594,0.0,3677.516856,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.160897917228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7858.576223527999,0.0,6613.737033130098,0.0,63132.64629960001,27398.408247070933,0.0,816.043516112,13330.854032735999,5436.620824404999,9840.185534719089,0.0,46046.088424319,0.0,3373.6922635240003,6963.076764080001,17334.216113273145,0.0,0.0,588.846067282,0.0,225423.42471283305
t124,936.5720000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.8384852647999,42.431315303118,0.0,1176.3516960000002,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,1155.6962916165,321.861684908736,0.0,2758.1376419999997,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.15298564103799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.522741867662045,0.0,0.0,0.0,0.0,0.5249745256636877,0.0,0.0,0.0,0.0,408.0649137352369,175.91799426603174,0.0,0.0,7944.780185405999,0.0,6265.651785531889,0.0,63796.44367689601,25884.492688133538,0.0,763.096270992,13297.595605224,4850.539743017,14068.497170958788,0.0,44806.334763545994,0.0,3096.608086823,6530.04114704,18624.38061088109,0.0,0.0,538.107343884,0.0,226439.2418034621
t125,702.4290000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.9861296647999,42.355423008948,0.0,784.2344640000001,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,1093.878790555,321.65595395404796,0.0,1838.758428,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.152900042434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.06680007232995,0.0,0.0,0.0,0.0,1753.4680221768417,0.0,0.0,0.0,0.0,4029.8732678377346,0.0,0.0,0.0,0.0,6400.672034927993,1566.4456233209537,0.0,0.0,8326.943187194001,0.0,7294.530810382045,0.0,62180.415167856,24177.389408084175,0.0,758.283507872,12309.664189223999,4849.057601059,17342.53270763407,0.0,42631.323191443,0.0,2748.318178129,5638.2279856000005,18508.62116712114,0.0,0.0,499.427892216,0.0,234897.31183137553
t126,468.28600000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.4203587188,42.28916176212,18.4035110956,392.11723200000006,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,900.252928685,321.44882608070395,225.67474045199998,919.379214,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.16190719749999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17133.172238655734,0.0,0.0,0.0,0.0,4416.012838252778,0.0,0.0,0.0,0.0,21420.264582227843,0.0,0.0,0.0,0.0,16808.26856057322,4235.1271916307505,0.0,0.0,8723.573615317999,0.0,7872.6349097275215,0.0,58567.891040352,23496.69731204167,0.0,802.3884295839999,11156.171671175998,4641.7830861659995,18748.932345562618,0.0,39463.135410276,0.0,2475.812046515,5006.9993896000005,17852.351640647736,0.0,0.0,450.759772848,0.0,276310.00996114657
t127,234.14300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.9755578432,42.215568706668,464.26833079819994,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,975.8249999999999,706.2260987295,321.28347596486395,185.75970426720002,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3428.25,1900.844091671523,43.153632106311996,634.1043976708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62839.08290134101,0.0,0.0,0.0,0.0,7309.264933263137,0.0,0.0,0.0,0.0,35504.11256869947,0.0,0.0,0.0,0.0,22477.307251870792,4363.921180689398,0.0,0.0,8304.78744814,0.0,7297.553756839633,0.0,56670.514980336004,25313.824532945768,0.0,870.237622056,10850.478485879998,3755.281745988,18838.777432678686,0.0,34711.748353001,0.0,2059.544967891,4348.416913280001,17161.5552835972,0.0,0.0,470.163242307,0.0,333177.1224585624
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.155022175056004,0.0,392.11723200000006,0.0,0.0,0.0,0.18,0.0,0.0,0.0,650.55,436.9828212045,321.082733809152,0.0,0.0,0.0,0.0,0.0,0.0,13.679999999999998,0.0,0.0,2285.5,1343.844091671523,43.153823724102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92989.94826524403,0.0,0.0,0.0,0.0,2883.0438000256045,0.0,0.0,0.0,0.0,44002.45539251187,0.0,0.0,0.0,0.0,24127.84423620669,5840.882977182022,0.0,0.0,8057.979489573999,0.0,0.0,0.0,56241.962826719995,28062.437802658358,0.0,0.0,9785.071378992,0.0,19018.920307154396,0.0,31081.120837289003,0.0,0.0,4162.26970864,16358.503366998619,0.0,0.0,495.013995872,0.0,348636.70010965294
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.077295345414,1364.0188958145998,784.2344640000001,0.0,0.0,0.0,0.18,0.0,0.0,0.0,650.55,383.04729823450003,320.881290446976,629.4256472448,0.0,0.0,0.0,0.0,0.0,13.679999999999998,0.0,0.0,2285.5,1114.0000000000002,43.15579053385599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94244.9064740369,0.0,0.0,0.0,0.0,11924.105680059545,0.0,0.0,0.0,0.0,48329.311496921255,0.0,0.0,0.0,0.0,25244.384910346937,7026.766541258746,0.0,0.0,8072.885531316,0.0,5801.214936586003,0.0,54470.09654246401,29411.360845696563,0.0,0.0,9719.661915504,0.0,18934.978663894904,0.0,28389.453383347,0.0,1616.7336873430002,4141.332897360001,15567.928002385022,0.0,0.0,459.18583460199994,0.0,370985.05802474206
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.78875628999998,42.015167872776,1625.3546543835996,1176.3516960000002,0.0,0.0,0.0,0.5,0.0,0.0,0.0,975.8249999999999,535.2400617025,320.6972398896,824.1538225200001,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3428.25,1671.0000000000002,43.155704935252,4206.874157273201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112476.76222037683,0.0,0.0,0.0,0.0,16079.138589677023,0.0,0.0,0.0,0.0,47877.165566594806,0.0,0.0,0.0,0.0,25282.794319308665,7359.429169246371,0.0,0.0,8732.829040153998,0.0,5371.454977360657,0.0,50975.743841712,28778.07789724203,0.0,683.2833258,8959.556028768,2853.198973576,17895.39392373686,0.0,26452.333269310002,0.0,1322.7418354810002,3695.9295012000007,14719.718138754171,0.0,0.0,384.55168987400003,0.0,394901.30856903933
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2327662868,41.939275578606,1801.1548410551998,1568.4689280000002,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,506.5018886560001,320.48898363014393,963.450368328,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.147429844064,4816.7964106556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115359.03592985726,0.0,0.0,0.0,0.0,19216.29421694488,0.0,0.0,0.0,0.0,44450.32667222115,0.0,0.0,0.0,0.0,23754.215477100188,6450.804576655082,0.0,0.0,8177.662705246,0.0,4061.99008866143,0.0,47770.952403072,27201.51302171904,0.0,676.343221816,7864.872204648,1615.750887274,17476.04519865326,0.0,24504.585947845,0.0,1043.5053296780002,3407.8791976800007,13071.08755434166,0.0,0.0,350.28577236399997,0.0,384732.93129781133
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.12449937439999,41.87301406789201,1920.0753958117998,1960.58616,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,570.6776495309999,320.29218292780797,1043.2298465064,919.379214,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.156800093861996,5286.0341294922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111900.79575136486,0.0,0.0,0.0,0.0,21811.48299931624,0.0,0.0,0.0,0.0,41807.547389162035,0.0,0.0,0.0,0.0,21390.249421659053,6174.74970158507,0.0,0.0,8080.329984927999,0.0,3195.1926896473306,0.0,43965.389191680006,22860.58366587335,0.0,550.65071676,6700.185732071999,1339.1479217659999,16466.060210883752,0.0,20641.182100424005,0.0,698.0622552469999,2766.30940328,10214.394325030484,0.0,0.0,261.561289033,0.0,361161.90364151757
t133,234.14300000000003,0.0,0.0,0.0,0.0,5898.542843708054,0.0,0.0,198.9907240428,41.797121773722004,1920.6112997477996,2352.703392,0.0,0.0,0.0,0.5,409.752,0.0,0.0,1301.1,830.067839572,320.112419962944,1005.0399211776,1838.758428,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.156628896654,5369.802412084599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112370.89056375826,0.0,0.0,0.0,0.0,20359.0829003496,0.0,0.0,0.0,0.0,40901.17842898473,0.0,0.0,0.0,0.0,18343.73637721841,6219.263805232689,0.0,0.0,6063.268713913999,0.0,1772.1319680571064,0.0,34255.202969952,12318.573904903942,0.0,437.370297384,5350.658779464,881.959832285,13129.867596275466,0.0,14322.892129537002,0.0,356.09503134700003,1939.37644976,8601.595282313761,0.0,0.0,138.784806798,0.0,326364.0078685011
t134,468.28600000000006,0.0,0.0,4379.436,0.0,18571.89452370805,0.0,0.0,242.25834822000002,41.738874480828,1900.0219990293997,2744.820624,0.0,0.0,0.0,0.5,1138.2,0.0,0.0,1301.1,930.4039497040001,319.910975913984,980.5552887311999,2758.1376419999997,0.0,12285.380543035197,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.148439124335994,5361.897219564201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8259.616357338138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107353.31611353786,0.0,0.0,0.0,0.0,18607.345195299233,0.0,0.0,0.0,0.0,37293.52986201009,0.0,0.0,0.0,0.0,16413.836374584007,6177.217196063275,0.0,0.0,5373.516471804,0.0,931.3986803050495,0.0,28498.264013712003,8461.655260616604,0.0,438.914927192,4370.7310404479995,974.9915836250001,12245.132755487813,0.0,10442.879237995001,0.0,307.744533074,1556.11881824,8574.98094563534,0.0,0.0,123.707110274,0.0,336709.5869047526
