Resource,CAPTURE_COMP_1,CAPTURE_COMP_2,CAPTURE_COMP_3,CAPTURE_COMP_4,CAPTURE_COMP_5,CAPTURE_COMP_6,CAPTURE_COMP_7,CAPTURE_COMP_8,CAPTURE_COMP_9,CAPTURE_COMP_10
t325,1.1568659389266077e-5,1.4383667823345197e-5,1.0453056911619216e-5,1.380128149094625e-5,1.3033637690334259e-5,1.189034151983917e-5,1.3511817959522561e-5,1.1702282329158356e-5,1.14831915277451e-5,1.1229341451749977e-5
t326,1.1568244435559352e-5,1.4383311233974373e-5,1.0452573992993453e-5,1.380098759749645e-5,1.303292467950177e-5,1.1892183017589318e-5,1.3511346956515447e-5,1.1702112493089619e-5,1.1482735559157982e-5,1.1228950979350798e-5
t327,1.1568105238070403e-5,1.4383043133447464e-5,1.0452426526946062e-5,1.3801007867654626e-5,1.3032295733358534e-5,1.1888385777002655e-5,1.3511369907145259e-5,1.1702188989568972e-5,1.1482462839732436e-5,1.1228936999056656e-5
t328,1.1567979070898146e-5,1.4382877769060347e-5,1.0452340089372829e-5,1.380115931218143e-5,1.3031611740496896e-5,1.1882526448580287e-5,1.3511507398685223e-5,1.1702346365824125e-5,1.1482434127271437e-5,1.1228981126498513e-5
t329,1.1567867272189922e-5,1.4383171420156906e-5,1.045258053189497e-5,1.3801807011011506e-5,1.3031291441436554e-5,1.186948319444837e-5,1.3512449015074981e-5,1.1702421975779872e-5,1.1482900091391707e-5,1.1229576226723574e-5
t330,1.156754716160635e-5,1.4382930242792341e-5,1.045223190016598e-5,1.3801743516278279e-5,1.3030238603972543e-5,1.1869138494677192e-5,1.3513046692453644e-5,1.1702498004634734e-5,1.1482788077930961e-5,1.1229431280213611e-5
t331,1.1567072600144103e-5,1.438252390843444e-5,1.0451873418911718e-5,1.380140986395079e-5,1.3029148633205619e-5,1.1875095305520361e-5,1.3513037764065483e-5,1.1702302162965941e-5,1.1482536795637225e-5,1.1228905423201696e-5
t332,1.1567555019292301e-5,1.4382860395239571e-5,1.0452314192202008e-5,1.3801810972350724e-5,1.3029193809393271e-5,1.1867774974877086e-5,1.35133329203035e-5,1.1702664189716695e-5,1.1482932054593688e-5,1.1229266074025799e-5
t333,1.1567635924395748e-5,1.4382981542661616e-5,1.045227213955694e-5,1.3801757652515136e-5,1.3029091241765776e-5,1.1868292042928178e-5,1.3513171378358883e-5,1.1702799229279122e-5,1.1482896702108948e-5,1.1229150932535613e-5
t334,1.1567272444387206e-5,1.4382818552622087e-5,1.045197946461495e-5,1.3801352841725705e-5,1.3028481655793616e-5,1.187478142780062e-5,1.3512846483155368e-5,1.1702544607465857e-5,1.148247811463911e-5,1.1228749992802554e-5
t335,1.1566628471276347e-5,1.4382521558509697e-5,1.045168969674955e-5,1.3800883463781132e-5,1.3026963517705287e-5,1.1889512707367795e-5,1.3511904594697896e-5,1.1702389387481042e-5,1.1481860726056234e-5,1.1228117296286428e-5
t336,1.1566000940430018e-5,1.43834345506336e-5,1.0452937406189387e-5,1.3801607922406051e-5,1.3024673604033645e-5,1.1877752213486593e-5,1.351199089492126e-5,1.1702357596999044e-5,1.1481460127724836e-5,1.1228206763471158e-5
t337,1.1566759761038412e-5,1.4385548384249244e-5,1.045285335681789e-5,1.3802921527068571e-5,1.3020934570622936e-5,1.1843965517725165e-5,1.3510008579012903e-5,1.170282795447218e-5,1.1481096607197572e-5,1.1229492045203854e-5
t338,1.1564786237103804e-5,1.4385697560778172e-5,1.045346569155154e-5,1.3802637144181625e-5,1.3017861972618625e-5,1.185822367610077e-5,1.3508783912763726e-5,1.1701834010792906e-5,1.1479984045513167e-5,1.1228225773443604e-5
t339,1.1564109295526544e-5,1.4386054111547316e-5,1.0453442312345348e-5,1.3802711451030605e-5,1.3016973871310875e-5,1.1859611217644893e-5,1.3508210775253552e-5,1.1701668951366016e-5,1.1479962623920564e-5,1.1227990635870782e-5
t340,1.15640006966824e-5,1.4386371330744322e-5,1.0453470844186658e-5,1.3802938845110108e-5,1.3016777938462223e-5,1.1859336452726353e-5,1.3507971788610472e-5,1.170164700624016e-5,1.1479872868786204e-5,1.1228053987013688e-5
t341,1.1564094506262794e-5,1.4386846345525214e-5,1.0453478640401812e-5,1.3803222257855168e-5,1.301678807269291e-5,1.1859246727425853e-5,1.3507746257783077e-5,1.1701757223114437e-5,1.1479905643040903e-5,1.1228296151171064e-5
t342,1.1563909373213529e-5,1.4387408442673044e-5,1.0454000592942804e-5,1.3803717823303209e-5,1.3017375020370255e-5,1.1857561124916306e-5,1.3507648101765366e-5,1.1701466340699623e-5,1.148009533224671e-5,1.1228834594825829e-5
t343,1.1564197063222397e-5,1.438785071799675e-5,1.045419947999201e-5,1.3804070974413335e-5,1.3018184648718397e-5,1.1856751546774795e-5,1.3506877320053494e-5,1.170146389951677e-5,1.1480393830181817e-5,1.122934792456543e-5
t344,1.1564672681364709e-5,1.4388360852134711e-5,1.0455151609914004e-5,1.3804408244771698e-5,1.30194266764542e-5,1.1856795609238057e-5,1.350591685624859e-5,1.1701644886819652e-5,1.1481016747530558e-5,1.1229879080384311e-5
t345,1.1564977486462491e-5,1.438869465979033e-5,1.0455514866560536e-5,1.380466705296217e-5,1.3020423197954606e-5,1.18587526668397e-5,1.3505131829974033e-5,1.1701685247886963e-5,1.1481563350847983e-5,1.1230273140240153e-5
t346,1.156479898067973e-5,1.4388937025799815e-5,1.0455580934908239e-5,1.3804755161006419e-5,1.3020683573619684e-5,1.1865259931227264e-5,1.350444249307422e-5,1.170131258698828e-5,1.1481675934252311e-5,1.1230259408645881e-5
t347,1.1564735287743003e-5,1.4389280241130361e-5,1.0455650325803419e-5,1.3805100350457584e-5,1.3020857127426886e-5,1.1866586457967102e-5,1.350447313496824e-5,1.1701214810117482e-5,1.148181362929223e-5,1.1230386669779392e-5
t348,1.156488747544139e-5,1.43897805480332e-5,1.0455973945364808e-5,1.3805710475532e-5,1.3021217307289469e-5,1.186612022666021e-5,1.350481236067358e-5,1.1701088361678114e-5,1.1481960842519253e-5,1.1230671228072823e-5
t349,1.1565000516299299e-5,1.4390159990646673e-5,1.0456311112262894e-5,1.3806164030273015e-5,1.3021519224130562e-5,1.1865193836196843e-5,1.3504937298177713e-5,1.1700904727711197e-5,1.1481971758617934e-5,1.1230873806020204e-5
t350,1.1565028567559885e-5,1.4390299193444894e-5,1.0456134517323632e-5,1.380652897022437e-5,1.3021641906644998e-5,1.1864525499337011e-5,1.3505138631397e-5,1.1700760473890096e-5,1.1481952070716074e-5,1.123103121428121e-5
t351,1.1564871510559245e-5,1.4390317700696862e-5,1.0456301215263506e-5,1.3806638100820798e-5,1.3021407095101643e-5,1.1867023260212602e-5,1.350510671396104e-5,1.170057311196873e-5,1.1481954111613994e-5,1.1230858513370047e-5
t352,1.1564781579067892e-5,1.4390289713136083e-5,1.0456324291586751e-5,1.380677388042077e-5,1.3021195884796769e-5,1.1866213273577975e-5,1.3505410857367801e-5,1.1700484521772486e-5,1.1481978377588686e-5,1.1230873058129193e-5
t353,1.1564652153788483e-5,1.4390315571689156e-5,1.0456152836009835e-5,1.3807004619731957e-5,1.3020883039844331e-5,1.1864503731998112e-5,1.3505752192045892e-5,1.1700431989790876e-5,1.1481835268702867e-5,1.1230847300282963e-5
t354,1.1564533118851361e-5,1.4390332733518699e-5,1.0456185327984356e-5,1.380724541855642e-5,1.3020439046171119e-5,1.1862917106464767e-5,1.3506155600254392e-5,1.1700412120329213e-5,1.1481669405010368e-5,1.1230840820097571e-5
t355,1.1564176083190558e-5,1.439013852459691e-5,1.0455829827537744e-5,1.3807299447929701e-5,1.301976603459451e-5,1.1863060642412077e-5,1.3506277136266627e-5,1.1700154283174508e-5,1.1481336346817503e-5,1.1230688397526395e-5
t356,1.1563977362877936e-5,1.4390067184942062e-5,1.0455847963743004e-5,1.3807497027416023e-5,1.3019263687335156e-5,1.1865673229524697e-5,1.3506292728343678e-5,1.1699903826649571e-5,1.1481192445019495e-5,1.123051343352385e-5
t357,1.1563978051499183e-5,1.4390144764792926e-5,1.0455879224742671e-5,1.3807986505776857e-5,1.3019225352546082e-5,1.1865234555589509e-5,1.3506432254339097e-5,1.1699748543768993e-5,1.148122327965968e-5,1.1230540995853676e-5
t358,1.15640860608373e-5,1.4390230886993728e-5,1.0456062154364468e-5,1.3808549247504756e-5,1.3019261887675408e-5,1.1864029922056813e-5,1.3506532096380895e-5,1.1699659366392697e-5,1.1481457221473904e-5,1.123055563443988e-5
t359,1.1564478329914998e-5,1.439019855719436e-5,1.0456456143812557e-5,1.3808885812719397e-5,1.30190931841554e-5,1.186363011908204e-5,1.3506600852147575e-5,1.169983743283427e-5,1.1481745742389062e-5,1.123053960380235e-5
t360,1.1564472476737072e-5,1.4390215922759278e-5,1.0456446823186996e-5,1.3809312955161715e-5,1.3019102104138855e-5,1.1864624033470385e-5,1.3506792132141696e-5,1.1699757823976289e-5,1.1481744596597617e-5,1.1230532359268831e-5
t361,1.1564300064555515e-5,1.4390194851150568e-5,1.0456545911365903e-5,1.3809455277107842e-5,1.3018995725178696e-5,1.1866616498657567e-5,1.3506830336493667e-5,1.1699648162049073e-5,1.1481716998477804e-5,1.1230407820466707e-5
t362,1.1564317118519693e-5,1.4390293502629531e-5,1.0456658511175933e-5,1.3809527374378503e-5,1.3019101596803485e-5,1.1865914684770989e-5,1.3507066389821339e-5,1.1699742408881034e-5,1.1481753996793413e-5,1.1230512223652746e-5
t363,1.1564375485025556e-5,1.4390447906038247e-5,1.0456588756526428e-5,1.3809572937967161e-5,1.3019229620582255e-5,1.1864756252589723e-5,1.3507200394104645e-5,1.1699816208984744e-5,1.1481836063644706e-5,1.1230600719298853e-5
t364,1.156453322301558e-5,1.4390671401947442e-5,1.0456680548462225e-5,1.3809663041059156e-5,1.3019501503905486e-5,1.1863270853428085e-5,1.3507323290052672e-5,1.1700024434129016e-5,1.1481927030133473e-5,1.1230802011189327e-5
t365,1.1564617455473273e-5,1.4390860714078614e-5,1.045622376117724e-5,1.380970239950916e-5,1.3019802837972745e-5,1.186328838659183e-5,1.3507469456416618e-5,1.1700206326500962e-5,1.1481898869206617e-5,1.1230916504153903e-5
t366,1.1564175846221593e-5,1.4391126320321531e-5,1.0456379218169327e-5,1.380973787869592e-5,1.302016357504457e-5,1.186614265994692e-5,1.3507343152090737e-5,1.169976930992455e-5,1.1481844851539033e-5,1.1230922082381614e-5
t367,1.1564422409602347e-5,1.4391310128357202e-5,1.0456441068652706e-5,1.3809859584949045e-5,1.3021016708584809e-5,1.1867852456665322e-5,1.350722139277167e-5,1.1699901586514355e-5,1.1481996932308208e-5,1.1231146216758422e-5
t368,1.1564930732825183e-5,1.4391647734269255e-5,1.0456908334266345e-5,1.3810149968952268e-5,1.302226591601296e-5,1.1866397331725458e-5,1.3506555275205081e-5,1.1700156780575496e-5,1.1482369981698449e-5,1.123148754852418e-5
t369,1.1565485352529772e-5,1.4392036095759283e-5,1.0457389743552884e-5,1.3810462215943515e-5,1.3023597428196253e-5,1.186556093254738e-5,1.3506266716348644e-5,1.170043752682406e-5,1.148277356921271e-5,1.1231853106718677e-5
t370,1.1565790276954339e-5,1.439286477403176e-5,1.0458041748796203e-5,1.381122347170901e-5,1.3024630864301123e-5,1.1866118845851647e-5,1.350610558275713e-5,1.1700472682790329e-5,1.1482620796928642e-5,1.1232623224236751e-5
t371,1.1565478333791896e-5,1.4392102801253096e-5,1.0457325423307188e-5,1.38103353973504e-5,1.3024946245407868e-5,1.1870205114926708e-5,1.3505788126132394e-5,1.1700257919264721e-5,1.1483247410531624e-5,1.1231849101971556e-5
t372,1.1565376908134001e-5,1.4391926823783119e-5,1.0457353547539453e-5,1.3810218022282634e-5,1.3025214757825387e-5,1.187025580902538e-5,1.3506050643553395e-5,1.170005155351782e-5,1.1483687425131877e-5,1.123189655274846e-5
t373,1.1565390718226867e-5,1.4391856870591363e-5,1.0457367062425424e-5,1.3810243217602164e-5,1.3025296259802038e-5,1.1869205409371232e-5,1.3506491593078232e-5,1.169987944383179e-5,1.14841086219004e-5,1.1231982665753566e-5
t374,1.1565473223933731e-5,1.4391808736050481e-5,1.0457279923637452e-5,1.3810218423535753e-5,1.3025208765242843e-5,1.1867941663593218e-5,1.3507025750416205e-5,1.169983949138186e-5,1.1484536978010423e-5,1.1232053912558442e-5
t375,1.1565454741196483e-5,1.4391643441247874e-5,1.0457263509960463e-5,1.3810048344549757e-5,1.3024990777571418e-5,1.1868514870308227e-5,1.350756607220349e-5,1.169987252831257e-5,1.1484974746293511e-5,1.12320247043719e-5
t376,1.1565116855948188e-5,1.439134295152373e-5,1.0456985607968617e-5,1.380973193648404e-5,1.3024433402682743e-5,1.1872192313292514e-5,1.3507861795860045e-5,1.1699839791551904e-5,1.1485139686412557e-5,1.1231714102704643e-5
t377,1.1564992327599372e-5,1.4391135921640745e-5,1.0456853569907802e-5,1.3809600658593174e-5,1.3024078273917954e-5,1.1871319940707403e-5,1.3508674348976458e-5,1.1700052540049564e-5,1.1485268450538101e-5,1.1231671210583558e-5
t378,1.156484268745011e-5,1.439092170237765e-5,1.045659632911824e-5,1.3809497726878771e-5,1.3023614617680708e-5,1.1868949414490634e-5,1.3509433611908898e-5,1.1700280252496145e-5,1.148531172379819e-5,1.1231623258376832e-5
t379,1.1564706737607523e-5,1.4390605589198777e-5,1.0456513504745203e-5,1.380936701855015e-5,1.3023171688807933e-5,1.1866887948351169e-5,1.3510017809538493e-5,1.1700558449528232e-5,1.1485359076188443e-5,1.123155740380845e-5
t380,1.1564621349172367e-5,1.4390228506240676e-5,1.0456345666490341e-5,1.3809334099741141e-5,1.302289663284625e-5,1.1866242458014375e-5,1.3510209509415977e-5,1.1700797543719512e-5,1.1485303483140596e-5,1.1231501841608225e-5
t381,1.1564531562265294e-5,1.4389888103618946e-5,1.0456715918900854e-5,1.3809277190960622e-5,1.3022698732512896e-5,1.1870425732552547e-5,1.3510138507413043e-5,1.1700823121125614e-5,1.1485224870576418e-5,1.1231217111582874e-5
t382,1.1564570007182732e-5,1.4389568361732462e-5,1.0456341260715185e-5,1.3809270526159321e-5,1.3022619774209967e-5,1.1870526748440657e-5,1.3510685050817301e-5,1.1700936176618377e-5,1.1485060042106538e-5,1.1231085842056257e-5
t383,1.1565088479485237e-5,1.4389273944011617e-5,1.0456674645073165e-5,1.3809137972999861e-5,1.3022459136448755e-5,1.1868966589120744e-5,1.3510342198928466e-5,1.170174920122551e-5,1.1484910237039468e-5,1.1231014442031905e-5
t384,1.1565521133458383e-5,1.4389348323824524e-5,1.0456879848221034e-5,1.3809267182121794e-5,1.3022759324838964e-5,1.1866586686895068e-5,1.3510475924552502e-5,1.170247925229321e-5,1.1484775100585942e-5,1.1231057943551947e-5
t385,1.1565690685858262e-5,1.4389190320338686e-5,1.045674722756053e-5,1.3808997625327894e-5,1.30227178302463e-5,1.1865646393303135e-5,1.351052639189997e-5,1.1702646910922265e-5,1.1484566059800576e-5,1.1230950978934362e-5
t386,1.1565578406249281e-5,1.4388980340363975e-5,1.0456510773545803e-5,1.3808486847634605e-5,1.3022398419637975e-5,1.1869121283187131e-5,1.351026469870694e-5,1.170250718671624e-5,1.1484103288348998e-5,1.1230534355214017e-5
t387,1.156567215734892e-5,1.4388978826324974e-5,1.0456497809029368e-5,1.380810844864643e-5,1.3022375389286208e-5,1.186881565314644e-5,1.3510396157086207e-5,1.1702657371082217e-5,1.1483702965860935e-5,1.1230349290566625e-5
t388,1.1565842999823664e-5,1.4389159075326952e-5,1.0456338032173907e-5,1.3807893314589088e-5,1.3022553959983806e-5,1.1867446455624316e-5,1.351043312623822e-5,1.1703000857665557e-5,1.1483430668791382e-5,1.123042733623948e-5
t389,1.1566044652859658e-5,1.4389461817859887e-5,1.0456407382946131e-5,1.3807869059202837e-5,1.3022872852815213e-5,1.1866814656076838e-5,1.3510577941123794e-5,1.1703392098941944e-5,1.1483024423440168e-5,1.123056644884675e-5
t390,1.156573478161903e-5,1.4389750749608011e-5,1.0455954864654421e-5,1.3808016028412798e-5,1.3023358908195863e-5,1.1868981960178425e-5,1.3510737249386793e-5,1.1703219766725747e-5,1.1482700939361417e-5,1.1230792158481676e-5
t391,1.1565798648842911e-5,1.4390004706222016e-5,1.0456067148622653e-5,1.380801755393787e-5,1.3024006453348905e-5,1.1872674402910926e-5,1.3510446794288363e-5,1.1703438069717555e-5,1.1482633513371763e-5,1.1230946013585753e-5
t392,1.1566011132978336e-5,1.4390222539927513e-5,1.0456268144157987e-5,1.3808112241279478e-5,1.3025076791157354e-5,1.187352053033181e-5,1.3509456409499665e-5,1.1703634593021555e-5,1.1482813293382162e-5,1.1231247510075625e-5
t393,1.1566235925511184e-5,1.4390361179903584e-5,1.045647968292483e-5,1.3808115336758015e-5,1.3026082259519802e-5,1.1873998082406903e-5,1.3508979961025716e-5,1.1703822235336088e-5,1.1482992846879868e-5,1.1231629894939525e-5
t394,1.1566525453335994e-5,1.439055864384166e-5,1.0456893403966332e-5,1.3808060240754273e-5,1.3026930349998013e-5,1.1875805912327786e-5,1.3508843139441716e-5,1.1704308129183647e-5,1.1482819936071138e-5,1.123201692168206e-5
t395,1.1566043547686464e-5,1.4389682868100801e-5,1.0456207986022405e-5,1.3807313544682022e-5,1.302758958763464e-5,1.1873320645756326e-5,1.3508282779675796e-5,1.1704105537382402e-5,1.148272869078178e-5,1.123174443139858e-5
t396,1.1565799769239364e-5,1.4389020437345925e-5,1.0456177726595916e-5,1.3806613072125628e-5,1.3028229467159625e-5,1.1873504577246965e-5,1.3508051837166646e-5,1.1703964286066865e-5,1.1482861589411085e-5,1.1231402144851925e-5
t397,1.1565962112396502e-5,1.4388930609789535e-5,1.0456045603036007e-5,1.3806668186062234e-5,1.3028937015652641e-5,1.1871591817518029e-5,1.3508590666755489e-5,1.1704156846005019e-5,1.1482625622724571e-5,1.1231650540024784e-5
t398,1.1566036099403461e-5,1.4388798731347948e-5,1.0455994104816024e-5,1.380670277402352e-5,1.3029625828034093e-5,1.1869706907748312e-5,1.350937890284901e-5,1.1704219038582103e-5,1.1482539121781681e-5,1.1231773616102315e-5
t399,1.1566130393839485e-5,1.4388672551390758e-5,1.045614112510058e-5,1.380659606832324e-5,1.3030266779594857e-5,1.1868404566683562e-5,1.3510201932676187e-5,1.1704240778309295e-5,1.1482680043875493e-5,1.1231815957926136e-5
t400,1.1565991309033562e-5,1.4388389055792596e-5,1.0455794842821514e-5,1.3806353571706967e-5,1.3030565274947784e-5,1.1869160878756307e-5,1.3511086896699224e-5,1.1703958714444488e-5,1.148266717661334e-5,1.1231714563508942e-5
t401,1.1565594486270156e-5,1.4387978634599217e-5,1.0455454753748103e-5,1.380581003611788e-5,1.3030400021815388e-5,1.1873620737057034e-5,1.3511401869540607e-5,1.1703691800973686e-5,1.1482449874563605e-5,1.1231208315883398e-5
t402,1.1565473321319993e-5,1.4387584886403732e-5,1.045506451769282e-5,1.3805321886944593e-5,1.3030136211001302e-5,1.1874297028080827e-5,1.3512098178567212e-5,1.1703685829079708e-5,1.1482255601821053e-5,1.1230947790693704e-5
t403,1.1565514100792888e-5,1.4387288577061572e-5,1.0455331056930778e-5,1.3804892768728775e-5,1.3029797547235997e-5,1.187470911984511e-5,1.3512444500340099e-5,1.1703941177291482e-5,1.1481998806046049e-5,1.123076661699342e-5
t404,1.1565554079315216e-5,1.4387124221745398e-5,1.0455203591021822e-5,1.3804620676620658e-5,1.3029455934234877e-5,1.187510400600487e-5,1.3512463227268905e-5,1.17041761199533e-5,1.1481568436515573e-5,1.1230601537619757e-5
t405,1.1565549905432219e-5,1.4387133090849386e-5,1.0455395303393642e-5,1.3804553179797078e-5,1.3029257492301588e-5,1.1874125714462957e-5,1.3512447118792462e-5,1.1704152954984389e-5,1.1481175669940919e-5,1.1230512711504528e-5
t406,1.1564919390623347e-5,1.438683721604394e-5,1.0455154982892582e-5,1.3804070817134446e-5,1.302855895711492e-5,1.188165654775568e-5,1.3512238021796123e-5,1.1703483326240483e-5,1.1480619323007798e-5,1.122995498680728e-5
t407,1.156523173994396e-5,1.4386795856729703e-5,1.0455380953221428e-5,1.3804001710783132e-5,1.3028111630624794e-5,1.1877516036263315e-5,1.3511425415190434e-5,1.1703634284524109e-5,1.1480417691401794e-5,1.1229939010665069e-5
t408,1.1565221170511786e-5,1.438684802854885e-5,1.0455852561113166e-5,1.3804138414968925e-5,1.3027953947692978e-5,1.1874946249767639e-5,1.3511307365271828e-5,1.17036535571318e-5,1.1480154023818505e-5,1.1229872614401373e-5
t409,1.156504712576699e-5,1.438667667013614e-5,1.0455823900134773e-5,1.380398871708415e-5,1.302779581908491e-5,1.187771876781651e-5,1.3511336331223143e-5,1.1703581579724315e-5,1.148007522797657e-5,1.1229643776202357e-5
t410,1.1565201001627028e-5,1.4386709286900395e-5,1.0456201096960642e-5,1.3804329999480304e-5,1.3028119364981205e-5,1.187449212272264e-5,1.3511774417144493e-5,1.1703624789687419e-5,1.1480379546017694e-5,1.1229747347365617e-5
t411,1.1565207049296438e-5,1.4386638004162126e-5,1.0456196938003004e-5,1.3804490857710306e-5,1.3028312540196812e-5,1.187437902183683e-5,1.3511849398639813e-5,1.1703579778710252e-5,1.1480648620985071e-5,1.122964387065427e-5
t412,1.1565371662544968e-5,1.4386637809361333e-5,1.0456201017023718e-5,1.3804808259472244e-5,1.30285535605614e-5,1.1871435051226486e-5,1.3512152466988808e-5,1.1703639687048987e-5,1.1480944057943956e-5,1.1229822637216016e-5
