Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_liqH2_tonne_per_hr_z1,Load_liqH2_tonne_per_hr_z2,Load_liqH2_tonne_per_hr_z3
,,,,,,,2693,4.12,24.25,9.135
,,,,,,,2694,6.705,39.46,14.86
,,,,,,,2695,8.395,49.4,18.605
,,,,,,,2696,9.62,56.615,21.32
,,,,,,,2697,10.12,59.54,22.42
,,,,,,,2698,10.715,63.05,23.745
,,,,,,,2699,12.705,74.745,28.15
,,,,,,,2700,13.53,79.62,29.985
,,,,,,,2701,13.93,81.96,30.865
,,,,,,,2702,13.665,80.4,30.275
,,,,,,,2703,13.53,79.62,29.985
,,,,,,,2704,12.97,76.305,28.735
,,,,,,,2705,12.305,72.405,27.265
,,,,,,,2706,10.88,64.02,24.11
,,,,,,,2707,9.06,53.3,20.07
,,,,,,,2708,6.905,40.63,15.3
,,,,,,,2709,5.25,30.88,11.63
,,,,,,,2710,3.66,21.525,8.105
,,,,,,,2711,2.265,13.335,5.02
,,,,,,,2712,1.34,7.875,2.965
,,,,,,,2713,1.245,7.335,2.765
,,,,,,,2714,0.9,5.3,1.995
,,,,,,,2715,0.83,4.89,1.84
,,,,,,,2716,1.23,7.235,2.725
,,,,,,,2717,2.215,13.045,4.91
,,,,,,,2718,3.635,21.4,8.06
,,,,,,,2719,5.49,32.305,12.165
,,,,,,,2720,7.5,44.125,16.615
,,,,,,,2721,9.475,55.74,20.99
,,,,,,,2722,10.51,61.855,23.295
,,,,,,,2723,10.84,63.79,24.025
,,,,,,,2724,11.31,66.54,25.06
,,,,,,,2725,12.035,70.82,26.67
,,,,,,,2726,12.575,73.98,27.86
,,,,,,,2727,13.16,77.445,29.165
,,,,,,,2728,13.49,79.38,29.895
,,,,,,,2729,12.835,75.51,28.435
,,,,,,,2730,11.62,68.375,25.75
,,,,,,,2731,9.645,56.76,21.375
,,,,,,,2732,7.465,43.92,16.54
,,,,,,,2733,5.7,33.525,12.625
,,,,,,,2734,4.415,25.985,9.785
,,,,,,,2735,3.1,18.24,6.87
,,,,,,,2736,1.975,11.615,4.375
,,,,,,,2737,0.845,4.96,1.87
,,,,,,,2738,0.62,3.64,1.37
,,,,,,,2739,0.87,5.125,1.93
,,,,,,,2740,2.025,11.91,4.485
,,,,,,,2741,4.355,25.635,9.655
,,,,,,,2742,7,41.185,15.51
,,,,,,,2743,8.66,50.94,19.185
,,,,,,,2744,9.925,58.385,21.985
,,,,,,,2745,10.455,61.53,23.17
,,,,,,,2746,10.005,58.88,22.175
,,,,,,,2747,9.95,58.55,22.05
,,,,,,,2748,10.315,60.7,22.86
,,,,,,,2749,10.965,64.505,24.29
,,,,,,,2750,11.385,66.985,25.225
,,,,,,,2751,12.31,72.445,27.28
,,,,,,,2752,13.07,76.91,28.965
,,,,,,,2753,12.705,74.76,28.155
,,,,,,,2754,11.945,70.295,26.47
,,,,,,,2755,9.84,57.89,21.8
,,,,,,,2756,7.225,42.505,16.01
,,,,,,,2757,5.23,30.765,11.585
,,,,,,,2758,3.935,23.155,8.72
,,,,,,,2759,2.335,13.73,5.17
,,,,,,,2760,1.32,7.775,2.925
,,,,,,,2761,0.88,5.18,1.95
,,,,,,,2762,0.645,3.8,1.43
,,,,,,,2763,0.91,5.355,2.015
,,,,,,,2764,2.115,12.435,4.68
,,,,,,,2765,4.55,26.77,10.08
,,,,,,,2766,7.31,43,16.195
,,,,,,,2767,9.04,53.19,20.03
,,,,,,,2768,10.36,60.96,22.955
,,,,,,,2769,10.92,64.24,24.195
,,,,,,,2770,10.45,61.48,23.15
,,,,,,,2771,10.39,61.135,23.02
,,,,,,,2772,10.77,63.38,23.87
,,,,,,,2773,11.445,67.35,25.365
,,,,,,,2774,11.885,69.94,26.34
,,,,,,,2775,12.855,75.64,28.485
,,,,,,,2776,13.65,80.305,30.24
,,,,,,,2777,13.265,78.06,29.395
,,,,,,,2778,12.475,73.395,27.64
,,,,,,,2779,10.27,60.445,22.76
,,,,,,,2780,7.545,44.38,16.715
,,,,,,,2781,5.46,32.12,12.095
,,,,,,,2782,4.11,24.175,9.105
,,,,,,,2783,2.435,14.335,5.4
,,,,,,,2784,1.38,8.115,3.055
,,,,,,,2785,0.93,5.475,2.06
,,,,,,,2786,0.68,4.015,1.51
,,,,,,,2787,0.96,5.655,2.13
,,,,,,,2788,2.23,13.135,4.945
,,,,,,,2789,4.805,28.275,10.65
,,,,,,,2790,7.72,45.425,17.105
,,,,,,,2791,9.55,56.185,21.16
,,,,,,,2792,10.945,64.395,24.25
,,,,,,,2793,11.535,67.86,25.555
,,,,,,,2794,11.035,64.945,24.455
,,,,,,,2795,10.975,64.58,24.32
,,,,,,,2796,11.38,66.95,25.21
,,,,,,,2797,12.09,71.145,26.79
,,,,,,,2798,12.555,73.88,27.825
,,,,,,,2799,13.58,79.9,30.09
,,,,,,,2800,14.415,84.825,31.945
,,,,,,,2801,14.015,82.455,31.05
,,,,,,,2802,13.175,77.53,29.195
,,,,,,,2803,10.85,63.85,24.045
,,,,,,,2804,7.97,46.885,17.655
,,,,,,,2805,5.765,33.93,12.78
,,,,,,,2806,4.34,25.54,9.62
,,,,,,,2807,2.575,15.14,5.7
,,,,,,,2808,1.455,8.575,3.23
,,,,,,,2809,1.43,8.425,3.175
,,,,,,,2810,1.01,5.945,2.24
,,,,,,,2811,0.98,5.755,2.17
,,,,,,,2812,1.37,8.075,3.04
,,,,,,,2813,2.545,14.975,5.64
,,,,,,,2814,4.18,24.59,9.26
,,,,,,,2815,6.345,37.335,14.06
,,,,,,,2816,8.62,50.705,19.095
,,,,,,,2817,10.925,64.285,24.21
,,,,,,,2818,12.1,71.19,26.81
,,,,,,,2819,12.49,73.505,27.68
,,,,,,,2820,13.065,76.865,28.945
,,,,,,,2821,13.88,81.68,30.76
,,,,,,,2822,14.49,85.25,32.105
,,,,,,,2823,15.2,89.44,33.68
,,,,,,,2824,15.595,91.755,34.555
,,,,,,,2825,14.82,87.19,32.835
,,,,,,,2826,13.405,78.865,29.7
,,,,,,,2827,11.14,65.535,24.68
,,,,,,,2828,8.66,50.955,19.19
,,,,,,,2829,6.61,38.88,14.64
,,,,,,,2830,5.16,30.35,11.43
,,,,,,,2831,3.6,21.19,7.98
,,,,,,,2832,2.33,13.705,5.16
,,,,,,,2833,1.44,8.48,3.195
,,,,,,,2834,1.855,10.91,4.11
,,,,,,,2835,0.68,3.995,1.505
,,,,,,,2836,1.06,6.24,2.35
,,,,,,,2837,1.98,11.655,4.39
,,,,,,,2838,3.25,19.125,7.2
,,,,,,,2839,4.965,29.21,11
,,,,,,,2840,7.03,41.35,15.575
,,,,,,,2841,9.185,54.05,20.355
,,,,,,,2842,11.82,69.555,26.195
,,,,,,,2843,13.505,79.455,29.92
,,,,,,,2844,13.85,81.51,30.695
,,,,,,,2845,13.79,81.135,30.555
,,,,,,,2846,13.375,78.705,29.64
,,,,,,,2847,13.09,77.025,29.005
,,,,,,,2848,12.52,73.665,27.74
,,,,,,,2849,11.915,70.115,26.405
,,,,,,,2850,10.68,62.83,23.66
,,,,,,,2851,9.185,54.05,20.355
,,,,,,,2852,7.345,43.22,16.275
,,,,,,,2853,5.855,34.44,12.97
,,,,,,,2854,4.55,26.785,10.085
,,,,,,,2855,3.28,19.31,7.275
,,,,,,,2856,2.235,13.15,4.95
,,,,,,,2857,0.81,4.755,1.79
,,,,,,,2858,0.61,3.585,1.35
,,,,,,,2859,0.875,5.145,1.94
,,,,,,,2860,2,11.775,4.435
,,,,,,,2861,4.12,24.25,9.135
,,,,,,,2862,6.705,39.46,14.86
,,,,,,,2863,8.395,49.4,18.605
,,,,,,,2864,9.62,56.615,21.32
,,,,,,,2865,10.12,59.54,22.42
,,,,,,,2866,10.715,63.05,23.745
,,,,,,,2867,12.705,74.745,28.15
,,,,,,,2868,13.53,79.62,29.985
,,,,,,,2869,13.93,81.96,30.865
,,,,,,,2870,13.665,80.4,30.275
,,,,,,,2871,13.53,79.62,29.985
,,,,,,,2872,12.97,76.305,28.735
,,,,,,,2873,12.305,72.405,27.265
,,,,,,,2874,10.88,64.02,24.11
,,,,,,,2875,9.06,53.3,20.07
,,,,,,,2876,6.905,40.63,15.3
,,,,,,,2877,5.25,30.88,11.63
,,,,,,,2878,3.66,21.525,8.105
,,,,,,,2879,2.265,13.335,5.02
,,,,,,,2880,1.34,7.875,2.965
,,,,,,,2881,1.245,7.335,2.765
,,,,,,,2882,0.9,5.3,1.995
,,,,,,,2883,0.83,4.89,1.84
,,,,,,,2884,1.23,7.235,2.725
,,,,,,,2885,2.215,13.045,4.91
,,,,,,,2886,3.635,21.4,8.06
,,,,,,,2887,5.49,32.305,12.165
,,,,,,,2888,7.5,44.125,16.615
,,,,,,,2889,9.475,55.74,20.99
,,,,,,,2890,10.51,61.855,23.295
,,,,,,,2891,10.84,63.79,24.025
,,,,,,,2892,11.31,66.54,25.06
,,,,,,,2893,12.035,70.82,26.67
,,,,,,,2894,12.575,73.98,27.86
,,,,,,,2895,13.16,77.445,29.165
,,,,,,,2896,13.49,79.38,29.895
,,,,,,,2897,12.835,75.51,28.435
,,,,,,,2898,11.62,68.375,25.75
,,,,,,,2899,9.645,56.76,21.375
,,,,,,,2900,7.465,43.92,16.54
,,,,,,,2901,5.7,33.525,12.625
,,,,,,,2902,4.415,25.985,9.785
,,,,,,,2903,3.1,18.24,6.87
,,,,,,,2904,1.975,11.615,4.375
,,,,,,,2905,0.845,4.96,1.87
,,,,,,,2906,0.62,3.64,1.37
,,,,,,,2907,0.87,5.125,1.93
,,,,,,,2908,2.025,11.91,4.485
,,,,,,,2909,4.355,25.635,9.655
,,,,,,,2910,7,41.185,15.51
,,,,,,,2911,8.66,50.94,19.185
,,,,,,,2912,9.925,58.385,21.985
,,,,,,,2913,10.455,61.53,23.17
,,,,,,,2914,10.005,58.88,22.175
,,,,,,,2915,9.95,58.55,22.05
,,,,,,,2916,10.315,60.7,22.86
,,,,,,,2917,10.965,64.505,24.29
,,,,,,,2918,11.385,66.985,25.225
,,,,,,,2919,12.31,72.445,27.28
,,,,,,,2920,13.07,76.91,28.965
,,,,,,,2921,12.705,74.76,28.155
,,,,,,,2922,11.945,70.295,26.47
,,,,,,,2923,9.84,57.89,21.8
,,,,,,,2924,7.225,42.505,16.01
,,,,,,,2925,5.23,30.765,11.585
,,,,,,,2926,3.935,23.155,8.72
,,,,,,,2927,2.335,13.73,5.17
,,,,,,,2928,1.32,7.775,2.925
,,,,,,,2929,0.88,5.18,1.95
,,,,,,,2930,0.645,3.8,1.43
,,,,,,,2931,0.91,5.355,2.015
,,,,,,,2932,2.115,12.435,4.68
,,,,,,,2933,4.55,26.77,10.08
,,,,,,,2934,7.31,43,16.195
,,,,,,,2935,9.04,53.19,20.03
,,,,,,,2936,10.36,60.96,22.955
,,,,,,,2937,10.92,64.24,24.195
,,,,,,,2938,10.45,61.48,23.15
,,,,,,,2939,10.39,61.135,23.02
,,,,,,,2940,10.77,63.38,23.87
,,,,,,,2941,11.445,67.35,25.365
,,,,,,,2942,11.885,69.94,26.34
,,,,,,,2943,12.855,75.64,28.485
,,,,,,,2944,13.65,80.305,30.24
,,,,,,,2945,13.265,78.06,29.395
,,,,,,,2946,12.475,73.395,27.64
,,,,,,,2947,10.27,60.445,22.76
,,,,,,,2948,7.545,44.38,16.715
,,,,,,,2949,5.46,32.12,12.095
,,,,,,,2950,4.11,24.175,9.105
,,,,,,,2951,2.435,14.335,5.4
,,,,,,,2952,1.38,8.115,3.055
,,,,,,,2953,0.93,5.475,2.06
,,,,,,,2954,0.68,4.015,1.51
,,,,,,,2955,0.96,5.655,2.13
,,,,,,,2956,2.23,13.135,4.945
,,,,,,,2957,4.805,28.275,10.65
,,,,,,,2958,7.72,45.425,17.105
,,,,,,,2959,9.55,56.185,21.16
,,,,,,,2960,10.945,64.395,24.25
,,,,,,,2961,11.535,67.86,25.555
,,,,,,,2962,11.035,64.945,24.455
,,,,,,,2963,10.975,64.58,24.32
,,,,,,,2964,11.38,66.95,25.21
,,,,,,,2965,12.09,71.145,26.79
,,,,,,,2966,12.555,73.88,27.825
,,,,,,,2967,13.58,79.9,30.09
,,,,,,,2968,14.415,84.825,31.945
,,,,,,,2969,14.015,82.455,31.05
,,,,,,,2970,13.175,77.53,29.195
,,,,,,,2971,10.85,63.85,24.045
,,,,,,,2972,7.97,46.885,17.655
,,,,,,,2973,5.765,33.93,12.78
,,,,,,,2974,4.34,25.54,9.62
,,,,,,,2975,2.575,15.14,5.7
,,,,,,,2976,1.455,8.575,3.23
,,,,,,,2977,1.43,8.425,3.175
,,,,,,,2978,1.01,5.945,2.24
,,,,,,,2979,0.98,5.755,2.17
,,,,,,,2980,1.37,8.075,3.04
,,,,,,,2981,2.545,14.975,5.64
,,,,,,,2982,4.18,24.59,9.26
,,,,,,,2983,6.345,37.335,14.06
,,,,,,,2984,8.62,50.705,19.095
,,,,,,,2985,10.925,64.285,24.21
,,,,,,,2986,12.1,71.19,26.81
,,,,,,,2987,12.49,73.505,27.68
,,,,,,,2988,13.065,76.865,28.945
,,,,,,,2989,13.88,81.68,30.76
,,,,,,,2990,14.49,85.25,32.105
,,,,,,,2991,15.2,89.44,33.68
,,,,,,,2992,15.595,91.755,34.555
,,,,,,,2993,14.82,87.19,32.835
,,,,,,,2994,13.405,78.865,29.7
,,,,,,,2995,11.14,65.535,24.68
,,,,,,,2996,8.66,50.955,19.19
,,,,,,,2997,6.61,38.88,14.64
,,,,,,,2998,5.16,30.35,11.43
,,,,,,,2999,3.6,21.19,7.98
,,,,,,,3000,2.33,13.705,5.16
,,,,,,,3001,1.44,8.48,3.195
,,,,,,,3002,1.855,10.91,4.11
,,,,,,,3003,0.68,3.995,1.505
,,,,,,,3004,1.06,6.24,2.35
,,,,,,,3005,1.98,11.655,4.39
,,,,,,,3006,3.25,19.125,7.2
,,,,,,,3007,4.965,29.21,11
,,,,,,,3008,7.03,41.35,15.575
,,,,,,,3009,9.185,54.05,20.355
,,,,,,,3010,11.82,69.555,26.195
,,,,,,,3011,13.505,79.455,29.92
,,,,,,,3012,13.85,81.51,30.695
,,,,,,,3013,13.79,81.135,30.555
,,,,,,,3014,13.375,78.705,29.64
,,,,,,,3015,13.09,77.025,29.005
,,,,,,,3016,12.52,73.665,27.74
,,,,,,,3017,11.915,70.115,26.405
,,,,,,,3018,10.68,62.83,23.66
,,,,,,,3019,9.185,54.05,20.355
,,,,,,,3020,7.345,43.22,16.275
,,,,,,,3021,5.855,34.44,12.97
,,,,,,,3022,4.55,26.785,10.085
,,,,,,,3023,3.28,19.31,7.275
,,,,,,,3024,2.235,13.15,4.95
,,,,,,,3025,0.81,4.755,1.79
,,,,,,,3026,0.61,3.585,1.35
,,,,,,,3027,0.875,5.145,1.94
,,,,,,,3028,2,11.775,4.435
,,,,,,,3029,4.12,24.25,9.135
,,,,,,,3030,6.705,39.46,14.86
,,,,,,,3031,8.395,49.4,18.605
,,,,,,,3032,9.62,56.615,21.32
,,,,,,,3033,10.12,59.54,22.42
,,,,,,,3034,10.715,63.05,23.745
,,,,,,,3035,12.705,74.745,28.15
,,,,,,,3036,13.53,79.62,29.985
,,,,,,,3037,13.93,81.96,30.865
,,,,,,,3038,13.665,80.4,30.275
,,,,,,,3039,13.53,79.62,29.985
,,,,,,,3040,12.97,76.305,28.735
,,,,,,,3041,12.305,72.405,27.265
,,,,,,,3042,10.88,64.02,24.11
,,,,,,,3043,9.06,53.3,20.07
,,,,,,,3044,6.905,40.63,15.3
,,,,,,,3045,5.25,30.88,11.63
,,,,,,,3046,3.66,21.525,8.105
,,,,,,,3047,2.265,13.335,5.02
,,,,,,,3048,1.34,7.875,2.965
,,,,,,,3049,1.245,7.335,2.765
,,,,,,,3050,0.9,5.3,1.995
,,,,,,,3051,0.83,4.89,1.84
,,,,,,,3052,1.23,7.235,2.725
,,,,,,,3053,2.215,13.045,4.91
,,,,,,,3054,3.635,21.4,8.06
,,,,,,,3055,5.49,32.305,12.165
,,,,,,,3056,7.5,44.125,16.615
,,,,,,,3057,9.475,55.74,20.99
,,,,,,,3058,10.51,61.855,23.295
,,,,,,,3059,10.84,63.79,24.025
,,,,,,,3060,11.31,66.54,25.06
,,,,,,,3061,12.035,70.82,26.67
,,,,,,,3062,12.575,73.98,27.86
,,,,,,,3063,13.16,77.445,29.165
,,,,,,,3064,13.49,79.38,29.895
,,,,,,,3065,12.835,75.51,28.435
,,,,,,,3066,11.62,68.375,25.75
,,,,,,,3067,9.645,56.76,21.375
,,,,,,,3068,7.465,43.92,16.54
,,,,,,,3069,5.7,33.525,12.625
,,,,,,,3070,4.415,25.985,9.785
,,,,,,,3071,3.1,18.24,6.87
,,,,,,,3072,1.975,11.615,4.375
,,,,,,,3073,0.845,4.96,1.87
,,,,,,,3074,0.62,3.64,1.37
,,,,,,,3075,0.87,5.125,1.93
,,,,,,,3076,2.025,11.91,4.485
,,,,,,,3077,4.355,25.635,9.655
,,,,,,,3078,7,41.185,15.51
,,,,,,,3079,8.66,50.94,19.185
,,,,,,,3080,9.925,58.385,21.985
,,,,,,,3081,10.455,61.53,23.17
,,,,,,,3082,10.005,58.88,22.175
,,,,,,,3083,9.95,58.55,22.05
,,,,,,,3084,10.315,60.7,22.86
,,,,,,,3085,10.965,64.505,24.29
,,,,,,,3086,11.385,66.985,25.225
,,,,,,,3087,12.31,72.445,27.28
,,,,,,,3088,13.07,76.91,28.965
,,,,,,,3089,12.705,74.76,28.155
,,,,,,,3090,11.945,70.295,26.47
,,,,,,,3091,9.84,57.89,21.8
,,,,,,,3092,7.225,42.505,16.01
,,,,,,,3093,5.23,30.765,11.585
,,,,,,,3094,3.935,23.155,8.72
,,,,,,,3095,2.335,13.73,5.17
,,,,,,,3096,1.32,7.775,2.925
,,,,,,,3097,0.88,5.18,1.95
,,,,,,,3098,0.645,3.8,1.43
,,,,,,,3099,0.91,5.355,2.015
,,,,,,,3100,2.115,12.435,4.68
,,,,,,,3101,4.55,26.77,10.08
,,,,,,,3102,7.31,43,16.195
,,,,,,,3103,9.04,53.19,20.03
,,,,,,,3104,10.36,60.96,22.955
,,,,,,,3105,10.92,64.24,24.195
,,,,,,,3106,10.45,61.48,23.15
,,,,,,,3107,10.39,61.135,23.02
,,,,,,,3108,10.77,63.38,23.87
,,,,,,,3109,11.445,67.35,25.365
,,,,,,,3110,11.885,69.94,26.34
,,,,,,,3111,12.855,75.64,28.485
,,,,,,,3112,13.65,80.305,30.24
,,,,,,,3113,13.265,78.06,29.395
,,,,,,,3114,12.475,73.395,27.64
,,,,,,,3115,10.27,60.445,22.76
,,,,,,,3116,7.545,44.38,16.715
,,,,,,,3117,5.46,32.12,12.095
,,,,,,,3118,4.11,24.175,9.105
,,,,,,,3119,2.435,14.335,5.4
,,,,,,,3120,1.38,8.115,3.055
,,,,,,,3121,0.93,5.475,2.06
,,,,,,,3122,0.68,4.015,1.51
,,,,,,,3123,0.96,5.655,2.13
,,,,,,,3124,2.23,13.135,4.945
,,,,,,,3125,4.805,28.275,10.65
,,,,,,,3126,7.72,45.425,17.105
,,,,,,,3127,9.55,56.185,21.16
,,,,,,,3128,10.945,64.395,24.25
,,,,,,,3129,11.535,67.86,25.555
,,,,,,,3130,11.035,64.945,24.455
,,,,,,,3131,10.975,64.58,24.32
,,,,,,,3132,11.38,66.95,25.21
,,,,,,,3133,12.09,71.145,26.79
,,,,,,,3134,12.555,73.88,27.825
,,,,,,,3135,13.58,79.9,30.09
,,,,,,,3136,14.415,84.825,31.945
,,,,,,,3137,14.015,82.455,31.05
,,,,,,,3138,13.175,77.53,29.195
,,,,,,,3139,10.85,63.85,24.045
,,,,,,,3140,7.97,46.885,17.655
,,,,,,,3141,5.765,33.93,12.78
,,,,,,,3142,4.34,25.54,9.62
,,,,,,,3143,2.575,15.14,5.7
,,,,,,,3144,1.455,8.575,3.23
,,,,,,,3145,1.43,8.425,3.175
,,,,,,,3146,1.01,5.945,2.24
,,,,,,,3147,0.98,5.755,2.17
,,,,,,,3148,1.37,8.075,3.04
,,,,,,,3149,2.545,14.975,5.64
,,,,,,,3150,4.18,24.59,9.26
,,,,,,,3151,6.345,37.335,14.06
,,,,,,,3152,8.62,50.705,19.095
,,,,,,,3153,10.925,64.285,24.21
,,,,,,,3154,12.1,71.19,26.81
,,,,,,,3155,12.49,73.505,27.68
,,,,,,,3156,13.065,76.865,28.945
,,,,,,,3157,13.88,81.68,30.76
,,,,,,,3158,14.49,85.25,32.105
,,,,,,,3159,15.2,89.44,33.68
,,,,,,,3160,15.595,91.755,34.555
,,,,,,,3161,14.82,87.19,32.835
,,,,,,,3162,13.405,78.865,29.7
,,,,,,,3163,11.14,65.535,24.68
,,,,,,,3164,8.66,50.955,19.19
,,,,,,,3165,6.61,38.88,14.64
,,,,,,,3166,5.16,30.35,11.43
,,,,,,,3167,3.6,21.19,7.98
,,,,,,,3168,2.33,13.705,5.16
,,,,,,,3169,1.44,8.48,3.195
,,,,,,,3170,1.855,10.91,4.11
,,,,,,,3171,0.68,3.995,1.505
,,,,,,,3172,1.06,6.24,2.35
,,,,,,,3173,1.98,11.655,4.39
,,,,,,,3174,3.25,19.125,7.2
,,,,,,,3175,4.965,29.21,11
,,,,,,,3176,7.03,41.35,15.575
,,,,,,,3177,9.185,54.05,20.355
,,,,,,,3178,11.82,69.555,26.195
,,,,,,,3179,13.505,79.455,29.92
,,,,,,,3180,13.85,81.51,30.695
,,,,,,,3181,13.79,81.135,30.555
,,,,,,,3182,13.375,78.705,29.64
,,,,,,,3183,13.09,77.025,29.005
,,,,,,,3184,12.52,73.665,27.74
,,,,,,,3185,11.915,70.115,26.405
,,,,,,,3186,10.68,62.83,23.66
,,,,,,,3187,9.185,54.05,20.355
,,,,,,,3188,7.345,43.22,16.275
,,,,,,,3189,5.855,34.44,12.97
,,,,,,,3190,4.55,26.785,10.085
,,,,,,,3191,3.28,19.31,7.275
,,,,,,,3192,2.235,13.15,4.95
,,,,,,,3193,0.81,4.755,1.79
,,,,,,,3194,0.61,3.585,1.35
,,,,,,,3195,0.875,5.145,1.94
,,,,,,,3196,2,11.775,4.435
,,,,,,,3197,4.12,24.25,9.135
,,,,,,,3198,6.705,39.46,14.86
,,,,,,,3199,8.395,49.4,18.605
,,,,,,,3200,9.62,56.615,21.32
,,,,,,,3201,10.12,59.54,22.42
,,,,,,,3202,10.715,63.05,23.745
,,,,,,,3203,12.705,74.745,28.15
,,,,,,,3204,13.53,79.62,29.985
,,,,,,,3205,13.93,81.96,30.865
,,,,,,,3206,13.665,80.4,30.275
,,,,,,,3207,13.53,79.62,29.985
,,,,,,,3208,12.97,76.305,28.735
,,,,,,,3209,12.305,72.405,27.265
,,,,,,,3210,10.88,64.02,24.11
,,,,,,,3211,9.06,53.3,20.07
,,,,,,,3212,6.905,40.63,15.3
,,,,,,,3213,5.25,30.88,11.63
,,,,,,,3214,3.66,21.525,8.105
,,,,,,,3215,2.265,13.335,5.02
,,,,,,,3216,1.34,7.875,2.965
,,,,,,,3217,1.245,7.335,2.765
,,,,,,,3218,0.9,5.3,1.995
,,,,,,,3219,0.83,4.89,1.84
,,,,,,,3220,1.23,7.235,2.725
,,,,,,,3221,2.215,13.045,4.91
,,,,,,,3222,3.635,21.4,8.06
,,,,,,,3223,5.49,32.305,12.165
,,,,,,,3224,7.5,44.125,16.615
,,,,,,,3225,9.475,55.74,20.99
,,,,,,,3226,10.51,61.855,23.295
,,,,,,,3227,10.84,63.79,24.025
,,,,,,,3228,11.31,66.54,25.06
,,,,,,,3229,12.035,70.82,26.67
,,,,,,,3230,12.575,73.98,27.86
,,,,,,,3231,13.16,77.445,29.165
,,,,,,,3232,13.49,79.38,29.895
,,,,,,,3233,12.835,75.51,28.435
,,,,,,,3234,11.62,68.375,25.75
,,,,,,,3235,9.645,56.76,21.375
,,,,,,,3236,7.465,43.92,16.54
,,,,,,,3237,5.7,33.525,12.625
,,,,,,,3238,4.415,25.985,9.785
,,,,,,,3239,3.1,18.24,6.87
,,,,,,,3240,1.975,11.615,4.375
,,,,,,,3241,0.845,4.96,1.87
,,,,,,,3242,0.62,3.64,1.37
,,,,,,,3243,0.87,5.125,1.93
,,,,,,,3244,2.025,11.91,4.485
,,,,,,,3245,4.355,25.635,9.655
,,,,,,,3246,7,41.185,15.51
,,,,,,,3247,8.66,50.94,19.185
,,,,,,,3248,9.925,58.385,21.985
,,,,,,,3249,10.455,61.53,23.17
,,,,,,,3250,10.005,58.88,22.175
,,,,,,,3251,9.95,58.55,22.05
,,,,,,,3252,10.315,60.7,22.86
,,,,,,,3253,10.965,64.505,24.29
,,,,,,,3254,11.385,66.985,25.225
,,,,,,,3255,12.31,72.445,27.28
,,,,,,,3256,13.07,76.91,28.965
,,,,,,,3257,12.705,74.76,28.155
,,,,,,,3258,11.945,70.295,26.47
,,,,,,,3259,9.84,57.89,21.8
,,,,,,,3260,7.225,42.505,16.01
,,,,,,,3261,5.23,30.765,11.585
,,,,,,,3262,3.935,23.155,8.72
,,,,,,,3263,2.335,13.73,5.17
,,,,,,,3264,1.32,7.775,2.925
,,,,,,,3265,0.88,5.18,1.95
,,,,,,,3266,0.645,3.8,1.43
,,,,,,,3267,0.91,5.355,2.015
,,,,,,,3268,2.115,12.435,4.68
,,,,,,,3269,4.55,26.77,10.08
,,,,,,,3270,7.31,43,16.195
,,,,,,,3271,9.04,53.19,20.03
,,,,,,,3272,10.36,60.96,22.955
,,,,,,,3273,10.92,64.24,24.195
,,,,,,,3274,10.45,61.48,23.15
,,,,,,,3275,10.39,61.135,23.02
,,,,,,,3276,10.77,63.38,23.87
,,,,,,,3277,11.445,67.35,25.365
,,,,,,,3278,11.885,69.94,26.34
,,,,,,,3279,12.855,75.64,28.485
,,,,,,,3280,13.65,80.305,30.24
,,,,,,,3281,13.265,78.06,29.395
,,,,,,,3282,12.475,73.395,27.64
,,,,,,,3283,10.27,60.445,22.76
,,,,,,,3284,7.545,44.38,16.715
,,,,,,,3285,5.46,32.12,12.095
,,,,,,,3286,4.11,24.175,9.105
,,,,,,,3287,2.435,14.335,5.4
,,,,,,,3288,1.38,8.115,3.055
,,,,,,,3289,0.93,5.475,2.06
,,,,,,,3290,0.68,4.015,1.51
,,,,,,,3291,0.96,5.655,2.13
,,,,,,,3292,2.23,13.135,4.945
,,,,,,,3293,4.805,28.275,10.65
,,,,,,,3294,7.72,45.425,17.105
,,,,,,,3295,9.55,56.185,21.16
,,,,,,,3296,10.945,64.395,24.25
,,,,,,,3297,11.535,67.86,25.555
,,,,,,,3298,11.035,64.945,24.455
,,,,,,,3299,10.975,64.58,24.32
,,,,,,,3300,11.38,66.95,25.21
,,,,,,,3301,12.09,71.145,26.79
,,,,,,,3302,12.555,73.88,27.825
,,,,,,,3303,13.58,79.9,30.09
,,,,,,,3304,14.415,84.825,31.945
,,,,,,,3305,14.015,82.455,31.05
,,,,,,,3306,13.175,77.53,29.195
,,,,,,,3307,10.85,63.85,24.045
,,,,,,,3308,7.97,46.885,17.655
,,,,,,,3309,5.765,33.93,12.78
,,,,,,,3310,4.34,25.54,9.62
,,,,,,,3311,2.575,15.14,5.7
,,,,,,,3312,1.455,8.575,3.23
,,,,,,,3313,1.43,8.425,3.175
,,,,,,,3314,1.01,5.945,2.24
,,,,,,,3315,0.98,5.755,2.17
,,,,,,,3316,1.37,8.075,3.04
,,,,,,,3317,2.545,14.975,5.64
,,,,,,,3318,4.18,24.59,9.26
,,,,,,,3319,6.345,37.335,14.06
,,,,,,,3320,8.62,50.705,19.095
,,,,,,,3321,10.925,64.285,24.21
,,,,,,,3322,12.1,71.19,26.81
,,,,,,,3323,12.49,73.505,27.68
