Time_Index,CT_NG,ME_NG,MA_NG,None,uranium
696,5.45,5.45,5.28,0,0.74
697,5.45,5.45,5.28,0,0.74
698,5.45,5.45,5.28,0,0.74
699,5.45,5.45,5.28,0,0.74
700,5.45,5.45,5.28,0,0.74
701,5.45,5.45,5.28,0,0.74
702,5.45,5.45,5.28,0,0.74
703,5.45,5.45,5.28,0,0.74
704,5.45,5.45,5.28,0,0.74
705,5.45,5.45,5.28,0,0.74
706,5.45,5.45,5.28,0,0.74
707,5.45,5.45,5.28,0,0.74
708,5.45,5.45,5.28,0,0.74
709,5.45,5.45,5.28,0,0.74
710,5.45,5.45,5.28,0,0.74
711,5.45,5.45,5.28,0,0.74
712,5.45,5.45,5.28,0,0.74
713,5.45,5.45,5.28,0,0.74
714,5.45,5.45,5.28,0,0.74
715,5.45,5.45,5.28,0,0.74
716,5.45,5.45,5.28,0,0.74
717,5.45,5.45,5.28,0,0.74
718,5.45,5.45,5.28,0,0.74
719,5.45,5.45,5.28,0,0.74
720,5.45,5.45,5.28,0,0.74
721,5.45,5.45,5.28,0,0.74
722,5.45,5.45,5.28,0,0.74
723,5.45,5.45,5.28,0,0.74
724,5.45,5.45,5.28,0,0.74
725,5.45,5.45,5.28,0,0.74
726,5.45,5.45,5.28,0,0.74
727,5.45,5.45,5.28,0,0.74
728,5.45,5.45,5.28,0,0.74
729,5.45,5.45,5.28,0,0.74
730,5.45,5.45,5.28,0,0.74
731,5.45,5.45,5.28,0,0.74
732,5.45,5.45,5.28,0,0.74
733,5.45,5.45,5.28,0,0.74
734,5.45,5.45,5.28,0,0.74
735,5.45,5.45,5.28,0,0.74
736,5.45,5.45,5.28,0,0.74
737,5.45,5.45,5.28,0,0.74
738,5.45,5.45,5.28,0,0.74
739,5.45,5.45,5.28,0,0.74
740,5.45,5.45,5.28,0,0.74
741,5.45,5.45,5.28,0,0.74
742,5.45,5.45,5.28,0,0.74
743,5.45,5.45,5.28,0,0.74
744,5.45,5.45,5.28,0,0.74
745,4.09,4.09,3.98,0,0.74
746,4.09,4.09,3.98,0,0.74
747,4.09,4.09,3.98,0,0.74
748,4.09,4.09,3.98,0,0.74
749,4.09,4.09,3.98,0,0.74
750,4.09,4.09,3.98,0,0.74
751,4.09,4.09,3.98,0,0.74
752,4.09,4.09,3.98,0,0.74
753,4.09,4.09,3.98,0,0.74
754,4.09,4.09,3.98,0,0.74
755,4.09,4.09,3.98,0,0.74
756,4.09,4.09,3.98,0,0.74
757,4.09,4.09,3.98,0,0.74
758,4.09,4.09,3.98,0,0.74
759,4.09,4.09,3.98,0,0.74
760,4.09,4.09,3.98,0,0.74
761,4.09,4.09,3.98,0,0.74
762,4.09,4.09,3.98,0,0.74
763,4.09,4.09,3.98,0,0.74
764,4.09,4.09,3.98,0,0.74
765,4.09,4.09,3.98,0,0.74
766,4.09,4.09,3.98,0,0.74
767,4.09,4.09,3.98,0,0.74
768,4.09,4.09,3.98,0,0.74
769,4.09,4.09,3.98,0,0.74
770,4.09,4.09,3.98,0,0.74
771,4.09,4.09,3.98,0,0.74
772,4.09,4.09,3.98,0,0.74
773,4.09,4.09,3.98,0,0.74
774,4.09,4.09,3.98,0,0.74
775,4.09,4.09,3.98,0,0.74
776,4.09,4.09,3.98,0,0.74
777,4.09,4.09,3.98,0,0.74
778,4.09,4.09,3.98,0,0.74
779,4.09,4.09,3.98,0,0.74
780,4.09,4.09,3.98,0,0.74
781,4.09,4.09,3.98,0,0.74
782,4.09,4.09,3.98,0,0.74
783,4.09,4.09,3.98,0,0.74
784,4.09,4.09,3.98,0,0.74
785,4.09,4.09,3.98,0,0.74
786,4.09,4.09,3.98,0,0.74
787,4.09,4.09,3.98,0,0.74
788,4.09,4.09,3.98,0,0.74
789,4.09,4.09,3.98,0,0.74
790,4.09,4.09,3.98,0,0.74
791,4.09,4.09,3.98,0,0.74
792,4.09,4.09,3.98,0,0.74
793,4.09,4.09,3.98,0,0.74
794,4.09,4.09,3.98,0,0.74
795,4.09,4.09,3.98,0,0.74
796,4.09,4.09,3.98,0,0.74
797,4.09,4.09,3.98,0,0.74
798,4.09,4.09,3.98,0,0.74
799,4.09,4.09,3.98,0,0.74
800,4.09,4.09,3.98,0,0.74
801,4.09,4.09,3.98,0,0.74
802,4.09,4.09,3.98,0,0.74
803,4.09,4.09,3.98,0,0.74
804,4.09,4.09,3.98,0,0.74
805,4.09,4.09,3.98,0,0.74
806,4.09,4.09,3.98,0,0.74
807,4.09,4.09,3.98,0,0.74
808,4.09,4.09,3.98,0,0.74
809,4.09,4.09,3.98,0,0.74
810,4.09,4.09,3.98,0,0.74
811,4.09,4.09,3.98,0,0.74
812,4.09,4.09,3.98,0,0.74
813,4.09,4.09,3.98,0,0.74
814,4.09,4.09,3.98,0,0.74
815,4.09,4.09,3.98,0,0.74
816,4.09,4.09,3.98,0,0.74
817,4.09,4.09,3.98,0,0.74
818,4.09,4.09,3.98,0,0.74
819,4.09,4.09,3.98,0,0.74
820,4.09,4.09,3.98,0,0.74
821,4.09,4.09,3.98,0,0.74
822,4.09,4.09,3.98,0,0.74
823,4.09,4.09,3.98,0,0.74
824,4.09,4.09,3.98,0,0.74
825,4.09,4.09,3.98,0,0.74
826,4.09,4.09,3.98,0,0.74
827,4.09,4.09,3.98,0,0.74
828,4.09,4.09,3.98,0,0.74
829,4.09,4.09,3.98,0,0.74
830,4.09,4.09,3.98,0,0.74
831,4.09,4.09,3.98,0,0.74
832,4.09,4.09,3.98,0,0.74
833,4.09,4.09,3.98,0,0.74
834,4.09,4.09,3.98,0,0.74
835,4.09,4.09,3.98,0,0.74
836,4.09,4.09,3.98,0,0.74
837,4.09,4.09,3.98,0,0.74
838,4.09,4.09,3.98,0,0.74
839,4.09,4.09,3.98,0,0.74
840,4.09,4.09,3.98,0,0.74
841,4.09,4.09,3.98,0,0.74
842,4.09,4.09,3.98,0,0.74
843,4.09,4.09,3.98,0,0.74
844,4.09,4.09,3.98,0,0.74
845,4.09,4.09,3.98,0,0.74
846,4.09,4.09,3.98,0,0.74
847,4.09,4.09,3.98,0,0.74
848,4.09,4.09,3.98,0,0.74
849,4.09,4.09,3.98,0,0.74
850,4.09,4.09,3.98,0,0.74
851,4.09,4.09,3.98,0,0.74
852,4.09,4.09,3.98,0,0.74
853,4.09,4.09,3.98,0,0.74
854,4.09,4.09,3.98,0,0.74
855,4.09,4.09,3.98,0,0.74
856,4.09,4.09,3.98,0,0.74
857,4.09,4.09,3.98,0,0.74
858,4.09,4.09,3.98,0,0.74
859,4.09,4.09,3.98,0,0.74
860,4.09,4.09,3.98,0,0.74
861,4.09,4.09,3.98,0,0.74
862,4.09,4.09,3.98,0,0.74
863,4.09,4.09,3.98,0,0.74
864,4.09,4.09,3.98,0,0.74
865,4.09,4.09,3.98,0,0.74
866,4.09,4.09,3.98,0,0.74
867,4.09,4.09,3.98,0,0.74
868,4.09,4.09,3.98,0,0.74
869,4.09,4.09,3.98,0,0.74
870,4.09,4.09,3.98,0,0.74
871,4.09,4.09,3.98,0,0.74
872,4.09,4.09,3.98,0,0.74
873,4.09,4.09,3.98,0,0.74
874,4.09,4.09,3.98,0,0.74
875,4.09,4.09,3.98,0,0.74
876,4.09,4.09,3.98,0,0.74
877,4.09,4.09,3.98,0,0.74
878,4.09,4.09,3.98,0,0.74
879,4.09,4.09,3.98,0,0.74
880,4.09,4.09,3.98,0,0.74
881,4.09,4.09,3.98,0,0.74
882,4.09,4.09,3.98,0,0.74
883,4.09,4.09,3.98,0,0.74
884,4.09,4.09,3.98,0,0.74
885,4.09,4.09,3.98,0,0.74
886,4.09,4.09,3.98,0,0.74
887,4.09,4.09,3.98,0,0.74
888,4.09,4.09,3.98,0,0.74
889,4.09,4.09,3.98,0,0.74
890,4.09,4.09,3.98,0,0.74
891,4.09,4.09,3.98,0,0.74
892,4.09,4.09,3.98,0,0.74
893,4.09,4.09,3.98,0,0.74
894,4.09,4.09,3.98,0,0.74
895,4.09,4.09,3.98,0,0.74
896,4.09,4.09,3.98,0,0.74
897,4.09,4.09,3.98,0,0.74
898,4.09,4.09,3.98,0,0.74
899,4.09,4.09,3.98,0,0.74
900,4.09,4.09,3.98,0,0.74
901,4.09,4.09,3.98,0,0.74
902,4.09,4.09,3.98,0,0.74
903,4.09,4.09,3.98,0,0.74
904,4.09,4.09,3.98,0,0.74
905,4.09,4.09,3.98,0,0.74
906,4.09,4.09,3.98,0,0.74
907,4.09,4.09,3.98,0,0.74
908,4.09,4.09,3.98,0,0.74
909,4.09,4.09,3.98,0,0.74
910,4.09,4.09,3.98,0,0.74
911,4.09,4.09,3.98,0,0.74
912,4.09,4.09,3.98,0,0.74
913,4.09,4.09,3.98,0,0.74
914,4.09,4.09,3.98,0,0.74
915,4.09,4.09,3.98,0,0.74
916,4.09,4.09,3.98,0,0.74
917,4.09,4.09,3.98,0,0.74
918,4.09,4.09,3.98,0,0.74
919,4.09,4.09,3.98,0,0.74
920,4.09,4.09,3.98,0,0.74
921,4.09,4.09,3.98,0,0.74
922,4.09,4.09,3.98,0,0.74
923,4.09,4.09,3.98,0,0.74
924,4.09,4.09,3.98,0,0.74
925,4.09,4.09,3.98,0,0.74
926,4.09,4.09,3.98,0,0.74
927,4.09,4.09,3.98,0,0.74
928,4.09,4.09,3.98,0,0.74
929,4.09,4.09,3.98,0,0.74
930,4.09,4.09,3.98,0,0.74
931,4.09,4.09,3.98,0,0.74
932,4.09,4.09,3.98,0,0.74
933,4.09,4.09,3.98,0,0.74
934,4.09,4.09,3.98,0,0.74
935,4.09,4.09,3.98,0,0.74
936,4.09,4.09,3.98,0,0.74
937,4.09,4.09,3.98,0,0.74
938,4.09,4.09,3.98,0,0.74
939,4.09,4.09,3.98,0,0.74
940,4.09,4.09,3.98,0,0.74
941,4.09,4.09,3.98,0,0.74
942,4.09,4.09,3.98,0,0.74
943,4.09,4.09,3.98,0,0.74
944,4.09,4.09,3.98,0,0.74
945,4.09,4.09,3.98,0,0.74
946,4.09,4.09,3.98,0,0.74
947,4.09,4.09,3.98,0,0.74
948,4.09,4.09,3.98,0,0.74
949,4.09,4.09,3.98,0,0.74
950,4.09,4.09,3.98,0,0.74
951,4.09,4.09,3.98,0,0.74
952,4.09,4.09,3.98,0,0.74
953,4.09,4.09,3.98,0,0.74
954,4.09,4.09,3.98,0,0.74
955,4.09,4.09,3.98,0,0.74
956,4.09,4.09,3.98,0,0.74
957,4.09,4.09,3.98,0,0.74
958,4.09,4.09,3.98,0,0.74
959,4.09,4.09,3.98,0,0.74
960,4.09,4.09,3.98,0,0.74
961,4.09,4.09,3.98,0,0.74
962,4.09,4.09,3.98,0,0.74
963,4.09,4.09,3.98,0,0.74
964,4.09,4.09,3.98,0,0.74
965,4.09,4.09,3.98,0,0.74
966,4.09,4.09,3.98,0,0.74
967,4.09,4.09,3.98,0,0.74
968,4.09,4.09,3.98,0,0.74
969,4.09,4.09,3.98,0,0.74
970,4.09,4.09,3.98,0,0.74
971,4.09,4.09,3.98,0,0.74
972,4.09,4.09,3.98,0,0.74
973,4.09,4.09,3.98,0,0.74
974,4.09,4.09,3.98,0,0.74
975,4.09,4.09,3.98,0,0.74
976,4.09,4.09,3.98,0,0.74
977,4.09,4.09,3.98,0,0.74
978,4.09,4.09,3.98,0,0.74
979,4.09,4.09,3.98,0,0.74
980,4.09,4.09,3.98,0,0.74
981,4.09,4.09,3.98,0,0.74
982,4.09,4.09,3.98,0,0.74
983,4.09,4.09,3.98,0,0.74
984,4.09,4.09,3.98,0,0.74
985,4.09,4.09,3.98,0,0.74
986,4.09,4.09,3.98,0,0.74
987,4.09,4.09,3.98,0,0.74
988,4.09,4.09,3.98,0,0.74
989,4.09,4.09,3.98,0,0.74
990,4.09,4.09,3.98,0,0.74
991,4.09,4.09,3.98,0,0.74
992,4.09,4.09,3.98,0,0.74
993,4.09,4.09,3.98,0,0.74
994,4.09,4.09,3.98,0,0.74
995,4.09,4.09,3.98,0,0.74
996,4.09,4.09,3.98,0,0.74
997,4.09,4.09,3.98,0,0.74
998,4.09,4.09,3.98,0,0.74
999,4.09,4.09,3.98,0,0.74
1000,4.09,4.09,3.98,0,0.74
1001,4.09,4.09,3.98,0,0.74
1002,4.09,4.09,3.98,0,0.74
1003,4.09,4.09,3.98,0,0.74
1004,4.09,4.09,3.98,0,0.74
1005,4.09,4.09,3.98,0,0.74
1006,4.09,4.09,3.98,0,0.74
1007,4.09,4.09,3.98,0,0.74
1008,4.09,4.09,3.98,0,0.74
1009,4.09,4.09,3.98,0,0.74
1010,4.09,4.09,3.98,0,0.74
1011,4.09,4.09,3.98,0,0.74
1012,4.09,4.09,3.98,0,0.74
1013,4.09,4.09,3.98,0,0.74
1014,4.09,4.09,3.98,0,0.74
1015,4.09,4.09,3.98,0,0.74
1016,4.09,4.09,3.98,0,0.74
1017,4.09,4.09,3.98,0,0.74
1018,4.09,4.09,3.98,0,0.74
1019,4.09,4.09,3.98,0,0.74
1020,4.09,4.09,3.98,0,0.74
1021,4.09,4.09,3.98,0,0.74
1022,4.09,4.09,3.98,0,0.74
1023,4.09,4.09,3.98,0,0.74
1024,4.09,4.09,3.98,0,0.74
1025,4.09,4.09,3.98,0,0.74
1026,4.09,4.09,3.98,0,0.74
1027,4.09,4.09,3.98,0,0.74
1028,4.09,4.09,3.98,0,0.74
1029,4.09,4.09,3.98,0,0.74
1030,4.09,4.09,3.98,0,0.74
1031,4.09,4.09,3.98,0,0.74
1032,4.09,4.09,3.98,0,0.74
1033,4.09,4.09,3.98,0,0.74
1034,4.09,4.09,3.98,0,0.74
1035,4.09,4.09,3.98,0,0.74
1036,4.09,4.09,3.98,0,0.74
1037,4.09,4.09,3.98,0,0.74
1038,4.09,4.09,3.98,0,0.74
1039,4.09,4.09,3.98,0,0.74
1040,4.09,4.09,3.98,0,0.74
1041,4.09,4.09,3.98,0,0.74
1042,4.09,4.09,3.98,0,0.74
1043,4.09,4.09,3.98,0,0.74
1044,4.09,4.09,3.98,0,0.74
1045,4.09,4.09,3.98,0,0.74
1046,4.09,4.09,3.98,0,0.74
1047,4.09,4.09,3.98,0,0.74
1048,4.09,4.09,3.98,0,0.74
1049,4.09,4.09,3.98,0,0.74
1050,4.09,4.09,3.98,0,0.74
1051,4.09,4.09,3.98,0,0.74
1052,4.09,4.09,3.98,0,0.74
1053,4.09,4.09,3.98,0,0.74
1054,4.09,4.09,3.98,0,0.74
1055,4.09,4.09,3.98,0,0.74
1056,4.09,4.09,3.98,0,0.74
1057,4.09,4.09,3.98,0,0.74
1058,4.09,4.09,3.98,0,0.74
1059,4.09,4.09,3.98,0,0.74
1060,4.09,4.09,3.98,0,0.74
1061,4.09,4.09,3.98,0,0.74
1062,4.09,4.09,3.98,0,0.74
1063,4.09,4.09,3.98,0,0.74
1064,4.09,4.09,3.98,0,0.74
1065,4.09,4.09,3.98,0,0.74
1066,4.09,4.09,3.98,0,0.74
1067,4.09,4.09,3.98,0,0.74
1068,4.09,4.09,3.98,0,0.74
1069,4.09,4.09,3.98,0,0.74
1070,4.09,4.09,3.98,0,0.74
1071,4.09,4.09,3.98,0,0.74
1072,4.09,4.09,3.98,0,0.74
1073,4.09,4.09,3.98,0,0.74
1074,4.09,4.09,3.98,0,0.74
1075,4.09,4.09,3.98,0,0.74
1076,4.09,4.09,3.98,0,0.74
1077,4.09,4.09,3.98,0,0.74
1078,4.09,4.09,3.98,0,0.74
1079,4.09,4.09,3.98,0,0.74
1080,4.09,4.09,3.98,0,0.74
1081,4.09,4.09,3.98,0,0.74
1082,4.09,4.09,3.98,0,0.74
1083,4.09,4.09,3.98,0,0.74
1084,4.09,4.09,3.98,0,0.74
1085,4.09,4.09,3.98,0,0.74
1086,4.09,4.09,3.98,0,0.74
1087,4.09,4.09,3.98,0,0.74
1088,4.09,4.09,3.98,0,0.74
1089,4.09,4.09,3.98,0,0.74
1090,4.09,4.09,3.98,0,0.74
1091,4.09,4.09,3.98,0,0.74
1092,4.09,4.09,3.98,0,0.74
1093,4.09,4.09,3.98,0,0.74
1094,4.09,4.09,3.98,0,0.74
1095,4.09,4.09,3.98,0,0.74
1096,4.09,4.09,3.98,0,0.74
1097,4.09,4.09,3.98,0,0.74
1098,4.09,4.09,3.98,0,0.74
1099,4.09,4.09,3.98,0,0.74
1100,4.09,4.09,3.98,0,0.74
1101,4.09,4.09,3.98,0,0.74
1102,4.09,4.09,3.98,0,0.74
1103,4.09,4.09,3.98,0,0.74
1104,4.09,4.09,3.98,0,0.74
1105,4.09,4.09,3.98,0,0.74
1106,4.09,4.09,3.98,0,0.74
1107,4.09,4.09,3.98,0,0.74
1108,4.09,4.09,3.98,0,0.74
1109,4.09,4.09,3.98,0,0.74
1110,4.09,4.09,3.98,0,0.74
1111,4.09,4.09,3.98,0,0.74
1112,4.09,4.09,3.98,0,0.74
1113,4.09,4.09,3.98,0,0.74
1114,4.09,4.09,3.98,0,0.74
1115,4.09,4.09,3.98,0,0.74
1116,4.09,4.09,3.98,0,0.74
1117,4.09,4.09,3.98,0,0.74
1118,4.09,4.09,3.98,0,0.74
1119,4.09,4.09,3.98,0,0.74
1120,4.09,4.09,3.98,0,0.74
1121,4.09,4.09,3.98,0,0.74
1122,4.09,4.09,3.98,0,0.74
1123,4.09,4.09,3.98,0,0.74
1124,4.09,4.09,3.98,0,0.74
1125,4.09,4.09,3.98,0,0.74
1126,4.09,4.09,3.98,0,0.74
1127,4.09,4.09,3.98,0,0.74
1128,4.09,4.09,3.98,0,0.74
1129,4.09,4.09,3.98,0,0.74
1130,4.09,4.09,3.98,0,0.74
1131,4.09,4.09,3.98,0,0.74
1132,4.09,4.09,3.98,0,0.74
1133,4.09,4.09,3.98,0,0.74
1134,4.09,4.09,3.98,0,0.74
1135,4.09,4.09,3.98,0,0.74
1136,4.09,4.09,3.98,0,0.74
1137,4.09,4.09,3.98,0,0.74
1138,4.09,4.09,3.98,0,0.74
1139,4.09,4.09,3.98,0,0.74
1140,4.09,4.09,3.98,0,0.74
1141,4.09,4.09,3.98,0,0.74
1142,4.09,4.09,3.98,0,0.74
1143,4.09,4.09,3.98,0,0.74
1144,4.09,4.09,3.98,0,0.74
1145,4.09,4.09,3.98,0,0.74
1146,4.09,4.09,3.98,0,0.74
1147,4.09,4.09,3.98,0,0.74
1148,4.09,4.09,3.98,0,0.74
1149,4.09,4.09,3.98,0,0.74
1150,4.09,4.09,3.98,0,0.74
1151,4.09,4.09,3.98,0,0.74
1152,4.09,4.09,3.98,0,0.74
1153,4.09,4.09,3.98,0,0.74
1154,4.09,4.09,3.98,0,0.74
1155,4.09,4.09,3.98,0,0.74
1156,4.09,4.09,3.98,0,0.74
1157,4.09,4.09,3.98,0,0.74
1158,4.09,4.09,3.98,0,0.74
1159,4.09,4.09,3.98,0,0.74
1160,4.09,4.09,3.98,0,0.74
1161,4.09,4.09,3.98,0,0.74
1162,4.09,4.09,3.98,0,0.74
1163,4.09,4.09,3.98,0,0.74
1164,4.09,4.09,3.98,0,0.74
1165,4.09,4.09,3.98,0,0.74
1166,4.09,4.09,3.98,0,0.74
1167,4.09,4.09,3.98,0,0.74
1168,4.09,4.09,3.98,0,0.74
1169,4.09,4.09,3.98,0,0.74
1170,4.09,4.09,3.98,0,0.74
1171,4.09,4.09,3.98,0,0.74
1172,4.09,4.09,3.98,0,0.74
1173,4.09,4.09,3.98,0,0.74
1174,4.09,4.09,3.98,0,0.74
1175,4.09,4.09,3.98,0,0.74
1176,4.09,4.09,3.98,0,0.74
1177,4.09,4.09,3.98,0,0.74
1178,4.09,4.09,3.98,0,0.74
1179,4.09,4.09,3.98,0,0.74
1180,4.09,4.09,3.98,0,0.74
1181,4.09,4.09,3.98,0,0.74
1182,4.09,4.09,3.98,0,0.74
1183,4.09,4.09,3.98,0,0.74
1184,4.09,4.09,3.98,0,0.74
1185,4.09,4.09,3.98,0,0.74
1186,4.09,4.09,3.98,0,0.74
1187,4.09,4.09,3.98,0,0.74
1188,4.09,4.09,3.98,0,0.74
1189,4.09,4.09,3.98,0,0.74
1190,4.09,4.09,3.98,0,0.74
1191,4.09,4.09,3.98,0,0.74
1192,4.09,4.09,3.98,0,0.74
1193,4.09,4.09,3.98,0,0.74
1194,4.09,4.09,3.98,0,0.74
1195,4.09,4.09,3.98,0,0.74
1196,4.09,4.09,3.98,0,0.74
1197,4.09,4.09,3.98,0,0.74
1198,4.09,4.09,3.98,0,0.74
1199,4.09,4.09,3.98,0,0.74
1200,4.09,4.09,3.98,0,0.74
1201,4.09,4.09,3.98,0,0.74
1202,4.09,4.09,3.98,0,0.74
1203,4.09,4.09,3.98,0,0.74
1204,4.09,4.09,3.98,0,0.74
1205,4.09,4.09,3.98,0,0.74
1206,4.09,4.09,3.98,0,0.74
1207,4.09,4.09,3.98,0,0.74
1208,4.09,4.09,3.98,0,0.74
1209,4.09,4.09,3.98,0,0.74
1210,4.09,4.09,3.98,0,0.74
1211,4.09,4.09,3.98,0,0.74
1212,4.09,4.09,3.98,0,0.74
1213,4.09,4.09,3.98,0,0.74
1214,4.09,4.09,3.98,0,0.74
1215,4.09,4.09,3.98,0,0.74
1216,4.09,4.09,3.98,0,0.74
1217,4.09,4.09,3.98,0,0.74
1218,4.09,4.09,3.98,0,0.74
1219,4.09,4.09,3.98,0,0.74
1220,4.09,4.09,3.98,0,0.74
1221,4.09,4.09,3.98,0,0.74
1222,4.09,4.09,3.98,0,0.74
1223,4.09,4.09,3.98,0,0.74
1224,4.09,4.09,3.98,0,0.74
1225,4.09,4.09,3.98,0,0.74
1226,4.09,4.09,3.98,0,0.74
1227,4.09,4.09,3.98,0,0.74
1228,4.09,4.09,3.98,0,0.74
1229,4.09,4.09,3.98,0,0.74
1230,4.09,4.09,3.98,0,0.74
1231,4.09,4.09,3.98,0,0.74
1232,4.09,4.09,3.98,0,0.74
1233,4.09,4.09,3.98,0,0.74
1234,4.09,4.09,3.98,0,0.74
1235,4.09,4.09,3.98,0,0.74
1236,4.09,4.09,3.98,0,0.74
1237,4.09,4.09,3.98,0,0.74
1238,4.09,4.09,3.98,0,0.74
1239,4.09,4.09,3.98,0,0.74
1240,4.09,4.09,3.98,0,0.74
1241,4.09,4.09,3.98,0,0.74
1242,4.09,4.09,3.98,0,0.74
1243,4.09,4.09,3.98,0,0.74
1244,4.09,4.09,3.98,0,0.74
1245,4.09,4.09,3.98,0,0.74
1246,4.09,4.09,3.98,0,0.74
1247,4.09,4.09,3.98,0,0.74
1248,4.09,4.09,3.98,0,0.74
1249,4.09,4.09,3.98,0,0.74
1250,4.09,4.09,3.98,0,0.74
1251,4.09,4.09,3.98,0,0.74
1252,4.09,4.09,3.98,0,0.74
1253,4.09,4.09,3.98,0,0.74
1254,4.09,4.09,3.98,0,0.74
1255,4.09,4.09,3.98,0,0.74
1256,4.09,4.09,3.98,0,0.74
1257,4.09,4.09,3.98,0,0.74
1258,4.09,4.09,3.98,0,0.74
1259,4.09,4.09,3.98,0,0.74
1260,4.09,4.09,3.98,0,0.74
1261,4.09,4.09,3.98,0,0.74
1262,4.09,4.09,3.98,0,0.74
1263,4.09,4.09,3.98,0,0.74
1264,4.09,4.09,3.98,0,0.74
1265,4.09,4.09,3.98,0,0.74
1266,4.09,4.09,3.98,0,0.74
1267,4.09,4.09,3.98,0,0.74
1268,4.09,4.09,3.98,0,0.74
1269,4.09,4.09,3.98,0,0.74
1270,4.09,4.09,3.98,0,0.74
1271,4.09,4.09,3.98,0,0.74
1272,4.09,4.09,3.98,0,0.74
1273,4.09,4.09,3.98,0,0.74
1274,4.09,4.09,3.98,0,0.74
1275,4.09,4.09,3.98,0,0.74
1276,4.09,4.09,3.98,0,0.74
1277,4.09,4.09,3.98,0,0.74
1278,4.09,4.09,3.98,0,0.74
1279,4.09,4.09,3.98,0,0.74
1280,4.09,4.09,3.98,0,0.74
1281,4.09,4.09,3.98,0,0.74
1282,4.09,4.09,3.98,0,0.74
1283,4.09,4.09,3.98,0,0.74
1284,4.09,4.09,3.98,0,0.74
1285,4.09,4.09,3.98,0,0.74
1286,4.09,4.09,3.98,0,0.74
1287,4.09,4.09,3.98,0,0.74
1288,4.09,4.09,3.98,0,0.74
1289,4.09,4.09,3.98,0,0.74
1290,4.09,4.09,3.98,0,0.74
1291,4.09,4.09,3.98,0,0.74
1292,4.09,4.09,3.98,0,0.74
1293,4.09,4.09,3.98,0,0.74
1294,4.09,4.09,3.98,0,0.74
1295,4.09,4.09,3.98,0,0.74
1296,4.09,4.09,3.98,0,0.74
1297,4.09,4.09,3.98,0,0.74
1298,4.09,4.09,3.98,0,0.74
1299,4.09,4.09,3.98,0,0.74
1300,4.09,4.09,3.98,0,0.74
1301,4.09,4.09,3.98,0,0.74
1302,4.09,4.09,3.98,0,0.74
1303,4.09,4.09,3.98,0,0.74
1304,4.09,4.09,3.98,0,0.74
1305,4.09,4.09,3.98,0,0.74
1306,4.09,4.09,3.98,0,0.74
1307,4.09,4.09,3.98,0,0.74
1308,4.09,4.09,3.98,0,0.74
1309,4.09,4.09,3.98,0,0.74
1310,4.09,4.09,3.98,0,0.74
1311,4.09,4.09,3.98,0,0.74
1312,4.09,4.09,3.98,0,0.74
1313,4.09,4.09,3.98,0,0.74
1314,4.09,4.09,3.98,0,0.74
1315,4.09,4.09,3.98,0,0.74
1316,4.09,4.09,3.98,0,0.74
1317,4.09,4.09,3.98,0,0.74
1318,4.09,4.09,3.98,0,0.74
1319,4.09,4.09,3.98,0,0.74
1320,4.09,4.09,3.98,0,0.74
1321,4.09,4.09,3.98,0,0.74
1322,4.09,4.09,3.98,0,0.74
1323,4.09,4.09,3.98,0,0.74
1324,4.09,4.09,3.98,0,0.74
1325,4.09,4.09,3.98,0,0.74
1326,4.09,4.09,3.98,0,0.74
1327,4.09,4.09,3.98,0,0.74
1328,4.09,4.09,3.98,0,0.74
1329,4.09,4.09,3.98,0,0.74
1330,4.09,4.09,3.98,0,0.74
1331,4.09,4.09,3.98,0,0.74
1332,4.09,4.09,3.98,0,0.74
1333,4.09,4.09,3.98,0,0.74
1334,4.09,4.09,3.98,0,0.74
1335,4.09,4.09,3.98,0,0.74
1336,4.09,4.09,3.98,0,0.74
1337,4.09,4.09,3.98,0,0.74
1338,4.09,4.09,3.98,0,0.74
1339,4.09,4.09,3.98,0,0.74
1340,4.09,4.09,3.98,0,0.74
1341,4.09,4.09,3.98,0,0.74
1342,4.09,4.09,3.98,0,0.74
1343,4.09,4.09,3.98,0,0.74
1344,4.09,4.09,3.98,0,0.74
1345,4.09,4.09,3.98,0,0.74
1346,4.09,4.09,3.98,0,0.74
1347,4.09,4.09,3.98,0,0.74
1348,4.09,4.09,3.98,0,0.74
1349,4.09,4.09,3.98,0,0.74
1350,4.09,4.09,3.98,0,0.74
1351,4.09,4.09,3.98,0,0.74
1352,4.09,4.09,3.98,0,0.74
1353,4.09,4.09,3.98,0,0.74
1354,4.09,4.09,3.98,0,0.74
1355,4.09,4.09,3.98,0,0.74
1356,4.09,4.09,3.98,0,0.74
1357,4.09,4.09,3.98,0,0.74
1358,4.09,4.09,3.98,0,0.74
1359,4.09,4.09,3.98,0,0.74
1360,4.09,4.09,3.98,0,0.74
1361,4.09,4.09,3.98,0,0.74
1362,4.09,4.09,3.98,0,0.74
1363,4.09,4.09,3.98,0,0.74
1364,4.09,4.09,3.98,0,0.74
1365,4.09,4.09,3.98,0,0.74
1366,4.09,4.09,3.98,0,0.74
1367,4.09,4.09,3.98,0,0.74
1368,4.09,4.09,3.98,0,0.74
1369,4.09,4.09,3.98,0,0.74
1370,4.09,4.09,3.98,0,0.74
1371,4.09,4.09,3.98,0,0.74
1372,4.09,4.09,3.98,0,0.74
1373,4.09,4.09,3.98,0,0.74
1374,4.09,4.09,3.98,0,0.74
