Time_Index,MA_natural_gas_turbine,MA_natural_gas_combined_cycle,MA_solar_pv,MA_onshore_wind,CT_natural_gas_turbine,CT_natural_gas_combined_cycle,CT_solar_pv,ME_natural_gas_turbine,ME_natural_gas_combined_cycle,ME_onshore_wind,ME_solar_pv,MA_fission,CT_fission,ME_fission,MA_battery,CT_battery,ME_battery,COAST_offshore_wind_fixed,COAST_offshore_wind_floating
3924,0.9,0.9,0.791,0.115,0.9,0.9,0.749,0.9,0.9,0.078,0.818,0.9,0.9,0.9,1,1,1,0.491,0.491
3925,0.9,0.9,0.786,0.091,0.9,0.9,0.734,0.9,0.9,0.046,0.814,0.9,0.9,0.9,1,1,1,0.458,0.458
3926,0.9,0.9,0.747,0.046,0.9,0.9,0.719,0.9,0.9,0.059,0.767,0.9,0.9,0.9,1,1,1,0.339,0.339
3927,0.9,0.9,0.702,0.056,0.9,0.9,0.664,0.9,0.9,0.046,0.668,0.9,0.9,0.9,1,1,1,0.201,0.201
3928,0.9,0.9,0.608,0.058,0.9,0.9,0.565,0.9,0.9,0.065,0.531,0.9,0.9,0.9,1,1,1,0.184,0.184
3929,0.9,0.9,0.471,0.091,0.9,0.9,0.464,0.9,0.9,0.083,0.387,0.9,0.9,0.9,1,1,1,0.136,0.136
3930,0.9,0.9,0.3,0.097,0.9,0.9,0.3,0.9,0.9,0.073,0.233,0.9,0.9,0.9,1,1,1,0.11,0.11
3931,0.9,0.9,0.132,0.13,0.9,0.9,0.154,0.9,0.9,0.069,0.102,0.9,0.9,0.9,1,1,1,0.131,0.131
3932,0.9,0.9,0.034,0.115,0.9,0.9,0.039,0.9,0.9,0.049,0.029,0.9,0.9,0.9,1,1,1,0.172,0.172
3933,0.9,0.9,0.001,0.129,0.9,0.9,0.003,0.9,0.9,0.08,0.001,0.9,0.9,0.9,1,1,1,0.373,0.373
3934,0.9,0.9,0,0.129,0.9,0.9,0,0.9,0.9,0.149,0,0.9,0.9,0.9,1,1,1,0.608,0.608
3935,0.9,0.9,0,0.148,0.9,0.9,0,0.9,0.9,0.106,0,0.9,0.9,0.9,1,1,1,0.657,0.657
3936,0.9,0.9,0,0.143,0.9,0.9,0,0.9,0.9,0.121,0,0.9,0.9,0.9,1,1,1,0.638,0.638
3937,0.9,0.9,0,0.198,0.9,0.9,0,0.9,0.9,0.147,0,0.9,0.9,0.9,1,1,1,0.604,0.604
3938,0.9,0.9,0,0.219,0.9,0.9,0,0.9,0.9,0.199,0,0.9,0.9,0.9,1,1,1,0.684,0.684
3939,0.9,0.9,0,0.211,0.9,0.9,0,0.9,0.9,0.266,0,0.9,0.9,0.9,1,1,1,0.703,0.703
3940,0.9,0.9,0,0.213,0.9,0.9,0,0.9,0.9,0.172,0,0.9,0.9,0.9,1,1,1,0.638,0.638
3941,0.9,0.9,0,0.188,0.9,0.9,0,0.9,0.9,0.082,0,0.9,0.9,0.9,1,1,1,0.665,0.665
3942,0.9,0.9,0.009,0.259,0.9,0.9,0.003,0.9,0.9,0.087,0.019,0.9,0.9,0.9,1,1,1,0.618,0.618
3943,0.9,0.9,0.062,0.214,0.9,0.9,0.028,0.9,0.9,0.075,0.091,0.9,0.9,0.9,1,1,1,0.528,0.528
3944,0.9,0.9,0.131,0.299,0.9,0.9,0.042,0.9,0.9,0.091,0.214,0.9,0.9,0.9,1,1,1,0.353,0.353
3945,0.9,0.9,0.156,0.208,0.9,0.9,0.059,0.9,0.9,0.1,0.311,0.9,0.9,0.9,1,1,1,0.325,0.325
3946,0.9,0.9,0.149,0.168,0.9,0.9,0.099,0.9,0.9,0.103,0.321,0.9,0.9,0.9,1,1,1,0.355,0.355
3947,0.9,0.9,0.139,0.134,0.9,0.9,0.126,0.9,0.9,0.105,0.295,0.9,0.9,0.9,1,1,1,0.4,0.4
3948,0.9,0.9,0.2,0.141,0.9,0.9,0.141,0.9,0.9,0.074,0.346,0.9,0.9,0.9,1,1,1,0.537,0.537
3949,0.9,0.9,0.213,0.085,0.9,0.9,0.149,0.9,0.9,0.073,0.376,0.9,0.9,0.9,1,1,1,0.607,0.607
3950,0.9,0.9,0.204,0.123,0.9,0.9,0.152,0.9,0.9,0.074,0.414,0.9,0.9,0.9,1,1,1,0.73,0.73
3951,0.9,0.9,0.215,0.106,0.9,0.9,0.197,0.9,0.9,0.096,0.377,0.9,0.9,0.9,1,1,1,0.752,0.752
3952,0.9,0.9,0.207,0.129,0.9,0.9,0.223,0.9,0.9,0.137,0.325,0.9,0.9,0.9,1,1,1,0.726,0.726
3953,0.9,0.9,0.159,0.195,0.9,0.9,0.226,0.9,0.9,0.149,0.253,0.9,0.9,0.9,1,1,1,0.761,0.761
3954,0.9,0.9,0.101,0.149,0.9,0.9,0.163,0.9,0.9,0.14,0.139,0.9,0.9,0.9,1,1,1,0.834,0.834
3955,0.9,0.9,0.054,0.137,0.9,0.9,0.079,0.9,0.9,0.236,0.057,0.9,0.9,0.9,1,1,1,0.968,0.968
3956,0.9,0.9,0.018,0.102,0.9,0.9,0.024,0.9,0.9,0.192,0.018,0.9,0.9,0.9,1,1,1,0.991,0.991
3957,0.9,0.9,0.001,0.138,0.9,0.9,0.002,0.9,0.9,0.211,0.001,0.9,0.9,0.9,1,1,1,0.985,0.985
3958,0.9,0.9,0,0.144,0.9,0.9,0,0.9,0.9,0.167,0,0.9,0.9,0.9,1,1,1,0.982,0.982
3959,0.9,0.9,0,0.161,0.9,0.9,0,0.9,0.9,0.194,0,0.9,0.9,0.9,1,1,1,0.979,0.979
3960,0.9,0.9,0,0.125,0.9,0.9,0,0.9,0.9,0.114,0,0.9,0.9,0.9,1,1,1,0.966,0.966
3961,0.9,0.9,0,0.126,0.9,0.9,0,0.9,0.9,0.121,0,0.9,0.9,0.9,1,1,1,0.957,0.957
3962,0.9,0.9,0,0.131,0.9,0.9,0,0.9,0.9,0.164,0,0.9,0.9,0.9,1,1,1,0.984,0.984
3963,0.9,0.9,0,0.145,0.9,0.9,0,0.9,0.9,0.148,0,0.9,0.9,0.9,1,1,1,0.959,0.959
3964,0.9,0.9,0,0.15,0.9,0.9,0,0.9,0.9,0.178,0,0.9,0.9,0.9,1,1,1,0.941,0.941
3965,0.9,0.9,0,0.093,0.9,0.9,0,0.9,0.9,0.1,0,0.9,0.9,0.9,1,1,1,0.778,0.778
3966,0.9,0.9,0.005,0.053,0.9,0.9,0.002,0.9,0.9,0.095,0.007,0.9,0.9,0.9,1,1,1,0.815,0.815
3967,0.9,0.9,0.038,0.037,0.9,0.9,0.034,0.9,0.9,0.106,0.031,0.9,0.9,0.9,1,1,1,0.696,0.696
3968,0.9,0.9,0.106,0.046,0.9,0.9,0.122,0.9,0.9,0.127,0.084,0.9,0.9,0.9,1,1,1,0.344,0.344
3969,0.9,0.9,0.212,0.034,0.9,0.9,0.274,0.9,0.9,0.147,0.141,0.9,0.9,0.9,1,1,1,0.353,0.353
3970,0.9,0.9,0.304,0.038,0.9,0.9,0.422,0.9,0.9,0.116,0.147,0.9,0.9,0.9,1,1,1,0.159,0.159
3971,0.9,0.9,0.373,0.054,0.9,0.9,0.521,0.9,0.9,0.103,0.157,0.9,0.9,0.9,1,1,1,0.137,0.137
3972,0.9,0.9,0.451,0.041,0.9,0.9,0.633,0.9,0.9,0.072,0.24,0.9,0.9,0.9,1,1,1,0.138,0.138
3973,0.9,0.9,0.515,0.03,0.9,0.9,0.68,0.9,0.9,0.071,0.255,0.9,0.9,0.9,1,1,1,0.104,0.104
3974,0.9,0.9,0.568,0.036,0.9,0.9,0.699,0.9,0.9,0.071,0.325,0.9,0.9,0.9,1,1,1,0.14,0.14
3975,0.9,0.9,0.569,0.052,0.9,0.9,0.667,0.9,0.9,0.039,0.384,0.9,0.9,0.9,1,1,1,0.148,0.148
3976,0.9,0.9,0.556,0.08,0.9,0.9,0.593,0.9,0.9,0.046,0.424,0.9,0.9,0.9,1,1,1,0.132,0.132
3977,0.9,0.9,0.445,0.094,0.9,0.9,0.421,0.9,0.9,0.07,0.287,0.9,0.9,0.9,1,1,1,0.094,0.094
3978,0.9,0.9,0.271,0.12,0.9,0.9,0.279,0.9,0.9,0.072,0.148,0.9,0.9,0.9,1,1,1,0.11,0.11
3979,0.9,0.9,0.128,0.158,0.9,0.9,0.155,0.9,0.9,0.055,0.082,0.9,0.9,0.9,1,1,1,0.122,0.122
3980,0.9,0.9,0.035,0.195,0.9,0.9,0.04,0.9,0.9,0.088,0.024,0.9,0.9,0.9,1,1,1,0.149,0.149
3981,0.9,0.9,0.001,0.249,0.9,0.9,0.003,0.9,0.9,0.095,0.001,0.9,0.9,0.9,1,1,1,0.151,0.151
3982,0.9,0.9,0,0.181,0.9,0.9,0,0.9,0.9,0.088,0,0.9,0.9,0.9,1,1,1,0.182,0.182
3983,0.9,0.9,0,0.17,0.9,0.9,0,0.9,0.9,0.043,0,0.9,0.9,0.9,1,1,1,0.195,0.195
3984,0.9,0.9,0,0.253,0.9,0.9,0,0.9,0.9,0.029,0,0.9,0.9,0.9,1,1,1,0.19,0.19
3985,0.9,0.9,0,0.199,0.9,0.9,0,0.9,0.9,0.084,0,0.9,0.9,0.9,1,1,1,0.157,0.157
3986,0.9,0.9,0,0.303,0.9,0.9,0,0.9,0.9,0.093,0,0.9,0.9,0.9,1,1,1,0.143,0.143
3987,0.9,0.9,0,0.449,0.9,0.9,0,0.9,0.9,0.098,0,0.9,0.9,0.9,1,1,1,0.111,0.111
3988,0.9,0.9,0,0.34,0.9,0.9,0,0.9,0.9,0.08,0,0.9,0.9,0.9,1,1,1,0.183,0.183
3989,0.9,0.9,0,0.203,0.9,0.9,0,0.9,0.9,0.066,0,0.9,0.9,0.9,1,1,1,0.353,0.353
3990,0.9,0.9,0.009,0.115,0.9,0.9,0.005,0.9,0.9,0.067,0.017,0.9,0.9,0.9,1,1,1,0.457,0.457
3991,0.9,0.9,0.078,0.093,0.9,0.9,0.069,0.9,0.9,0.068,0.1,0.9,0.9,0.9,1,1,1,0.381,0.381
3992,0.9,0.9,0.224,0.194,0.9,0.9,0.249,0.9,0.9,0.068,0.245,0.9,0.9,0.9,1,1,1,0.428,0.428
3993,0.9,0.9,0.429,0.136,0.9,0.9,0.402,0.9,0.9,0.072,0.432,0.9,0.9,0.9,1,1,1,0.452,0.452
3994,0.9,0.9,0.611,0.137,0.9,0.9,0.612,0.9,0.9,0.091,0.636,0.9,0.9,0.9,1,1,1,0.4,0.4
3995,0.9,0.9,0.744,0.154,0.9,0.9,0.733,0.9,0.9,0.102,0.757,0.9,0.9,0.9,1,1,1,0.409,0.409
3996,0.9,0.9,0.815,0.119,0.9,0.9,0.823,0.9,0.9,0.13,0.819,0.9,0.9,0.9,1,1,1,0.333,0.333
3997,0.9,0.9,0.838,0.119,0.9,0.9,0.856,0.9,0.9,0.18,0.821,0.9,0.9,0.9,1,1,1,0.329,0.329
3998,0.9,0.9,0.833,0.119,0.9,0.9,0.854,0.9,0.9,0.219,0.779,0.9,0.9,0.9,1,1,1,0.382,0.382
3999,0.9,0.9,0.776,0.231,0.9,0.9,0.812,0.9,0.9,0.171,0.695,0.9,0.9,0.9,1,1,1,0.356,0.356
4000,0.9,0.9,0.648,0.213,0.9,0.9,0.71,0.9,0.9,0.176,0.576,0.9,0.9,0.9,1,1,1,0.267,0.267
4001,0.9,0.9,0.494,0.171,0.9,0.9,0.547,0.9,0.9,0.155,0.423,0.9,0.9,0.9,1,1,1,0.193,0.193
4002,0.9,0.9,0.303,0.204,0.9,0.9,0.343,0.9,0.9,0.147,0.264,0.9,0.9,0.9,1,1,1,0.098,0.098
4003,0.9,0.9,0.137,0.244,0.9,0.9,0.165,0.9,0.9,0.168,0.116,0.9,0.9,0.9,1,1,1,0.068,0.068
4004,0.9,0.9,0.034,0.229,0.9,0.9,0.043,0.9,0.9,0.284,0.032,0.9,0.9,0.9,1,1,1,0.058,0.058
4005,0.9,0.9,0.002,0.278,0.9,0.9,0.002,0.9,0.9,0.314,0.001,0.9,0.9,0.9,1,1,1,0.049,0.049
4006,0.9,0.9,0,0.268,0.9,0.9,0,0.9,0.9,0.306,0,0.9,0.9,0.9,1,1,1,0.171,0.171
4007,0.9,0.9,0,0.233,0.9,0.9,0,0.9,0.9,0.181,0,0.9,0.9,0.9,1,1,1,0.186,0.186
4008,0.9,0.9,0,0.346,0.9,0.9,0,0.9,0.9,0.158,0,0.9,0.9,0.9,1,1,1,0.283,0.283
4009,0.9,0.9,0,0.489,0.9,0.9,0,0.9,0.9,0.16,0,0.9,0.9,0.9,1,1,1,0.503,0.503
4010,0.9,0.9,0,0.466,0.9,0.9,0,0.9,0.9,0.248,0,0.9,0.9,0.9,1,1,1,0.583,0.583
4011,0.9,0.9,0,0.355,0.9,0.9,0,0.9,0.9,0.379,0,0.9,0.9,0.9,1,1,1,0.611,0.611
4012,0.9,0.9,0,0.175,0.9,0.9,0,0.9,0.9,0.339,0,0.9,0.9,0.9,1,1,1,0.472,0.472
4013,0.9,0.9,0,0.085,0.9,0.9,0,0.9,0.9,0.387,0,0.9,0.9,0.9,1,1,1,0.452,0.452
4014,0.9,0.9,0.009,0.151,0.9,0.9,0.006,0.9,0.9,0.429,0.016,0.9,0.9,0.9,1,1,1,0.484,0.484
4015,0.9,0.9,0.076,0.182,0.9,0.9,0.065,0.9,0.9,0.339,0.097,0.9,0.9,0.9,1,1,1,0.333,0.333
4016,0.9,0.9,0.234,0.176,0.9,0.9,0.242,0.9,0.9,0.304,0.254,0.9,0.9,0.9,1,1,1,0.208,0.208
4017,0.9,0.9,0.427,0.139,0.9,0.9,0.422,0.9,0.9,0.253,0.438,0.9,0.9,0.9,1,1,1,0.161,0.161
4018,0.9,0.9,0.617,0.131,0.9,0.9,0.614,0.9,0.9,0.233,0.632,0.9,0.9,0.9,1,1,1,0.164,0.164
4019,0.9,0.9,0.751,0.126,0.9,0.9,0.74,0.9,0.9,0.169,0.747,0.9,0.9,0.9,1,1,1,0.199,0.199
4020,0.9,0.9,0.833,0.076,0.9,0.9,0.826,0.9,0.9,0.115,0.82,0.9,0.9,0.9,1,1,1,0.192,0.192
4021,0.9,0.9,0.866,0.009,0.9,0.9,0.865,0.9,0.9,0.147,0.836,0.9,0.9,0.9,1,1,1,0.153,0.153
4022,0.9,0.9,0.861,0.011,0.9,0.9,0.859,0.9,0.9,0.155,0.788,0.9,0.9,0.9,1,1,1,0.117,0.117
4023,0.9,0.9,0.791,0.023,0.9,0.9,0.815,0.9,0.9,0.158,0.715,0.9,0.9,0.9,1,1,1,0.094,0.094
4024,0.9,0.9,0.676,0.084,0.9,0.9,0.709,0.9,0.9,0.197,0.595,0.9,0.9,0.9,1,1,1,0.07,0.07
4025,0.9,0.9,0.502,0.088,0.9,0.9,0.55,0.9,0.9,0.195,0.415,0.9,0.9,0.9,1,1,1,0.046,0.046
4026,0.9,0.9,0.307,0.089,0.9,0.9,0.343,0.9,0.9,0.158,0.232,0.9,0.9,0.9,1,1,1,0.036,0.036
4027,0.9,0.9,0.143,0.12,0.9,0.9,0.159,0.9,0.9,0.14,0.105,0.9,0.9,0.9,1,1,1,0.034,0.034
4028,0.9,0.9,0.036,0.121,0.9,0.9,0.04,0.9,0.9,0.089,0.027,0.9,0.9,0.9,1,1,1,0.065,0.065
4029,0.9,0.9,0.001,0.131,0.9,0.9,0.002,0.9,0.9,0.085,0.001,0.9,0.9,0.9,1,1,1,0.11,0.11
4030,0.9,0.9,0,0.102,0.9,0.9,0,0.9,0.9,0.07,0,0.9,0.9,0.9,1,1,1,0.157,0.157
4031,0.9,0.9,0,0.104,0.9,0.9,0,0.9,0.9,0.081,0,0.9,0.9,0.9,1,1,1,0.209,0.209
4032,0.9,0.9,0,0.114,0.9,0.9,0,0.9,0.9,0.121,0,0.9,0.9,0.9,1,1,1,0.533,0.533
4033,0.9,0.9,0,0.217,0.9,0.9,0,0.9,0.9,0.103,0,0.9,0.9,0.9,1,1,1,0.545,0.545
4034,0.9,0.9,0,0.302,0.9,0.9,0,0.9,0.9,0.115,0,0.9,0.9,0.9,1,1,1,0.569,0.569
4035,0.9,0.9,0,0.3,0.9,0.9,0,0.9,0.9,0.093,0,0.9,0.9,0.9,1,1,1,0.548,0.548
4036,0.9,0.9,0,0.22,0.9,0.9,0,0.9,0.9,0.096,0,0.9,0.9,0.9,1,1,1,0.597,0.597
4037,0.9,0.9,0,0.117,0.9,0.9,0,0.9,0.9,0.1,0,0.9,0.9,0.9,1,1,1,0.464,0.464
4038,0.9,0.9,0.009,0.113,0.9,0.9,0.006,0.9,0.9,0.115,0.015,0.9,0.9,0.9,1,1,1,0.421,0.421
4039,0.9,0.9,0.07,0.088,0.9,0.9,0.062,0.9,0.9,0.113,0.096,0.9,0.9,0.9,1,1,1,0.412,0.412
4040,0.9,0.9,0.211,0.129,0.9,0.9,0.204,0.9,0.9,0.151,0.237,0.9,0.9,0.9,1,1,1,0.311,0.311
4041,0.9,0.9,0.406,0.13,0.9,0.9,0.392,0.9,0.9,0.09,0.438,0.9,0.9,0.9,1,1,1,0.302,0.302
4042,0.9,0.9,0.602,0.16,0.9,0.9,0.573,0.9,0.9,0.041,0.643,0.9,0.9,0.9,1,1,1,0.224,0.224
4043,0.9,0.9,0.74,0.154,0.9,0.9,0.728,0.9,0.9,0.05,0.771,0.9,0.9,0.9,1,1,1,0.18,0.18
4044,0.9,0.9,0.821,0.11,0.9,0.9,0.819,0.9,0.9,0.063,0.842,0.9,0.9,0.9,1,1,1,0.209,0.209
4045,0.9,0.9,0.855,0.057,0.9,0.9,0.859,0.9,0.9,0.037,0.866,0.9,0.9,0.9,1,1,1,0.189,0.189
4046,0.9,0.9,0.842,0.037,0.9,0.9,0.841,0.9,0.9,0.07,0.837,0.9,0.9,0.9,1,1,1,0.181,0.181
4047,0.9,0.9,0.78,0.058,0.9,0.9,0.764,0.9,0.9,0.097,0.759,0.9,0.9,0.9,1,1,1,0.29,0.29
4048,0.9,0.9,0.662,0.108,0.9,0.9,0.634,0.9,0.9,0.104,0.626,0.9,0.9,0.9,1,1,1,0.252,0.252
4049,0.9,0.9,0.483,0.136,0.9,0.9,0.442,0.9,0.9,0.122,0.424,0.9,0.9,0.9,1,1,1,0.403,0.403
4050,0.9,0.9,0.278,0.174,0.9,0.9,0.206,0.9,0.9,0.175,0.229,0.9,0.9,0.9,1,1,1,0.589,0.589
4051,0.9,0.9,0.116,0.223,0.9,0.9,0.091,0.9,0.9,0.271,0.102,0.9,0.9,0.9,1,1,1,0.879,0.879
4052,0.9,0.9,0.032,0.325,0.9,0.9,0.028,0.9,0.9,0.312,0.03,0.9,0.9,0.9,1,1,1,0.982,0.982
4053,0.9,0.9,0.001,0.286,0.9,0.9,0.001,0.9,0.9,0.303,0.001,0.9,0.9,0.9,1,1,1,0.99,0.99
4054,0.9,0.9,0,0.209,0.9,0.9,0,0.9,0.9,0.197,0,0.9,0.9,0.9,1,1,1,0.994,0.994
4055,0.9,0.9,0,0.236,0.9,0.9,0,0.9,0.9,0.235,0,0.9,0.9,0.9,1,1,1,1,1
4056,0.9,0.9,0,0.489,0.9,0.9,0,0.9,0.9,0.235,0,0.9,0.9,0.9,1,1,1,1,1
4057,0.9,0.9,0,0.478,0.9,0.9,0,0.9,0.9,0.219,0,0.9,0.9,0.9,1,1,1,1,1
4058,0.9,0.9,0,0.626,0.9,0.9,0,0.9,0.9,0.346,0,0.9,0.9,0.9,1,1,1,1,1
4059,0.9,0.9,0,0.687,0.9,0.9,0,0.9,0.9,0.426,0,0.9,0.9,0.9,1,1,1,1,1
4060,0.9,0.9,0,0.609,0.9,0.9,0,0.9,0.9,0.529,0,0.9,0.9,0.9,1,1,1,1,1
4061,0.9,0.9,0,0.563,0.9,0.9,0,0.9,0.9,0.363,0,0.9,0.9,0.9,1,1,1,1,1
4062,0.9,0.9,0.009,0.561,0.9,0.9,0.006,0.9,0.9,0.326,0.011,0.9,0.9,0.9,1,1,1,1,1
4063,0.9,0.9,0.058,0.526,0.9,0.9,0.051,0.9,0.9,0.326,0.051,0.9,0.9,0.9,1,1,1,0.994,0.994
4064,0.9,0.9,0.162,0.556,0.9,0.9,0.182,0.9,0.9,0.419,0.096,0.9,0.9,0.9,1,1,1,0.996,0.996
4065,0.9,0.9,0.327,0.545,0.9,0.9,0.334,0.9,0.9,0.308,0.173,0.9,0.9,0.9,1,1,1,0.99,0.99
4066,0.9,0.9,0.465,0.68,0.9,0.9,0.555,0.9,0.9,0.399,0.378,0.9,0.9,0.9,1,1,1,1,1
4067,0.9,0.9,0.644,0.68,0.9,0.9,0.68,0.9,0.9,0.322,0.524,0.9,0.9,0.9,1,1,1,1,1
4068,0.9,0.9,0.734,0.632,0.9,0.9,0.743,0.9,0.9,0.341,0.627,0.9,0.9,0.9,1,1,1,1,1
4069,0.9,0.9,0.782,0.355,0.9,0.9,0.708,0.9,0.9,0.339,0.668,0.9,0.9,0.9,1,1,1,1,1
4070,0.9,0.9,0.729,0.262,0.9,0.9,0.663,0.9,0.9,0.316,0.652,0.9,0.9,0.9,1,1,1,1,1
4071,0.9,0.9,0.636,0.182,0.9,0.9,0.558,0.9,0.9,0.24,0.615,0.9,0.9,0.9,1,1,1,0.995,0.995
4072,0.9,0.9,0.524,0.174,0.9,0.9,0.388,0.9,0.9,0.178,0.48,0.9,0.9,0.9,1,1,1,0.987,0.987
4073,0.9,0.9,0.326,0.205,0.9,0.9,0.255,0.9,0.9,0.148,0.332,0.9,0.9,0.9,1,1,1,0.988,0.988
4074,0.9,0.9,0.158,0.234,0.9,0.9,0.152,0.9,0.9,0.224,0.201,0.9,0.9,0.9,1,1,1,0.986,0.986
4075,0.9,0.9,0.078,0.339,0.9,0.9,0.085,0.9,0.9,0.188,0.1,0.9,0.9,0.9,1,1,1,0.994,0.994
4076,0.9,0.9,0.019,0.297,0.9,0.9,0.024,0.9,0.9,0.149,0.034,0.9,0.9,0.9,1,1,1,0.99,0.99
4077,0.9,0.9,0.001,0.365,0.9,0.9,0,0.9,0.9,0.172,0.002,0.9,0.9,0.9,1,1,1,0.993,0.993
4078,0.9,0.9,0,0.457,0.9,0.9,0,0.9,0.9,0.134,0,0.9,0.9,0.9,1,1,1,0.993,0.993
4079,0.9,0.9,0,0.352,0.9,0.9,0,0.9,0.9,0.202,0,0.9,0.9,0.9,1,1,1,0.996,0.996
4080,0.9,0.9,0,0.312,0.9,0.9,0,0.9,0.9,0.121,0,0.9,0.9,0.9,1,1,1,0.999,0.999
4081,0.9,0.9,0,0.399,0.9,0.9,0,0.9,0.9,0.267,0,0.9,0.9,0.9,1,1,1,1,1
4082,0.9,0.9,0,0.498,0.9,0.9,0,0.9,0.9,0.258,0,0.9,0.9,0.9,1,1,1,1,1
4083,0.9,0.9,0,0.566,0.9,0.9,0,0.9,0.9,0.316,0,0.9,0.9,0.9,1,1,1,1,1
4084,0.9,0.9,0,0.547,0.9,0.9,0,0.9,0.9,0.221,0,0.9,0.9,0.9,1,1,1,1,1
4085,0.9,0.9,0,0.234,0.9,0.9,0,0.9,0.9,0.268,0,0.9,0.9,0.9,1,1,1,0.998,0.998
4086,0.9,0.9,0.009,0.122,0.9,0.9,0.005,0.9,0.9,0.236,0.014,0.9,0.9,0.9,1,1,1,0.992,0.992
4087,0.9,0.9,0.07,0.15,0.9,0.9,0.053,0.9,0.9,0.223,0.091,0.9,0.9,0.9,1,1,1,0.958,0.958
4088,0.9,0.9,0.192,0.107,0.9,0.9,0.179,0.9,0.9,0.204,0.206,0.9,0.9,0.9,1,1,1,0.905,0.905
4089,0.9,0.9,0.385,0.105,0.9,0.9,0.411,0.9,0.9,0.119,0.416,0.9,0.9,0.9,1,1,1,0.602,0.602
4090,0.9,0.9,0.575,0.101,0.9,0.9,0.561,0.9,0.9,0.16,0.593,0.9,0.9,0.9,1,1,1,0.329,0.329
4091,0.9,0.9,0.71,0.092,0.9,0.9,0.683,0.9,0.9,0.19,0.727,0.9,0.9,0.9,1,1,1,0.188,0.188
4092,0.9,0.9,0.773,0.061,0.9,0.9,0.765,0.9,0.9,0.143,0.8,0.9,0.9,0.9,1,1,1,0.121,0.121
4093,0.9,0.9,0.788,0.039,0.9,0.9,0.811,0.9,0.9,0.106,0.806,0.9,0.9,0.9,1,1,1,0.094,0.094
4094,0.9,0.9,0.761,0.023,0.9,0.9,0.799,0.9,0.9,0.12,0.732,0.9,0.9,0.9,1,1,1,0.125,0.125
4095,0.9,0.9,0.708,0.021,0.9,0.9,0.747,0.9,0.9,0.147,0.635,0.9,0.9,0.9,1,1,1,0.082,0.082
4096,0.9,0.9,0.607,0.039,0.9,0.9,0.631,0.9,0.9,0.102,0.528,0.9,0.9,0.9,1,1,1,0.062,0.062
4097,0.9,0.9,0.462,0.047,0.9,0.9,0.48,0.9,0.9,0.12,0.385,0.9,0.9,0.9,1,1,1,0.065,0.065
4098,0.9,0.9,0.289,0.084,0.9,0.9,0.304,0.9,0.9,0.131,0.235,0.9,0.9,0.9,1,1,1,0.098,0.098
4099,0.9,0.9,0.133,0.09,0.9,0.9,0.139,0.9,0.9,0.093,0.107,0.9,0.9,0.9,1,1,1,0.12,0.12
4100,0.9,0.9,0.035,0.114,0.9,0.9,0.038,0.9,0.9,0.076,0.031,0.9,0.9,0.9,1,1,1,0.261,0.261
4101,0.9,0.9,0.002,0.152,0.9,0.9,0.001,0.9,0.9,0.097,0.001,0.9,0.9,0.9,1,1,1,0.318,0.318
4102,0.9,0.9,0,0.138,0.9,0.9,0,0.9,0.9,0.096,0,0.9,0.9,0.9,1,1,1,0.426,0.426
4103,0.9,0.9,0,0.12,0.9,0.9,0,0.9,0.9,0.095,0,0.9,0.9,0.9,1,1,1,0.656,0.656
4104,0.9,0.9,0,0.148,0.9,0.9,0,0.9,0.9,0.184,0,0.9,0.9,0.9,1,1,1,0.885,0.885
4105,0.9,0.9,0,0.151,0.9,0.9,0,0.9,0.9,0.301,0,0.9,0.9,0.9,1,1,1,0.936,0.936
4106,0.9,0.9,0,0.14,0.9,0.9,0,0.9,0.9,0.387,0,0.9,0.9,0.9,1,1,1,0.828,0.828
4107,0.9,0.9,0,0.22,0.9,0.9,0,0.9,0.9,0.284,0,0.9,0.9,0.9,1,1,1,0.828,0.828
4108,0.9,0.9,0,0.265,0.9,0.9,0,0.9,0.9,0.184,0,0.9,0.9,0.9,1,1,1,0.888,0.888
4109,0.9,0.9,0,0.409,0.9,0.9,0,0.9,0.9,0.099,0,0.9,0.9,0.9,1,1,1,0.922,0.922
4110,0.9,0.9,0.011,0.511,0.9,0.9,0.006,0.9,0.9,0.105,0.017,0.9,0.9,0.9,1,1,1,0.931,0.931
4111,0.9,0.9,0.071,0.495,0.9,0.9,0.057,0.9,0.9,0.087,0.089,0.9,0.9,0.9,1,1,1,0.847,0.847
4112,0.9,0.9,0.173,0.435,0.9,0.9,0.134,0.9,0.9,0.017,0.208,0.9,0.9,0.9,1,1,1,0.806,0.806
4113,0.9,0.9,0.328,0.251,0.9,0.9,0.249,0.9,0.9,0.015,0.35,0.9,0.9,0.9,1,1,1,0.724,0.724
4114,0.9,0.9,0.509,0.19,0.9,0.9,0.346,0.9,0.9,0.033,0.492,0.9,0.9,0.9,1,1,1,0.636,0.636
4115,0.9,0.9,0.642,0.129,0.9,0.9,0.376,0.9,0.9,0.045,0.617,0.9,0.9,0.9,1,1,1,0.694,0.694
4116,0.9,0.9,0.721,0.2,0.9,0.9,0.377,0.9,0.9,0.033,0.71,0.9,0.9,0.9,1,1,1,0.656,0.656
4117,0.9,0.9,0.714,0.156,0.9,0.9,0.455,0.9,0.9,0.017,0.729,0.9,0.9,0.9,1,1,1,0.656,0.656
4118,0.9,0.9,0.639,0.24,0.9,0.9,0.428,0.9,0.9,0.015,0.735,0.9,0.9,0.9,1,1,1,0.741,0.741
