Time_Index,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK0 0 nuclear,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,DK3 0 nuclear,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,NO3 0 coal,NO3 0 nuclear,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS,BE0 0 Battery,DE0 0 Battery,DK0 0 Battery,DK3 0 Battery,FR0 0 Battery,GB4 0 Battery,GB5 0 Battery,NL0 0 Battery,NO0 0 Battery,SE3 0 Battery
166,0.9,0.9,0.9,0.9,0.9,0.711,0.9,0.162,0.9,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.594,0.792,0.9,0.135,0.846,0.0,0.9,0.9,0.9,0.306,0.477,0.234,0.0,0.9,0.9,0.9,0.9,0.9,0.405,0.531,0.9,0.324,0.9,0.9,0.9,0.9,0.9,0.585,0.864,0.9,0.126,0.423,0.0,0.9,0.9,0.126,0.216,0.9,0.045,0.0,0.9,0.9,0.9,0.9,0.9,0.459,0.738,0.9,0.342,0.648,0.0,0.9,0.9,0.9,0.9,0.819,0.882,0.414,0.0,0.9,0.9,0.657,0.819,0.252,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.297,0.351,0.9,0.225,0.351,0.0,0.973417728,0.474231068,0.720274499,0.196031751,0.390645688,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
167,0.9,0.9,0.9,0.9,0.9,0.567,0.846,0.135,0.9,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.576,0.81,0.9,0.126,0.846,0.0,0.9,0.9,0.9,0.252,0.414,0.198,0.0,0.9,0.9,0.9,0.9,0.9,0.378,0.504,0.9,0.27,0.9,0.9,0.9,0.9,0.9,0.558,0.855,0.9,0.099,0.423,0.0,0.9,0.9,0.135,0.261,0.9,0.063,0.0,0.9,0.9,0.9,0.9,0.9,0.423,0.72,0.9,0.297,0.648,0.0,0.9,0.9,0.9,0.9,0.729,0.882,0.369,0.0,0.9,0.9,0.603,0.783,0.27,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.324,0.351,0.9,0.27,0.351,0.0,0.973210441,0.474059365,0.720023899,0.196002542,0.390507422,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
168,0.9,0.9,0.9,0.9,0.9,0.522,0.792,0.135,0.9,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.486,0.792,0.9,0.117,0.846,0.0,0.9,0.9,0.9,0.207,0.342,0.162,0.0,0.9,0.9,0.9,0.9,0.9,0.333,0.45,0.9,0.252,0.9,0.9,0.9,0.9,0.9,0.549,0.855,0.9,0.099,0.423,0.0,0.9,0.9,0.171,0.279,0.9,0.09,0.0,0.9,0.9,0.9,0.9,0.9,0.459,0.729,0.9,0.342,0.648,0.0,0.9,0.9,0.9,0.9,0.711,0.882,0.369,0.0,0.9,0.9,0.612,0.747,0.279,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.306,0.351,0.9,0.279,0.351,0.0,0.972993461,0.473890971,0.719771789,0.1959742,0.39037037,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
169,0.9,0.9,0.9,0.9,0.9,0.864,0.9,0.36,0.873,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.603,0.891,0.9,0.423,0.801,0.0,0.9,0.9,0.9,0.342,0.666,0.306,0.0,0.9,0.9,0.9,0.9,0.9,0.342,0.657,0.9,0.324,0.9,0.9,0.9,0.9,0.9,0.261,0.387,0.9,0.108,0.468,0.0,0.9,0.9,0.711,0.477,0.9,0.477,0.0,0.9,0.9,0.9,0.9,0.9,0.585,0.81,0.9,0.468,0.459,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.729,0.0,0.9,0.9,0.324,0.297,0.072,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.171,0.324,0.9,0.054,0.279,0.0,0.928299152,0.515358559,0.505283637,0.157019155,0.312342372,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
170,0.9,0.9,0.9,0.9,0.9,0.846,0.9,0.36,0.864,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.576,0.891,0.9,0.387,0.801,0.0,0.9,0.9,0.9,0.306,0.666,0.252,0.0,0.9,0.9,0.9,0.9,0.9,0.351,0.639,0.9,0.36,0.9,0.9,0.9,0.9,0.9,0.261,0.405,0.9,0.117,0.468,0.0,0.9,0.9,0.684,0.459,0.9,0.45,0.0,0.9,0.9,0.9,0.9,0.9,0.567,0.801,0.9,0.45,0.459,0.0,0.9,0.9,0.9,0.9,0.891,0.9,0.711,0.0,0.9,0.9,0.333,0.27,0.072,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.162,0.297,0.9,0.054,0.279,0.0,0.928032001,0.515592109,0.505036079,0.156962657,0.312240594,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
171,0.9,0.9,0.9,0.9,0.9,0.819,0.9,0.351,0.864,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.558,0.882,0.9,0.36,0.801,0.0,0.9,0.9,0.9,0.261,0.63,0.198,0.0,0.9,0.9,0.9,0.9,0.9,0.351,0.603,0.9,0.378,0.9,0.9,0.9,0.9,0.9,0.252,0.414,0.9,0.108,0.468,0.0,0.9,0.9,0.648,0.432,0.9,0.423,0.0,0.9,0.9,0.9,0.9,0.9,0.549,0.792,0.9,0.432,0.45,0.0,0.9,0.9,0.9,0.9,0.891,0.9,0.702,0.0,0.9,0.9,0.324,0.279,0.081,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.153,0.27,0.9,0.054,0.279,0.0,0.927769809,0.515825216,0.504790594,0.156906827,0.312139881,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
172,0.9,0.9,0.9,0.9,0.9,0.792,0.9,0.351,0.864,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.558,0.882,0.9,0.342,0.801,0.0,0.9,0.9,0.9,0.234,0.585,0.18,0.0,0.9,0.9,0.9,0.9,0.9,0.369,0.594,0.9,0.405,0.9,0.9,0.9,0.9,0.9,0.243,0.414,0.9,0.108,0.468,0.0,0.9,0.9,0.594,0.387,0.9,0.387,0.0,0.9,0.9,0.9,0.9,0.9,0.531,0.783,0.9,0.414,0.45,0.0,0.9,0.9,0.9,0.9,0.882,0.9,0.702,0.0,0.9,0.9,0.315,0.306,0.09,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.144,0.252,0.9,0.063,0.279,0.0,0.92750522,0.516027653,0.504546185,0.156850943,0.312039433,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
173,0.9,0.9,0.9,0.9,0.9,0.792,0.9,0.36,0.864,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.54,0.873,0.9,0.333,0.801,0.0,0.9,0.9,0.9,0.207,0.531,0.171,0.0,0.9,0.9,0.9,0.9,0.9,0.36,0.567,0.9,0.396,0.9,0.9,0.9,0.9,0.9,0.243,0.414,0.9,0.108,0.468,0.0,0.9,0.9,0.576,0.36,0.9,0.369,0.0,0.9,0.9,0.9,0.9,0.9,0.531,0.783,0.9,0.414,0.45,0.0,0.9,0.9,0.9,0.9,0.891,0.9,0.693,0.0,0.9,0.9,0.306,0.324,0.09,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.144,0.225,0.9,0.063,0.279,0.0,0.927230336,0.516214383,0.504303756,0.156794834,0.311937828,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
174,0.9,0.9,0.9,0.9,0.9,0.81,0.9,0.342,0.864,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.531,0.864,0.9,0.315,0.801,0.0,0.9,0.9,0.9,0.189,0.459,0.171,0.0,0.9,0.9,0.9,0.9,0.9,0.351,0.531,0.9,0.378,0.9,0.9,0.9,0.9,0.9,0.252,0.432,0.9,0.108,0.468,0.0,0.9,0.9,0.558,0.324,0.9,0.351,0.0,0.9,0.9,0.9,0.9,0.9,0.549,0.783,0.9,0.414,0.45,0.0,0.9,0.9,0.9,0.9,0.891,0.9,0.684,0.0,0.9,0.9,0.297,0.342,0.09,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.144,0.207,0.9,0.072,0.279,0.0,0.9269504,0.516389923,0.504062209,0.156738619,0.311835974,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
175,0.9,0.9,0.9,0.9,0.9,0.81,0.9,0.333,0.864,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.54,0.855,0.9,0.306,0.801,0.045,0.9,0.9,0.9,0.18,0.378,0.171,0.045,0.9,0.9,0.9,0.9,0.9,0.351,0.531,0.9,0.369,0.9,0.9,0.9,0.9,0.9,0.252,0.441,0.9,0.099,0.468,0.0,0.9,0.9,0.549,0.315,0.9,0.333,0.0,0.9,0.9,0.9,0.9,0.9,0.558,0.792,0.9,0.423,0.45,0.0,0.9,0.9,0.9,0.9,0.891,0.9,0.666,0.009,0.9,0.9,0.297,0.369,0.081,0.036,0.9,0.9,0.9,0.9,0.9,0.9,0.144,0.198,0.9,0.072,0.279,0.117,0.926671138,0.516547876,0.503819982,0.156683115,0.311734668,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
176,0.9,0.9,0.9,0.9,0.9,0.801,0.9,0.279,0.864,0.18,0.9,0.9,0.9,0.9,0.9,0.9,0.54,0.855,0.9,0.306,0.801,0.162,0.9,0.9,0.9,0.162,0.315,0.135,0.225,0.9,0.9,0.9,0.9,0.9,0.342,0.54,0.9,0.333,0.9,0.9,0.9,0.9,0.9,0.243,0.45,0.9,0.09,0.468,0.108,0.9,0.9,0.567,0.315,0.9,0.342,0.027,0.9,0.9,0.9,0.9,0.9,0.576,0.801,0.9,0.423,0.45,0.054,0.9,0.9,0.9,0.9,0.882,0.9,0.648,0.198,0.9,0.9,0.279,0.378,0.072,0.144,0.9,0.9,0.9,0.9,0.9,0.9,0.135,0.198,0.9,0.045,0.279,0.297,0.92635006,0.516746594,0.503571358,0.156627146,0.311633212,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
177,0.9,0.9,0.9,0.9,0.9,0.792,0.9,0.288,0.864,0.36,0.9,0.9,0.9,0.9,0.9,0.9,0.576,0.846,0.9,0.306,0.801,0.252,0.9,0.9,0.9,0.144,0.27,0.099,0.342,0.9,0.9,0.9,0.9,0.9,0.342,0.549,0.9,0.27,0.9,0.9,0.9,0.9,0.9,0.225,0.459,0.9,0.081,0.468,0.207,0.9,0.9,0.612,0.333,0.9,0.351,0.099,0.9,0.9,0.9,0.9,0.9,0.594,0.801,0.9,0.432,0.45,0.126,0.9,0.9,0.9,0.9,0.891,0.9,0.756,0.387,0.9,0.9,0.27,0.369,0.072,0.252,0.9,0.9,0.9,0.9,0.9,0.9,0.126,0.207,0.9,0.018,0.279,0.432,0.925937124,0.516969953,0.503324696,0.156571069,0.31153279,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
178,0.9,0.9,0.9,0.9,0.9,0.729,0.882,0.27,0.864,0.486,0.9,0.9,0.9,0.9,0.9,0.9,0.621,0.837,0.9,0.324,0.801,0.315,0.9,0.9,0.9,0.135,0.252,0.108,0.432,0.9,0.9,0.9,0.9,0.9,0.342,0.576,0.9,0.252,0.9,0.9,0.9,0.9,0.9,0.198,0.432,0.9,0.063,0.468,0.279,0.9,0.9,0.666,0.369,0.9,0.594,0.135,0.9,0.9,0.9,0.9,0.9,0.63,0.801,0.9,0.567,0.45,0.144,0.9,0.9,0.9,0.9,0.882,0.9,0.738,0.504,0.9,0.9,0.27,0.369,0.063,0.324,0.9,0.9,0.9,0.9,0.9,0.9,0.126,0.225,0.9,0.027,0.279,0.504,0.92537577,0.517253876,0.50307276,0.156514892,0.311433295,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
179,0.9,0.9,0.9,0.9,0.9,0.558,0.738,0.171,0.864,0.576,0.9,0.9,0.9,0.9,0.9,0.9,0.747,0.855,0.9,0.333,0.801,0.342,0.9,0.9,0.9,0.144,0.252,0.144,0.495,0.9,0.9,0.9,0.9,0.9,0.396,0.747,0.9,0.297,0.9,0.9,0.9,0.9,0.9,0.171,0.405,0.9,0.045,0.468,0.342,0.9,0.9,0.693,0.441,0.9,0.567,0.216,0.9,0.9,0.9,0.9,0.9,0.603,0.801,0.9,0.585,0.45,0.162,0.9,0.9,0.9,0.9,0.846,0.9,0.693,0.585,0.9,0.9,0.306,0.45,0.063,0.36,0.9,0.9,0.9,0.9,0.9,0.9,0.153,0.288,0.9,0.045,0.279,0.513,0.924639212,0.517646239,0.502806257,0.156459177,0.311332668,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
180,0.9,0.9,0.9,0.9,0.9,0.513,0.684,0.171,0.864,0.603,0.9,0.9,0.9,0.9,0.9,0.9,0.774,0.837,0.9,0.351,0.801,0.342,0.9,0.9,0.9,0.162,0.243,0.198,0.513,0.9,0.9,0.9,0.9,0.9,0.423,0.765,0.9,0.351,0.9,0.9,0.9,0.9,0.9,0.162,0.423,0.9,0.045,0.468,0.378,0.9,0.9,0.666,0.396,0.9,0.576,0.225,0.9,0.9,0.9,0.9,0.9,0.567,0.792,0.9,0.567,0.45,0.171,0.9,0.9,0.9,0.9,0.846,0.891,0.72,0.621,0.9,0.9,0.342,0.504,0.072,0.36,0.9,0.9,0.9,0.9,0.9,0.9,0.171,0.306,0.9,0.054,0.279,0.459,0.923687192,0.51829525,0.502512124,0.156403315,0.311232233,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
181,0.9,0.9,0.9,0.9,0.9,0.504,0.675,0.189,0.864,0.567,0.9,0.9,0.9,0.9,0.9,0.9,0.774,0.837,0.9,0.36,0.801,0.342,0.9,0.9,0.9,0.18,0.252,0.225,0.522,0.9,0.9,0.9,0.9,0.9,0.432,0.738,0.9,0.333,0.9,0.9,0.9,0.9,0.9,0.18,0.477,0.9,0.045,0.468,0.369,0.9,0.9,0.63,0.324,0.9,0.576,0.189,0.9,0.9,0.9,0.9,0.9,0.54,0.792,0.9,0.558,0.45,0.18,0.9,0.9,0.9,0.9,0.837,0.891,0.72,0.612,0.9,0.9,0.36,0.513,0.072,0.342,0.9,0.9,0.9,0.9,0.9,0.9,0.18,0.306,0.9,0.063,0.279,0.405,0.922694599,0.518705973,0.502198795,0.156347921,0.3111324,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
182,0.9,0.9,0.9,0.9,0.9,0.468,0.63,0.18,0.864,0.477,0.9,0.9,0.9,0.9,0.9,0.9,0.774,0.846,0.9,0.378,0.801,0.297,0.9,0.9,0.9,0.189,0.279,0.225,0.468,0.9,0.9,0.9,0.9,0.9,0.405,0.666,0.9,0.306,0.9,0.9,0.9,0.9,0.9,0.207,0.504,0.9,0.054,0.468,0.342,0.9,0.9,0.63,0.306,0.9,0.54,0.18,0.9,0.9,0.9,0.9,0.9,0.513,0.783,0.9,0.549,0.45,0.189,0.9,0.9,0.9,0.9,0.81,0.891,0.684,0.558,0.9,0.9,0.369,0.531,0.09,0.306,0.9,0.9,0.9,0.9,0.9,0.9,0.189,0.297,0.9,0.072,0.279,0.369,0.921570299,0.519081789,0.501864978,0.15629298,0.311032866,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
183,0.9,0.9,0.9,0.9,0.9,0.441,0.603,0.171,0.864,0.369,0.9,0.9,0.9,0.9,0.9,0.9,0.765,0.846,0.9,0.387,0.801,0.234,0.9,0.9,0.9,0.207,0.315,0.225,0.387,0.9,0.9,0.9,0.9,0.9,0.405,0.63,0.9,0.279,0.9,0.9,0.9,0.9,0.9,0.225,0.477,0.9,0.063,0.468,0.279,0.9,0.9,0.594,0.279,0.9,0.504,0.153,0.9,0.9,0.9,0.9,0.9,0.486,0.765,0.9,0.522,0.45,0.162,0.9,0.9,0.9,0.9,0.792,0.891,0.657,0.459,0.9,0.9,0.369,0.531,0.099,0.243,0.9,0.9,0.9,0.9,0.9,0.9,0.207,0.315,0.9,0.072,0.279,0.288,0.920433443,0.519730259,0.501528392,0.156238305,0.310930926,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
184,0.9,0.9,0.9,0.9,0.9,0.423,0.603,0.189,0.864,0.252,0.9,0.9,0.9,0.9,0.9,0.9,0.774,0.828,0.9,0.396,0.801,0.162,0.9,0.9,0.9,0.243,0.351,0.216,0.27,0.9,0.9,0.9,0.9,0.9,0.423,0.63,0.9,0.243,0.9,0.9,0.9,0.9,0.9,0.234,0.423,0.9,0.063,0.468,0.216,0.9,0.9,0.585,0.27,0.9,0.459,0.153,0.9,0.9,0.9,0.9,0.9,0.477,0.765,0.9,0.495,0.45,0.153,0.9,0.9,0.9,0.9,0.792,0.891,0.648,0.324,0.9,0.9,0.36,0.513,0.117,0.162,0.9,0.9,0.9,0.9,0.9,0.9,0.225,0.333,0.9,0.072,0.279,0.198,0.919113131,0.520234249,0.501186616,0.15618309,0.310828087,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
185,0.9,0.9,0.9,0.9,0.9,0.405,0.567,0.189,0.864,0.135,0.9,0.9,0.9,0.9,0.9,0.9,0.756,0.819,0.9,0.351,0.792,0.072,0.9,0.9,0.9,0.279,0.369,0.189,0.117,0.9,0.9,0.9,0.9,0.9,0.441,0.639,0.9,0.234,0.9,0.9,0.9,0.9,0.9,0.234,0.378,0.9,0.072,0.468,0.126,0.9,0.9,0.549,0.252,0.9,0.387,0.108,0.9,0.9,0.9,0.9,0.9,0.459,0.756,0.9,0.45,0.45,0.108,0.9,0.9,0.9,0.9,0.792,0.891,0.639,0.171,0.9,0.9,0.351,0.477,0.126,0.072,0.9,0.9,0.9,0.9,0.9,0.9,0.234,0.351,0.9,0.081,0.279,0.063,0.918152681,0.520598266,0.500780841,0.156127968,0.310726837,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
186,0.9,0.9,0.9,0.9,0.9,0.396,0.567,0.153,0.864,0.027,0.9,0.9,0.9,0.9,0.9,0.9,0.747,0.81,0.9,0.306,0.792,0.0,0.9,0.9,0.9,0.306,0.396,0.18,0.0,0.9,0.9,0.9,0.9,0.9,0.441,0.675,0.9,0.234,0.9,0.9,0.9,0.9,0.9,0.234,0.324,0.9,0.072,0.468,0.036,0.9,0.9,0.549,0.27,0.9,0.378,0.054,0.9,0.9,0.9,0.9,0.9,0.45,0.747,0.9,0.396,0.45,0.045,0.9,0.9,0.9,0.9,0.774,0.891,0.558,0.027,0.9,0.9,0.342,0.468,0.126,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.252,0.369,0.9,0.099,0.279,0.0,0.917611234,0.520862128,0.500343627,0.156071193,0.310626909,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
187,0.9,0.9,0.9,0.9,0.9,0.396,0.594,0.135,0.864,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.711,0.81,0.9,0.306,0.792,0.0,0.9,0.9,0.9,0.288,0.396,0.225,0.0,0.9,0.9,0.9,0.9,0.9,0.387,0.702,0.9,0.225,0.9,0.9,0.9,0.9,0.9,0.234,0.288,0.9,0.09,0.468,0.0,0.9,0.9,0.522,0.288,0.9,0.27,0.0,0.9,0.9,0.9,0.9,0.9,0.441,0.738,0.9,0.351,0.45,0.0,0.9,0.9,0.9,0.9,0.747,0.882,0.54,0.0,0.9,0.9,0.333,0.459,0.117,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.261,0.396,0.9,0.117,0.279,0.0,0.917261202,0.520990184,0.50004279,0.156014436,0.310527104,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
188,0.9,0.9,0.9,0.9,0.9,0.459,0.639,0.153,0.855,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.675,0.801,0.9,0.297,0.792,0.0,0.9,0.9,0.9,0.261,0.369,0.261,0.0,0.9,0.9,0.9,0.9,0.9,0.36,0.702,0.9,0.243,0.9,0.9,0.9,0.9,0.9,0.243,0.261,0.9,0.099,0.468,0.0,0.9,0.9,0.558,0.324,0.9,0.252,0.0,0.9,0.9,0.9,0.9,0.9,0.432,0.738,0.9,0.333,0.45,0.0,0.9,0.9,0.9,0.9,0.774,0.891,0.531,0.0,0.9,0.9,0.324,0.459,0.108,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.261,0.414,0.9,0.126,0.279,0.0,0.916984531,0.521025781,0.499768767,0.155958485,0.310426761,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
189,0.9,0.9,0.9,0.9,0.9,0.585,0.756,0.189,0.855,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.648,0.774,0.9,0.288,0.792,0.0,0.9,0.9,0.9,0.234,0.324,0.252,0.0,0.9,0.9,0.9,0.9,0.9,0.351,0.693,0.9,0.252,0.9,0.9,0.9,0.9,0.9,0.243,0.243,0.9,0.108,0.468,0.0,0.9,0.9,0.594,0.36,0.9,0.27,0.0,0.9,0.9,0.9,0.9,0.9,0.432,0.738,0.9,0.315,0.45,0.0,0.9,0.9,0.9,0.9,0.801,0.891,0.522,0.0,0.9,0.9,0.306,0.414,0.108,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.252,0.423,0.9,0.126,0.279,0.0,0.916712917,0.521068744,0.499500822,0.155902301,0.310326428,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
190,0.9,0.9,0.9,0.9,0.9,0.684,0.855,0.225,0.855,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.594,0.747,0.9,0.261,0.792,0.0,0.9,0.9,0.9,0.207,0.279,0.207,0.0,0.9,0.9,0.9,0.9,0.9,0.324,0.639,0.9,0.252,0.9,0.9,0.9,0.9,0.9,0.252,0.243,0.9,0.117,0.468,0.0,0.9,0.9,0.639,0.405,0.9,0.297,0.0,0.9,0.9,0.9,0.9,0.9,0.432,0.738,0.9,0.306,0.45,0.0,0.9,0.9,0.9,0.9,0.783,0.882,0.486,0.0,0.9,0.9,0.297,0.387,0.099,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.234,0.414,0.9,0.126,0.279,0.0,0.91644204,0.521126135,0.499241639,0.155846752,0.310226652,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
191,0.9,0.9,0.9,0.9,0.9,0.693,0.873,0.207,0.855,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.639,0.81,0.9,0.261,0.792,0.0,0.9,0.9,0.9,0.225,0.279,0.198,0.0,0.9,0.9,0.9,0.9,0.9,0.342,0.585,0.9,0.27,0.9,0.9,0.9,0.9,0.9,0.207,0.216,0.9,0.09,0.468,0.0,0.9,0.9,0.63,0.432,0.9,0.306,0.0,0.9,0.9,0.9,0.9,0.9,0.405,0.729,0.9,0.279,0.45,0.0,0.9,0.9,0.9,0.9,0.783,0.882,0.531,0.0,0.9,0.9,0.306,0.378,0.108,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.243,0.414,0.9,0.144,0.279,0.0,0.916176684,0.521193249,0.498988373,0.155790988,0.310126958,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
192,0.9,0.9,0.9,0.9,0.9,0.657,0.846,0.225,0.855,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.558,0.783,0.9,0.234,0.792,0.0,0.9,0.9,0.9,0.189,0.243,0.153,0.0,0.9,0.9,0.9,0.9,0.9,0.306,0.495,0.9,0.252,0.9,0.9,0.9,0.9,0.9,0.198,0.198,0.9,0.09,0.468,0.0,0.9,0.9,0.639,0.468,0.9,0.351,0.0,0.9,0.9,0.9,0.9,0.9,0.387,0.711,0.9,0.261,0.45,0.0,0.9,0.9,0.9,0.9,0.738,0.873,0.468,0.0,0.9,0.9,0.279,0.315,0.09,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.216,0.369,0.9,0.135,0.279,0.0,0.91592935,0.521254294,0.498740666,0.155735012,0.310025829,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
