t,MIDAT_conventional_hydroelectric_1_PowerGen,MIDAT_hydroelectric_pumped_storage_1_PowerGen,MIDAT_natural_gas_fired_combined_cycle_1_PowerGen,MIDAT_natural_gas_fired_combined_cycle_2_PowerGen,MIDAT_natural_gas_fired_combined_cycle_3_PowerGen,MIDAT_natural_gas_fired_combined_cycle_4_PowerGen,MIDAT_natural_gas_fired_combustion_turbine_1_PowerGen,MIDAT_natural_gas_fired_combustion_turbine_2_PowerGen,MIDAT_nuclear_1_PowerGen,MIDAT_nuclear_2_PowerGen,MIDAT_onshore_wind_turbine_1_PowerGen,MIDAT_small_hydroelectric_1_PowerGen,MIDAT_solar_photovoltaic_1_PowerGen,NE_conventional_hydroelectric_1_PowerGen,NE_hydroelectric_pumped_storage_1_PowerGen,NE_natural_gas_fired_combined_cycle_1_PowerGen,NE_natural_gas_fired_combined_cycle_2_PowerGen,NE_natural_gas_fired_combined_cycle_3_PowerGen,NE_natural_gas_fired_combustion_turbine_1_PowerGen,NE_natural_gas_fired_combustion_turbine_2_PowerGen,NE_nuclear_1_PowerGen,NE_nuclear_2_PowerGen,NE_onshore_wind_turbine_1_PowerGen,NE_small_hydroelectric_1_PowerGen,NE_solar_photovoltaic_1_PowerGen,SE_conventional_hydroelectric_1_PowerGen,SE_hydroelectric_pumped_storage_1_PowerGen,SE_natural_gas_fired_combined_cycle_1_PowerGen,SE_natural_gas_fired_combined_cycle_2_PowerGen,SE_natural_gas_fired_combined_cycle_3_PowerGen,SE_natural_gas_fired_combined_cycle_4_PowerGen,SE_natural_gas_fired_combustion_turbine_1_PowerGen,SE_natural_gas_fired_combustion_turbine_2_PowerGen,SE_nuclear_1_PowerGen,SE_nuclear_2_PowerGen,SE_small_hydroelectric_1_PowerGen,SE_solar_photovoltaic_1_PowerGen,SE_naturalgas_ccccsavgcf_conservative_0_PowerGen,SE_naturalgas_ccavgcf_moderate_0_PowerGen,SE_naturalgas_ctavgcf_moderate_0_PowerGen,SE_battery_moderate_0_PowerGen,SE_nuclear_mid_0_PowerGen,MIDAT_naturalgas_ccccsavgcf_conservative_0_PowerGen,MIDAT_naturalgas_ccavgcf_moderate_0_PowerGen,MIDAT_naturalgas_ctavgcf_moderate_0_PowerGen,MIDAT_battery_moderate_0_PowerGen,MIDAT_nuclear_mid_0_PowerGen,NE_naturalgas_ccccsavgcf_conservative_0_PowerGen,NE_naturalgas_ccavgcf_moderate_0_PowerGen,NE_naturalgas_ctavgcf_moderate_0_PowerGen,NE_battery_moderate_0_PowerGen,NE_nuclear_mid_0_PowerGen,NE_offshorewind_class10_moderate_floating_1_1_PowerGen,SE_utilitypv_class1_moderate_70_0_2_1_PowerGen,SE_utilitypv_class1_moderate_70_0_2_2_PowerGen,SE_utilitypv_class1_moderate_70_0_2_3_PowerGen,SE_utilitypv_class1_moderate_70_0_2_4_PowerGen,SE_utilitypv_class1_moderate_70_0_2_5_PowerGen,SE_utilitypv_class1_moderate_70_0_2_6_PowerGen,SE_utilitypv_class1_moderate_70_0_2_7_PowerGen,SE_utilitypv_class1_moderate_70_0_2_8_PowerGen,MIDAT_utilitypv_class1_moderate_70_0_2_1_PowerGen,MIDAT_utilitypv_class1_moderate_70_0_2_2_PowerGen,MIDAT_utilitypv_class1_moderate_70_0_2_3_PowerGen,MIDAT_utilitypv_class1_moderate_70_0_2_4_PowerGen,MIDAT_utilitypv_class1_moderate_70_0_2_5_PowerGen,MIDAT_utilitypv_class1_moderate_70_0_2_6_PowerGen,MIDAT_utilitypv_class1_moderate_70_0_2_7_PowerGen,NE_utilitypv_class1_moderate_70_0_2_1_PowerGen,NE_utilitypv_class1_moderate_70_0_2_2_PowerGen,NE_utilitypv_class1_moderate_70_0_2_3_PowerGen,NE_utilitypv_class1_moderate_70_0_2_4_PowerGen,NE_utilitypv_class1_moderate_70_0_2_5_PowerGen,NE_utilitypv_class1_moderate_70_0_2_6_PowerGen,NE_utilitypv_class1_moderate_70_0_2_7_PowerGen,SE_landbasedwind_class4_moderate_70_1_PowerGen,SE_landbasedwind_class4_moderate_70_2_PowerGen,SE_landbasedwind_class4_moderate_70_3_PowerGen,SE_landbasedwind_class4_moderate_70_4_PowerGen,SE_landbasedwind_class4_moderate_70_5_PowerGen,SE_landbasedwind_class4_moderate_70_6_PowerGen,SE_landbasedwind_class4_moderate_70_7_PowerGen,SE_landbasedwind_class4_moderate_70_8_PowerGen,MIDAT_landbasedwind_class4_moderate_70_1_PowerGen,MIDAT_landbasedwind_class4_moderate_70_2_PowerGen,MIDAT_landbasedwind_class4_moderate_70_3_PowerGen,MIDAT_landbasedwind_class4_moderate_70_4_PowerGen,MIDAT_landbasedwind_class4_moderate_70_5_PowerGen,MIDAT_landbasedwind_class4_moderate_70_6_PowerGen,MIDAT_landbasedwind_class4_moderate_70_7_PowerGen,NE_landbasedwind_class4_moderate_70_1_PowerGen,NE_landbasedwind_class4_moderate_70_2_PowerGen,NE_landbasedwind_class4_moderate_70_3_PowerGen,NE_landbasedwind_class4_moderate_70_4_PowerGen,NE_landbasedwind_class4_moderate_70_5_PowerGen,NE_landbasedwind_class4_moderate_70_6_PowerGen,NE_landbasedwind_class4_moderate_70_7_PowerGen
5673,306.74743893695216,0.0,2.330869412079649e-12,2.5941825936998145e-12,1.425572649174855e-12,2.4785701056799464e-12,1.3718461824256473e-12,1.513021188516321e-12,2439.999999999976,17770.208000000297,1381.5497537075867,31.243914354959998,1605.1496511629869,1578.016723736235,0.0,2.1091050651079483e-12,2.330094101114197e-12,9.062175118990593e-13,1.3740992041336197e-12,1.5199961549016122e-12,3395.699999999972,2104.6999999999607,2553.2052751204874,320.875060687374,505.8872275127878,1503.0704881083068,0.0,2.451090830828121e-12,2.3410593691557147e-12,2.5811762058640554e-12,1.7561925837841638e-12,1.4306093229290036e-12,1.468160615895763e-12,33632.28799999956,2227.9999999999745,54.277602828220004,6356.42618245459,36902.58951565579,2.9151505550460353e-12,1.6611071852231346e-12,6.887171989644408e-11,8.11997782438405e-11,10852.892844823315,2.89788775842325e-12,1.6552118958971497e-12,5.049537537018859e-11,8.251946138849382e-11,18362.40279523088,2.8881763273132577e-12,1.6539164633541155e-12,6.816440625982673e-11,6.762561470432393e-11,6.42886485498389e-13,8.362363697417338e-10,6.346032728666791e-11,2.3317567093605424e-10,90918.88130657564,8.831901051924595e-11,1.0442989239448875e-10,9.780704693052311e-11,41155.88391926283,5.347172717578203e-11,1.001572545901015e-10,5.92328034844464e-11,122684.09011347468,6.2854180266765e-11,2.1739933439940476e-10,6.940695164900831e-11,11152.848152117926,1.0157230101845033e-9,3.8226780196218346e-11,5.917540315023447e-11,2.256408823970595e-9,3.990713682847736e-10,2.2043226323163106e-11,3.9877152269906934e-13,3.622539749951361e-11,3.076238302877039e-12,8.463472657274075e-11,1.552824199402904e-13,8091.901673370614,2.886525425380906e-12,5.518809555715552e-12,1007.0550651119869,1.5103165772341772e-10,6697.168693339981,4.936489192719996e-11,1.8478150686099073e-10,1.0724057546597525e-10,5.2926329981838067e-11,4876.887570434983,1298.3482501641147,1.1607080563042575e-10,8.754372818437916e-11,8.621044099921689e-11,870.1868370579875,6.832838820361255e-11
5674,306.74743893695234,0.0,2.3328357666402433e-12,2.5968856688559675e-12,1.4263205017756456e-12,2.480956341330424e-12,1.3722163111214289e-12,1.513468614661873e-12,2439.9999999999623,17770.20799999996,1388.6824539743868,31.243914354959998,1652.0358407147876,1970.5635637362973,0.0,2.110458491117964e-12,2.3319070734805676e-12,9.037716458384557e-13,1.37411828019785e-12,1.520040925519459e-12,3395.6999999999666,2104.699999999959,2531.1890395394885,320.87700422390003,550.9244273063877,1503.07048810831,0.0,2.4526823965826687e-12,2.342405364976444e-12,2.576256614339579e-12,1.7526421719813093e-12,1.43057607850796e-12,1.468150442994603e-12,33632.2879999999,2227.999999999964,54.26845317269001,6513.147923732788,36902.58951565569,2.9149781890124427e-12,1.6734923827502032e-12,6.887174913815731e-11,8.119022317345466e-11,10852.892844823478,2.8987229537839535e-12,1.6692283970411507e-12,6.887149848081534e-11,8.279394128800051e-11,20491.45151806434,2.888329329653884e-12,1.6664417763589492e-12,6.794395061195715e-11,6.780188675585599e-11,8.128245002379179e-13,8.683461959600011e-10,6.586311991636026e-11,2.2903461513880338e-10,94883.11277744637,9.830682273611264e-11,1.0556602119021317e-10,9.545521427552214e-11,42573.0064012413,4.44393397220676e-11,1.0111191193248042e-10,5.0671467119031495e-11,120925.21542038248,6.735071542578512e-11,2.2239421561806155e-10,9.649729723271566e-11,11190.300630609614,1.0570978710014564e-9,3.932405503930485e-11,5.884892548494184e-11,2.6533359489797354e-9,4.318178823033764e-10,2.867909135316931e-11,4.802957821480017e-13,3.870319782762577e-11,3.922508669237342e-12,6.304727790983345e-11,2.5172346598366054e-13,9480.280181656964,4.53915035665272e-12,5.605528277727635e-12,818.1554655119868,1.2215763450143933e-10,6374.9840244359875,5.92473547775729e-11,1.8516946874727437e-10,1.0969217113922087e-10,5.322869209049839e-11,5290.053117524985,1313.549705942921,1.1591387332359892e-10,9.110999455779413e-11,8.236219556989432e-11,888.7488851119874,7.038104513552117e-11
5675,306.74743893695035,0.0,2.3360216046039545e-12,2.601105565759522e-12,1.4274627731396153e-12,2.484713042585971e-12,1.3723365099864966e-12,1.5136530127450832e-12,2439.999999999963,17770.207999999675,1392.0601384523873,31.238491823963997,1669.7032900149866,2363.1104037363275,0.0,2.112925336864351e-12,2.33510518892791e-12,9.007655024772881e-13,1.3741676230008907e-12,1.5201499954341754e-12,3395.699999999969,2104.699999999961,2531.3936951939872,320.869804209668,536.8206972239878,1503.0704881083072,0.0,2.4560572974993005e-12,2.3453609656555755e-12,2.571660404498734e-12,1.7487881379235666e-12,1.4306014570517582e-12,1.4682565437990301e-12,33632.288000000386,2227.9999999999663,54.25930351716,6533.262105409189,36902.58951565554,2.9152913219540392e-12,1.6735012988099042e-12,6.887176470149577e-11,8.120632224751912e-11,10852.892844823302,2.899339398350799e-12,1.6691886857480162e-12,6.887170761374264e-11,8.296134280998303e-11,20566.897700378464,2.888788404368831e-12,1.6664562682052574e-12,6.76979506416654e-11,6.799707223805785e-11,1.0145918348489842e-12,8.658070165064813e-10,6.574944345817265e-11,2.2370321652384615e-10,100692.68019338451,1.0312467892151868e-10,1.0506226192388631e-10,9.264714124398281e-11,42355.76081131354,6.010080912720515e-11,1.0159878447013876e-10,5.849986938572657e-11,112015.34636777609,7.315445474335927e-11,2.2586557441318913e-10,1.1704998870580087e-10,13335.112771514596,1.04524918935326e-9,2.926245602133016e-11,7.668633354116587e-11,2.728186811609395e-9,3.945170207986608e-10,3.229395582361821e-11,7.883091235621301e-13,4.151875167309998e-11,5.0841375691614555e-12,5.184844043944066e-11,1.5380179753847533e-13,11409.744376569311,9.802102790312476e-12,5.9422222076535275e-12,641.324992239987,8.615723909020507e-11,6094.857990409986,6.821234852460093e-11,1.8753436972241465e-10,1.1433484887399683e-10,4.995294145887244e-11,5187.771773617987,1316.6365273625995,1.209589338954564e-10,8.863509246089479e-11,7.99600566321481e-11,895.0445188189874,7.136809920137442e-11
5676,306.74743893695467,0.0,2.3416893690418576e-12,2.6084013800404853e-12,1.4294955872673243e-12,2.4912729013598278e-12,1.3724630466599496e-12,1.5139224573297244e-12,2439.9999999999704,17770.207999999922,1450.0857753407874,31.238491823963997,1779.972672810787,2755.657243736345,0.0,2.117354986192806e-12,2.340668490844405e-12,8.972683628195195e-13,1.3743030416262433e-12,1.5204238989193216e-12,3395.699999999958,2104.6999999999625,2514.256268275988,320.87216916566405,503.78336339518785,1503.0704881083072,0.0,2.4622392002429582e-12,2.3509318356755415e-12,2.5689043840496614e-12,1.7451556689627467e-12,1.4307170693231319e-12,1.4685681410330457e-12,33632.287999999884,2227.999999999966,54.25047822534,6546.038012758988,36902.58951565565,2.9166677234496606e-12,1.6611054867581018e-12,6.887176769733033e-11,8.124349540835718e-11,10852.892844823307,2.9009848683271154e-12,1.6567259195107388e-12,6.887175660351296e-11,8.312231828174934e-11,22858.49986380562,2.890168624527968e-12,1.6539166086918783e-12,6.741403728678251e-11,6.821224646728436e-11,1.875622528203044e-12,8.324510975628398e-10,6.694501173015108e-11,2.2026535010012928e-10,108479.56521690005,1.0336069586227972e-10,1.0518679952988293e-10,9.407900227274526e-11,41863.11773912764,5.144152107420904e-11,9.499017931653317e-11,5.96704732186151e-11,106566.90800554417,1.0300921565921345e-10,2.2047802445796508e-10,1.5117778613556062e-10,12429.027912759442,9.787267110391014e-10,2.1075165751697762e-11,7.907745175252748e-11,2.800340488099674e-9,3.829205964665547e-10,3.125894222625091e-11,1.1801367150236353e-12,4.350554193257588e-11,6.92822508645078e-12,5.2648323351898706e-11,1.241574787166757e-13,14266.895448101086,1.9916569697670774e-11,6.519946632400634e-12,510.3241275039869,9.491703618782856e-11,4930.603535838987,7.553448189185107e-11,1.9252248862981605e-10,1.1707922554111143e-10,5.6544010580745944e-11,5220.252048061985,1305.0594667874618,1.2340236371876645e-10,8.698665293564275e-11,7.763333469169199e-11,897.2495560709875,7.060226036350684e-11
5677,306.7474389369603,0.0,2.3515284719257054e-12,2.6207175358005126e-12,1.4330172696593824e-12,2.5024511831385957e-12,1.3727716333632546e-12,1.514557427832106e-12,2439.999999999957,17770.208000001847,1423.5289615859872,31.238491823963997,1802.238211197387,3148.2040837362047,0.0,2.1251916176367466e-12,2.350231540776063e-12,9.242260497670236e-13,1.3746793856029126e-12,1.5211153417644879e-12,3395.6999999999634,2104.6999999999625,2513.026901784988,320.85520223365603,460.96980168958777,1503.070488108301,0.0,2.4729961165679885e-12,2.3608824441690865e-12,2.6431246397648654e-12,1.7928105036199522e-12,1.4310677169879106e-12,1.4693472148168897e-12,33632.2879999986,2227.9999999999677,54.241328819705004,6545.189620731988,36902.58951565569,2.920793980741261e-12,1.6734922101914088e-12,6.88717602341323e-11,8.130787486735327e-11,10852.892844823478,2.905353616482421e-12,1.6691833996462324e-12,6.887176536222334e-11,8.330730606432263e-11,26503.115396646564,2.8941367373839748e-12,1.666441501530429e-12,6.706357098069645e-11,6.845249309601604e-11,3.3281300739815124e-12,8.181209293760395e-10,6.410740666636643e-11,2.2182615899255533e-10,118319.08878152014,1.0218371131403387e-10,1.0514168594240563e-10,9.375122202507199e-11,40745.177182115636,3.617602517439751e-11,1.0649209496355026e-10,4.211642863589313e-11,103813.06563810642,1.192673861108216e-10,1.9599668229614956e-10,1.741660243477356e-10,9457.101501268433,9.349493009412608e-10,1.571922163601693e-11,8.765413432297554e-11,2.7268369504592614e-9,3.430000531669176e-10,2.318983700290424e-11,1.3906214211082057e-12,4.636390822231013e-11,9.010359756060317e-12,6.10229406342629e-11,2.893627113579417e-13,17744.77934434858,3.3701304615278557e-11,7.392634511306178e-12,673.2127909679868,8.916204992054594e-11,5097.337386119987,8.271743128978918e-11,1.957142710832403e-10,1.1065001325268889e-10,4.772388231053337e-11,4876.0110262639855,1322.5191350941666,1.2472701106723842e-10,8.630319738005394e-11,7.742423667253217e-11,894.8548433439875,6.991000581799527e-11
5678,306.7474389369594,0.0,2.36717075781197e-12,2.6399882916065048e-12,1.4385758401100559e-12,2.5200337029032943e-12,1.3736834888441443e-12,1.5162116906226555e-12,2439.9999999999604,17770.20799999873,1395.0309806483872,31.230936295631995,1704.9876888311871,3540.750923736411,0.0,2.1377788477279105e-12,2.3653532807942755e-12,9.220900165791943e-13,1.3757205869233726e-12,1.5228602343715195e-12,3395.699999999972,2104.699999999966,2501.8524713539873,320.87380811188,419.36693663758774,1503.0704881082988,0.0,2.4900669984085336e-12,2.3769258606382342e-12,2.652950776141684e-12,1.7945971546260688e-12,1.4320906498227089e-12,1.4712489621057293e-12,33632.2879999995,2227.999999999966,54.232179164175,6482.559839365389,36902.58951565578,2.932006935756692e-12,1.6735033246402556e-12,6.887176166166987e-11,8.142925644779821e-11,10852.892844823764,2.9167406764671716e-12,1.6691551636538222e-12,6.88719170152861e-11,8.355757600103694e-11,29294.931340474646,2.9048842232192317e-12,1.6664570644160985e-12,6.654676099724905e-11,6.873143173611422e-11,3.63726545531053e-12,8.144686120801386e-10,5.80129958497466e-11,2.2067047828966477e-10,126762.2918287568,1.000341851820078e-10,1.0467727701021138e-10,9.495307690654091e-11,38607.30675109054,2.4055188962814348e-11,1.1213644978753917e-10,3.116643643260235e-11,95635.11635877716,1.1367980672494815e-10,1.6673176597115952e-10,1.9788802526427443e-10,7376.584905615349,8.117824432111809e-10,1.3384627741195571e-11,5.722098420017547e-11,2.69664011400489e-9,2.5173635167324904e-10,2.5230962381482398e-11,1.7550156094987054e-12,4.71933258320441e-11,1.098754983455827e-11,7.170440318319424e-11,4.714508081271856e-13,19501.7760226025,4.9499517186047896e-11,8.318956278197317e-12,563.186794999987,1.0782265864687704e-10,6193.372479636985,8.467140168449018e-11,1.8460131691610028e-10,1.080227848950942e-10,4.064752954272655e-11,5016.274074199985,1324.2015218067802,1.2444353363485164e-10,8.523493214423467e-11,7.730692062038239e-11,878.8219101309875,6.648960693535028e-11
5679,306.74743893695546,0.0,2.390731118263864e-12,2.6687933673306563e-12,1.4468919379384441e-12,2.5463816564750277e-12,1.376515047383378e-12,1.5207129595780321e-12,2439.9999999999654,17770.208000000213,1335.7065604883878,31.237378990127993,1608.5503269177875,3933.2977637362737,0.0,2.156634316371181e-12,2.387802160412349e-12,9.206489511140216e-13,1.3786063071173138e-12,1.5272663733360032e-12,3395.6999999999684,2104.6999999999607,2478.701243089988,320.881814247316,379.85247894718776,2369.3051965325485,0.0,2.5154807430344233e-12,2.401064507980499e-12,2.6713892375821796e-12,1.8001608576430886e-12,1.43506836961057e-12,1.475876415380293e-12,33632.288000000604,2227.999999999962,54.223029508645,6318.0827398373885,36902.58951565622,2.960729574144719e-12,1.6610605971054203e-12,6.887177941211612e-11,8.173466003589935e-11,22881.621669423348,2.945952725704606e-12,1.6579165189710617e-12,7.942793919427846e-11,8.402855761589446e-11,34691.11566914092,2.9323758961387287e-12,1.6539083202729302e-12,3.2302251374385165e-11,6.910249091574779e-11,3.9151470166287014e-12,8.091469868748766e-10,5.0542627420074826e-11,2.1837522875109523e-10,132346.61535304648,9.676894218325595e-11,1.0225024825077999e-10,9.282353981692159e-11,35494.0028637892,6.78619081068251e-11,1.1188012042785356e-10,1.939697506215246e-11,89122.04076475784,1.0973364373776316e-10,1.3546726371824227e-10,2.1628306253980225e-10,5599.74069600334,4.358459122563976e-10,1.1233130029586617e-11,3.7503152450804674e-11,2.7758020116799438e-9,1.3035791439170122e-10,2.2206392327889268e-11,1.8818491016366233e-12,4.9589670144355363e-11,1.3851178054940439e-11,7.524841951979701e-11,6.147527998646353e-13,20477.21805608442,5.709655118681142e-11,9.435523246221496e-12,542.7087753119873,1.3090964407316153e-10,5340.708225929987,8.26376634415872e-11,1.7906316096433932e-10,1.0222582999869294e-10,3.3085027954355946e-11,5281.427745289986,1262.884815993849,1.2318865972045557e-10,9.1067154125371e-11,7.649634345753655e-11,882.7556656049877,5.888115087581237e-11
5680,306.74743893695586,0.0,2.423871280793434e-12,2.7090270623914614e-12,1.4583813487550113e-12,2.5832477731584026e-12,1.3838754021958932e-12,1.5313694301775428e-12,2439.9999999999654,17770.20799999946,1246.5224536355877,31.225501917575997,1460.8922567483876,4325.844603736225,0.0,2.1836938700131956e-12,2.4198033483018303e-12,9.223017245314058e-13,1.3866304129520172e-12,1.5384162109975436e-12,3395.699999999968,2104.6999999999694,2373.962944184988,320.860058988736,340.05619334398773,3292.5320415325514,0.0,2.5521256696896425e-12,2.436107929320026e-12,2.706685272042789e-12,1.81440659215715e-12,1.4438536341840727e-12,1.48728656146575e-12,33632.28799999994,2227.999999999969,54.21388010301,5787.779601923189,36902.58951568982,3.0186136038217104e-12,1.6749940362599329e-12,7.430989945717515e-11,8.235137401676417e-11,32084.29911839879,3.0021889079542442e-12,1.6706375418491883e-12,7.215039166035763e-11,8.460430544823808e-11,33951.768422660265,2.9872191267747348e-12,1.6667228914510995e-12,5400.374396560674,6.976411372556552e-11,3.3865325786835746e-12,7.554104551544388e-10,4.27106493059308e-11,2.0154758665101457e-10,131387.80051823534,9.06513585713376e-11,9.069459278867604e-11,8.333933151780146e-11,30392.465845238985,5.617735562069962e-11,7.157270668206885e-11,2.6253198552673725e-11,90536.19764533218,1.0555833224649875e-10,9.327236834621466e-11,2.0670531439163158e-10,4742.231102124441,3.1665697349660434e-10,1.1943990628790612e-11,2.3541854269923113e-11,2.5803365281081667e-9,7.433966422413489e-11,1.252197439010623e-11,2.0697191766338264e-12,4.913376918207138e-11,1.4093442249855688e-11,8.115275309485892e-11,5.178366905619031e-13,20835.638057385077,6.394536217257796e-11,1.1037072207728786e-11,548.6976450239872,1.4880990448108532e-10,5668.890784006986,7.87618532560962e-11,1.676613849046753e-10,8.919341188810938e-11,2.573421072259119e-11,5391.848257879986,1257.010294828387,1.2271125015122758e-10,8.673675845182738e-11,7.096114566270608e-11,875.7016177469875,4.6244339165301483e-11
5681,306.7474389369717,0.0,2.4709909263511707e-12,2.7658842363181766e-12,1.4742606949657992e-12,2.6354044736208423e-12,1.4065341222798045e-12,1.5600455788076912e-12,2440.0000000000023,17770.20800000033,1055.6042470031875,31.225501917575997,1026.9739036071876,4718.391443736258,0.0,2.2223015322562206e-12,2.465145197939694e-12,9.267447617320097e-13,1.4095472603606678e-12,1.5673511684889828e-12,3395.6999999999707,2104.6999999999703,2216.002794996988,320.885551111448,193.64483512078777,4215.758886532589,0.0,2.603623976046937e-12,2.485905482039533e-12,2.762065632363219e-12,1.837865646013456e-12,1.4688986238938391e-12,1.5145594734046207e-12,33632.287999999186,2227.9999999999686,54.20505481119,4315.501877908187,57836.68793350093,3.1220828885993707e-12,1.6679469328215557e-12,4.856349423006564e-11,8.39150671246778e-11,51483.933512658776,3.1038216222366332e-12,1.6637048457972307e-12,4.3803997951401725e-11,8.625652049367658e-11,33386.64474512546,3.0867259797578276e-12,1.6598405141635992e-12,11864.009945358328,7.153547959259924e-11,2.687897552147734e-12,6.064296347796185e-10,2.6886691750975212e-11,1.4661668644464344e-10,113766.56391679258,7.339803227446689e-11,5.0668448019247963e-11,5.27009339534376e-11,25048.742438828423,1.422470996911054e-11,1.919529759852817e-11,1.1533808955914515e-11,83186.70281403787,6.608182299214967e-11,3.830871817925059e-11,1.5282814408826159e-10,3191.803506554919,1.3753572026782584e-10,3.909138536891211e-12,7.519230490185927e-12,1.6489616135814462e-9,2.651652666918303e-11,7.493423346962402e-12,2.156708633815972e-12,4.92488147892317e-11,1.3886823243848928e-11,9.654126156530383e-11,5.093223168480023e-13,21324.2292094606,7.494199588883828e-11,1.2698128803823115e-11,795.1718715999871,1.3815184865252085e-10,5385.564271161986,7.193389182494977e-11,1.4907116391730154e-10,6.159321130123955e-11,1.7586631999439073e-11,5303.559433803985,1218.923442144119,1.2215768277262044e-10,8.062032212473661e-11,6.144107705140862e-11,889.7921941039878,3.561694013131593e-11
5682,306.7474389369814,0.0,2.5857231738360573e-12,2.9149356938747038e-12,1.5187719306044674e-12,2.769869307897374e-12,1.492115526906912e-12,1.6637996997245932e-12,2439.999999999985,17770.20800000038,955.1342586587946,31.220529574859995,272.7821472767982,4729.479999999997,0.0,2.3090009097769126e-12,2.5797721378514577e-12,9.399531506020652e-13,1.4964332091451575e-12,1.6709397770286827e-12,3395.7000000002063,2104.699999999993,2099.8556660309896,320.89355641239,26.86414177439826,5138.985731532382,0.0,2.7335545264742794e-12,2.591746460798988e-12,2.886717781869945e-12,1.8934869295520344e-12,1.5620972468414357e-12,1.6111680180590836e-12,33632.287999999055,2228.0000000000787,54.19590515566,1368.9689711977933,75934.5948715688,3.410759755700556e-12,1.903206195105729e-12,44563.925471377086,9.061307599163832e-11,51483.93351271489,3.3889936462110998e-12,1.897669177439073e-12,26433.138762262963,9.317830384465545e-11,34766.99912638151,3.3674254589583484e-12,1.892307666855819e-12,7998.350704089115,7.786622898696436e-11,2.845020066923946e-12,2.1655474351281762e-10,5.004401263013946e-12,3.838470171810781e-11,48290.49633808518,3.752007070846577e-11,8.442209675827451e-12,1.0233533443231681e-11,10380.740039705624,9.41668135710032e-13,1.6642835667925315e-12,8.473583186322693e-13,30510.962978759544,1.2991104840741579e-11,5.479740027592368e-12,4.0996231364709744e-11,235.5527090891462,5.578569444868587e-12,1.1154673172423722e-13,3.860233911301805e-13,2.9011807628710134e-10,1.1842026040472219e-12,7.026350663411506e-13,3.0746086960154274e-12,5.553572718576363e-11,1.9452980135353208e-11,1.3832513979169414e-10,5.213419841195584e-13,22061.23158643341,9.10857835414307e-11,1.8642270042145497e-11,580.7101781359969,1.05310149099515e-10,6573.322012748934,7.639477195508972e-11,1.388477933489783e-10,6.812071833308854e-11,1.774659684769532e-11,5264.157155078945,1197.9158420603396,1.2493293451101073e-10,8.001881147980176e-11,6.342281712577092e-11,887.9619726999965,5.34399485478779e-11
5683,306.74743893697183,0.0,2.6237658608903246e-12,2.960768877715429e-12,1.531298719199683e-12,2.811896658122163e-12,1.5160085284855273e-12,1.6935601605911573e-12,2439.999999999844,17770.208000004062,1075.842662290799,31.220529574859995,4.4704133051982575,4729.479999999997,0.0,2.3391498983242057e-12,2.6150931706061827e-12,9.420820502620855e-13,1.5201075541295254e-12,1.7004264502879722e-12,3395.7000000001535,2104.700000000017,2156.1886762175004,320.849968287288,0.0,6062.212576532589,0.0,2.7750774216745438e-12,2.6320750877013424e-12,2.9289317334432974e-12,1.910584834498235e-12,1.588354701996889e-12,1.6387542483862032e-12,33632.28800000194,2228.0000000000637,54.186755500130005,50.34891461179825,75934.59487156854,3.516511547327828e-12,1.909971998632529e-12,54095.23066832441,9.076914074325787e-11,51483.9335127149,3.49277567245529e-12,1.904657420277531e-12,28881.21874349693,9.345263640807242e-11,34766.99912638339,3.467041193027978e-12,1.8994990681451486e-12,12427.745473320056,7.822616270493428e-11,2.77846917818559e-12,4.731775087398047e-12,0.0,0.0,2579.1653484316084,1.7357239950497682e-12,0.0,0.0,535.2428663121336,0.0,0.0,0.0,917.0240511084003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.845570794855179e-12,5.239749371701486e-11,2.76190195178528e-11,2.2650646682670707e-10,7.318553978712815e-13,27694.74117689412,1.269727828105543e-10,2.829823878262607e-11,641.905278527998,1.394592485959144e-10,6063.1465957919745,1.0181591379643173e-10,1.6923836829604845e-10,5.5078686758910995e-11,2.0086203764192373e-11,5320.217768197029,1153.9441822204278,1.1269854823532051e-10,7.723771432924656e-11,7.526766820859682e-11,886.4640091779966,5.91094160999784e-11
