t,SE_Electrolyzer_H2Gen,MIDAT_Electrolyzer_H2Gen,NE_Electrolyzer_H2Gen,SE_Large_SMR_wCCS_96pct_H2Gen,MIDAT_Large_SMR_wCCS_96pct_H2Gen,NE_Large_SMR_wCCS_96pct_H2Gen,SE_ATR_wCCS_94pct_H2Gen,MIDAT_ATR_wCCS_94pct_H2Gen,NE_ATR_wCCS_94pct_H2Gen,SE_Above_ground_storage_H2Gen,MIDAT_Above_ground_storage_H2Gen,NE_Above_ground_storage_H2Gen
5738,15260.891944897681,9395.663941567793,4.063987941763626e-12,1.3921015299054001e-12,1.472754587174778e-12,1812.0000000000098,4.830372421604927e-13,4.848757645769572e-13,6.767845858507195e-13,1.4978708928324088e-12,1.4994594653562816e-12,9.940962749716206e-13
5739,15260.233884704505,9397.989553182959,4.064349833860777e-12,1.3915543233619212e-12,1.4724032057400788e-12,1811.99999999999,4.843799852669569e-13,4.862753174040769e-13,6.777136689842916e-13,1.4983848284892515e-12,1.5014534719037192e-12,9.929351432652776e-13
5740,15257.883671131678,9396.163289184778,4.061797257908635e-12,1.3925002063890739e-12,1.4735225436173627e-12,1811.9999999999984,4.860265338326436e-13,4.879630035033069e-13,6.785421161622104e-13,1.4974557761079957e-12,1.5032222229524325e-12,9.952276077430756e-13
5741,15232.50514130258,9386.768416995534,4.06040394322053e-12,1.3946401152256127e-12,1.4759852032290883e-12,1811.9999999999966,4.87887786409204e-13,4.898734184849443e-13,6.792748329128363e-13,1.4804907449172784e-12,1.5007211091569751e-12,9.959073010854573e-13
5742,15207.965709522698,9395.860975903002,4.0613099554021455e-12,1.398362143698384e-12,1.4802017334418728e-12,1811.9999999999975,4.899725476621137e-13,4.920155142555254e-13,6.799123163104645e-13,1.4958002561888338e-12,1.5012658881521844e-12,9.94329839313057e-13
5743,19041.52703856582,9470.571428571428,4.1784968406920825e-12,1.4051249148956378e-12,1.4876612637209716e-12,1811.9999999999968,4.926521062643069e-13,4.947457802183145e-13,6.805079353605937e-13,6.883700062303937e-13,7.232857465001019e-13,9.774098327576512e-13
5744,19041.52703856582,9470.571428571428,4.178509236831445e-12,1.4083741873020225e-12,1.4911381955316966e-12,1811.9999999999884,4.945155961190491e-13,4.965940888564909e-13,6.806366465574392e-13,6.77307186829774e-13,7.119783094411484e-13,9.783708385603925e-13
5745,19041.52703856582,9470.571428571428,4.051743635004034e-12,1.4097676158083093e-12,1.4927031265354496e-12,1811.999999999989,4.958707800981929e-13,4.979316787777264e-13,6.804424486641809e-13,6.724381000926075e-13,7.072131137039201e-13,9.92981350296607e-13
5746,19041.52703856582,9470.571428571428,4.048964201260816e-12,1.4105755767411351e-12,1.4935681281854735e-12,1812.0000000000166,4.968407675411143e-13,4.988680538691351e-13,6.802418777368686e-13,6.692786901624758e-13,7.034148928741253e-13,9.964658948863738e-13
5747,19041.52703856582,9470.571428571428,4.045687388272201e-12,1.4107060100858525e-12,1.4937819212506353e-12,1811.9999999999377,4.973656227028089e-13,4.993567921646053e-13,6.800074268560659e-13,6.679925384435533e-13,7.020466565845009e-13,9.985551414840982e-13
5748,19041.52703856582,9470.571428571428,4.0419368650686586e-12,1.4105957989771446e-12,1.4938501669817106e-12,1811.999999999998,4.974556903462005e-13,4.994147779405994e-13,6.797664294102954e-13,6.682749026706785e-13,7.024289282959684e-13,9.99297969163954e-13
5749,19041.52703856582,9470.571428571428,4.0398033894636974e-12,1.410781484638532e-12,1.4942494973528994e-12,1811.9999999999964,4.972154456615557e-13,4.991202402968545e-13,6.795158778959331e-13,6.686432916522076e-13,7.027700401340978e-13,1.0010032038486425e-12
5750,19041.52703856582,9470.571428571428,3.843604232205975e-12,1.4101864447786195e-12,1.4940811951337994e-12,1811.999999999998,4.965417937899992e-13,4.983905068329201e-13,6.792027749275453e-13,6.708461093697229e-13,7.056915170894555e-13,1.0378195288443549e-12
5751,19041.52703856582,9470.571428571428,4.175774454344484e-12,1.4084334888287518e-12,1.4929117958095557e-12,1811.9999999999982,4.954059491925489e-13,4.972009514391472e-13,6.79143262936748e-13,6.757279800453131e-13,7.106650968801037e-13,9.81875383317081e-13
5752,19041.52703856582,9470.571428571428,4.040571269087778e-12,1.4052336407570624e-12,1.4903798288683647e-12,1811.9999999999989,4.938511304549578e-13,4.955791421424644e-13,6.787297163169624e-13,6.847401455566075e-13,7.214617520381599e-13,9.987916060048184e-13
5753,19041.52703856582,9403.738536593268,4.044660131350463e-12,1.3980694496552598e-12,1.484502912168765e-12,1812.0000000000007,4.914562143411569e-13,4.931227585722237e-13,6.783382612823315e-13,5.652161290055214e-13,1.501302627899987e-12,1.002110132701905e-12
5754,7424.325048239557,1754.392963243043,3.728551466606419e-12,1.398117703333682e-12,1.4823518643634367e-12,1811.9999999999939,4.896251349334797e-13,4.912101324008785e-13,6.779101814089362e-13,7346.674951760446,5611.607036756956,8.894941914150494e-13
5755,2115.7252265073166,1052.2857142857174,3.733054278097878e-12,1.3979079191488447e-12,1.48080385829923e-12,1812.0000000000077,4.880360118995438e-13,4.895203357745526e-13,6.777206850548432e-13,12655.274773492682,6313.714285714283,8.886245336177343e-13
5756,5096.857852985213,1625.5633992916726,4.018109864053046e-12,1.3984627328780575e-12,1.4802753439125458e-12,1812.0000000000073,4.866474896243526e-13,4.880478559949254e-13,6.777850179372954e-13,9674.142147014789,5740.436600708329,1.00884822492949e-12
5757,5894.940229457977,1571.0092283997662,4.004244002003618e-12,1.3991817652902693e-12,1.4800579613194966e-12,1811.9999999999827,4.854201213998697e-13,4.8674055957103e-13,6.780138481362569e-13,8876.05977054202,5794.9907716002335,1.0134468470714629e-12
5758,5771.812533463543,2048.876361385477,4.041563109480045e-12,1.3995702434811518e-12,1.4795834132436228e-12,1811.999999999998,4.843687204913035e-13,4.855972101955824e-13,6.783934094939572e-13,8999.18746653646,5317.123638614524,1.003323296722958e-12
5759,12051.496010566669,7365.999999999999,4.036448054762846e-12,1.3988076902817194e-12,1.477579820482951e-12,1811.999999999998,4.833554442681441e-13,4.844603547952605e-13,6.788500905943284e-13,2719.5039894333318,2.7693308227262957e-12,1.0043689956658324e-12
5760,15417.519387072018,7611.219198592808,4.033242787866206e-12,1.395920584864442e-12,1.4756290557032856e-12,1811.9999999999911,4.822812059117357e-13,4.834282611735155e-13,6.793424878195191e-13,1.5067289729136534e-12,1.494989839041736e-12,1.0051795485601216e-12
5761,16177.84796973403,8101.382703076082,4.034808520018672e-12,1.3944474263746402e-12,1.474615745964831e-12,1812.0000000000057,4.814380383270904e-13,4.825682775144189e-13,6.798393956422011e-13,1.503360419601854e-12,1.5012147338211556e-12,1.0054528421384528e-12
5762,16312.913068500562,8891.19005123931,4.036514036123568e-12,1.3932495677010058e-12,1.4738181052012945e-12,1811.9999999999818,4.80654671389686e-13,4.817694100572233e-13,6.803226482020763e-13,1.5024261647180255e-12,1.5029639586630027e-12,1.004931415381186e-12
5763,16355.3641407317,8983.159280511734,4.037386249972896e-12,1.3925552699051522e-12,1.4734535191259675e-12,1812.0000000000307,4.799329588859105e-13,4.810331509458459e-13,6.808025990604496e-13,1.5027758358721245e-12,1.5025982092247425e-12,1.003405992841802e-12
5764,16271.56167289263,8008.3151175848725,4.038215366045597e-12,1.392885637541243e-12,1.4738295601318115e-12,1812.000000000007,4.793578611667176e-13,4.804089018497749e-13,6.812863749808209e-13,1.5073820246465406e-12,1.5001466886945592e-12,1.0038254416243548e-12
5765,15430.95872865539,7605.532048008089,4.038394471229961e-12,1.3934964764835176e-12,1.4744624224608523e-12,1811.9999999999802,4.788422121632769e-13,4.798377157644993e-13,6.817608862676164e-13,1.5149558372527938e-12,1.4942919005443072e-12,1.0034718485010052e-12
5766,14759.053481333585,7351.016326711562,4.032614956669601e-12,1.3941849022488165e-12,1.4753026742252465e-12,1812.0000000000161,4.784142072993818e-13,4.793476700995243e-13,6.822371785494356e-13,11.946518666412286,14.983673288438146,1.006290575816671e-12
5767,17362.844000681864,9470.571428571344,4.19621306093324e-12,1.3904213177865487e-12,1.4713769002727704e-12,1811.9999999999818,4.777351094013203e-13,4.785960129787236e-13,6.829036851835306e-13,1.5023073801464728e-12,1.4709478443580538e-12,9.893816294614658e-13
5768,19041.52703856582,9470.571428571428,4.196526085129724e-12,1.3851053041258107e-12,1.466123850271017e-12,1811.999999999995,4.770112045735084e-13,4.778046031515038e-13,6.832002778588998e-13,6.545606948782838e-13,6.755271113624345e-13,9.859941206702316e-13
5769,19041.52703856582,9470.571428571428,4.196530700135026e-12,1.3815255074016262e-12,1.4626212178911159e-12,1811.9999999999952,4.763935311520148e-13,4.77116829458765e-13,6.833639275181038e-13,6.555750099680526e-13,6.760580321839815e-13,9.84688822890837e-13
5770,19041.52703856582,9470.571428571428,4.19658986025926e-12,1.379508426990857e-12,1.4605718656054226e-12,1811.9999999999811,4.759206864696847e-13,4.765582939169012e-13,6.834211730994427e-13,6.555314718998407e-13,6.761473745828683e-13,9.846246504541813e-13
5771,19041.52703856582,9470.571428571428,4.196687267944696e-12,1.3786578595634249e-12,1.4597509436172242e-12,1812.000000000017,4.755242315312811e-13,4.760908491271983e-13,6.833747995979172e-13,6.557444263828864e-13,6.761806098590873e-13,9.845315054812e-13
5772,19041.52703856582,9470.571428571428,4.196727844441094e-12,1.3788898808928978e-12,1.4600560746063261e-12,1811.9999999999975,4.752052143609685e-13,4.757158212030862e-13,6.832431538432482e-13,6.560808468198229e-13,6.76273689494462e-13,9.830157176228575e-13
5773,19041.52703856582,9470.571428571428,4.196801387312042e-12,1.3803276262311247e-12,1.4614656103639334e-12,1811.9999999999984,4.750302725342123e-13,4.754741646823867e-13,6.830149911748536e-13,6.552126502955203e-13,6.759126083918221e-13,9.83023076084073e-13
5774,19041.52703856582,9470.571428571428,4.196653655312684e-12,1.3823241244747503e-12,1.463519744771736e-12,1811.999999999998,4.748968703756014e-13,4.753004624125354e-13,6.826793228597836e-13,6.548676041096103e-13,6.756805327628762e-13,9.833348707225842e-13
5775,19041.52703856582,9470.571428571428,4.034258754049921e-12,1.3849456802669132e-12,1.4662513290762533e-12,1811.9999999999975,4.747971322794252e-13,4.751902636262214e-13,6.821391112640901e-13,6.552730654025561e-13,6.760467853791093e-13,9.981525391960834e-13
5776,19041.52703856572,9470.571428571333,4.007168108010333e-12,1.3892375815457632e-12,1.4705380242984107e-12,1812.0000000000166,4.748238984649236e-13,4.752018412200732e-13,6.817876816892832e-13,1.4712108462497742e-12,1.4724146400674344e-12,1.0096439937839199e-12
5777,17543.28639832972,9470.571428571351,1.1135231649449364e-12,1.3924800892102375e-12,1.4737617981754884e-12,1812.0000000000396,4.747778659625142e-13,4.751919879698434e-13,6.816329647811446e-13,1.517251210367364e-12,1.4726439203356872e-12,2.587972958023893e-12
5778,2115.725226507318,1052.285714285719,1.1297404636978422e-12,1.3965670432714965e-12,1.478045643949443e-12,1811.9999999999907,4.748039036958033e-13,4.753051678456398e-13,6.811335030903306e-13,12655.274773492683,6313.714285714282,2.4618927944549375e-12
5779,2115.7252265073193,1052.2857142857206,9.523328343120248e-13,1.3991732032029887e-12,1.4806542271455938e-12,1812.000000000008,4.748651655192403e-13,4.754995397136732e-13,6.809546054492977e-13,12655.27477349268,6313.714285714279,2.5847100279639778e-12
5780,2115.725226507318,1052.2857142857195,9.873284973662349e-13,1.4007954729957142e-12,1.4821395520150432e-12,1812.000000000003,4.748834138344914e-13,4.75718106391067e-13,6.80926568167509e-13,12655.274773492682,6313.714285714281,2.544344054794461e-12
5781,2115.725226507318,1052.2857142857192,1.0003993886586358e-12,1.4014409546221995e-12,1.4824273985740998e-12,1811.9999999999877,4.748367489091979e-13,4.759342690080632e-13,6.810456379517452e-13,12655.27477349268,6313.714285714281,3.0827342321517524e-12
5782,2115.7252265073175,1052.2857142857195,3.970875338529846e-12,1.4013304051820124e-12,1.4818229970000067e-12,1811.999999999983,4.747534202683542e-13,4.761777819803235e-13,6.809952579505827e-13,12655.274773492682,6313.71428571428,1.0160741686904962e-12
5783,13492.87257228036,7365.999999999998,4.0333808539023994e-12,1.4002357861794919e-12,1.4797340702970884e-12,1812.0000000000264,4.745234012685054e-13,4.763301142985824e-13,6.811076255897105e-13,1278.127427719644,3.099073908645564e-12,9.976685400239477e-13
5784,18241.866415698943,8549.710330424743,4.038946395131519e-12,1.397313456657429e-12,1.4775607267558068e-12,1811.9999999999989,4.740575326947412e-13,4.764488539043512e-13,6.812528654481976e-13,1.5017185144049884e-12,1.5095590635286338e-12,9.972346894819046e-13
5785,18378.07011816027,9406.038492979735,4.039421325029556e-12,1.3957861483901515e-12,1.4765003178934355e-12,1811.9999999999975,4.736033304297479e-13,4.766419217813781e-13,6.814306160984544e-13,1.4969758888705119e-12,1.5070405307139859e-12,9.97547086224179e-13
5786,18396.01138306452,9470.571428571342,4.0405376832211824e-12,1.3946126336396922e-12,1.4755462059927864e-12,1811.9999999999998,4.730341777907045e-13,4.768058109000666e-13,6.815547133103565e-13,1.4952306708630277e-12,1.4704095098004172e-12,9.972369678086674e-13
5787,18389.696191834402,9470.571428571342,4.041114597901714e-12,1.393738333747664e-12,1.4747808484564103e-12,1811.9999999999995,4.723398467169553e-13,4.769503837711926e-13,6.816289571440063e-13,1.4947209981267482e-12,1.4695031231183892e-12,9.960326521375767e-13
5788,18374.50099811485,9470.57142857136,4.042892508258577e-12,1.3936335329603155e-12,1.4746652822673693e-12,1811.999999999995,4.715693897371332e-13,4.771354631292959e-13,6.817055575399467e-13,1.4967357902264583e-12,1.4645825172977809e-12,9.959516258940358e-13
5789,18118.397530851584,8192.013603370835,4.045405791907026e-12,1.3936803981936797e-12,1.4747108995884037e-12,1811.999999999996,4.706614407213916e-13,4.773132297242651e-13,6.817046704292976e-13,1.4946293643321926e-12,1.4926655268128325e-12,9.948657778109752e-13
5790,16836.28399416795,8412.548801037441,4.054491883798709e-12,1.3928717815374621e-12,1.4738930556261661e-12,1811.9999999999964,4.695622915269075e-13,4.774433772146415e-13,6.816015820675343e-13,1.4793857115547876e-12,1.4894383890227533e-12,9.954149675372633e-13
5791,19041.527038565586,9470.57142857121,4.1088898711456e-12,1.3908808712744944e-12,1.4719288927109953e-12,1811.999999999998,4.682216310802539e-13,4.775286777769872e-13,6.81483245792955e-13,1.490052430368836e-12,1.4896401909119684e-12,9.855488937039117e-13
5792,19041.52703856582,9470.571428571428,4.109555317389488e-12,1.3865294364861008e-12,1.4677049309129553e-12,1812.0000000000073,4.665283060316993e-13,4.77447047005516e-13,6.811815105781187e-13,6.600200679845828e-13,6.758011430382528e-13,9.829772808138072e-13
5793,19041.52703856582,9470.571428571428,4.110224388855107e-12,1.383601270943855e-12,1.4649856262225314e-12,1811.9999999999995,4.646768443607829e-13,4.774007747579144e-13,6.807651692491744e-13,6.609774933342983e-13,6.758366247298843e-13,9.821847331201944e-13
5794,19041.52703856582,9470.571428571428,4.111097690638761e-12,1.3819507657150055e-12,1.4636426431628992e-12,1812.0000000000032,4.627174116477185e-13,4.774453489208041e-13,6.802962959798716e-13,6.608031995368871e-13,6.758859660947582e-13,9.815972790662095e-13
5795,19041.52703856582,9470.571428571428,4.111872919811213e-12,1.381116919022773e-12,1.463594380287721e-12,1811.9999999999604,4.605783285895438e-13,4.775507161907128e-13,6.797549139526989e-13,6.614631134954591e-13,6.758713498004073e-13,9.811226068009417e-13
5796,19041.52703856582,9470.571428571428,4.112321409621638e-12,1.381014325775338e-12,1.4650385083081766e-12,1812.000000000038,4.582590775210865e-13,4.777394819693585e-13,6.791618050448399e-13,6.632112990296757e-13,6.757869114200627e-13,9.79982597906969e-13
5797,19041.52703856582,9470.571428571428,4.113402613239639e-12,1.3813476218442068e-12,1.468299044546224e-12,1811.999999999973,4.558231241518993e-13,4.780773573087556e-13,6.785411638457256e-13,6.65266538529563e-13,6.75707421935603e-13,9.793330963021462e-13
5798,19041.52703856582,9470.571428571287,4.065498060634785e-12,1.380903016819777e-12,1.4743164452000877e-12,1811.9999999999845,4.5317906095781713e-13,4.785678175011357e-13,6.778720904524023e-13,6.72241002143977e-13,1.4830103683413616e-12,9.883529626570965e-13
5799,18793.62128260078,9470.571428571333,4.04751600126589e-12,1.3783331661763451e-12,1.4803154519017521e-12,1812.000000000004,4.503324907042351e-13,4.791068479978213e-13,6.772331184016606e-13,1.5059937020934187e-12,1.4680258289217877e-12,9.922489345557782e-13
5800,18433.78941078702,9221.174951286597,4.0208188921383216e-12,1.3668930412128723e-12,1.4877248650960842e-12,1812.0000000000011,4.472097131427318e-13,4.798075349090372e-13,6.766658558563581e-13,1.506812378212819e-12,1.5011163579974008e-12,1.0023521759191466e-12
5801,9649.356488981091,1052.2857142857144,9.352657384958e-13,1.3494236230822237e-12,1.499003642012033e-12,1811.9999999999973,4.437690833044055e-13,4.807858573767965e-13,6.761280661454004e-13,5121.643511018909,6313.714285714287,2.6454824228772226e-12
5802,2115.7252265073134,1052.2857142857144,1.035498649708148e-12,1.3208559665489344e-12,1.504489925053015e-12,1811.9999999999968,4.397353592635599e-13,4.814321355179388e-13,6.757678561098692e-13,12655.274773492683,6313.714285714286,2.559207958417625e-12
5803,2115.725226507313,1052.2857142857144,9.992286225908524e-13,1.268655626555342e-12,1.5079138486604317e-12,1812.0000000000166,4.3326274947648826e-13,4.822111292688519e-13,6.758285285687446e-13,12655.27477349269,6313.714285714285,2.5793700625201207e-12
5804,2115.7252265073134,1052.2857142857144,1.0660197269607878e-12,1.3225065135577459e-12,1.509593539956793e-12,1811.9999999999973,4.396260572934619e-13,4.829618380538094e-13,6.761144652229907e-13,12655.274773492689,6313.714285714286,2.5094267585119327e-12
5805,2115.7252265073134,1052.2857142857144,1.0666067643566517e-12,1.3515990825247924e-12,1.5095065272361038e-12,1811.9999999999968,4.433996430761306e-13,4.836811897074278e-13,6.766244698600548e-13,12655.274773492685,6313.714285714286,2.513556458704408e-12
