Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_z1
,,,,,,,6484,17926
,,,,,,,6485,18370
,,,,,,,6486,20112
,,,,,,,6487,23652
,,,,,,,6488,25910
,,,,,,,6489,26968
,,,,,,,6490,27588
,,,,,,,6491,28064
,,,,,,,6492,28278
,,,,,,,6493,28224
,,,,,,,6494,28226
,,,,,,,6495,27940
,,,,,,,6496,27788
,,,,,,,6497,27902
,,,,,,,6498,28174
,,,,,,,6499,28608
,,,,,,,6500,28478
,,,,,,,6501,27244
,,,,,,,6502,25590
,,,,,,,6503,23460
,,,,,,,6504,21250
,,,,,,,6505,19548
,,,,,,,6506,18548
,,,,,,,6507,17968
,,,,,,,6508,17692
,,,,,,,6509,17746
,,,,,,,6510,18440
,,,,,,,6511,19750
,,,,,,,6512,21408
,,,,,,,6513,23378
,,,,,,,6514,24766
,,,,,,,6515,25470
,,,,,,,6516,25602
,,,,,,,6517,25436
,,,,,,,6518,25028
,,,,,,,6519,24700
,,,,,,,6520,24510
,,,,,,,6521,24740
,,,,,,,6522,25302
,,,,,,,6523,26138
,,,,,,,6524,26364
,,,,,,,6525,25482
,,,,,,,6526,24152
,,,,,,,6527,22378
,,,,,,,6528,20430
,,,,,,,6529,18912
,,,,,,,6530,17944
,,,,,,,6531,17392
,,,,,,,6532,17106
,,,,,,,6533,17110
,,,,,,,6534,17528
,,,,,,,6535,18438
,,,,,,,6536,19678
,,,,,,,6537,21646
,,,,,,,6538,23368
,,,,,,,6539,24450
,,,,,,,6540,25046
,,,,,,,6541,25312
,,,,,,,6542,25056
,,,,,,,6543,24876
,,,,,,,6544,24722
,,,,,,,6545,25072
,,,,,,,6546,25608
,,,,,,,6547,26646
,,,,,,,6548,27268
,,,,,,,6549,26180
,,,,,,,6550,24212
,,,,,,,6551,21990
,,,,,,,6552,19916
,,,,,,,6553,18436
,,,,,,,6554,17632
,,,,,,,6555,17294
,,,,,,,6556,17230
,,,,,,,6557,17806
,,,,,,,6558,19806
,,,,,,,6559,23430
,,,,,,,6560,25500
,,,,,,,6561,26340
,,,,,,,6562,26966
,,,,,,,6563,27534
,,,,,,,6564,27786
,,,,,,,6565,27810
,,,,,,,6566,27826
,,,,,,,6567,27646
,,,,,,,6568,27474
,,,,,,,6569,27558
,,,,,,,6570,28018
,,,,,,,6571,29066
,,,,,,,6572,29628
,,,,,,,6573,28344
,,,,,,,6574,26118
,,,,,,,6575,23354
,,,,,,,6576,20868
,,,,,,,6577,19214
,,,,,,,6578,18332
,,,,,,,6579,17894
,,,,,,,6580,17806
,,,,,,,6581,18320
,,,,,,,6582,20150
,,,,,,,6583,23810
,,,,,,,6584,25842
,,,,,,,6585,26706
,,,,,,,6586,27346
,,,,,,,6587,27994
,,,,,,,6588,28384
,,,,,,,6589,28432
,,,,,,,6590,28524
,,,,,,,6591,28312
,,,,,,,6592,28160
,,,,,,,6593,28338
,,,,,,,6594,28950
,,,,,,,6595,29898
,,,,,,,6596,29928
,,,,,,,6597,28594
,,,,,,,6598,26488
,,,,,,,6599,23748
,,,,,,,6600,21320
,,,,,,,6601,19662
,,,,,,,6602,18784
,,,,,,,6603,18380
,,,,,,,6604,18306
,,,,,,,6605,18798
,,,,,,,6606,20680
,,,,,,,6607,24400
,,,,,,,6608,26768
,,,,,,,6609,27610
,,,,,,,6610,28280
,,,,,,,6611,28872
,,,,,,,6612,29144
,,,,,,,6613,29080
,,,,,,,6614,29132
,,,,,,,6615,28946
,,,,,,,6616,28826
,,,,,,,6617,29014
,,,,,,,6618,29602
,,,,,,,6619,30540
,,,,,,,6620,30498
,,,,,,,6621,29352
,,,,,,,6622,27130
,,,,,,,6623,24548
,,,,,,,6624,22074
,,,,,,,6625,20244
,,,,,,,6626,19252
,,,,,,,6627,18758
,,,,,,,6628,18628
,,,,,,,6629,19074
,,,,,,,6630,20944
,,,,,,,6631,24714
,,,,,,,6632,27114
,,,,,,,6633,28034
,,,,,,,6634,28696
,,,,,,,6635,29246
,,,,,,,6636,29496
,,,,,,,6637,29422
,,,,,,,6638,29370
,,,,,,,6639,29064
,,,,,,,6640,28846
,,,,,,,6641,29012
,,,,,,,6642,29566
,,,,,,,6643,30454
,,,,,,,6644,30342
,,,,,,,6645,29136
,,,,,,,6646,27124
,,,,,,,6647,24494
,,,,,,,6648,21948
,,,,,,,6649,20224
,,,,,,,6650,19234
,,,,,,,6651,18670
,,,,,,,6652,18522
,,,,,,,6653,18954
,,,,,,,6654,20640
,,,,,,,6655,24102
,,,,,,,6656,26232
,,,,,,,6657,27234
,,,,,,,6658,28130
,,,,,,,6659,28952
,,,,,,,6660,29386
,,,,,,,6661,29466
,,,,,,,6662,29588
,,,,,,,6663,29466
,,,,,,,6664,29274
,,,,,,,6665,29048
,,,,,,,6666,28680
,,,,,,,6667,29296
,,,,,,,6668,29538
,,,,,,,6669,28352
,,,,,,,6670,26664
,,,,,,,6671,24458
,,,,,,,6672,22160
,,,,,,,6673,20376
,,,,,,,6674,19226
,,,,,,,6675,18570
,,,,,,,6676,18276
,,,,,,,6677,18288
,,,,,,,6678,18862
,,,,,,,6679,20132
,,,,,,,6680,21588
,,,,,,,6681,23630
,,,,,,,6682,25122
,,,,,,,6683,25950
,,,,,,,6684,26364
,,,,,,,6685,26398
,,,,,,,6686,26198
,,,,,,,6687,26018
,,,,,,,6688,25918
,,,,,,,6689,26142
,,,,,,,6690,26642
,,,,,,,6691,27170
,,,,,,,6692,26892
,,,,,,,6693,25774
,,,,,,,6694,24384
,,,,,,,6695,22466
,,,,,,,6696,20500
,,,,,,,6697,18930
,,,,,,,6698,17948
,,,,,,,6699,17388
,,,,,,,6700,17140
,,,,,,,6701,17144
,,,,,,,6702,17510
,,,,,,,6703,18342
,,,,,,,6704,19496
,,,,,,,6705,21362
,,,,,,,6706,22694
,,,,,,,6707,23418
,,,,,,,6708,23784
,,,,,,,6709,24038
,,,,,,,6710,24024
,,,,,,,6711,24030
,,,,,,,6712,24138
,,,,,,,6713,24582
,,,,,,,6714,25204
,,,,,,,6715,26508
,,,,,,,6716,26436
,,,,,,,6717,25430
,,,,,,,6718,23822
,,,,,,,6719,21900
,,,,,,,6720,20000
,,,,,,,6721,18564
,,,,,,,6722,17716
,,,,,,,6723,17318
,,,,,,,6724,17266
,,,,,,,6725,17702
,,,,,,,6726,19022
,,,,,,,6727,21314
,,,,,,,6728,23296
,,,,,,,6729,24902
,,,,,,,6730,25986
,,,,,,,6731,26614
,,,,,,,6732,26816
,,,,,,,6733,26646
,,,,,,,6734,26516
,,,,,,,6735,26336
,,,,,,,6736,26168
,,,,,,,6737,26514
,,,,,,,6738,27478
,,,,,,,6739,29058
,,,,,,,6740,29166
,,,,,,,6741,27874
,,,,,,,6742,25730
,,,,,,,6743,23086
,,,,,,,6744,20730
,,,,,,,6745,19104
,,,,,,,6746,18234
,,,,,,,6747,17834
,,,,,,,6748,17776
,,,,,,,6749,18316
,,,,,,,6750,20274
,,,,,,,6751,24102
,,,,,,,6752,26366
,,,,,,,6753,27056
,,,,,,,6754,27484
,,,,,,,6755,27818
,,,,,,,6756,27960
,,,,,,,6757,27854
,,,,,,,6758,27826
,,,,,,,6759,27572
,,,,,,,6760,27398
,,,,,,,6761,27644
,,,,,,,6762,28456
,,,,,,,6763,29864
,,,,,,,6764,29810
,,,,,,,6765,28474
,,,,,,,6766,26252
,,,,,,,6767,23464
,,,,,,,6768,20990
,,,,,,,6769,19402
,,,,,,,6770,18532
,,,,,,,6771,18106
,,,,,,,6772,18004
,,,,,,,6773,18502
,,,,,,,6774,20386
,,,,,,,6775,24176
,,,,,,,6776,26548
,,,,,,,6777,27224
,,,,,,,6778,27660
,,,,,,,6779,28066
,,,,,,,6780,28254
,,,,,,,6781,28212
,,,,,,,6782,28216
,,,,,,,6783,28052
,,,,,,,6784,27954
,,,,,,,6785,28260
,,,,,,,6786,28902
,,,,,,,6787,29986
,,,,,,,6788,29898
,,,,,,,6789,28564
,,,,,,,6790,26400
,,,,,,,6791,23636
,,,,,,,6792,21130
,,,,,,,6793,19476
,,,,,,,6794,18592
,,,,,,,6795,18108
,,,,,,,6796,18064
,,,,,,,6797,18600
,,,,,,,6798,20516
,,,,,,,6799,24296
,,,,,,,6800,26298
,,,,,,,6801,26846
,,,,,,,6802,27102
,,,,,,,6803,27240
,,,,,,,6804,27216
,,,,,,,6805,27042
,,,,,,,6806,26978
,,,,,,,6807,26642
,,,,,,,6808,26438
,,,,,,,6809,26538
,,,,,,,6810,27138
,,,,,,,6811,28872
,,,,,,,6812,29358
,,,,,,,6813,28312
,,,,,,,6814,26280
,,,,,,,6815,23808
,,,,,,,6816,21420
,,,,,,,6817,19678
,,,,,,,6818,18772
,,,,,,,6819,18312
,,,,,,,6820,18224
,,,,,,,6821,18698
,,,,,,,6822,20602
,,,,,,,6823,24312
,,,,,,,6824,26388
,,,,,,,6825,27000
,,,,,,,6826,27542
,,,,,,,6827,27994
,,,,,,,6828,28088
,,,,,,,6829,27828
,,,,,,,6830,27592
,,,,,,,6831,27030
,,,,,,,6832,26608
,,,,,,,6833,26646
,,,,,,,6834,27230
,,,,,,,6835,28738
,,,,,,,6836,28908
,,,,,,,6837,27930
,,,,,,,6838,26438
,,,,,,,6839,24290
,,,,,,,6840,22114
,,,,,,,6841,20450
,,,,,,,6842,19564
,,,,,,,6843,19122
,,,,,,,6844,18956
,,,,,,,6845,19190
,,,,,,,6846,20032
,,,,,,,6847,21530
,,,,,,,6848,23152
,,,,,,,6849,24838
,,,,,,,6850,25598
,,,,,,,6851,25706
,,,,,,,6852,25358
,,,,,,,6853,24822
,,,,,,,6854,24238
,,,,,,,6855,23778
,,,,,,,6856,23650
,,,,,,,6857,24040
,,,,,,,6858,25056
,,,,,,,6859,26932
,,,,,,,6860,26982
,,,,,,,6861,26178
,,,,,,,6862,24860
,,,,,,,6863,23078
,,,,,,,6864,21192
,,,,,,,6865,19662
,,,,,,,6866,18622
,,,,,,,6867,18108
,,,,,,,6868,17834
,,,,,,,6869,17836
,,,,,,,6870,18292
,,,,,,,6871,19272
,,,,,,,6872,20630
,,,,,,,6873,22542
,,,,,,,6874,24124
,,,,,,,6875,25024
,,,,,,,6876,25520
,,,,,,,6877,25630
,,,,,,,6878,25322
,,,,,,,6879,24922
,,,,,,,6880,24732
,,,,,,,6881,25052
,,,,,,,6882,25848
,,,,,,,6883,27494
,,,,,,,6884,27610
,,,,,,,6885,26538
,,,,,,,6886,24494
,,,,,,,6887,22244
,,,,,,,6888,20214
,,,,,,,6889,18796
,,,,,,,6890,18086
,,,,,,,6891,17776
,,,,,,,6892,17766
,,,,,,,6893,18332
,,,,,,,6894,20328
,,,,,,,6895,24112
,,,,,,,6896,26312
,,,,,,,6897,27020
,,,,,,,6898,27844
,,,,,,,6899,28408
,,,,,,,6900,28646
,,,,,,,6901,28608
,,,,,,,6902,28640
,,,,,,,6903,28378
,,,,,,,6904,28180
,,,,,,,6905,28356
,,,,,,,6906,29210
,,,,,,,6907,30642
,,,,,,,6908,30212
,,,,,,,6909,28742
,,,,,,,6910,26498
,,,,,,,6911,23748
,,,,,,,6912,21354
,,,,,,,6913,19716
,,,,,,,6914,18772
,,,,,,,6915,18240
,,,,,,,6916,18028
,,,,,,,6917,18380
,,,,,,,6918,20116
,,,,,,,6919,23776
,,,,,,,6920,26034
,,,,,,,6921,26462
,,,,,,,6922,26772
,,,,,,,6923,27150
,,,,,,,6924,27240
,,,,,,,6925,27048
,,,,,,,6926,26966
,,,,,,,6927,26624
,,,,,,,6928,26402
,,,,,,,6929,26648
,,,,,,,6930,27480
,,,,,,,6931,29378
,,,,,,,6932,29422
,,,,,,,6933,28252
,,,,,,,6934,26092
,,,,,,,6935,23682
,,,,,,,6936,21400
,,,,,,,6937,19648
,,,,,,,6938,18814
,,,,,,,6939,18452
,,,,,,,6940,18422
,,,,,,,6941,19018
,,,,,,,6942,21026
,,,,,,,6943,24954
,,,,,,,6944,27008
,,,,,,,6945,27372
,,,,,,,6946,27384
,,,,,,,6947,27462
,,,,,,,6948,27348
,,,,,,,6949,27154
,,,,,,,6950,27086
,,,,,,,6951,26816
,,,,,,,6952,26612
,,,,,,,6953,26722
,,,,,,,6954,27512
,,,,,,,6955,29422
,,,,,,,6956,29402
,,,,,,,6957,28248
,,,,,,,6958,26200
,,,,,,,6959,23394
,,,,,,,6960,21078
,,,,,,,6961,19504
,,,,,,,6962,18678
,,,,,,,6963,18322
,,,,,,,6964,18234
,,,,,,,6965,18806
,,,,,,,6966,20778
,,,,,,,6967,24714
,,,,,,,6968,26838
,,,,,,,6969,27198
,,,,,,,6970,27346
,,,,,,,6971,27534
,,,,,,,6972,26260
,,,,,,,6973,26772
,,,,,,,6974,26750
,,,,,,,6975,27448
,,,,,,,6976,25778
,,,,,,,6977,26932
,,,,,,,6978,27570
,,,,,,,6979,29320
,,,,,,,6980,29306
,,,,,,,6981,28118
,,,,,,,6982,26112
,,,,,,,6983,23482
,,,,,,,6984,21062
,,,,,,,6985,19410
,,,,,,,6986,18516
,,,,,,,6987,18092
,,,,,,,6988,17996
,,,,,,,6989,18480
,,,,,,,6990,20296
,,,,,,,6991,23988
,,,,,,,6992,26474
,,,,,,,6993,27346
,,,,,,,6994,27968
,,,,,,,6995,28478
,,,,,,,6996,28616
,,,,,,,6997,28460
,,,,,,,6998,28430
,,,,,,,6999,28190
,,,,,,,7000,28028
,,,,,,,7001,28248
,,,,,,,7002,28950
,,,,,,,7003,29624
,,,,,,,7004,28902
,,,,,,,7005,27750
,,,,,,,7006,26120
,,,,,,,7007,23938
,,,,,,,7008,21650
,,,,,,,7009,19932
,,,,,,,7010,18948
,,,,,,,7011,18366
,,,,,,,7012,18114
,,,,,,,7013,18190
,,,,,,,7014,18796
,,,,,,,7015,20196
,,,,,,,7016,21848
,,,,,,,7017,23738
,,,,,,,7018,25198
,,,,,,,7019,25926
,,,,,,,7020,26118
,,,,,,,7021,25914
,,,,,,,7022,25488
,,,,,,,7023,24978
,,,,,,,7024,24658
,,,,,,,7025,24732
,,,,,,,7026,25260
,,,,,,,7027,26788
,,,,,,,7028,26442
,,,,,,,7029,25484
,,,,,,,7030,24100
,,,,,,,7031,22282
,,,,,,,7032,20384
,,,,,,,7033,18824
,,,,,,,7034,17810
,,,,,,,7035,17272
,,,,,,,7036,16984
,,,,,,,7037,17004
,,,,,,,7038,17416
,,,,,,,7039,18392
,,,,,,,7040,19522
,,,,,,,7041,21300
,,,,,,,7042,22692
,,,,,,,7043,23364
,,,,,,,7044,23722
,,,,,,,7045,23850
,,,,,,,7046,23696
,,,,,,,7047,23578
,,,,,,,7048,23642
,,,,,,,7049,24224
,,,,,,,7050,25354
,,,,,,,7051,27314
,,,,,,,7052,26840
,,,,,,,7053,25904
,,,,,,,7054,23970
,,,,,,,7055,21700
,,,,,,,7056,19660
,,,,,,,7057,18236
,,,,,,,7058,17516
,,,,,,,7059,17226
,,,,,,,7060,17244
,,,,,,,7061,17812
,,,,,,,7062,19818
,,,,,,,7063,23704
,,,,,,,7064,25824
,,,,,,,7065,26350
,,,,,,,7066,26852
,,,,,,,7067,27288
,,,,,,,7068,27448
,,,,,,,7069,27324
,,,,,,,7070,27288
,,,,,,,7071,27014
,,,,,,,7072,26804
,,,,,,,7073,26978
,,,,,,,7074,27830
,,,,,,,7075,29718
,,,,,,,7076,29396
,,,,,,,7077,27934
,,,,,,,7078,25768
,,,,,,,7079,23190
,,,,,,,7080,20830
,,,,,,,7081,19096
,,,,,,,7082,18192
,,,,,,,7083,17742
,,,,,,,7084,17694
,,,,,,,7085,18154
,,,,,,,7086,20180
,,,,,,,7087,24070
,,,,,,,7088,26130
,,,,,,,7089,26540
,,,,,,,7090,26812
,,,,,,,7091,27116
,,,,,,,7092,27246
,,,,,,,7093,27162
,,,,,,,7094,27198
,,,,,,,7095,26940
,,,,,,,7096,26764
,,,,,,,7097,27018
,,,,,,,7098,28098
,,,,,,,7099,29876
,,,,,,,7100,29376
,,,,,,,7101,28002
,,,,,,,7102,25904
,,,,,,,7103,23170
,,,,,,,7104,20788
,,,,,,,7105,19244
,,,,,,,7106,18402
,,,,,,,7107,17966
,,,,,,,7108,17860
,,,,,,,7109,18370
,,,,,,,7110,20290
,,,,,,,7111,24240
,,,,,,,7112,26476
,,,,,,,7113,26926
,,,,,,,7114,27234
,,,,,,,7115,27452
,,,,,,,7116,27474
,,,,,,,7117,27376
,,,,,,,7118,27322
,,,,,,,7119,27026
,,,,,,,7120,26822
,,,,,,,7121,27124
,,,,,,,7122,28278
,,,,,,,7123,29836
,,,,,,,7124,29378
,,,,,,,7125,28094
,,,,,,,7126,26088
,,,,,,,7127,23304
,,,,,,,7128,20952
,,,,,,,7129,19354
,,,,,,,7130,18516
,,,,,,,7131,18114
,,,,,,,7132,18064
,,,,,,,7133,18564
,,,,,,,7134,20546
,,,,,,,7135,24456
,,,,,,,7136,26530
,,,,,,,7137,26822
,,,,,,,7138,27100
,,,,,,,7139,27350
,,,,,,,7140,27376
,,,,,,,7141,27198
,,,,,,,7142,27132
,,,,,,,7143,26818
,,,,,,,7144,26590
,,,,,,,7145,26764
,,,,,,,7146,27732
,,,,,,,7147,29532
,,,,,,,7148,29224
,,,,,,,7149,28060
,,,,,,,7150,26104
,,,,,,,7151,23456
,,,,,,,7152,21048
,,,,,,,7153,19438
,,,,,,,7154,18522
,,,,,,,7155,18090
,,,,,,,7156,18024
,,,,,,,7157,18492
,,,,,,,7158,20384
,,,,,,,7159,24118
,,,,,,,7160,26280
,,,,,,,7161,26772
,,,,,,,7162,27204
,,,,,,,7163,27516
,,,,,,,7164,27540
,,,,,,,7165,27322
,,,,,,,7166,27166
,,,,,,,7167,26856
,,,,,,,7168,26574
,,,,,,,7169,26542
,,,,,,,7170,27202
,,,,,,,7171,28524
,,,,,,,7172,27902
,,,,,,,7173,26800
,,,,,,,7174,25208
,,,,,,,7175,23066
,,,,,,,7176,20862
,,,,,,,7177,19220
,,,,,,,7178,18250
,,,,,,,7179,17714
,,,,,,,7180,17458
,,,,,,,7181,17566
,,,,,,,7182,18292
,,,,,,,7183,19800
,,,,,,,7184,21414
,,,,,,,7185,23214
,,,,,,,7186,24438
,,,,,,,7187,24988
,,,,,,,7188,24996
,,,,,,,7189,24824
,,,,,,,7190,24480
,,,,,,,7191,24102
,,,,,,,7192,23926
,,,,,,,7193,24178
,,,,,,,7194,25360
,,,,,,,7195,26956
,,,,,,,7196,26366
,,,,,,,7197,25382
,,,,,,,7198,24016
,,,,,,,7199,22292
,,,,,,,7200,20432
,,,,,,,7201,18952
,,,,,,,7202,17976
,,,,,,,7203,17386
,,,,,,,7204,17106
,,,,,,,7205,17100
,,,,,,,7206,17538
,,,,,,,7207,18572
,,,,,,,7208,20006
,,,,,,,7209,21890
,,,,,,,7210,23564
,,,,,,,7211,24532
,,,,,,,7212,25114
,,,,,,,7213,25468
,,,,,,,7214,25416
,,,,,,,7215,25328
,,,,,,,7216,25372
,,,,,,,7217,26060
,,,,,,,7218,27556
,,,,,,,7219,28806
,,,,,,,7220,28162
,,,,,,,7221,26832
,,,,,,,7222,25006
,,,,,,,7223,22910
,,,,,,,7224,20882
,,,,,,,7225,19196
,,,,,,,7226,18228
,,,,,,,7227,17722
,,,,,,,7228,17602
,,,,,,,7229,18026
,,,,,,,7230,19636
,,,,,,,7231,22388
,,,,,,,7232,24614
,,,,,,,7233,26208
,,,,,,,7234,27558
,,,,,,,7235,28320
,,,,,,,7236,28516
,,,,,,,7237,28156
,,,,,,,7238,27568
,,,,,,,7239,26362
,,,,,,,7240,25108
,,,,,,,7241,24476
,,,,,,,7242,24538
,,,,,,,7243,23842
,,,,,,,7244,22150
,,,,,,,7245,20688
,,,,,,,7246,19298
,,,,,,,7247,17754
,,,,,,,7248,16338
,,,,,,,7249,15346
,,,,,,,7250,14808
,,,,,,,7251,14516
,,,,,,,7252,14498
,,,,,,,7253,14918
,,,,,,,7254,16188
,,,,,,,7255,18566
,,,,,,,7256,20600
,,,,,,,7257,21876
,,,,,,,7258,22882
,,,,,,,7259,23698
,,,,,,,7260,24112
,,,,,,,7261,24336
,,,,,,,7262,24408
,,,,,,,7263,24216
,,,,,,,7264,24234
,,,,,,,7265,24760
,,,,,,,7266,26124
,,,,,,,7267,26976
,,,,,,,7268,26262
,,,,,,,7269,25124
,,,,,,,7270,23190
,,,,,,,7271,21062
,,,,,,,7272,19130
,,,,,,,7273,17842
,,,,,,,7274,17110
,,,,,,,7275,16710
,,,,,,,7276,16632
,,,,,,,7277,17068
,,,,,,,7278,18748
,,,,,,,7279,22082
,,,,,,,7280,24262
,,,,,,,7281,24800
,,,,,,,7282,25310
,,,,,,,7283,25736
,,,,,,,7284,25894
,,,,,,,7285,25810
,,,,,,,7286,25760
,,,,,,,7287,25546
,,,,,,,7288,25448
,,,,,,,7289,25752
,,,,,,,7290,26474
,,,,,,,7291,26982
,,,,,,,7292,26426
,,,,,,,7293,25776
,,,,,,,7294,24294
,,,,,,,7295,22052
,,,,,,,7296,19958
,,,,,,,7297,18588
,,,,,,,7298,17860
,,,,,,,7299,17462
,,,,,,,7300,17376
,,,,,,,7301,17880
,,,,,,,7302,19684
,,,,,,,7303,23202
,,,,,,,7304,25360
,,,,,,,7305,25730
,,,,,,,7306,26050
,,,,,,,7307,26282
,,,,,,,7308,26270
,,,,,,,7309,26112
,,,,,,,7310,26026
,,,,,,,7311,25782
,,,,,,,7312,25700
,,,,,,,7313,26158
,,,,,,,7314,27636
,,,,,,,7315,28908
,,,,,,,7316,28428
,,,,,,,7317,27286
,,,,,,,7318,25426
,,,,,,,7319,22950
,,,,,,,7320,20740
,,,,,,,7321,19198
,,,,,,,7322,18348
,,,,,,,7323,17882
,,,,,,,7324,17788
,,,,,,,7325,18264
,,,,,,,7326,20084
,,,,,,,7327,23638
,,,,,,,7328,25946
,,,,,,,7329,26386
,,,,,,,7330,26684
,,,,,,,7331,26898
,,,,,,,7332,26688
,,,,,,,7333,26460
,,,,,,,7334,26424
,,,,,,,7335,26162
,,,,,,,7336,26012
,,,,,,,7337,26438
,,,,,,,7338,27654
,,,,,,,7339,28618
,,,,,,,7340,27934
,,,,,,,7341,26890
,,,,,,,7342,25406
,,,,,,,7343,23390
,,,,,,,7344,21302
,,,,,,,7345,19716
,,,,,,,7346,18740
,,,,,,,7347,18268
,,,,,,,7348,18048
,,,,,,,7349,18194
,,,,,,,7350,18902
,,,,,,,7351,20384
,,,,,,,7352,21984
,,,,,,,7353,23546
,,,,,,,7354,24642
,,,,,,,7355,25004
,,,,,,,7356,24876
,,,,,,,7357,24554
,,,,,,,7358,24118
,,,,,,,7359,23780
,,,,,,,7360,23648
,,,,,,,7361,24220
,,,,,,,7362,25790
,,,,,,,7363,27208
,,,,,,,7364,26634
,,,,,,,7365,25816
,,,,,,,7366,24616
,,,,,,,7367,23004
,,,,,,,7368,21310
,,,,,,,7369,19760
,,,,,,,7370,18504
,,,,,,,7371,17956
,,,,,,,7372,17926
,,,,,,,7373,18240
,,,,,,,7374,19018
,,,,,,,7375,20118
,,,,,,,7376,21726
,,,,,,,7377,23324
,,,,,,,7378,24106
,,,,,,,7379,24200
,,,,,,,7380,24118
,,,,,,,7381,23968
,,,,,,,7382,23790
,,,,,,,7383,23724
,,,,,,,7384,24148
,,,,,,,7385,26404
,,,,,,,7386,28430
,,,,,,,7387,28494
,,,,,,,7388,27622
,,,,,,,7389,26694
,,,,,,,7390,24328
,,,,,,,7391,22054
,,,,,,,7392,20140
,,,,,,,7393,19286
,,,,,,,7394,18714
,,,,,,,7395,18500
,,,,,,,7396,18626
,,,,,,,7397,19416
,,,,,,,7398,21738
,,,,,,,7399,25572
,,,,,,,7400,27630
,,,,,,,7401,28128
,,,,,,,7402,28364
,,,,,,,7403,28426
,,,,,,,7404,28324
,,,,,,,7405,28082
,,,,,,,7406,27884
,,,,,,,7407,27412
,,,,,,,7408,27634
,,,,,,,7409,29662
,,,,,,,7410,32116
,,,,,,,7411,31960
,,,,,,,7412,31082
,,,,,,,7413,29744
,,,,,,,7414,27660
,,,,,,,7415,25138
,,,,,,,7416,22856
,,,,,,,7417,21468
,,,,,,,7418,20788
,,,,,,,7419,20554
,,,,,,,7420,20648
,,,,,,,7421,21384
,,,,,,,7422,23666
,,,,,,,7423,26914
,,,,,,,7424,28526
,,,,,,,7425,28816
,,,,,,,7426,28776
,,,,,,,7427,28684
,,,,,,,7428,28508
,,,,,,,7429,28176
,,,,,,,7430,27946
,,,,,,,7431,27704
,,,,,,,7432,27788
,,,,,,,7433,29500
,,,,,,,7434,32178
,,,,,,,7435,32212
,,,,,,,7436,31578
,,,,,,,7437,30308
,,,,,,,7438,28326
,,,,,,,7439,25844
,,,,,,,7440,23708
,,,,,,,7441,22596
,,,,,,,7442,21682
,,,,,,,7443,21078
,,,,,,,7444,20920
,,,,,,,7445,21734
,,,,,,,7446,23738
,,,,,,,7447,27374
,,,,,,,7448,29088
,,,,,,,7449,29756
,,,,,,,7450,30142
,,,,,,,7451,30430
,,,,,,,7452,30666
,,,,,,,7453,30662
,,,,,,,7454,30786
,,,,,,,7455,30894
,,,,,,,7456,31524
,,,,,,,7457,33016
,,,,,,,7458,34518
,,,,,,,7459,34412
,,,,,,,7460,33074
,,,,,,,7461,31846
,,,,,,,7462,29316
,,,,,,,7463,26450
,,,,,,,7464,24102
,,,,,,,7465,22440
,,,,,,,7466,21656
,,,,,,,7467,21254
,,,,,,,7468,21258
,,,,,,,7469,21888
,,,,,,,7470,23936
,,,,,,,7471,27234
,,,,,,,7472,29232
,,,,,,,7473,30106
,,,,,,,7474,30372
,,,,,,,7475,30638
,,,,,,,7476,30690
,,,,,,,7477,30426
,,,,,,,7478,30336
,,,,,,,7479,30074
,,,,,,,7480,30270
,,,,,,,7481,31880
,,,,,,,7482,33256
,,,,,,,7483,32812
,,,,,,,7484,31944
,,,,,,,7485,30588
,,,,,,,7486,28322
,,,,,,,7487,25626
,,,,,,,7488,23180
,,,,,,,7489,21716
,,,,,,,7490,20898
,,,,,,,7491,20456
,,,,,,,7492,20428
,,,,,,,7493,21078
,,,,,,,7494,23152
,,,,,,,7495,26534
,,,,,,,7496,28192
,,,,,,,7497,28484
,,,,,,,7498,28452
,,,,,,,7499,28404
,,,,,,,7500,28148
,,,,,,,7501,27652
,,,,,,,7502,27390
,,,,,,,7503,27084
,,,,,,,7504,27076
,,,,,,,7505,28592
,,,,,,,7506,30582
,,,,,,,7507,30178
,,,,,,,7508,29220
,,,,,,,7509,28112
,,,,,,,7510,26520
,,,,,,,7511,24456
,,,,,,,7512,22390
,,,,,,,7513,20792
,,,,,,,7514,19948
,,,,,,,7515,19462
,,,,,,,7516,19290
,,,,,,,7517,19544
,,,,,,,7518,20384
,,,,,,,7519,21702
,,,,,,,7520,23266
,,,,,,,7521,24816
,,,,,,,7522,25532
,,,,,,,7523,25582
,,,,,,,7524,25280
,,,,,,,7525,24820
,,,,,,,7526,24338
,,,,,,,7527,24056
,,,,,,,7528,24250
,,,,,,,7529,26160
,,,,,,,7530,28260
,,,,,,,7531,27884
,,,,,,,7532,27068
,,,,,,,7533,26142
,,,,,,,7534,24848
,,,,,,,7535,23172
,,,,,,,7536,21386
,,,,,,,7537,20028
,,,,,,,7538,19136
,,,,,,,7539,18638
,,,,,,,7540,18418
,,,,,,,7541,18532
,,,,,,,7542,19036
,,,,,,,7543,19932
,,,,,,,7544,21258
,,,,,,,7545,22974
,,,,,,,7546,23970
,,,,,,,7547,24338
,,,,,,,7548,24436
,,,,,,,7549,24388
,,,,,,,7550,24066
,,,,,,,7551,23786
,,,,,,,7552,23884
