Time_Index,NG,nuclear,NGCCS,None
6460,6.796,0.66,7.75108,0
6461,6.796,0.66,7.75108,0
6462,6.796,0.66,7.75108,0
6463,6.796,0.66,7.75108,0
6464,6.796,0.66,7.75108,0
6465,6.796,0.66,7.75108,0
6466,6.796,0.66,7.75108,0
6467,6.796,0.66,7.75108,0
6468,6.796,0.66,7.75108,0
6469,6.796,0.66,7.75108,0
6470,6.796,0.66,7.75108,0
6471,6.796,0.66,7.75108,0
6472,6.796,0.66,7.75108,0
6473,6.796,0.66,7.75108,0
6474,6.796,0.66,7.75108,0
6475,6.796,0.66,7.75108,0
6476,6.796,0.66,7.75108,0
6477,6.796,0.66,7.75108,0
6478,6.796,0.66,7.75108,0
6479,6.796,0.66,7.75108,0
6480,6.796,0.66,7.75108,0
6481,6.796,0.66,7.75108,0
6482,6.796,0.66,7.75108,0
6483,6.796,0.66,7.75108,0
6484,6.796,0.66,7.75108,0
6485,6.796,0.66,7.75108,0
6486,6.796,0.66,7.75108,0
6487,6.796,0.66,7.75108,0
6488,6.796,0.66,7.75108,0
6489,6.796,0.66,7.75108,0
6490,6.796,0.66,7.75108,0
6491,6.796,0.66,7.75108,0
6492,6.796,0.66,7.75108,0
6493,6.796,0.66,7.75108,0
6494,6.796,0.66,7.75108,0
6495,6.796,0.66,7.75108,0
6496,6.796,0.66,7.75108,0
6497,6.796,0.66,7.75108,0
6498,6.796,0.66,7.75108,0
6499,6.796,0.66,7.75108,0
6500,6.796,0.66,7.75108,0
6501,6.796,0.66,7.75108,0
6502,6.796,0.66,7.75108,0
6503,6.796,0.66,7.75108,0
6504,6.796,0.66,7.75108,0
6505,6.796,0.66,7.75108,0
6506,6.796,0.66,7.75108,0
6507,6.796,0.66,7.75108,0
6508,6.796,0.66,7.75108,0
6509,6.796,0.66,7.75108,0
6510,6.796,0.66,7.75108,0
6511,6.796,0.66,7.75108,0
6512,6.796,0.66,7.75108,0
6513,6.796,0.66,7.75108,0
6514,6.796,0.66,7.75108,0
6515,6.796,0.66,7.75108,0
6516,6.796,0.66,7.75108,0
6517,6.796,0.66,7.75108,0
6518,6.796,0.66,7.75108,0
6519,6.796,0.66,7.75108,0
6520,6.796,0.66,7.75108,0
6521,6.796,0.66,7.75108,0
6522,6.796,0.66,7.75108,0
6523,6.796,0.66,7.75108,0
6524,6.796,0.66,7.75108,0
6525,6.796,0.66,7.75108,0
6526,6.796,0.66,7.75108,0
6527,6.796,0.66,7.75108,0
6528,6.796,0.66,7.75108,0
6529,6.796,0.66,7.75108,0
6530,6.796,0.66,7.75108,0
6531,6.796,0.66,7.75108,0
6532,6.796,0.66,7.75108,0
6533,6.796,0.66,7.75108,0
6534,6.796,0.66,7.75108,0
6535,6.796,0.66,7.75108,0
6536,6.796,0.66,7.75108,0
6537,6.796,0.66,7.75108,0
6538,6.796,0.66,7.75108,0
6539,6.796,0.66,7.75108,0
6540,6.796,0.66,7.75108,0
6541,6.796,0.66,7.75108,0
6542,6.796,0.66,7.75108,0
6543,6.796,0.66,7.75108,0
6544,6.796,0.66,7.75108,0
6545,6.796,0.66,7.75108,0
6546,6.796,0.66,7.75108,0
6547,6.796,0.66,7.75108,0
6548,6.796,0.66,7.75108,0
6549,6.796,0.66,7.75108,0
6550,6.796,0.66,7.75108,0
6551,6.796,0.66,7.75108,0
6552,6.796,0.66,7.75108,0
6553,6.948,0.66,7.90308,0
6554,6.948,0.66,7.90308,0
6555,6.948,0.66,7.90308,0
6556,6.948,0.66,7.90308,0
6557,6.948,0.66,7.90308,0
6558,6.948,0.66,7.90308,0
6559,6.948,0.66,7.90308,0
6560,6.948,0.66,7.90308,0
6561,6.948,0.66,7.90308,0
6562,6.948,0.66,7.90308,0
6563,6.948,0.66,7.90308,0
6564,6.948,0.66,7.90308,0
6565,6.948,0.66,7.90308,0
6566,6.948,0.66,7.90308,0
6567,6.948,0.66,7.90308,0
6568,6.948,0.66,7.90308,0
6569,6.948,0.66,7.90308,0
6570,6.948,0.66,7.90308,0
6571,6.948,0.66,7.90308,0
6572,6.948,0.66,7.90308,0
6573,6.948,0.66,7.90308,0
6574,6.948,0.66,7.90308,0
6575,6.948,0.66,7.90308,0
6576,6.948,0.66,7.90308,0
6577,6.948,0.66,7.90308,0
6578,6.948,0.66,7.90308,0
6579,6.948,0.66,7.90308,0
6580,6.948,0.66,7.90308,0
6581,6.948,0.66,7.90308,0
6582,6.948,0.66,7.90308,0
6583,6.948,0.66,7.90308,0
6584,6.948,0.66,7.90308,0
6585,6.948,0.66,7.90308,0
6586,6.948,0.66,7.90308,0
6587,6.948,0.66,7.90308,0
6588,6.948,0.66,7.90308,0
6589,6.948,0.66,7.90308,0
6590,6.948,0.66,7.90308,0
6591,6.948,0.66,7.90308,0
6592,6.948,0.66,7.90308,0
6593,6.948,0.66,7.90308,0
6594,6.948,0.66,7.90308,0
6595,6.948,0.66,7.90308,0
6596,6.948,0.66,7.90308,0
6597,6.948,0.66,7.90308,0
6598,6.948,0.66,7.90308,0
6599,6.948,0.66,7.90308,0
6600,6.948,0.66,7.90308,0
6601,6.948,0.66,7.90308,0
6602,6.948,0.66,7.90308,0
6603,6.948,0.66,7.90308,0
6604,6.948,0.66,7.90308,0
6605,6.948,0.66,7.90308,0
6606,6.948,0.66,7.90308,0
6607,6.948,0.66,7.90308,0
6608,6.948,0.66,7.90308,0
6609,6.948,0.66,7.90308,0
6610,6.948,0.66,7.90308,0
6611,6.948,0.66,7.90308,0
6612,6.948,0.66,7.90308,0
6613,6.948,0.66,7.90308,0
6614,6.948,0.66,7.90308,0
6615,6.948,0.66,7.90308,0
6616,6.948,0.66,7.90308,0
6617,6.948,0.66,7.90308,0
6618,6.948,0.66,7.90308,0
6619,6.948,0.66,7.90308,0
6620,6.948,0.66,7.90308,0
6621,6.948,0.66,7.90308,0
6622,6.948,0.66,7.90308,0
6623,6.948,0.66,7.90308,0
6624,6.948,0.66,7.90308,0
6625,6.948,0.66,7.90308,0
6626,6.948,0.66,7.90308,0
6627,6.948,0.66,7.90308,0
6628,6.948,0.66,7.90308,0
6629,6.948,0.66,7.90308,0
6630,6.948,0.66,7.90308,0
6631,6.948,0.66,7.90308,0
6632,6.948,0.66,7.90308,0
6633,6.948,0.66,7.90308,0
6634,6.948,0.66,7.90308,0
6635,6.948,0.66,7.90308,0
6636,6.948,0.66,7.90308,0
6637,6.948,0.66,7.90308,0
6638,6.948,0.66,7.90308,0
6639,6.948,0.66,7.90308,0
6640,6.948,0.66,7.90308,0
6641,6.948,0.66,7.90308,0
6642,6.948,0.66,7.90308,0
6643,6.948,0.66,7.90308,0
6644,6.948,0.66,7.90308,0
6645,6.948,0.66,7.90308,0
6646,6.948,0.66,7.90308,0
6647,6.948,0.66,7.90308,0
6648,6.948,0.66,7.90308,0
6649,6.948,0.66,7.90308,0
6650,6.948,0.66,7.90308,0
6651,6.948,0.66,7.90308,0
6652,6.948,0.66,7.90308,0
6653,6.948,0.66,7.90308,0
6654,6.948,0.66,7.90308,0
6655,6.948,0.66,7.90308,0
6656,6.948,0.66,7.90308,0
6657,6.948,0.66,7.90308,0
6658,6.948,0.66,7.90308,0
6659,6.948,0.66,7.90308,0
6660,6.948,0.66,7.90308,0
6661,6.948,0.66,7.90308,0
6662,6.948,0.66,7.90308,0
6663,6.948,0.66,7.90308,0
6664,6.948,0.66,7.90308,0
6665,6.948,0.66,7.90308,0
6666,6.948,0.66,7.90308,0
6667,6.948,0.66,7.90308,0
6668,6.948,0.66,7.90308,0
6669,6.948,0.66,7.90308,0
6670,6.948,0.66,7.90308,0
6671,6.948,0.66,7.90308,0
6672,6.948,0.66,7.90308,0
6673,6.948,0.66,7.90308,0
6674,6.948,0.66,7.90308,0
6675,6.948,0.66,7.90308,0
6676,6.948,0.66,7.90308,0
6677,6.948,0.66,7.90308,0
6678,6.948,0.66,7.90308,0
6679,6.948,0.66,7.90308,0
6680,6.948,0.66,7.90308,0
6681,6.948,0.66,7.90308,0
6682,6.948,0.66,7.90308,0
6683,6.948,0.66,7.90308,0
6684,6.948,0.66,7.90308,0
6685,6.948,0.66,7.90308,0
6686,6.948,0.66,7.90308,0
6687,6.948,0.66,7.90308,0
6688,6.948,0.66,7.90308,0
6689,6.948,0.66,7.90308,0
6690,6.948,0.66,7.90308,0
6691,6.948,0.66,7.90308,0
6692,6.948,0.66,7.90308,0
6693,6.948,0.66,7.90308,0
6694,6.948,0.66,7.90308,0
6695,6.948,0.66,7.90308,0
6696,6.948,0.66,7.90308,0
6697,6.948,0.66,7.90308,0
6698,6.948,0.66,7.90308,0
6699,6.948,0.66,7.90308,0
6700,6.948,0.66,7.90308,0
6701,6.948,0.66,7.90308,0
6702,6.948,0.66,7.90308,0
6703,6.948,0.66,7.90308,0
6704,6.948,0.66,7.90308,0
6705,6.948,0.66,7.90308,0
6706,6.948,0.66,7.90308,0
6707,6.948,0.66,7.90308,0
6708,6.948,0.66,7.90308,0
6709,6.948,0.66,7.90308,0
6710,6.948,0.66,7.90308,0
6711,6.948,0.66,7.90308,0
6712,6.948,0.66,7.90308,0
6713,6.948,0.66,7.90308,0
6714,6.948,0.66,7.90308,0
6715,6.948,0.66,7.90308,0
6716,6.948,0.66,7.90308,0
6717,6.948,0.66,7.90308,0
6718,6.948,0.66,7.90308,0
6719,6.948,0.66,7.90308,0
6720,6.948,0.66,7.90308,0
6721,6.948,0.66,7.90308,0
6722,6.948,0.66,7.90308,0
6723,6.948,0.66,7.90308,0
6724,6.948,0.66,7.90308,0
6725,6.948,0.66,7.90308,0
6726,6.948,0.66,7.90308,0
6727,6.948,0.66,7.90308,0
6728,6.948,0.66,7.90308,0
6729,6.948,0.66,7.90308,0
6730,6.948,0.66,7.90308,0
6731,6.948,0.66,7.90308,0
6732,6.948,0.66,7.90308,0
6733,6.948,0.66,7.90308,0
6734,6.948,0.66,7.90308,0
6735,6.948,0.66,7.90308,0
6736,6.948,0.66,7.90308,0
6737,6.948,0.66,7.90308,0
6738,6.948,0.66,7.90308,0
6739,6.948,0.66,7.90308,0
6740,6.948,0.66,7.90308,0
6741,6.948,0.66,7.90308,0
6742,6.948,0.66,7.90308,0
6743,6.948,0.66,7.90308,0
6744,6.948,0.66,7.90308,0
6745,6.948,0.66,7.90308,0
6746,6.948,0.66,7.90308,0
6747,6.948,0.66,7.90308,0
6748,6.948,0.66,7.90308,0
6749,6.948,0.66,7.90308,0
6750,6.948,0.66,7.90308,0
6751,6.948,0.66,7.90308,0
6752,6.948,0.66,7.90308,0
6753,6.948,0.66,7.90308,0
6754,6.948,0.66,7.90308,0
6755,6.948,0.66,7.90308,0
6756,6.948,0.66,7.90308,0
6757,6.948,0.66,7.90308,0
6758,6.948,0.66,7.90308,0
6759,6.948,0.66,7.90308,0
6760,6.948,0.66,7.90308,0
6761,6.948,0.66,7.90308,0
6762,6.948,0.66,7.90308,0
6763,6.948,0.66,7.90308,0
6764,6.948,0.66,7.90308,0
6765,6.948,0.66,7.90308,0
6766,6.948,0.66,7.90308,0
6767,6.948,0.66,7.90308,0
6768,6.948,0.66,7.90308,0
6769,6.948,0.66,7.90308,0
6770,6.948,0.66,7.90308,0
6771,6.948,0.66,7.90308,0
6772,6.948,0.66,7.90308,0
6773,6.948,0.66,7.90308,0
6774,6.948,0.66,7.90308,0
6775,6.948,0.66,7.90308,0
6776,6.948,0.66,7.90308,0
6777,6.948,0.66,7.90308,0
6778,6.948,0.66,7.90308,0
6779,6.948,0.66,7.90308,0
6780,6.948,0.66,7.90308,0
6781,6.948,0.66,7.90308,0
6782,6.948,0.66,7.90308,0
6783,6.948,0.66,7.90308,0
6784,6.948,0.66,7.90308,0
6785,6.948,0.66,7.90308,0
6786,6.948,0.66,7.90308,0
6787,6.948,0.66,7.90308,0
6788,6.948,0.66,7.90308,0
6789,6.948,0.66,7.90308,0
6790,6.948,0.66,7.90308,0
6791,6.948,0.66,7.90308,0
6792,6.948,0.66,7.90308,0
6793,6.948,0.66,7.90308,0
6794,6.948,0.66,7.90308,0
6795,6.948,0.66,7.90308,0
6796,6.948,0.66,7.90308,0
6797,6.948,0.66,7.90308,0
6798,6.948,0.66,7.90308,0
6799,6.948,0.66,7.90308,0
6800,6.948,0.66,7.90308,0
6801,6.948,0.66,7.90308,0
6802,6.948,0.66,7.90308,0
6803,6.948,0.66,7.90308,0
6804,6.948,0.66,7.90308,0
6805,6.948,0.66,7.90308,0
6806,6.948,0.66,7.90308,0
6807,6.948,0.66,7.90308,0
6808,6.948,0.66,7.90308,0
6809,6.948,0.66,7.90308,0
6810,6.948,0.66,7.90308,0
6811,6.948,0.66,7.90308,0
6812,6.948,0.66,7.90308,0
6813,6.948,0.66,7.90308,0
6814,6.948,0.66,7.90308,0
6815,6.948,0.66,7.90308,0
6816,6.948,0.66,7.90308,0
6817,6.948,0.66,7.90308,0
6818,6.948,0.66,7.90308,0
6819,6.948,0.66,7.90308,0
6820,6.948,0.66,7.90308,0
6821,6.948,0.66,7.90308,0
6822,6.948,0.66,7.90308,0
6823,6.948,0.66,7.90308,0
6824,6.948,0.66,7.90308,0
6825,6.948,0.66,7.90308,0
6826,6.948,0.66,7.90308,0
6827,6.948,0.66,7.90308,0
6828,6.948,0.66,7.90308,0
6829,6.948,0.66,7.90308,0
6830,6.948,0.66,7.90308,0
6831,6.948,0.66,7.90308,0
6832,6.948,0.66,7.90308,0
6833,6.948,0.66,7.90308,0
6834,6.948,0.66,7.90308,0
6835,6.948,0.66,7.90308,0
6836,6.948,0.66,7.90308,0
6837,6.948,0.66,7.90308,0
6838,6.948,0.66,7.90308,0
6839,6.948,0.66,7.90308,0
6840,6.948,0.66,7.90308,0
6841,6.948,0.66,7.90308,0
6842,6.948,0.66,7.90308,0
6843,6.948,0.66,7.90308,0
6844,6.948,0.66,7.90308,0
6845,6.948,0.66,7.90308,0
6846,6.948,0.66,7.90308,0
6847,6.948,0.66,7.90308,0
6848,6.948,0.66,7.90308,0
6849,6.948,0.66,7.90308,0
6850,6.948,0.66,7.90308,0
6851,6.948,0.66,7.90308,0
6852,6.948,0.66,7.90308,0
6853,6.948,0.66,7.90308,0
6854,6.948,0.66,7.90308,0
6855,6.948,0.66,7.90308,0
6856,6.948,0.66,7.90308,0
6857,6.948,0.66,7.90308,0
6858,6.948,0.66,7.90308,0
6859,6.948,0.66,7.90308,0
6860,6.948,0.66,7.90308,0
6861,6.948,0.66,7.90308,0
6862,6.948,0.66,7.90308,0
6863,6.948,0.66,7.90308,0
6864,6.948,0.66,7.90308,0
6865,6.948,0.66,7.90308,0
6866,6.948,0.66,7.90308,0
6867,6.948,0.66,7.90308,0
6868,6.948,0.66,7.90308,0
6869,6.948,0.66,7.90308,0
6870,6.948,0.66,7.90308,0
6871,6.948,0.66,7.90308,0
6872,6.948,0.66,7.90308,0
6873,6.948,0.66,7.90308,0
6874,6.948,0.66,7.90308,0
6875,6.948,0.66,7.90308,0
6876,6.948,0.66,7.90308,0
6877,6.948,0.66,7.90308,0
6878,6.948,0.66,7.90308,0
6879,6.948,0.66,7.90308,0
6880,6.948,0.66,7.90308,0
6881,6.948,0.66,7.90308,0
6882,6.948,0.66,7.90308,0
6883,6.948,0.66,7.90308,0
6884,6.948,0.66,7.90308,0
6885,6.948,0.66,7.90308,0
6886,6.948,0.66,7.90308,0
6887,6.948,0.66,7.90308,0
6888,6.948,0.66,7.90308,0
6889,6.948,0.66,7.90308,0
6890,6.948,0.66,7.90308,0
6891,6.948,0.66,7.90308,0
6892,6.948,0.66,7.90308,0
6893,6.948,0.66,7.90308,0
6894,6.948,0.66,7.90308,0
6895,6.948,0.66,7.90308,0
6896,6.948,0.66,7.90308,0
6897,6.948,0.66,7.90308,0
6898,6.948,0.66,7.90308,0
6899,6.948,0.66,7.90308,0
6900,6.948,0.66,7.90308,0
6901,6.948,0.66,7.90308,0
6902,6.948,0.66,7.90308,0
6903,6.948,0.66,7.90308,0
6904,6.948,0.66,7.90308,0
6905,6.948,0.66,7.90308,0
6906,6.948,0.66,7.90308,0
6907,6.948,0.66,7.90308,0
6908,6.948,0.66,7.90308,0
6909,6.948,0.66,7.90308,0
6910,6.948,0.66,7.90308,0
6911,6.948,0.66,7.90308,0
6912,6.948,0.66,7.90308,0
6913,6.948,0.66,7.90308,0
6914,6.948,0.66,7.90308,0
6915,6.948,0.66,7.90308,0
6916,6.948,0.66,7.90308,0
6917,6.948,0.66,7.90308,0
6918,6.948,0.66,7.90308,0
6919,6.948,0.66,7.90308,0
6920,6.948,0.66,7.90308,0
6921,6.948,0.66,7.90308,0
6922,6.948,0.66,7.90308,0
6923,6.948,0.66,7.90308,0
6924,6.948,0.66,7.90308,0
6925,6.948,0.66,7.90308,0
6926,6.948,0.66,7.90308,0
6927,6.948,0.66,7.90308,0
6928,6.948,0.66,7.90308,0
6929,6.948,0.66,7.90308,0
6930,6.948,0.66,7.90308,0
6931,6.948,0.66,7.90308,0
6932,6.948,0.66,7.90308,0
6933,6.948,0.66,7.90308,0
6934,6.948,0.66,7.90308,0
6935,6.948,0.66,7.90308,0
6936,6.948,0.66,7.90308,0
6937,6.948,0.66,7.90308,0
6938,6.948,0.66,7.90308,0
6939,6.948,0.66,7.90308,0
6940,6.948,0.66,7.90308,0
6941,6.948,0.66,7.90308,0
6942,6.948,0.66,7.90308,0
6943,6.948,0.66,7.90308,0
6944,6.948,0.66,7.90308,0
6945,6.948,0.66,7.90308,0
6946,6.948,0.66,7.90308,0
6947,6.948,0.66,7.90308,0
6948,6.948,0.66,7.90308,0
6949,6.948,0.66,7.90308,0
6950,6.948,0.66,7.90308,0
6951,6.948,0.66,7.90308,0
6952,6.948,0.66,7.90308,0
6953,6.948,0.66,7.90308,0
6954,6.948,0.66,7.90308,0
6955,6.948,0.66,7.90308,0
6956,6.948,0.66,7.90308,0
6957,6.948,0.66,7.90308,0
6958,6.948,0.66,7.90308,0
6959,6.948,0.66,7.90308,0
6960,6.948,0.66,7.90308,0
6961,6.948,0.66,7.90308,0
6962,6.948,0.66,7.90308,0
6963,6.948,0.66,7.90308,0
6964,6.948,0.66,7.90308,0
6965,6.948,0.66,7.90308,0
6966,6.948,0.66,7.90308,0
6967,6.948,0.66,7.90308,0
6968,6.948,0.66,7.90308,0
6969,6.948,0.66,7.90308,0
6970,6.948,0.66,7.90308,0
6971,6.948,0.66,7.90308,0
6972,6.948,0.66,7.90308,0
6973,6.948,0.66,7.90308,0
6974,6.948,0.66,7.90308,0
6975,6.948,0.66,7.90308,0
6976,6.948,0.66,7.90308,0
6977,6.948,0.66,7.90308,0
6978,6.948,0.66,7.90308,0
6979,6.948,0.66,7.90308,0
6980,6.948,0.66,7.90308,0
6981,6.948,0.66,7.90308,0
6982,6.948,0.66,7.90308,0
6983,6.948,0.66,7.90308,0
6984,6.948,0.66,7.90308,0
6985,6.948,0.66,7.90308,0
6986,6.948,0.66,7.90308,0
6987,6.948,0.66,7.90308,0
6988,6.948,0.66,7.90308,0
6989,6.948,0.66,7.90308,0
6990,6.948,0.66,7.90308,0
6991,6.948,0.66,7.90308,0
6992,6.948,0.66,7.90308,0
6993,6.948,0.66,7.90308,0
6994,6.948,0.66,7.90308,0
6995,6.948,0.66,7.90308,0
6996,6.948,0.66,7.90308,0
6997,6.948,0.66,7.90308,0
6998,6.948,0.66,7.90308,0
6999,6.948,0.66,7.90308,0
7000,6.948,0.66,7.90308,0
7001,6.948,0.66,7.90308,0
7002,6.948,0.66,7.90308,0
7003,6.948,0.66,7.90308,0
7004,6.948,0.66,7.90308,0
7005,6.948,0.66,7.90308,0
7006,6.948,0.66,7.90308,0
7007,6.948,0.66,7.90308,0
7008,6.948,0.66,7.90308,0
7009,6.948,0.66,7.90308,0
7010,6.948,0.66,7.90308,0
7011,6.948,0.66,7.90308,0
7012,6.948,0.66,7.90308,0
7013,6.948,0.66,7.90308,0
7014,6.948,0.66,7.90308,0
7015,6.948,0.66,7.90308,0
7016,6.948,0.66,7.90308,0
7017,6.948,0.66,7.90308,0
7018,6.948,0.66,7.90308,0
7019,6.948,0.66,7.90308,0
7020,6.948,0.66,7.90308,0
7021,6.948,0.66,7.90308,0
7022,6.948,0.66,7.90308,0
7023,6.948,0.66,7.90308,0
7024,6.948,0.66,7.90308,0
7025,6.948,0.66,7.90308,0
7026,6.948,0.66,7.90308,0
7027,6.948,0.66,7.90308,0
7028,6.948,0.66,7.90308,0
7029,6.948,0.66,7.90308,0
7030,6.948,0.66,7.90308,0
7031,6.948,0.66,7.90308,0
7032,6.948,0.66,7.90308,0
7033,6.948,0.66,7.90308,0
7034,6.948,0.66,7.90308,0
7035,6.948,0.66,7.90308,0
7036,6.948,0.66,7.90308,0
7037,6.948,0.66,7.90308,0
7038,6.948,0.66,7.90308,0
7039,6.948,0.66,7.90308,0
7040,6.948,0.66,7.90308,0
7041,6.948,0.66,7.90308,0
7042,6.948,0.66,7.90308,0
7043,6.948,0.66,7.90308,0
7044,6.948,0.66,7.90308,0
7045,6.948,0.66,7.90308,0
7046,6.948,0.66,7.90308,0
7047,6.948,0.66,7.90308,0
7048,6.948,0.66,7.90308,0
7049,6.948,0.66,7.90308,0
7050,6.948,0.66,7.90308,0
7051,6.948,0.66,7.90308,0
7052,6.948,0.66,7.90308,0
7053,6.948,0.66,7.90308,0
7054,6.948,0.66,7.90308,0
7055,6.948,0.66,7.90308,0
7056,6.948,0.66,7.90308,0
7057,6.948,0.66,7.90308,0
7058,6.948,0.66,7.90308,0
7059,6.948,0.66,7.90308,0
7060,6.948,0.66,7.90308,0
7061,6.948,0.66,7.90308,0
7062,6.948,0.66,7.90308,0
7063,6.948,0.66,7.90308,0
7064,6.948,0.66,7.90308,0
7065,6.948,0.66,7.90308,0
7066,6.948,0.66,7.90308,0
7067,6.948,0.66,7.90308,0
7068,6.948,0.66,7.90308,0
7069,6.948,0.66,7.90308,0
7070,6.948,0.66,7.90308,0
7071,6.948,0.66,7.90308,0
7072,6.948,0.66,7.90308,0
7073,6.948,0.66,7.90308,0
7074,6.948,0.66,7.90308,0
7075,6.948,0.66,7.90308,0
7076,6.948,0.66,7.90308,0
7077,6.948,0.66,7.90308,0
7078,6.948,0.66,7.90308,0
7079,6.948,0.66,7.90308,0
7080,6.948,0.66,7.90308,0
7081,6.948,0.66,7.90308,0
7082,6.948,0.66,7.90308,0
7083,6.948,0.66,7.90308,0
7084,6.948,0.66,7.90308,0
7085,6.948,0.66,7.90308,0
7086,6.948,0.66,7.90308,0
7087,6.948,0.66,7.90308,0
7088,6.948,0.66,7.90308,0
7089,6.948,0.66,7.90308,0
7090,6.948,0.66,7.90308,0
7091,6.948,0.66,7.90308,0
7092,6.948,0.66,7.90308,0
7093,6.948,0.66,7.90308,0
7094,6.948,0.66,7.90308,0
7095,6.948,0.66,7.90308,0
7096,6.948,0.66,7.90308,0
7097,6.948,0.66,7.90308,0
7098,6.948,0.66,7.90308,0
7099,6.948,0.66,7.90308,0
7100,6.948,0.66,7.90308,0
7101,6.948,0.66,7.90308,0
7102,6.948,0.66,7.90308,0
7103,6.948,0.66,7.90308,0
7104,6.948,0.66,7.90308,0
7105,6.948,0.66,7.90308,0
7106,6.948,0.66,7.90308,0
7107,6.948,0.66,7.90308,0
7108,6.948,0.66,7.90308,0
7109,6.948,0.66,7.90308,0
7110,6.948,0.66,7.90308,0
7111,6.948,0.66,7.90308,0
7112,6.948,0.66,7.90308,0
7113,6.948,0.66,7.90308,0
7114,6.948,0.66,7.90308,0
7115,6.948,0.66,7.90308,0
7116,6.948,0.66,7.90308,0
7117,6.948,0.66,7.90308,0
7118,6.948,0.66,7.90308,0
7119,6.948,0.66,7.90308,0
7120,6.948,0.66,7.90308,0
7121,6.948,0.66,7.90308,0
7122,6.948,0.66,7.90308,0
7123,6.948,0.66,7.90308,0
7124,6.948,0.66,7.90308,0
7125,6.948,0.66,7.90308,0
7126,6.948,0.66,7.90308,0
7127,6.948,0.66,7.90308,0
7128,6.948,0.66,7.90308,0
7129,6.948,0.66,7.90308,0
7130,6.948,0.66,7.90308,0
7131,6.948,0.66,7.90308,0
7132,6.948,0.66,7.90308,0
7133,6.948,0.66,7.90308,0
7134,6.948,0.66,7.90308,0
7135,6.948,0.66,7.90308,0
7136,6.948,0.66,7.90308,0
7137,6.948,0.66,7.90308,0
7138,6.948,0.66,7.90308,0
7139,6.948,0.66,7.90308,0
7140,6.948,0.66,7.90308,0
7141,6.948,0.66,7.90308,0
7142,6.948,0.66,7.90308,0
7143,6.948,0.66,7.90308,0
7144,6.948,0.66,7.90308,0
7145,6.948,0.66,7.90308,0
7146,6.948,0.66,7.90308,0
7147,6.948,0.66,7.90308,0
7148,6.948,0.66,7.90308,0
7149,6.948,0.66,7.90308,0
7150,6.948,0.66,7.90308,0
7151,6.948,0.66,7.90308,0
7152,6.948,0.66,7.90308,0
7153,6.948,0.66,7.90308,0
7154,6.948,0.66,7.90308,0
7155,6.948,0.66,7.90308,0
7156,6.948,0.66,7.90308,0
7157,6.948,0.66,7.90308,0
7158,6.948,0.66,7.90308,0
7159,6.948,0.66,7.90308,0
7160,6.948,0.66,7.90308,0
7161,6.948,0.66,7.90308,0
7162,6.948,0.66,7.90308,0
7163,6.948,0.66,7.90308,0
7164,6.948,0.66,7.90308,0
7165,6.948,0.66,7.90308,0
7166,6.948,0.66,7.90308,0
7167,6.948,0.66,7.90308,0
7168,6.948,0.66,7.90308,0
7169,6.948,0.66,7.90308,0
7170,6.948,0.66,7.90308,0
7171,6.948,0.66,7.90308,0
7172,6.948,0.66,7.90308,0
7173,6.948,0.66,7.90308,0
7174,6.948,0.66,7.90308,0
7175,6.948,0.66,7.90308,0
7176,6.948,0.66,7.90308,0
7177,6.948,0.66,7.90308,0
7178,6.948,0.66,7.90308,0
7179,6.948,0.66,7.90308,0
7180,6.948,0.66,7.90308,0
7181,6.948,0.66,7.90308,0
7182,6.948,0.66,7.90308,0
7183,6.948,0.66,7.90308,0
7184,6.948,0.66,7.90308,0
7185,6.948,0.66,7.90308,0
7186,6.948,0.66,7.90308,0
7187,6.948,0.66,7.90308,0
7188,6.948,0.66,7.90308,0
7189,6.948,0.66,7.90308,0
7190,6.948,0.66,7.90308,0
7191,6.948,0.66,7.90308,0
7192,6.948,0.66,7.90308,0
7193,6.948,0.66,7.90308,0
7194,6.948,0.66,7.90308,0
7195,6.948,0.66,7.90308,0
7196,6.948,0.66,7.90308,0
7197,6.948,0.66,7.90308,0
7198,6.948,0.66,7.90308,0
7199,6.948,0.66,7.90308,0
7200,6.948,0.66,7.90308,0
7201,6.948,0.66,7.90308,0
7202,6.948,0.66,7.90308,0
7203,6.948,0.66,7.90308,0
7204,6.948,0.66,7.90308,0
7205,6.948,0.66,7.90308,0
7206,6.948,0.66,7.90308,0
7207,6.948,0.66,7.90308,0
7208,6.948,0.66,7.90308,0
7209,6.948,0.66,7.90308,0
7210,6.948,0.66,7.90308,0
7211,6.948,0.66,7.90308,0
7212,6.948,0.66,7.90308,0
7213,6.948,0.66,7.90308,0
7214,6.948,0.66,7.90308,0
7215,6.948,0.66,7.90308,0
7216,6.948,0.66,7.90308,0
7217,6.948,0.66,7.90308,0
7218,6.948,0.66,7.90308,0
7219,6.948,0.66,7.90308,0
7220,6.948,0.66,7.90308,0
7221,6.948,0.66,7.90308,0
7222,6.948,0.66,7.90308,0
7223,6.948,0.66,7.90308,0
7224,6.948,0.66,7.90308,0
7225,6.948,0.66,7.90308,0
7226,6.948,0.66,7.90308,0
7227,6.948,0.66,7.90308,0
7228,6.948,0.66,7.90308,0
7229,6.948,0.66,7.90308,0
7230,6.948,0.66,7.90308,0
7231,6.948,0.66,7.90308,0
7232,6.948,0.66,7.90308,0
7233,6.948,0.66,7.90308,0
7234,6.948,0.66,7.90308,0
7235,6.948,0.66,7.90308,0
