Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_naturalgas_ccs100_moderate_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,MIDAT_naturalgas_ccs100_moderate_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_naturalgas_ccs100_moderate_0,NE_offshorewind_class10_moderate_floating_1_250_1,SE_offshorewind_class10_moderate_floating_1_250_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
131,0.158929521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024518123,0.158929521,0.605511612,0.466651791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.138596768,0.466651791,0.59121893,0.154244496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154244496,0.566535298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30060339,0.199697578,0.749410284,0.576327969,0.603519266,0.711733176,0.820056216,0.631306397,0.59257658,0.76746019,0.438756132,0.582569016,0.390991841,0.622153405,0.635514874,0.609941915,0.805224989,0.631924306,0.684995552,0.737170886,0.735344396,0.691912625,0.574247072,0.731225369,0.093833019,0.405195853,0.407210233,0.089182619,0.310059808,0.407713304,0.507418608,0.153949683,0.488687299,0.312395623,0.155675006,0.255365533,0.050320994,0.284088085,0.147631229,0.152536958,0.310937883,0.314567012,0.30929159,0.062450629,0.315288724,0.249290061
132,0.158678422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.029126284,0.158678422,0.645490283,0.466365237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.156157518,0.466365237,0.640175409,0.154277993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154277993,0.621725451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121094614,0.13908214,0.729137141,0.478859321,0.505536994,0.728497868,0.795472521,0.561441026,0.645040762,0.742581334,0.361520339,0.661245818,0.366894897,0.60889859,0.59155557,0.617307686,0.757350607,0.568824392,0.663511566,0.724040468,0.68497958,0.623055038,0.549672819,0.723979071,0.064278415,0.400373104,0.378039197,0.070151735,0.317256561,0.37523376,0.426442659,0.150819752,0.397869015,0.266133847,0.129024754,0.240607311,0.047955206,0.239298632,0.145022257,0.102040967,0.252400493,0.245818222,0.222196444,0.036559476,0.235428703,0.150830186
133,0.158390827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.061576533,0.158390827,0.645670443,0.466103491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.227135816,0.466103491,0.616740256,0.154277381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154277381,0.631577993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.066182241,0.130120743,0.713822308,0.44143105,0.445853235,0.747659918,0.798814298,0.500465895,0.607547596,0.691703035,0.399981593,0.617214264,0.345322054,0.61484718,0.583806859,0.626699261,0.740931584,0.499527848,0.604956693,0.66025639,0.630756481,0.534316227,0.55363544,0.712505731,0.033142696,0.300429527,0.276487502,0.038907867,0.221492912,0.292359714,0.229791395,0.06261575,0.316019001,0.212530139,0.084975415,0.191857803,0.026985945,0.166049041,0.080887269,0.052053067,0.176950406,0.20700482,0.179803255,0.01838609,0.124918818,0.131971136
134,0.158170098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07496545,0.158170098,0.638748739,0.465810176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.254591312,0.465810176,0.601715322,0.154248104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154248104,0.630648211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.067074835,0.152841056,0.69627815,0.375065569,0.410690619,0.698693965,0.763145717,0.482522808,0.495715015,0.645675771,0.464261938,0.564107869,0.340203387,0.617296122,0.549599805,0.603677334,0.675578436,0.373953128,0.519433821,0.547978334,0.569222933,0.478102113,0.549892474,0.64487832,0.005474645,0.266252922,0.222469464,0.020449231,0.077038403,0.243225659,0.15784421,0.025562528,0.317135063,0.173607048,0.093938875,0.178929776,0.026047654,0.121067035,0.040493965,0.044985314,0.141981644,0.206364323,0.164965003,0.017018275,0.111347534,0.175075651
135,0.157875552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.098739191,0.157875552,0.5941718,0.465510619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.298994497,0.465510619,0.562418747,0.154247492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154247492,0.611708902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.063142754,0.139678918,0.673291494,0.288595091,0.390344199,0.622760417,0.702855263,0.481710915,0.321497042,0.632399637,0.501740827,0.532773173,0.449408832,0.630717259,0.531754504,0.519616494,0.646160238,0.279851723,0.432709914,0.464636694,0.409948381,0.426394443,0.543817151,0.539502009,0.006831951,0.278431913,0.223204449,0.023688805,0.082531293,0.222680806,0.128213613,0.04351093,0.300429745,0.149621635,0.125513253,0.176690317,0.040934191,0.098930921,0.030111587,0.053269799,0.154886809,0.233005782,0.187078869,0.027022316,0.084865834,0.213495044
136,0.157631404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.132961713,0.157631404,0.519339835,0.46524723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.321004975,0.46524723,0.475285689,0.154219207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154219207,0.554148814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.073045172,0.142436244,0.574175553,0.225836804,0.358052871,0.573526897,0.643844285,0.34922134,0.166220998,0.609050008,0.416407497,0.445837291,0.38765558,0.613753725,0.490066689,0.385876368,0.579306489,0.168395194,0.363219435,0.378551758,0.246715551,0.336451239,0.513189112,0.345962237,0.014120872,0.291829393,0.243399372,0.033866662,0.105558793,0.235792742,0.140608005,0.061026019,0.287990646,0.126026775,0.183343068,0.196540051,0.058888113,0.09278908,0.032514593,0.090142265,0.221370725,0.281097196,0.230193752,0.043847531,0.170179201,0.244011764
137,0.157352523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.170226556,0.157352523,0.452992204,0.464952399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.307772981,0.464952399,0.348251908,0.154288021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154288021,0.472218769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.146152675,0.187683711,0.456851826,0.172029687,0.28847647,0.544472785,0.57006359,0.230459952,0.124607672,0.503254468,0.27780635,0.311449759,0.232167728,0.50113962,0.368700927,0.224446721,0.390643413,0.11873371,0.211724366,0.240243302,0.130084722,0.246545963,0.175138445,0.151934269,0.02268976,0.280077005,0.266041201,0.04156936,0.122709865,0.275651669,0.174503398,0.08995395,0.28934241,0.130310853,0.280480261,0.232223178,0.091142179,0.122890734,0.042976872,0.160726147,0.298431975,0.355670137,0.259102434,0.067169927,0.278804965,0.269289449
138,0.157108375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.126325296,0.157108375,0.33817363,0.464659085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.341595419,0.464659085,0.199508222,0.154258744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154258744,0.350133203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.261349797,0.239116455,0.29789975,0.067979011,0.118359502,0.374313549,0.468077541,0.092723947,0.06118669,0.283642002,0.088197904,0.099106415,0.09486472,0.278345182,0.142201429,0.067290565,0.163600741,0.047957617,0.068012505,0.082725601,0.043324508,0.107859326,0.027513039,0.046781438,0.045443867,0.308016696,0.310768751,0.054743306,0.156025684,0.334479486,0.288381095,0.120926639,0.260088558,0.165666,0.408972131,0.295375732,0.128481746,0.169319064,0.055314313,0.244136901,0.365288083,0.410450984,0.298560187,0.096683864,0.414583129,0.275017909
139,0.156813829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.093947178,0.156813829,0.195456657,0.464389453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.351264321,0.464389453,0.097829437,0.154258132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154258132,0.198325856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.520440698,0.319329108,0.061324238,0.003645559,0.011903473,0.094496161,0.137829608,0.006236836,0.005342931,0.069720443,0.00399609,0.005384649,0.004057708,0.057447319,0.012933216,0.004858286,0.021931104,0.002150512,0.002794861,0.002678563,0.001856562,0.010514789,0.000898177,0.002556731,0.099188526,0.381474048,0.318264257,0.069887562,0.215100826,0.392356978,0.376870004,0.156819937,0.390040122,0.259243959,0.482633767,0.363630426,0.156498221,0.2241421,0.069398357,0.336044795,0.428837262,0.453128199,0.311541924,0.131033093,0.428548449,0.261939142
140,0.156584386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.076185028,0.156584386,0.040632765,0.464096138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.237599494,0.464096138,0.061498089,0.154229847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154229847,0.057247685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.545525789,0.333980118,0.0,0.0,0.0,0.000395646,0.001293697,0.0,0.0,0.000547396,0.0,0.0,0.0,5.99e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14346505,0.387573852,0.324361801,0.089413869,0.276254637,0.479790109,0.375210909,0.203866879,0.536750352,0.384237346,0.452545576,0.445398506,0.166819531,0.240285674,0.086218959,0.390763245,0.472443011,0.477005307,0.310490168,0.163728981,0.438989888,0.220639495
141,0.156305505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.083463487,0.156305505,0.0,0.463855714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.213701811,0.463855714,0.0,0.154229235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154229235,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.670705616,0.436100245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180181246,0.390949095,0.342356013,0.127823698,0.326921247,0.529960188,0.357287523,0.199357396,0.62521191,0.399944451,0.421528534,0.505734513,0.187795829,0.282601148,0.070981538,0.456456911,0.526402238,0.462008483,0.237558189,0.193656969,0.509687054,0.190072651
142,0.156031645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10262021,0.156031645,0.0,0.463582406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.255839138,0.463582406,0.0,0.154228623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154228623,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973517179,0.599845633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18197734,0.427512807,0.323038515,0.133257383,0.343349258,0.499661468,0.299872778,0.208410829,0.631050967,0.455288261,0.375859233,0.538788168,0.198692633,0.311134198,0.074526947,0.46706933,0.574001674,0.427364794,0.243205171,0.184357429,0.470662429,0.198477667
143,0.155744049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.144056661,0.155744049,0.0,0.463289091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.178076697,0.463289091,0.0,0.154232158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154232158,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998093367,0.524257328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168953578,0.360743141,0.273165397,0.163337605,0.362087655,0.467445897,0.294153039,0.204787116,0.580603107,0.357958751,0.255561774,0.545419508,0.241632028,0.347238997,0.081020562,0.433728727,0.522841677,0.361537683,0.33907635,0.18086129,0.559270112,0.189925152
144,0.155499858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.134905328,0.155499858,0.0,0.462989533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.159178966,0.462989533,0.0,0.154232844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154232844,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.994597375,0.49992272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178444049,0.31073078,0.247687084,0.196662051,0.386520234,0.439802199,0.24287074,0.209464713,0.474656913,0.310851107,0.22112808,0.492258769,0.245223958,0.332994447,0.116656876,0.370843827,0.474635941,0.300817558,0.290069951,0.152059937,0.548223707,0.169074948
145,0.15521407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.157775115,0.15521407,0.0,0.462727788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.178287517,0.462727788,0.0,0.154239875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154239875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.929997385,0.480244125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193385831,0.337893252,0.239127545,0.22024545,0.377684542,0.43386211,0.247441802,0.20744742,0.410472255,0.372438037,0.155578117,0.442582802,0.30721868,0.335962699,0.207160155,0.399401418,0.438328308,0.365222713,0.227467597,0.18544068,0.500778611,0.156961535
146,0.154984583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.185528049,0.154984583,0.0,0.462441233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.168414626,0.462441233,0.0,0.154239263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154239263,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.894740224,0.47389247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269076409,0.339018979,0.277163731,0.304843669,0.449476623,0.43502917,0.290404265,0.252361413,0.465258266,0.455533703,0.213846288,0.550047984,0.371101412,0.281182064,0.264486959,0.384776323,0.399770498,0.340274999,0.168519131,0.244402322,0.514228987,0.112854778
147,0.154697032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.203060624,0.154697032,0.0,0.462137999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.151828368,0.462137999,0.0,0.154209986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154209986,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.825617433,0.499810765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296319385,0.349229233,0.289599088,0.353290628,0.501615358,0.441134357,0.31377265,0.278220233,0.361092938,0.421478612,0.311135287,0.620830504,0.364570622,0.282228115,0.338532092,0.312293857,0.377397164,0.276144478,0.169429529,0.251018905,0.405890889,0.066554649
148,0.154454603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.238502467,0.154454603,0.0,0.461845706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.144994853,0.461845706,0.0,0.154210672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154210672,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.783337414,0.556357145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000655951,0.000972492,0.004836806,0.0,0.000563494,1.33e-5,2.51e-7,0.001943683,0.008160634,0.040164935,0.011852756,0.001478649,0.005385823,0.010647932,0.273391428,0.367156967,0.281051609,0.356816119,0.548568043,0.430914711,0.322408321,0.287560153,0.308552929,0.360590677,0.258482702,0.651115224,0.301547636,0.287296372,0.349036437,0.261914571,0.309770666,0.227551571,0.236015068,0.219604895,0.319563038,0.069573943
149,0.154210455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.228065339,0.154210455,0.0,0.461576696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.137556032,0.461576696,0.0,0.154213901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154213901,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.780362606,0.620420585,0.004169537,0.002968876,0.010834045,0.00454528,7.76e-7,0.015864735,0.015154138,0.008806403,0.063000878,0.057000281,0.088582094,0.013901261,0.023630162,0.029205646,0.017202303,0.023802556,0.039360265,0.147032529,0.071790249,0.03179555,0.026331726,0.063542799,0.270306339,0.397285687,0.28945419,0.347206778,0.568814285,0.409328987,0.329370023,0.27402642,0.348041923,0.308327502,0.261838504,0.673118,0.279399359,0.312670633,0.339561935,0.281234082,0.310008938,0.188079769,0.211421706,0.199966469,0.405702298,0.055993074
150,0.15392286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.209336318,0.15392286,0.010863734,0.46128912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.105539907,0.46128912,0.138969154,0.154213289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154213289,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.557236671,0.546746939,0.153310266,0.071399296,0.156669787,0.045616247,0.123252403,0.117426664,0.140867972,0.133979954,0.139499249,0.112991486,0.201206041,0.113084475,0.070980478,0.123943998,0.139530546,0.063151128,0.066377111,0.238711919,0.141214475,0.077592655,0.061979932,0.11733213,0.243413464,0.402762411,0.315154192,0.319223855,0.546237859,0.375056958,0.354165375,0.251692123,0.358213131,0.278336196,0.241869634,0.682797688,0.256492051,0.312511916,0.326506419,0.239933675,0.324212214,0.162434324,0.192958288,0.202961913,0.370028046,0.048546466
151,0.153671762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.202461252,0.153671762,0.098699595,0.460996827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.070441475,0.460996827,0.106572395,0.154212983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154212983,0.052493831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.249056309,0.50150457,0.408552039,0.245456983,0.299711212,0.110914641,0.545173424,0.258039955,0.269003199,0.291040498,0.079074474,0.182533326,0.26689435,0.240569311,0.144929684,0.175541409,0.303990806,0.098521203,0.107665483,0.336062219,0.180015028,0.100054559,0.125487084,0.150496164,0.224572615,0.416091452,0.346959847,0.306649968,0.503314573,0.388062478,0.340658656,0.220127474,0.353509756,0.278435798,0.228853743,0.670740323,0.256988842,0.300616791,0.28441068,0.234520551,0.297481083,0.142097778,0.175962229,0.199734649,0.451905415,0.035783003
152,0.153407585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.096379898,0.153407585,0.262173313,0.460732792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.042224824,0.460732792,0.236787208,0.154221312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154221312,0.193696958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.204807043,0.545662681,0.481509698,0.395462948,0.364231109,0.224593404,0.755604266,0.373195577,0.357222862,0.393140066,0.142105335,0.2542779,0.330049196,0.302987991,0.228686073,0.241525854,0.439767696,0.137783695,0.175814371,0.386951329,0.228546999,0.154748967,0.194162012,0.185656328,0.198724216,0.415523259,0.369181188,0.299955768,0.453567492,0.388950178,0.281651278,0.207313899,0.532672886,0.300881479,0.227301759,0.653294943,0.274863861,0.293264584,0.26631715,0.208481941,0.28498592,0.130563009,0.138611257,0.203154238,0.447856442,0.027921681
153,0.153163438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.046331076,0.153163438,0.42121779,0.460432869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.029974598,0.460432869,0.389838492,0.1542207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1542207,0.349722604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.070916601,0.533131304,0.588541794,0.485772704,0.480608749,0.357281263,0.825264156,0.492179504,0.493896147,0.502845165,0.191660172,0.317894812,0.323859415,0.335457877,0.332409387,0.329596986,0.584465034,0.175869699,0.276559218,0.371059763,0.241567638,0.26069424,0.255395092,0.278971005,0.166099659,0.422728432,0.374703011,0.276686466,0.392592375,0.357614156,0.278496538,0.191429523,0.323676244,0.330313828,0.272753422,0.62288001,0.28034635,0.291709939,0.257060661,0.209494585,0.272058415,0.119634665,0.10651416,0.216051329,0.370461061,0.021947672
154,0.152875842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.041972728,0.152875842,0.506192572,0.46014918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.053047008,0.46014918,0.499879654,0.154191117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154191117,0.459246862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.086986035,0.546018054,0.679068339,0.51369658,0.561327548,0.480271709,0.861406761,0.550832924,0.595678694,0.566248225,0.196783173,0.327665908,0.302869975,0.389151315,0.404359069,0.511748467,0.68551073,0.23643875,0.341217898,0.333837205,0.291722505,0.329964564,0.406861242,0.342836434,0.13409496,0.431808569,0.348279492,0.237728359,0.345473201,0.355544401,0.299881982,0.173883206,0.500732065,0.340804002,0.286568986,0.601828502,0.279410813,0.285759878,0.234171391,0.195721476,0.242697707,0.109262177,0.072134752,0.228194837,0.360480875,0.026511178
