Conventional_jetfuel_co2_per_mmbtu,Global_conventional_jetfuel_price_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Bio_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,,412,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,413,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,414,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,415,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,416,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,417,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,418,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,419,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,420,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,421,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,422,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,423,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,424,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,425,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,426,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,427,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,428,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,429,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,430,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,431,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,432,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,433,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,434,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,435,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,436,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,437,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,438,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,439,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,440,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,441,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,442,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,443,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,444,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,445,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,446,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,447,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,448,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,449,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,450,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,451,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,452,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,453,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,454,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,455,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,456,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,457,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,458,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,459,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,460,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,461,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,462,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,463,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,464,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,465,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,466,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,467,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,468,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,469,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,470,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,471,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,472,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,473,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,474,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,475,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,476,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,477,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,478,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,479,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,480,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,481,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,482,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,483,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,484,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,485,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,486,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,487,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,488,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,489,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,490,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,491,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,492,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,493,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,494,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,495,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,496,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,497,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,498,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,499,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,500,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,501,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,502,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,503,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,504,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,505,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,506,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,507,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,508,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,509,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,510,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,511,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,512,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,513,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,514,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,515,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,516,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,517,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,518,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,519,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,520,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,521,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,522,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,523,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,524,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,525,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,526,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,527,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,528,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,529,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,530,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,531,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,532,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,533,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,534,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,535,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,536,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,537,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,538,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,539,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,540,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,541,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,542,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,543,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,544,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,545,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,546,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,547,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,548,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,549,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,550,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,551,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,552,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,553,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,554,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,555,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,556,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,557,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,558,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,559,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,560,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,561,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,562,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,563,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,564,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,565,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,566,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,567,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,568,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,569,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,570,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,571,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,572,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,573,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,574,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,575,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,576,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,577,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,578,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,579,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,580,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,581,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,582,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,583,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,584,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,585,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,586,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,587,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,588,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,589,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,590,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,591,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,592,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,593,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,594,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,595,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,596,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,597,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,598,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,599,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,600,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,601,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,602,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,603,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,604,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,605,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,606,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,607,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,608,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,609,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,610,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,611,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,612,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,613,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,614,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,615,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,616,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,617,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,618,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,619,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,620,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,621,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,622,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,623,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,624,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,625,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,626,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,627,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,628,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,629,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,630,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,631,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,632,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,633,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,634,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,635,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,636,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,637,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,638,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,639,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,640,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,641,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,642,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,643,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,644,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,645,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,646,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,647,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,648,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,649,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,650,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,651,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,652,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,653,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,654,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,655,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,656,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,657,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,658,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,659,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,660,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,661,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,662,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,663,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,664,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,665,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,666,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,667,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,668,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,669,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,670,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,671,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,672,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,673,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,674,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,675,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,676,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,677,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,678,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,679,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,680,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,681,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,682,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,683,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,684,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,685,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,686,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,687,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,688,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,689,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,690,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,691,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,692,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,693,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,694,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,695,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,696,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,697,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,698,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,699,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,700,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,701,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,702,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,703,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,704,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,705,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,706,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,707,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,708,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,709,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,710,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,711,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,712,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,713,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,714,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,715,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,716,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,717,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,718,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,719,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,720,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,721,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,722,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,723,54205,16428,29331,27806,30552,11485,59245,32396,33614
