Global_conventional_diesel_price_per_mmbtu,Conventional_diesel_co2_per_mmbtu,Syn_diesel_co2_per_mmbtu,Bio_diesel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1
,,,,5650,69613
,,,,5651,69613
,,,,5652,69613
,,,,5653,69613
,,,,5654,69613
,,,,5655,69613
,,,,5656,69613
,,,,5657,69613
,,,,5658,69613
,,,,5659,69613
,,,,5660,69613
,,,,5661,69613
,,,,5662,69613
,,,,5663,69613
,,,,5664,69613
,,,,5665,69613
,,,,5666,69613
,,,,5667,69613
,,,,5668,69613
,,,,5669,69613
,,,,5670,69613
,,,,5671,69613
,,,,5672,69613
,,,,5673,69613
,,,,5674,69613
,,,,5675,69613
,,,,5676,69613
,,,,5677,69613
,,,,5678,69613
,,,,5679,69613
,,,,5680,69613
,,,,5681,69613
,,,,5682,69613
,,,,5683,69613
,,,,5684,69613
,,,,5685,69613
,,,,5686,69613
,,,,5687,69613
,,,,5688,69613
,,,,5689,69613
,,,,5690,69613
,,,,5691,69613
,,,,5692,69613
,,,,5693,69613
,,,,5694,69613
,,,,5695,69613
,,,,5696,69613
,,,,5697,69613
,,,,5698,69613
,,,,5699,69613
,,,,5700,69613
,,,,5701,69613
,,,,5702,69613
,,,,5703,69613
,,,,5704,69613
,,,,5705,69613
,,,,5706,69613
,,,,5707,69613
,,,,5708,69613
,,,,5709,69613
,,,,5710,69613
,,,,5711,69613
,,,,5712,69613
,,,,5713,69613
,,,,5714,69613
,,,,5715,69613
,,,,5716,69613
,,,,5717,69613
,,,,5718,69613
,,,,5719,69613
,,,,5720,69613
,,,,5721,69613
,,,,5722,69613
,,,,5723,69613
,,,,5724,69613
,,,,5725,69613
,,,,5726,69613
,,,,5727,69613
,,,,5728,69613
,,,,5729,69613
,,,,5730,69613
,,,,5731,69613
,,,,5732,69613
,,,,5733,69613
,,,,5734,69613
,,,,5735,69613
,,,,5736,69613
,,,,5737,69613
,,,,5738,69613
,,,,5739,69613
,,,,5740,69613
,,,,5741,69613
,,,,5742,69613
,,,,5743,69613
,,,,5744,69613
,,,,5745,69613
,,,,5746,69613
,,,,5747,69613
,,,,5748,69613
,,,,5749,69613
,,,,5750,69613
,,,,5751,69613
,,,,5752,69613
,,,,5753,69613
,,,,5754,69613
,,,,5755,69613
,,,,5756,69613
,,,,5757,69613
,,,,5758,69613
,,,,5759,69613
,,,,5760,69613
,,,,5761,69613
,,,,5762,69613
,,,,5763,69613
,,,,5764,69613
,,,,5765,69613
,,,,5766,69613
,,,,5767,69613
,,,,5768,69613
,,,,5769,69613
,,,,5770,69613
,,,,5771,69613
,,,,5772,69613
,,,,5773,69613
,,,,5774,69613
,,,,5775,69613
,,,,5776,69613
,,,,5777,69613
,,,,5778,69613
,,,,5779,69613
,,,,5780,69613
,,,,5781,69613
,,,,5782,69613
,,,,5783,69613
,,,,5784,69613
,,,,5785,69613
,,,,5786,69613
,,,,5787,69613
,,,,5788,69613
,,,,5789,69613
,,,,5790,69613
,,,,5791,69613
,,,,5792,69613
,,,,5793,69613
,,,,5794,69613
,,,,5795,69613
,,,,5796,69613
,,,,5797,69613
,,,,5798,69613
,,,,5799,69613
,,,,5800,69613
,,,,5801,69613
,,,,5802,69613
,,,,5803,69613
,,,,5804,69613
,,,,5805,69613
,,,,5806,69613
,,,,5807,69613
,,,,5808,69613
,,,,5809,69613
,,,,5810,69613
,,,,5811,69613
,,,,5812,69613
,,,,5813,69613
,,,,5814,69613
,,,,5815,69613
,,,,5816,69613
,,,,5817,69613
,,,,5818,69613
,,,,5819,69613
,,,,5820,69613
,,,,5821,69613
,,,,5822,69613
,,,,5823,69613
,,,,5824,69613
,,,,5825,69613
,,,,5826,69613
,,,,5827,69613
,,,,5828,69613
,,,,5829,69613
,,,,5830,69613
,,,,5831,69613
,,,,5832,69613
,,,,5833,69613
,,,,5834,69613
,,,,5835,69613
,,,,5836,69613
,,,,5837,69613
,,,,5838,69613
,,,,5839,69613
,,,,5840,69613
,,,,5841,69613
,,,,5842,69613
,,,,5843,69613
,,,,5844,69613
,,,,5845,69613
,,,,5846,69613
,,,,5847,69613
,,,,5848,69613
,,,,5849,69613
,,,,5850,69613
,,,,5851,69613
,,,,5852,69613
,,,,5853,69613
,,,,5854,69613
,,,,5855,69613
,,,,5856,69613
,,,,5857,69613
,,,,5858,69613
,,,,5859,69613
,,,,5860,69613
,,,,5861,69613
,,,,5862,69613
,,,,5863,69613
,,,,5864,69613
,,,,5865,69613
,,,,5866,69613
,,,,5867,69613
,,,,5868,69613
,,,,5869,69613
,,,,5870,69613
,,,,5871,69613
,,,,5872,69613
,,,,5873,69613
,,,,5874,69613
,,,,5875,69613
,,,,5876,69613
,,,,5877,69613
,,,,5878,69613
,,,,5879,69613
,,,,5880,69613
,,,,5881,69613
,,,,5882,69613
,,,,5883,69613
,,,,5884,69613
,,,,5885,69613
,,,,5886,69613
,,,,5887,69613
,,,,5888,69613
,,,,5889,69613
,,,,5890,69613
,,,,5891,69613
,,,,5892,69613
,,,,5893,69613
,,,,5894,69613
,,,,5895,69613
,,,,5896,69613
,,,,5897,69613
,,,,5898,69613
,,,,5899,69613
,,,,5900,69613
,,,,5901,69613
,,,,5902,69613
,,,,5903,69613
,,,,5904,69613
,,,,5905,69613
,,,,5906,69613
,,,,5907,69613
,,,,5908,69613
,,,,5909,69613
,,,,5910,69613
,,,,5911,69613
,,,,5912,69613
,,,,5913,69613
,,,,5914,69613
,,,,5915,69613
,,,,5916,69613
,,,,5917,69613
,,,,5918,69613
,,,,5919,69613
,,,,5920,69613
,,,,5921,69613
,,,,5922,69613
,,,,5923,69613
,,,,5924,69613
,,,,5925,69613
,,,,5926,69613
,,,,5927,69613
,,,,5928,69613
,,,,5929,69613
,,,,5930,69613
,,,,5931,69613
,,,,5932,69613
,,,,5933,69613
,,,,5934,69613
,,,,5935,69613
,,,,5936,69613
,,,,5937,69613
,,,,5938,69613
,,,,5939,69613
,,,,5940,69613
,,,,5941,69613
,,,,5942,69613
,,,,5943,69613
,,,,5944,69613
,,,,5945,69613
,,,,5946,69613
,,,,5947,69613
,,,,5948,69613
,,,,5949,69613
,,,,5950,69613
,,,,5951,69613
,,,,5952,69613
,,,,5953,69613
,,,,5954,69613
,,,,5955,69613
,,,,5956,69613
,,,,5957,69613
,,,,5958,69613
,,,,5959,69613
,,,,5960,69613
,,,,5961,69613
,,,,5962,69613
,,,,5963,69613
,,,,5964,69613
,,,,5965,69613
,,,,5966,69613
,,,,5967,69613
,,,,5968,69613
,,,,5969,69613
,,,,5970,69613
,,,,5971,69613
,,,,5972,69613
,,,,5973,69613
,,,,5974,69613
,,,,5975,69613
,,,,5976,69613
,,,,5977,69613
,,,,5978,69613
,,,,5979,69613
,,,,5980,69613
,,,,5981,69613
,,,,5982,69613
,,,,5983,69613
,,,,5984,69613
,,,,5985,69613
,,,,5986,69613
,,,,5987,69613
,,,,5988,69613
,,,,5989,69613
,,,,5990,69613
,,,,5991,69613
,,,,5992,69613
,,,,5993,69613
,,,,5994,69613
,,,,5995,69613
,,,,5996,69613
,,,,5997,69613
,,,,5998,69613
,,,,5999,69613
,,,,6000,69613
,,,,6001,69613
,,,,6002,69613
,,,,6003,69613
,,,,6004,69613
,,,,6005,69613
,,,,6006,69613
,,,,6007,69613
,,,,6008,69613
,,,,6009,69613
,,,,6010,69613
,,,,6011,69613
,,,,6012,69613
,,,,6013,69613
,,,,6014,69613
,,,,6015,69613
,,,,6016,69613
,,,,6017,69613
,,,,6018,69613
,,,,6019,69613
,,,,6020,69613
,,,,6021,69613
,,,,6022,69613
,,,,6023,69613
,,,,6024,69613
,,,,6025,69613
,,,,6026,69613
,,,,6027,69613
,,,,6028,69613
,,,,6029,69613
,,,,6030,69613
,,,,6031,69613
,,,,6032,69613
,,,,6033,69613
,,,,6034,69613
,,,,6035,69613
,,,,6036,69613
,,,,6037,69613
,,,,6038,69613
,,,,6039,69613
,,,,6040,69613
,,,,6041,69613
,,,,6042,69613
,,,,6043,69613
,,,,6044,69613
,,,,6045,69613
,,,,6046,69613
,,,,6047,69613
,,,,6048,69613
,,,,6049,69613
,,,,6050,69613
,,,,6051,69613
,,,,6052,69613
,,,,6053,69613
,,,,6054,69613
,,,,6055,69613
,,,,6056,69613
,,,,6057,69613
,,,,6058,69613
,,,,6059,69613
,,,,6060,69613
,,,,6061,69613
,,,,6062,69613
,,,,6063,69613
,,,,6064,69613
,,,,6065,69613
,,,,6066,69613
,,,,6067,69613
,,,,6068,69613
,,,,6069,69613
,,,,6070,69613
,,,,6071,69613
,,,,6072,69613
,,,,6073,69613
,,,,6074,69613
,,,,6075,69613
,,,,6076,69613
,,,,6077,69613
,,,,6078,69613
,,,,6079,69613
,,,,6080,69613
,,,,6081,69613
,,,,6082,69613
,,,,6083,69613
,,,,6084,69613
,,,,6085,69613
,,,,6086,69613
,,,,6087,69613
,,,,6088,69613
,,,,6089,69613
,,,,6090,69613
,,,,6091,69613
,,,,6092,69613
,,,,6093,69613
,,,,6094,69613
,,,,6095,69613
,,,,6096,69613
,,,,6097,69613
,,,,6098,69613
,,,,6099,69613
,,,,6100,69613
,,,,6101,69613
,,,,6102,69613
,,,,6103,69613
,,,,6104,69613
,,,,6105,69613
,,,,6106,69613
,,,,6107,69613
,,,,6108,69613
,,,,6109,69613
,,,,6110,69613
,,,,6111,69613
,,,,6112,69613
,,,,6113,69613
,,,,6114,69613
,,,,6115,69613
,,,,6116,69613
,,,,6117,69613
,,,,6118,69613
,,,,6119,69613
,,,,6120,69613
,,,,6121,69613
,,,,6122,69613
,,,,6123,69613
,,,,6124,69613
,,,,6125,69613
,,,,6126,69613
,,,,6127,69613
,,,,6128,69613
,,,,6129,69613
,,,,6130,69613
,,,,6131,69613
,,,,6132,69613
,,,,6133,69613
,,,,6134,69613
,,,,6135,69613
,,,,6136,69613
,,,,6137,69613
,,,,6138,69613
,,,,6139,69613
,,,,6140,69613
,,,,6141,69613
,,,,6142,69613
,,,,6143,69613
,,,,6144,69613
,,,,6145,69613
,,,,6146,69613
,,,,6147,69613
,,,,6148,69613
,,,,6149,69613
,,,,6150,69613
,,,,6151,69613
,,,,6152,69613
,,,,6153,69613
,,,,6154,69613
,,,,6155,69613
,,,,6156,69613
,,,,6157,69613
,,,,6158,69613
,,,,6159,69613
,,,,6160,69613
,,,,6161,69613
,,,,6162,69613
,,,,6163,69613
,,,,6164,69613
,,,,6165,69613
,,,,6166,69613
,,,,6167,69613
,,,,6168,69613
,,,,6169,69613
,,,,6170,69613
,,,,6171,69613
,,,,6172,69613
,,,,6173,69613
,,,,6174,69613
,,,,6175,69613
,,,,6176,69613
,,,,6177,69613
,,,,6178,69613
,,,,6179,69613
,,,,6180,69613
,,,,6181,69613
,,,,6182,69613
,,,,6183,69613
,,,,6184,69613
,,,,6185,69613
,,,,6186,69613
,,,,6187,69613
,,,,6188,69613
,,,,6189,69613
,,,,6190,69613
,,,,6191,69613
,,,,6192,69613
,,,,6193,69613
,,,,6194,69613
,,,,6195,69613
,,,,6196,69613
,,,,6197,69613
,,,,6198,69613
,,,,6199,69613
,,,,6200,69613
,,,,6201,69613
,,,,6202,69613
,,,,6203,69613
,,,,6204,69613
,,,,6205,69613
,,,,6206,69613
,,,,6207,69613
,,,,6208,69613
,,,,6209,69613
,,,,6210,69613
,,,,6211,69613
,,,,6212,69613
,,,,6213,69613
,,,,6214,69613
,,,,6215,69613
,,,,6216,69613
,,,,6217,69613
,,,,6218,69613
,,,,6219,69613
,,,,6220,69613
,,,,6221,69613
,,,,6222,69613
,,,,6223,69613
,,,,6224,69613
,,,,6225,69613
,,,,6226,69613
,,,,6227,69613
,,,,6228,69613
,,,,6229,69613
,,,,6230,69613
,,,,6231,69613
,,,,6232,69613
,,,,6233,69613
,,,,6234,69613
,,,,6235,69613
,,,,6236,69613
,,,,6237,69613
,,,,6238,69613
,,,,6239,69613
,,,,6240,69613
,,,,6241,69613
,,,,6242,69613
,,,,6243,69613
,,,,6244,69613
,,,,6245,69613
,,,,6246,69613
,,,,6247,69613
,,,,6248,69613
,,,,6249,69613
,,,,6250,69613
,,,,6251,69613
,,,,6252,69613
,,,,6253,69613
,,,,6254,69613
,,,,6255,69613
,,,,6256,69613
,,,,6257,69613
,,,,6258,69613
,,,,6259,69613
,,,,6260,69613
,,,,6261,69613
,,,,6262,69613
,,,,6263,69613
,,,,6264,69613
,,,,6265,69613
,,,,6266,69613
,,,,6267,69613
,,,,6268,69613
,,,,6269,69613
,,,,6270,69613
,,,,6271,69613
,,,,6272,69613
,,,,6273,69613
,,,,6274,69613
,,,,6275,69613
,,,,6276,69613
,,,,6277,69613
,,,,6278,69613
,,,,6279,69613
,,,,6280,69613
,,,,6281,69613
,,,,6282,69613
,,,,6283,69613
,,,,6284,69613
,,,,6285,69613
,,,,6286,69613
,,,,6287,69613
,,,,6288,69613
,,,,6289,69613
,,,,6290,69613
,,,,6291,69613
,,,,6292,69613
,,,,6293,69613
,,,,6294,69613
,,,,6295,69613
,,,,6296,69613
,,,,6297,69613
,,,,6298,69613
,,,,6299,69613
,,,,6300,69613
,,,,6301,69613
,,,,6302,69613
,,,,6303,69613
,,,,6304,69613
,,,,6305,69613
,,,,6306,69613
,,,,6307,69613
,,,,6308,69613
,,,,6309,69613
,,,,6310,69613
,,,,6311,69613
,,,,6312,69613
,,,,6313,69613
,,,,6314,69613
,,,,6315,69613
,,,,6316,69613
,,,,6317,69613
,,,,6318,69613
,,,,6319,69613
,,,,6320,69613
,,,,6321,69613
,,,,6322,69613
,,,,6323,69613
,,,,6324,69613
,,,,6325,69613
,,,,6326,69613
,,,,6327,69613
,,,,6328,69613
,,,,6329,69613
,,,,6330,69613
,,,,6331,69613
,,,,6332,69613
,,,,6333,69613
,,,,6334,69613
,,,,6335,69613
,,,,6336,69613
,,,,6337,69613
,,,,6338,69613
,,,,6339,69613
,,,,6340,69613
,,,,6341,69613
,,,,6342,69613
,,,,6343,69613
,,,,6344,69613
,,,,6345,69613
,,,,6346,69613
,,,,6347,69613
,,,,6348,69613
,,,,6349,69613
,,,,6350,69613
,,,,6351,69613
,,,,6352,69613
,,,,6353,69613
,,,,6354,69613
,,,,6355,69613
,,,,6356,69613
,,,,6357,69613
,,,,6358,69613
,,,,6359,69613
,,,,6360,69613
,,,,6361,69613
,,,,6362,69613
,,,,6363,69613
,,,,6364,69613
,,,,6365,69613
,,,,6366,69613
,,,,6367,69613
,,,,6368,69613
,,,,6369,69613
,,,,6370,69613
,,,,6371,69613
,,,,6372,69613
,,,,6373,69613
,,,,6374,69613
,,,,6375,69613
,,,,6376,69613
,,,,6377,69613
,,,,6378,69613
,,,,6379,69613
,,,,6380,69613
,,,,6381,69613
,,,,6382,69613
,,,,6383,69613
,,,,6384,69613
,,,,6385,69613
,,,,6386,69613
,,,,6387,69613
,,,,6388,69613
,,,,6389,69613
,,,,6390,69613
,,,,6391,69613
,,,,6392,69613
,,,,6393,69613
,,,,6394,69613
,,,,6395,69613
,,,,6396,69613
,,,,6397,69613
,,,,6398,69613
,,,,6399,69613
,,,,6400,69613
,,,,6401,69613
,,,,6402,69613
,,,,6403,69613
,,,,6404,69613
,,,,6405,69613
,,,,6406,69613
,,,,6407,69613
,,,,6408,69613
,,,,6409,69613
,,,,6410,69613
,,,,6411,69613
,,,,6412,69613
,,,,6413,69613
,,,,6414,69613
,,,,6415,69613
,,,,6416,69613
,,,,6417,69613
,,,,6418,69613
,,,,6419,69613
,,,,6420,69613
,,,,6421,69613
,,,,6422,69613
,,,,6423,69613
,,,,6424,69613
,,,,6425,69613
,,,,6426,69613
,,,,6427,69613
,,,,6428,69613
,,,,6429,69613
,,,,6430,69613
,,,,6431,69613
,,,,6432,69613
,,,,6433,69613
,,,,6434,69613
,,,,6435,69613
,,,,6436,69613
,,,,6437,69613
,,,,6438,69613
,,,,6439,69613
,,,,6440,69613
,,,,6441,69613
,,,,6442,69613
,,,,6443,69613
,,,,6444,69613
,,,,6445,69613
,,,,6446,69613
,,,,6447,69613
,,,,6448,69613
,,,,6449,69613
,,,,6450,69613
,,,,6451,69613
,,,,6452,69613
,,,,6453,69613
,,,,6454,69613
,,,,6455,69613
,,,,6456,69613
,,,,6457,69613
,,,,6458,69613
,,,,6459,69613
,,,,6460,69613
,,,,6461,69613
,,,,6462,69613
,,,,6463,69613
,,,,6464,69613
,,,,6465,69613
,,,,6466,69613
,,,,6467,69613
,,,,6468,69613
,,,,6469,69613
,,,,6470,69613
,,,,6471,69613
,,,,6472,69613
,,,,6473,69613
,,,,6474,69613
,,,,6475,69613
,,,,6476,69613
,,,,6477,69613
,,,,6478,69613
,,,,6479,69613
,,,,6480,69613
,,,,6481,69613
,,,,6482,69613
,,,,6483,69613
,,,,6484,69613
,,,,6485,69613
,,,,6486,69613
,,,,6487,69613
,,,,6488,69613
,,,,6489,69613
,,,,6490,69613
,,,,6491,69613
,,,,6492,69613
,,,,6493,69613
,,,,6494,69613
,,,,6495,69613
,,,,6496,69613
,,,,6497,69613
,,,,6498,69613
,,,,6499,69613
,,,,6500,69613
,,,,6501,69613
,,,,6502,69613
,,,,6503,69613
,,,,6504,69613
,,,,6505,69613
,,,,6506,69613
,,,,6507,69613
,,,,6508,69613
,,,,6509,69613
,,,,6510,69613
,,,,6511,69613
,,,,6512,69613
,,,,6513,69613
,,,,6514,69613
,,,,6515,69613
,,,,6516,69613
,,,,6517,69613
,,,,6518,69613
,,,,6519,69613
,,,,6520,69613
,,,,6521,69613
,,,,6522,69613
,,,,6523,69613
,,,,6524,69613
,,,,6525,69613
,,,,6526,69613
,,,,6527,69613
,,,,6528,69613
,,,,6529,69613
,,,,6530,69613
,,,,6531,69613
,,,,6532,69613
,,,,6533,69613
,,,,6534,69613
,,,,6535,69613
,,,,6536,69613
,,,,6537,69613
,,,,6538,69613
,,,,6539,69613
,,,,6540,69613
,,,,6541,69613
,,,,6542,69613
,,,,6543,69613
,,,,6544,69613
,,,,6545,69613
,,,,6546,69613
,,,,6547,69613
,,,,6548,69613
,,,,6549,69613
,,,,6550,69613
,,,,6551,69613
,,,,6552,69613
,,,,6553,69613
,,,,6554,69613
,,,,6555,69613
,,,,6556,69613
,,,,6557,69613
,,,,6558,69613
,,,,6559,69613
,,,,6560,69613
,,,,6561,69613
,,,,6562,69613
,,,,6563,69613
,,,,6564,69613
,,,,6565,69613
,,,,6566,69613
,,,,6567,69613
,,,,6568,69613
,,,,6569,69613
,,,,6570,69613
,,,,6571,69613
,,,,6572,69613
,,,,6573,69613
,,,,6574,69613
,,,,6575,69613
,,,,6576,69613
,,,,6577,69613
,,,,6578,69613
,,,,6579,69613
,,,,6580,69613
,,,,6581,69613
,,,,6582,69613
,,,,6583,69613
,,,,6584,69613
,,,,6585,69613
,,,,6586,69613
,,,,6587,69613
,,,,6588,69613
,,,,6589,69613
,,,,6590,69613
,,,,6591,69613
,,,,6592,69613
,,,,6593,69613
,,,,6594,69613
,,,,6595,69613
,,,,6596,69613
,,,,6597,69613
,,,,6598,69613
,,,,6599,69613
,,,,6600,69613
,,,,6601,69613
,,,,6602,69613
,,,,6603,69613
,,,,6604,69613
,,,,6605,69613
,,,,6606,69613
,,,,6607,69613
,,,,6608,69613
,,,,6609,69613
,,,,6610,69613
,,,,6611,69613
,,,,6612,69613
,,,,6613,69613
,,,,6614,69613
,,,,6615,69613
,,,,6616,69613
,,,,6617,69613
,,,,6618,69613
,,,,6619,69613
,,,,6620,69613
,,,,6621,69613
,,,,6622,69613
,,,,6623,69613
,,,,6624,69613
,,,,6625,69613
,,,,6626,69613
,,,,6627,69613
,,,,6628,69613
,,,,6629,69613
,,,,6630,69613
,,,,6631,69613
,,,,6632,69613
,,,,6633,69613
,,,,6634,69613
,,,,6635,69613
,,,,6636,69613
,,,,6637,69613
,,,,6638,69613
,,,,6639,69613
,,,,6640,69613
,,,,6641,69613
,,,,6642,69613
,,,,6643,69613
,,,,6644,69613
,,,,6645,69613
,,,,6646,69613
,,,,6647,69613
,,,,6648,69613
,,,,6649,69613
,,,,6650,69613
,,,,6651,69613
,,,,6652,69613
,,,,6653,69613
,,,,6654,69613
,,,,6655,69613
,,,,6656,69613
,,,,6657,69613
,,,,6658,69613
,,,,6659,69613
,,,,6660,69613
,,,,6661,69613
,,,,6662,69613
,,,,6663,69613
,,,,6664,69613
,,,,6665,69613
,,,,6666,69613
,,,,6667,69613
,,,,6668,69613
,,,,6669,69613
,,,,6670,69613
,,,,6671,69613
,,,,6672,69613
,,,,6673,69613
,,,,6674,69613
,,,,6675,69613
,,,,6676,69613
,,,,6677,69613
,,,,6678,69613
,,,,6679,69613
,,,,6680,69613
,,,,6681,69613
,,,,6682,69613
,,,,6683,69613
,,,,6684,69613
,,,,6685,69613
,,,,6686,69613
,,,,6687,69613
,,,,6688,69613
,,,,6689,69613
,,,,6690,69613
,,,,6691,69613
,,,,6692,69613
,,,,6693,69613
,,,,6694,69613
,,,,6695,69613
,,,,6696,69613
,,,,6697,69613
,,,,6698,69613
,,,,6699,69613
,,,,6700,69613
,,,,6701,69613
,,,,6702,69613
,,,,6703,69613
,,,,6704,69613
,,,,6705,69613
,,,,6706,69613
,,,,6707,69613
,,,,6708,69613
,,,,6709,69613
,,,,6710,69613
,,,,6711,69613
,,,,6712,69613
,,,,6713,69613
,,,,6714,69613
,,,,6715,69613
,,,,6716,69613
,,,,6717,69613
,,,,6718,69613
,,,,6719,69613
,,,,6720,69613
,,,,6721,69613
,,,,6722,69613
,,,,6723,69613
,,,,6724,69613
,,,,6725,69613
,,,,6726,69613
,,,,6727,69613
,,,,6728,69613
,,,,6729,69613
,,,,6730,69613
,,,,6731,69613
,,,,6732,69613
,,,,6733,69613
,,,,6734,69613
,,,,6735,69613
,,,,6736,69613
,,,,6737,69613
,,,,6738,69613
,,,,6739,69613
,,,,6740,69613
,,,,6741,69613
,,,,6742,69613
,,,,6743,69613
,,,,6744,69613
,,,,6745,69613
,,,,6746,69613
,,,,6747,69613
,,,,6748,69613
,,,,6749,69613
,,,,6750,69613
,,,,6751,69613
,,,,6752,69613
,,,,6753,69613
,,,,6754,69613
,,,,6755,69613
,,,,6756,69613
,,,,6757,69613
,,,,6758,69613
,,,,6759,69613
,,,,6760,69613
,,,,6761,69613
,,,,6762,69613
,,,,6763,69613
,,,,6764,69613
,,,,6765,69613
,,,,6766,69613
,,,,6767,69613
,,,,6768,69613
,,,,6769,69613
,,,,6770,69613
,,,,6771,69613
,,,,6772,69613
,,,,6773,69613
,,,,6774,69613
,,,,6775,69613
,,,,6776,69613
,,,,6777,69613
,,,,6778,69613
,,,,6779,69613
,,,,6780,69613
,,,,6781,69613
,,,,6782,69613
,,,,6783,69613
,,,,6784,69613
,,,,6785,69613
,,,,6786,69613
,,,,6787,69613
,,,,6788,69613
,,,,6789,69613
,,,,6790,69613
,,,,6791,69613
,,,,6792,69613
,,,,6793,69613
,,,,6794,69613
,,,,6795,69613
,,,,6796,69613
,,,,6797,69613
,,,,6798,69613
,,,,6799,69613
,,,,6800,69613
,,,,6801,69613
,,,,6802,69613
,,,,6803,69613
,,,,6804,69613
,,,,6805,69613
,,,,6806,69613
,,,,6807,69613
,,,,6808,69613
,,,,6809,69613
,,,,6810,69613
,,,,6811,69613
,,,,6812,69613
,,,,6813,69613
,,,,6814,69613
,,,,6815,69613
,,,,6816,69613
,,,,6817,69613
,,,,6818,69613
,,,,6819,69613
,,,,6820,69613
,,,,6821,69613
,,,,6822,69613
,,,,6823,69613
,,,,6824,69613
,,,,6825,69613
,,,,6826,69613
,,,,6827,69613
,,,,6828,69613
,,,,6829,69613
,,,,6830,69613
,,,,6831,69613
,,,,6832,69613
,,,,6833,69613
,,,,6834,69613
,,,,6835,69613
,,,,6836,69613
,,,,6837,69613
,,,,6838,69613
,,,,6839,69613
,,,,6840,69613
,,,,6841,69613
,,,,6842,69613
,,,,6843,69613
,,,,6844,69613
,,,,6845,69613
,,,,6846,69613
,,,,6847,69613
,,,,6848,69613
,,,,6849,69613
,,,,6850,69613
,,,,6851,69613
,,,,6852,69613
,,,,6853,69613
,,,,6854,69613
,,,,6855,69613
,,,,6856,69613
,,,,6857,69613
,,,,6858,69613
,,,,6859,69613
,,,,6860,69613
,,,,6861,69613
,,,,6862,69613
,,,,6863,69613
,,,,6864,69613
,,,,6865,69613
,,,,6866,69613
,,,,6867,69613
,,,,6868,69613
,,,,6869,69613
,,,,6870,69613
,,,,6871,69613
,,,,6872,69613
,,,,6873,69613
,,,,6874,69613
,,,,6875,69613
,,,,6876,69613
,,,,6877,69613
,,,,6878,69613
,,,,6879,69613
,,,,6880,69613
,,,,6881,69613
,,,,6882,69613
,,,,6883,69613
,,,,6884,69613
,,,,6885,69613
,,,,6886,69613
,,,,6887,69613
,,,,6888,69613
,,,,6889,69613
,,,,6890,69613
,,,,6891,69613
,,,,6892,69613
,,,,6893,69613
,,,,6894,69613
,,,,6895,69613
,,,,6896,69613
,,,,6897,69613
,,,,6898,69613
,,,,6899,69613
,,,,6900,69613
,,,,6901,69613
,,,,6902,69613
,,,,6903,69613
,,,,6904,69613
,,,,6905,69613
,,,,6906,69613
,,,,6907,69613
,,,,6908,69613
,,,,6909,69613
,,,,6910,69613
,,,,6911,69613
,,,,6912,69613
,,,,6913,69613
,,,,6914,69613
,,,,6915,69613
,,,,6916,69613
,,,,6917,69613
,,,,6918,69613
,,,,6919,69613
,,,,6920,69613
,,,,6921,69613
,,,,6922,69613
,,,,6923,69613
,,,,6924,69613
,,,,6925,69613
,,,,6926,69613
,,,,6927,69613
,,,,6928,69613
,,,,6929,69613
,,,,6930,69613
,,,,6931,69613
,,,,6932,69613
,,,,6933,69613
,,,,6934,69613
,,,,6935,69613
,,,,6936,69613
,,,,6937,69613
,,,,6938,69613
,,,,6939,69613
,,,,6940,69613
,,,,6941,69613
,,,,6942,69613
,,,,6943,69613
,,,,6944,69613
,,,,6945,69613
,,,,6946,69613
,,,,6947,69613
,,,,6948,69613
,,,,6949,69613
,,,,6950,69613
,,,,6951,69613
,,,,6952,69613
,,,,6953,69613
,,,,6954,69613
,,,,6955,69613
,,,,6956,69613
,,,,6957,69613
,,,,6958,69613
,,,,6959,69613
,,,,6960,69613
,,,,6961,69613
,,,,6962,69613
,,,,6963,69613
,,,,6964,69613
,,,,6965,69613
,,,,6966,69613
,,,,6967,69613
,,,,6968,69613
,,,,6969,69613
,,,,6970,69613
,,,,6971,69613
,,,,6972,69613
,,,,6973,69613
,,,,6974,69613
,,,,6975,69613
,,,,6976,69613
,,,,6977,69613
,,,,6978,69613
,,,,6979,69613
,,,,6980,69613
,,,,6981,69613
,,,,6982,69613
,,,,6983,69613
,,,,6984,69613
,,,,6985,69613
,,,,6986,69613
,,,,6987,69613
,,,,6988,69613
,,,,6989,69613
,,,,6990,69613
,,,,6991,69613
,,,,6992,69613
,,,,6993,69613
,,,,6994,69613
,,,,6995,69613
,,,,6996,69613
,,,,6997,69613
,,,,6998,69613
,,,,6999,69613
,,,,7000,69613
,,,,7001,69613
,,,,7002,69613
,,,,7003,69613
,,,,7004,69613
,,,,7005,69613
,,,,7006,69613
,,,,7007,69613
,,,,7008,69613
,,,,7009,69613
,,,,7010,69613
,,,,7011,69613
,,,,7012,69613
,,,,7013,69613
,,,,7014,69613
,,,,7015,69613
,,,,7016,69613
,,,,7017,69613
,,,,7018,69613
,,,,7019,69613
,,,,7020,69613
,,,,7021,69613
,,,,7022,69613
,,,,7023,69613
,,,,7024,69613
,,,,7025,69613
,,,,7026,69613
,,,,7027,69613
,,,,7028,69613
,,,,7029,69613
,,,,7030,69613
,,,,7031,69613
,,,,7032,69613
,,,,7033,69613
,,,,7034,69613
,,,,7035,69613
,,,,7036,69613
,,,,7037,69613
,,,,7038,69613
,,,,7039,69613
