Resource,Zone,THERM,MUST_RUN,STOR,FLEX,HYDRO,VRE,LDS,Num_VRE_Bins,New_Build,Existing_Cap_MW,Existing_Cap_MWh,Existing_Charge_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Max_Charge_Cap_MW,Min_Cap_MW,Min_Cap_MWh,Inv_Cost_per_MWyr,Min_Charge_Cap_MW,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Fixed_OM_Cost_Charge_per_MWyr,VRE_Trans_Cost_per_MWyr,Heat_Rate_MMBTU_per_MWh,Var_OM_Cost_per_MWh_In,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Hydro_Energy_to_Power_Ratio,Min_Power,Self_Disch,Eff_Up,Eff_Down,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Resource_Type,Reg_Cost,Rsv_Cost,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,CapRes_11,CapRes_12,CapRes_13,CapRes_14,CapRes_15,ESR_1,ESR_2,region,cluster,CCS_Rate
MIS_LMI_2_utilitypv_class1_moderate_0_2_2,13,0,0,0,0,0,1,0,1,1,0,0,0,42376,-1,-1,0,0,70393,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,1,MIS_LMI_2,2,0
MIS_LMI_2_utilitypv_class1_moderate_0_2_3,13,0,0,0,0,0,1,0,1,1,0,0,0,49839,-1,-1,0,0,78126,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,1,MIS_LMI_2,3,0
MIS_LMI_3_naturalgas_ccccsavgcf_conservative_0,14,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,195106,0,0,65100,0,0,5.73,0,0,7.159,0,east_north_central_reference_naturalgas_ccs90,377,97,0.2,4,4,0.64,0.64,1,0.5,0,1,1,0,0,0.1067,0.2133,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,MIS_LMI_3,0,0.9
MIS_LMI_3_naturalgas_ccavgcf_moderate_0,14,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,100419,0,0,27300,0,0,1.74,0,0,6.363,0,east_north_central_reference_naturalgas,573,61,0.2,4,4,0.64,0.64,1,0.3,0,1,1,0,0,0.1067,0.2133,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,MIS_LMI_3,0,0
MIS_LMI_3_naturalgas_ctavgcf_moderate_0,14,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,85367,0,0,20900,0,0,4.94,0,0,9.717,0,east_north_central_reference_naturalgas,237,140,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0.63,1.26,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,MIS_LMI_3,0,0
MIS_LMI_3_battery_moderate_0,14,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,18377,0,13698,4923,0,3670,0,0,0,0,0.15,None,1,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,Battery_*_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,MIS_LMI_3,0,0
MIS_LMI_3_nuclear_nuclear_moderate_0,14,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,398486,0,0,144972,0,0,2.352,0,0,10.455,0,east_north_central_reference_uranium,1000,1000,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0.0417,0.0833,Nuclear_Nuclear_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,1,MIS_LMI_3,0,0
MIS_LMI_3_landbasedwind_class4_moderate_1,14,0,0,0,0,0,1,0,1,1,0,0,0,204699,-1,-1,0,0,88047,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,1,MIS_LMI_3,1,0
MIS_LMI_3_landbasedwind_class4_moderate_2,14,0,0,0,0,0,1,0,1,1,0,0,0,456044,-1,-1,0,0,94111,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,1,MIS_LMI_3,2,0
MIS_LMI_3_landbasedwind_class4_moderate_3,14,0,0,0,0,0,1,0,1,1,0,0,0,118889,-1,-1,0,0,99505,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,1,MIS_LMI_3,3,0
MIS_LMI_3_utilitypv_class1_moderate_0_2_1,14,0,0,0,0,0,1,0,1,1,0,0,0,109789,-1,-1,0,0,63951,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,1,MIS_LMI_3,1,0
MIS_LMI_3_utilitypv_class1_moderate_0_2_2,14,0,0,0,0,0,1,0,1,1,0,0,0,167725,-1,-1,0,0,70393,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,1,MIS_LMI_3,2,0
MIS_LMI_3_utilitypv_class1_moderate_0_2_3,14,0,0,0,0,0,1,0,1,1,0,0,0,176321,-1,-1,0,0,78126,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,1,MIS_LMI_3,3,0
MIS_LMI_4_naturalgas_ccccsavgcf_conservative_0,15,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,195106,0,0,65100,0,0,5.73,0,0,7.159,0,east_north_central_reference_naturalgas_ccs90,377,97,0.2,4,4,0.64,0.64,1,0.5,0,1,1,0,0,0.1067,0.2133,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,MIS_LMI_4,0,0.9
MIS_LMI_4_naturalgas_ccavgcf_moderate_0,15,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,100419,0,0,27300,0,0,1.74,0,0,6.363,0,east_north_central_reference_naturalgas,573,61,0.2,4,4,0.64,0.64,1,0.3,0,1,1,0,0,0.1067,0.2133,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,MIS_LMI_4,0,0
MIS_LMI_4_naturalgas_ctavgcf_moderate_0,15,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,85367,0,0,20900,0,0,4.94,0,0,9.717,0,east_north_central_reference_naturalgas,237,140,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0.63,1.26,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,MIS_LMI_4,0,0
MIS_LMI_4_battery_moderate_0,15,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,18377,0,13698,4923,0,3670,0,0,0,0,0.15,None,1,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,Battery_*_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,MIS_LMI_4,0,0
MIS_LMI_4_nuclear_nuclear_moderate_0,15,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,398486,0,0,144972,0,0,2.352,0,0,10.455,0,east_north_central_reference_uranium,1000,1000,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0.0417,0.0833,Nuclear_Nuclear_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,1,MIS_LMI_4,0,0
MIS_LMI_4_landbasedwind_class4_moderate_1,15,0,0,0,0,0,1,0,1,1,0,0,0,240813,-1,-1,0,0,88047,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1,1,MIS_LMI_4,1,0
MIS_LMI_4_landbasedwind_class4_moderate_2,15,0,0,0,0,0,1,0,1,1,0,0,0,210374,-1,-1,0,0,94111,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1,1,MIS_LMI_4,2,0
MIS_LMI_4_landbasedwind_class4_moderate_3,15,0,0,0,0,0,1,0,1,1,0,0,0,107936,-1,-1,0,0,99505,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1,1,MIS_LMI_4,3,0
MIS_LMI_4_utilitypv_class1_moderate_0_2_1,15,0,0,0,0,0,1,0,1,1,0,0,0,119383,-1,-1,0,0,63951,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1,1,MIS_LMI_4,1,0
MIS_LMI_4_utilitypv_class1_moderate_0_2_2,15,0,0,0,0,0,1,0,1,1,0,0,0,122077,-1,-1,0,0,70393,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1,1,MIS_LMI_4,2,0
MIS_LMI_4_utilitypv_class1_moderate_0_2_3,15,0,0,0,0,0,1,0,1,1,0,0,0,70309,-1,-1,0,0,78126,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1,1,MIS_LMI_4,3,0
