t,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
11,172.94093294237976,0.0,3.3399876739796e-13,3.690179737884576e-13,1.9896383181800114e-13,3.5123428281893105e-13,2.0516816449277107e-13,2.1324209987091255e-13,1220.0000000000002,8885.103999999998,946.0012189455582,80.355109938084,298.818050621442,4336.644252123437,0.0,3.156567622899135e-13,3.5105783973477427e-13,1.245086585262379e-13,2.0525488509441156e-13,2.2566843566533881e-13,3395.6999999972586,2104.6999999961536,1185.4392328930603,491.23481523366,448.52944995591855,848.221448850469,0.0,3.5164434659654007e-13,3.378954520656989e-13,3.7280847648271734e-13,2.5935426647674384e-13,2.1412664194900695e-13,2.0550029488841174e-13,16816.144,1114.0,82.89436823663,1127.7121641036713,9.584031656790288e-13,3.8473807243299495e-13,2.0056553035899225e-13,4.47948249400386e-12,2.5847409647883393e-12,1.0002671677172819e-12,4.03406634643904e-13,2.0778227693701006e-13,4.444286577978538e-12,2.469072282183034e-12,1.0213737706850956e-12,4.0958020461306977e-13,2.097778158436489e-13,8816.053675864694,2.8129539417865015e-12,1442.8834269337717,3.5284735461237984e-13,53444.070101716665,9.52803469632804e-13,5.868957202666062e-13,6290.067061958163,8.490233698935215e-13,6.706350067264203e-13,2.9301618268432706e-13,4759.243504047495,14037.408831784365,4.709500679297183e-12,1.784712856171379e-13,5.749732494542783e-13,1.6093142763942975e-12,4.974886225024688e-13,4.251513359490832e-12,7350.9451150533605,1.3369483777774065e-12,3.0143225317312124e-12,6.704376511028337e-13,5848.056585609467,5.920070430599433e-13,3.4011295431957902e-12,6769.098216083382,19344.426696144918,15376.995946964638,35868.85497326418,8.014537729862176e-12,2.813958819829754e-12,2.8373682998452618e-12,447.09361197252076,9206.603721174344,1951.6047836755245,50592.05931221738,27624.200004897066,2.6645577281969565e-12,20895.539534876367,5.648602228277585e-13,2.3243267924004864e-12,6030.162893076251,1.4575706242877294e-12,459.0126116146065,2.5470851263016885e-12,1.4705424257207147e-12
12,172.80570731936746,0.0,3.336998897996132e-13,3.6855003654685347e-13,1.9883386337696804e-13,3.5070410329737407e-13,2.0512753662390812e-13,2.1317955982221802e-13,1220.0000000000005,8885.104,954.7324957332031,80.44527448925999,296.1994525333433,4374.768999963265,0.0,3.155417879399032e-13,3.509507778792065e-13,1.2452495414068812e-13,2.0511003482426122e-13,2.2550981082453505e-13,3395.699999997268,2104.7000000072653,1163.1318067527543,491.39658189555996,426.53874757035527,853.5268318865302,0.0,3.515820469481052e-13,3.378418877916235e-13,3.727646653358985e-13,2.5933138710655395e-13,2.1408408563038943e-13,2.0547537733958916e-13,16816.144,1114.0000000000002,83.014611963045,1152.487525588912,9.571166126536804e-13,3.8460790252579314e-13,1.9655247144550052e-13,4.481283188694701e-12,2.5857529670373337e-12,9.92470396319615e-13,4.031195322756284e-13,2.0394897099682698e-13,4.447873132867723e-12,2.4592422019049254e-12,1.0182231268059011e-12,4.1097317748613306e-13,2.0565453416913293e-13,9502.851069576724,2.7855686592636476e-12,4229.47130631264,4.062351013292951e-13,47095.445111109715,8.001766872879676e-13,7.809450063123628e-13,10002.952951170519,9.017550090975682e-13,5.848726429913565e-13,4.2277583404480555e-13,4315.268902679699,14840.087595728795,3.3950272442901786e-12,2.121221578955332e-13,4.957121444617735e-13,1.6760001141762623e-12,5.995665922920775e-13,4.195994880093647e-12,7164.091974252199,1.2174493631331073e-12,2.893994759894996e-12,6.323898326960248e-13,5651.2600933675085,5.428737914895041e-13,3.1878103392265946e-12,8247.034862992912,21932.64146480949,15930.388231162548,33028.1865029562,7.888511800884526e-12,2.7327225884604827e-12,2.165719075669676e-12,496.97242064878293,9764.361992308835,1956.3818297908754,52307.06404115079,28357.124809918834,2.647507945398397e-12,22888.968887383053,5.064249081877384e-13,2.231945620725618e-12,3915.152720554989,1.1535831744650034e-12,469.2584609825684,2.2489487402206194e-12,1.6277113164383589e-12
13,172.34675690741813,0.0,3.332715998173411e-13,3.679460911959185e-13,1.9865097327945554e-13,3.5120504563716954e-13,2.0496263268354154e-13,2.1304380027945527e-13,1220.0000000000002,8885.104000000001,977.9259935940779,80.54188147166398,268.44433447742733,3982.222159976965,0.0,3.151909227040218e-13,3.5052211576300544e-13,1.244688907035597e-13,2.0479672716828949e-13,2.2518620520092014e-13,3395.700000005046,2104.700000001204,1213.3370500098417,491.573848449016,410.23436327834554,856.6250124964129,0.0,3.5128558374638276e-13,3.3762919565333535e-13,3.7245533310406763e-13,2.591562247217918e-13,2.1389241686905404e-13,2.0536484159928852e-13,16816.144,1113.9999999999998,83.13588225812,1059.823553930253,9.556969978301428e-13,3.8402938637280575e-13,2.0037317972257738e-13,4.516782260127951e-12,2.5798637649212005e-12,9.85395011837246e-13,4.023892227771564e-13,2.0752622106936805e-13,4.490687583873078e-12,2.4473314405717512e-12,1.0152261311417224e-12,4.0846544623250697e-13,2.0937336139514345e-13,5963.334496593994,2.7588846383264232e-12,7273.078257092721,4.2369730306247664e-13,43104.24251038116,5.896691089788009e-13,9.58609085678367e-13,11871.173580249484,8.393416060784092e-13,4.193902917601022e-13,4.25814654484422e-13,4184.948982277862,13050.460019542505,3.038900264309934e-12,2.917716475814788e-13,3.882371946258479e-13,1.5103673128098145e-12,5.484915508256724e-13,4.198848316551063e-12,7113.982488382692,1.3314454029150856e-12,2.5607427363796693e-12,5.427688279381296e-13,6965.117287516132,5.008478164793537e-13,2.91381125457714e-12,8484.022835857535,25910.59717543012,16260.514252342346,28237.33140096581,7.669608913380346e-12,2.8065461265068034e-12,1.8378760226647023e-12,435.7907632780103,9849.742417075911,2188.8707622783513,54365.310358724804,29905.036722383415,2.7218363017769083e-12,23508.925280459473,6.245527154944125e-13,2.589197713842609e-12,3021.3314835487145,1.2948526734359503e-12,489.8067990050505,2.5860696550588156e-12,1.9924345824252692e-12
14,170.50912540316406,0.0,3.332611750123502e-13,3.6796256364083095e-13,1.9864141023775034e-13,3.510920659069293e-13,2.050135965542377e-13,2.1306787350426866e-13,1220.0000000000002,8885.103999999998,998.4991931399762,80.63387599870799,266.18548921978385,3589.6753199612035,0.0,3.1307131027464843e-13,3.479105093164348e-13,1.2418517115386826e-13,2.0345921281134298e-13,2.2359599953377024e-13,3395.700000008243,2104.7000000087396,1340.0518198814423,491.73755948193605,332.77173141994757,865.5098102771663,0.0,3.5089466957924337e-13,3.3721815375504066e-13,3.719825109161691e-13,2.589197372990483e-13,2.1364532087481732e-13,2.0521375877456375e-13,16816.144,1114.0000000000002,83.264315543475,878.3069737095261,9.538389772818598e-13,3.832801960465908e-13,2.0015228529882657e-13,4.5382959331217914e-12,2.565467799242462e-12,9.803092507339462e-13,4.0273238770491674e-13,2.075919116266837e-13,4.516989440868023e-12,2.4279191946053857e-12,9.889880130372151e-13,4.0397491934808824e-13,2.0749401538119675e-13,2.2202346208629357e-12,2.671740877978824e-12,16244.057091870343,4.053518076837198e-13,40263.53757295665,3.629562736511081e-13,8.910995347990241e-13,12765.31903974116,6.405844330159046e-13,3.114862093005944e-13,3.6579398416756566e-13,3717.495269552439,12586.948494557266,2.204904827392723e-12,5.869278911588305e-13,2.3808374563565077e-13,1.1678157027139118e-12,3.959350175662716e-13,2.915122553010658e-12,7052.365393294069,1.0781939193543773e-12,2.1605036455029102e-12,3.3518313842607796e-13,6090.526935765575,2.8438191636804067e-13,2.5942852620996728e-12,7978.4093553728935,26958.22376662249,15705.309906364588,24665.371409910607,7.690782364825166e-12,2.7418299028550993e-12,1.7975833746254888e-12,413.33837203469824,10221.58481316705,2155.29981758834,54154.66669488757,30159.092975749234,2.7335579764620574e-12,22654.195650182974,7.165233338846441e-13,2.9636262099672047e-12,3917.5526589914316,1.8158286090630585e-12,519.0957654312573,2.939960601968924e-12,2.591860422333297e-12
15,170.81617801712764,0.0,3.3270329483111397e-13,3.6740123092144484e-13,1.9844230338196105e-13,3.5042648401782574e-13,2.0477520921293856e-13,2.1284351160218868e-13,1219.9999999999998,8885.104000000001,1033.6005606769697,80.732777098464,199.71036418540078,3197.128479978322,0.0,3.120714816311961e-13,3.4716110139049923e-13,1.2418721123031661e-13,2.0343884492347048e-13,2.2335273341265673e-13,3395.699999999921,2104.69999999995,1535.3358709269994,491.875757529794,118.70493813360018,901.1513079310574,0.0,3.5039281331730386e-13,3.366812924994669e-13,3.713689496326928e-13,2.5856214175366925e-13,2.1334698909629803e-13,2.0501232553656098e-13,16816.144,1114.0,83.37643618302,677.401580670233,9.512386379331513e-13,3.82306940026234e-13,1.9577510722628689e-13,4.549603169164907e-12,2.54956411469111e-12,9.751453374910826e-13,4.01694953723388e-13,2.0353618216321626e-13,4.5445377590391214e-12,2.4123024857790313e-12,9.893847067722853e-13,4.0366594882660933e-13,2.0355156971467997e-13,0.887488135874936,2.670489308975044e-12,18433.479275926376,3.420983729016328e-13,33032.70319534016,2.18716013947101e-13,4.907147264275339e-13,15551.455544738314,3.860722941783504e-13,1.9923083403728527e-13,3.934308269436389e-13,2716.8357694523784,8060.304220213919,1.4165087863206372e-12,5.689289063650933e-13,1.283863391797388e-13,8.248664732998295e-13,2.3911635186445804e-13,9.228417369087512e-13,2833.2748957142835,2.263270733246901e-13,8.594921863854295e-13,1.4043125163248694e-13,2119.981116860982,6.017965677163942e-14,2.3960464596842397e-12,7629.9548388814,28248.19164679267,17479.51028875557,23119.503987619726,8.301004646446351e-12,2.670342786822166e-12,1.7743369698669995e-12,417.66076593185096,11251.229839050588,2747.4813840463853,56079.851783920036,34061.310948676684,2.895638630097581e-12,23324.01099426801,1.2544141125163615e-12,4.2177649818401625e-12,6358.326237899978,3.017472145210982e-12,556.655085655452,3.9282566006058465e-12,3.4893346100356164e-12
16,174.94596557814106,0.0,3.320281317474495e-13,3.66699836720379e-13,1.9821924700151073e-13,3.4966157252748354e-13,2.0439282719098802e-13,2.126357803689166e-13,1220.0000000000002,8885.104,1115.813142723163,80.84265278806798,60.321850820718765,2804.5816399806995,0.0,3.111049011509479e-13,3.4605765040919954e-13,1.2398966389864235e-13,2.0318875031490497e-13,2.2300886425890213e-13,3395.7000000094245,2104.699999992404,1724.8989264752693,492.05716901494804,6.47627646959844,1010.9710105091492,0.0,3.502956575245175e-13,3.3657060087121954e-13,3.711756343108113e-13,2.58480082893189e-13,2.1327546654006485e-13,2.0500299069832006e-13,16816.144,1114.0,83.504869468375,552.7853096886158,9.499253836260732e-13,3.820253376888236e-13,1.9982803555096986e-13,4.520573721250405e-12,2.543721386481995e-12,9.709170306319107e-13,4.000618525261436e-13,2.0690204096105356e-13,4.522648340889846e-12,2.40411024604553e-12,9.787077934963008e-13,4.0209517178993077e-13,2.0756556246035506e-13,2684.703783508326,2.6161379431379865e-12,20256.78989612109,3.3202600170529126e-13,23693.12573721638,1.1153665393843331e-13,3.908511692925337e-13,21815.857362703453,1.2967459876901633e-13,7.696484261582216e-14,4.243520915481257e-13,323.0251091999077,1228.5008427211721,1.8754736037768763e-13,2.1403141088625186e-13,2.5274613537590833e-14,2.2224266004340807e-13,8.163104452043021e-14,3.860728545172311e-14,96.03433391256998,0.0,1.738754638516861e-14,1.4401431938798544e-14,91.44504363619062,2.545746461375658e-15,2.397587624001165e-12,7680.897785118237,29084.59485663736,21257.22359344427,24644.315620507223,9.578311762036154e-12,2.5291938765309666e-12,1.869780520899172e-12,477.4375925906033,13556.750762271076,3821.6957991734353,58677.2975195167,39750.95101489473,3.1990365397004387e-12,26359.042854603464,2.227070889199594e-12,6.4771616460033165e-12,8819.30988657381,3.83202197039662e-12,584.8440334907399,6.7046453518395154e-12,3.7332938061970606e-12
17,197.72790658235462,0.0,3.312441717429855e-13,3.6587527601499115e-13,1.9797787581054308e-13,3.4877382934830463e-13,2.0395280029321683e-13,2.1233462812148931e-13,1220.0000000000007,8885.104,1988.8183848379194,80.93668843191598,1.497589006205314,2412.034799999337,0.0,3.0877339176837413e-13,3.435171214237847e-13,1.2367027699331602e-13,2.021535367937735e-13,2.2164448708176437e-13,3395.7000000052485,2104.6999999964887,1847.6809134811265,492.234974651528,0.0,1350.3163064155774,0.0,3.4939816904500763e-13,3.3578286085032453e-13,3.702548228758262e-13,2.5795714567753425e-13,2.1266919797389458e-13,2.0463461746372503e-13,16816.144,1114.000000000001,83.62511319479,244.26436185627833,9.485153159179943e-13,3.8008566419332537e-13,1.9927890347418816e-13,6.405416164388366e-12,2.5386768524206112e-12,9.678524690917286e-13,3.981169985299137e-13,2.0637805710168146e-13,4.653678918033525e-12,2.3920408958659485e-12,9.607558787636274e-13,3.9944528958275297e-13,2.0637771317624203e-13,2505.8024236695405,2.4909419723067086e-12,21041.66222665324,1.6662306061125232e-13,3591.799429090564,1.1498338777256885e-14,1.0917774380961825e-13,10240.509162646751,0.0,3.7139804874483935e-15,1.4716033576585477e-13,0.0,0.0,0.0,8.165202674288663e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3067958000061342e-12,9933.50330952852,32687.366185942406,28827.735189972245,27475.075285042145,1.16963275977226e-11,2.7809984885637695e-12,1.9787742349378077e-12,836.8760563844553,17982.945577035356,6608.604901256121,64213.85282609859,45735.671438402445,3.512647506233403e-12,31093.073937035057,2.776323154038859e-12,7.387835103588123e-12,11585.482821219859,4.630264782877554e-12,594.3272562072633,7.511502217142416e-12,4.042080430106704e-12
18,183.4071391012268,0.0,3.308448346411395e-13,3.6557254193730965e-13,1.9784811665686135e-13,3.4835967655932533e-13,2.0375758438544773e-13,2.1218014886619665e-13,1220.0,8885.104000000001,1590.4330800218393,81.033295677588,0.0,2019.487959984754,0.0,3.0611187469791637e-13,3.405790353368622e-13,1.2321261206001936e-13,2.0060877079303846e-13,2.1978896326914448e-13,2546.775000017477,1578.5250000054305,1909.8384840398596,492.38091179674205,0.0,1153.8326064090315,0.0,3.4897774349438054e-13,3.3527689661864897e-13,3.697563031603337e-13,2.5761039881950525e-13,2.1237959961044433e-13,2.0445320932273105e-13,16816.143999999997,1114.0,83.74638348986501,0.0,9.465721591429813e-13,3.791471451951424e-13,1.9474489379860023e-13,5.508060472815152e-12,2.532676632923602e-12,9.644747214897324e-13,3.972566506150699e-13,2.021934645471727e-13,4.679399097477547e-12,2.384422476295841e-12,9.381480121210263e-13,3.935006106554452e-13,2.0048000977085447e-13,1824.6903971593906,2.291431096431717e-12,20404.085927368327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3060184502000067e-12,9839.253279859979,33541.7100334738,38587.250550036086,37215.49165740908,1.4178152045671294e-11,3.153465135989695e-12,3.0385106579975712e-12,638.9572537896667,17467.08754971163,6203.727175616822,65594.53600613849,45150.45460369316,3.6805757147997604e-12,29346.970113552372,3.0678201855240782e-12,7.504442042122976e-12,14066.260687080265,4.999550072028142e-12,593.0219148159293,7.765537470589065e-12,4.193459331854652e-12
19,174.8550195152649,0.0,3.305530896173696e-13,3.6523684341959866e-13,1.9775069811026658e-13,3.4789387039461273e-13,2.0358467944343717e-13,2.1208007544449364e-13,1219.9999999999993,8885.104000000003,1235.7255965254358,81.12528994136399,0.0,1626.9411199968965,0.0,3.004501707843721e-13,3.334069563496976e-13,1.2214780622545745e-13,1.9648047777358605e-13,2.149499808702011e-13,1697.8500000097656,1052.349999998342,1632.1598571859295,492.54462199516803,0.0,987.2282343620253,0.0,3.486831033551037e-13,3.3500651321074743e-13,3.694472799453372e-13,2.5742229117044406e-13,2.122355641192169e-13,2.0435446463419798e-13,16816.144,1114.0000000000007,83.87449241151,0.0,9.452153795727522e-13,3.7858778455429336e-13,1.9882425708967596e-13,4.690821598961056e-12,2.526872884628861e-12,9.618536856572834e-13,3.964634887363578e-13,2.059219662718171e-13,4.587754478488173e-12,2.380939765494073e-12,8.779627440735086e-13,3.80457924762977e-13,1.9868850481238067e-13,1.0975230462777306e-12,1.9517413685284615e-12,26383.863447457556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482031060788744e-12,8741.884129286107,30090.31414840827,43024.95633706689,43776.08461375181,1.5215043961277487e-11,3.3016037357654763e-12,3.841932696787441e-12,512.177017837188,15793.186166328433,5028.992570926472,65114.643051342544,43314.47050512224,3.705966622342611e-12,25263.97217532121,1.9213471442643446e-12,4.14671943283834e-12,17102.744866063178,2.6584047424894702e-12,389.2654623823948,4.406042379401707e-12,2.5047966715267737e-12
20,171.3624146117762,0.0,3.3032173321665017e-13,3.6494191395309845e-13,1.976580132116314e-13,3.474497388329909e-13,2.0348781597142876e-13,2.1200167556216383e-13,1219.9999999999998,8885.104,1090.018249786818,81.22419130438799,0.0,1234.3942800030354,0.0,2.978215914500186e-13,3.303981823042534e-13,1.2168371698584008e-13,1.949253288023609e-13,2.1308857411827117e-13,1697.8500000000006,1052.3499999999995,1239.6681367824674,492.74012891847605,0.0,900.8396800037148,0.0,3.4853142262341074e-13,3.3487317862466105e-13,3.692910536088411e-13,2.5732713114048686e-13,2.122119422053607e-13,2.0429814182985804e-13,16816.144,1114.0,83.986536583185,0.0,9.446683594854912e-13,3.784012214004679e-13,1.9872592989151677e-13,4.612187836700686e-12,2.521492285757701e-12,9.602836093009556e-13,3.9597909857072927e-13,2.0573107834386832e-13,4.570049218980337e-12,2.3779594346593852e-12,8.562396535096694e-13,3.7568283327775304e-13,1.9700117457598102e-13,4.450679964511108e-12,1.7767222981915272e-12,25145.81796087612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77784741497332e-12,7524.5901797107335,25455.26175784461,44133.561224604346,46168.002763084114,1.5811910707276853e-11,3.4136550735962634e-12,4.522847226798393e-12,461.75709983958257,12948.989745389888,4074.624386607477,63017.866949610856,38860.28935816009,3.745328923013937e-12,19376.368876793622,1.829769506266224e-12,4.0728793076440115e-12,20150.45874663003,2.726351043238663e-12,321.314935690167,4.393254339237317e-12,2.517732435096192e-12
21,170.39936197527052,0.0,3.308016929601759e-13,3.6555246684617233e-13,1.978223746294829e-13,3.491142380987647e-13,2.0378554750421688e-13,2.122637435701445e-13,1220.0,8885.104,1083.2603471758096,81.32762403622799,0.0,841.8474399956565,0.0,2.9654014010219565e-13,3.28955959698083e-13,1.2137888973667234e-13,1.9441981654426154e-13,2.1248987313408593e-13,1697.8500000000006,1052.3499999999997,1140.0641612998218,492.878327800828,0.0,858.5113522592421,0.0,3.495815412347791e-13,3.357091962227693e-13,3.7027810084269795e-13,2.5785262692969737e-13,2.1287715301677335e-13,2.047186811594738e-13,16816.144,1113.9999999999998,84.11504633641,0.0,9.475193278660475e-13,3.8065446114559116e-13,1.9532182205980627e-13,4.54295442673209e-12,2.5298196123057915e-12,9.623380794411479e-13,3.971260671128659e-13,2.0227307273417304e-13,4.523236536576846e-12,2.381964365511706e-12,8.445753429434692e-13,3.73673364975949e-13,1.9302049300629233e-13,4.3728910953694286e-12,1.7118543083445791e-12,24268.294571438397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0538685385041837e-12,6689.619377426216,23074.293263571362,41947.173377680636,47581.15988832732,1.61156792042133e-11,3.650942663889805e-12,4.982824845056445e-12,505.8103271269465,11212.123336340841,3914.8598892587297,59735.04491547932,34314.78948710076,3.743992455859554e-12,14905.95040098825,1.67212223976231e-12,4.208391801966635e-12,22044.797811376517,2.5954980016931305e-12,301.0736998939509,4.238338317323169e-12,2.4776900558553952e-12
22,169.1893891806969,0.0,3.306300197828578e-13,3.6524530983760657e-13,1.977496590970538e-13,3.4864702385272047e-13,2.0366356743897586e-13,2.121936491618582e-13,1220.000000000001,8885.104000000005,1036.2277382687248,81.42423128189999,0.0,449.3006000019569,0.0,2.950840952557372e-13,3.2721426173986697e-13,1.2115141464846732e-13,1.9386495607049007e-13,2.117152936718105e-13,1697.8500000000001,1052.3499999999992,1052.9955305836384,493.04203799925403,0.0,838.0307350952171,0.0,3.4933284459762007e-13,3.3556368365992033e-13,3.700997547138205e-13,2.577656860133496e-13,2.127237413194816e-13,2.0462003125626942e-13,16816.144,1114.0,84.24443971835501,0.0,9.468811894102831e-13,3.8020637375238725e-13,1.9921565964784808e-13,4.520104465675087e-12,2.5333201718267438e-12,9.613827115285485e-13,3.965867086215221e-13,2.058971017384284e-13,4.5023103155850034e-12,2.3804449185305117e-12,8.329398530514635e-13,3.7252295860691025e-13,1.958057174121023e-13,4.380385343535861e-12,1.6806700321517383e-12,25401.667327864026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2636124974158473e-12,6095.092020252085,20825.41905559419,38534.57078248771,47242.852848235634,1.615441323964893e-11,3.78021401936455e-12,5.270334261906188e-12,476.39949156520566,10243.527467686052,3645.060828315223,54929.080113270735,30768.044826876,3.746345162656657e-12,11955.796288079964,1.6216767867619842e-12,4.2207219399371775e-12,20876.48492648537,2.52623059304171e-12,288.0138051700967,4.1010190062310135e-12,2.474061860185459e-12
23,168.45699406936814,0.0,3.305574291763664e-13,3.6521328624675886e-13,1.977229385788602e-13,3.484153166870232e-13,2.036173617447735e-13,2.1214398205710285e-13,1219.9999999999998,8885.103999999998,1016.395232501115,81.52266850344,0.0,269.5626824917276,0.0,2.942157162699979e-13,3.2614013958751113e-13,1.2100102944967513e-13,1.9358072791591383e-13,2.1131773666236614e-13,1697.85,1052.3499999999995,1021.4476737510017,493.21930455271,0.0,830.8203416838547,0.0,3.488761856145841e-13,3.351596003794643e-13,3.6970705386405984e-13,2.5748616499317336e-13,2.123790525367682e-13,2.0444479161054082e-13,16816.144,1113.9999999999993,84.35656035790001,0.0,9.461028734400951e-13,3.7918830581056374e-13,1.9892473379797905e-13,4.517508037868623e-12,2.5338253495761245e-12,9.606008863043444e-13,3.9649973914480167e-13,2.0586488975688605e-13,4.507305365783307e-12,2.3767101956688803e-12,8.239159355933591e-13,3.7034567121491225e-13,1.9550308070243399e-13,4.405089202076595e-12,1.6667611772411937e-12,23352.80088563623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425358521208136e-12,5673.095374598083,19939.71987616647,33769.63664929341,46028.18488502491,1.5996262753557942e-11,3.861782902686468e-12,5.3270513568383296e-12,476.433397494996,9892.769329352548,3636.662350202256,50612.59937071404,28349.29712750431,3.761836016159951e-12,11701.083980415142,1.6662172903239932e-12,4.184509892762972e-12,20027.677302911692,2.372309983989108e-12,279.619607785185,4.018200613380478e-12,2.438708589904058e-12
