t,SE_Electrolyzer,MIDAT_Electrolyzer,NE_Electrolyzer,SE_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct,SE_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct,NE_ATR_wCCS_94pct,SE_Above_ground_storage,MIDAT_Above_ground_storage,NE_Above_ground_storage
1978,20547.865270508275,10623.874915061577,2896.3243866874886,2.1850517781702318e-11,3.022060094053611e-11,2.7034822832093753e-11,2.3583298627236022e-11,3.130684107947615e-11,2.8603912191849486e-11,9.13926529137115e-11,6.650593238234373e-11,5.022981761062983e-11
1979,20547.865270508202,10623.874915061575,2896.324386687542,2.1832123688127052e-11,3.0244711735293134e-11,2.703955267138423e-11,2.404054662898422e-11,3.155131695400426e-11,2.8634283549013065e-11,9.069499544104634e-11,6.629632802040134e-11,5.032013791265366e-11
1980,20547.865270508206,10623.874915061606,2896.3243866875364,2.1845720371213564e-11,3.030428930196901e-11,2.704169329760371e-11,2.4571696205227354e-11,3.183016171953547e-11,2.8657997172534652e-11,9.035329777046827e-11,6.637830788840647e-11,5.067249644996721e-11
1981,20547.865270508075,10623.874915061575,2896.3243866874936,2.1991735010948824e-11,3.045896793894174e-11,2.704541154293224e-11,2.5195036760091297e-11,3.215007385687754e-11,2.8677203061371256e-11,8.989720487790042e-11,6.643818942999442e-11,5.07157687995384e-11
1982,20547.865270508177,10623.874915061628,2896.324386687534,2.2591544026662108e-11,3.084952961800604e-11,2.7063149245428947e-11,2.5935832270411343e-11,3.251621001911838e-11,2.869242635332651e-11,8.926622772797805e-11,6.652832070878102e-11,5.113410606642647e-11
1983,20547.86527050821,10623.87491506163,2896.324386687533,2.3816192476089505e-11,3.1553710007670626e-11,2.7105095855785432e-11,2.683407039063159e-11,3.293423792515831e-11,2.8703516909190364e-11,8.83115207816611e-11,6.67243995742151e-11,5.174303002874755e-11
1984,19108.905520611042,10623.874915061584,2896.324386687538,2.598741635123603e-11,3.266685726248017e-11,2.7186802536193996e-11,2.7956078961518832e-11,3.340913794607458e-11,2.870723662364374e-11,2.262585044719927e-10,6.32025273988146e-11,4.9886789364264644e-11
1985,2283.096141167581,1180.4305461179576,321.8138207430619,3.076140847252267e-11,3.458459683117e-11,2.7396890149446842e-11,2.9646204219132845e-11,3.405368633763992e-11,2.8721015919217154e-11,12487.903858832364,6185.569453882003,1490.186179256967
1986,2283.09614116758,1180.4305461179572,321.81382074306146,3.245036987081279e-11,3.55603215817284e-11,2.7513361360822735e-11,3.073247584216084e-11,3.4530270715696043e-11,2.8729539969605287e-11,12487.903858832635,6185.569453882173,1490.186179256968
1987,2283.096141167581,1180.4305461179583,321.8138207430628,3.3326981503968646e-11,3.6144294862956014e-11,2.763899899184545e-11,3.1585620630847125e-11,3.495259888281017e-11,2.8754659085213244e-11,12487.90385883263,6185.5694538819835,1490.186179256958
1988,2283.096141167581,1180.4305461179583,321.8138207430628,3.376750138505287e-11,3.645978898384996e-11,2.7722244672932733e-11,3.225101038094246e-11,3.5300517371339056e-11,2.8767850092436627e-11,12487.903858832611,6185.5694538821635,1490.186179256955
1989,2283.096141167582,1180.43054611796,321.8138207430647,3.3979776604214933e-11,3.661861397343509e-11,2.779157235833457e-11,3.279513212179247e-11,3.560144633104309e-11,2.8781496238767568e-11,12487.90385883239,6185.569453881855,1490.1861792569835
1990,2283.096141167585,1180.43054611796,321.8138207430647,3.408736481535931e-11,3.669552196874529e-11,2.7828738252809363e-11,3.323263558472072e-11,3.584135333392968e-11,2.8775758738346685e-11,12487.903858832535,6185.569453881751,1490.186179256976
1991,2283.096141167585,1180.43054611796,321.8138207430647,3.4134429039500446e-11,3.673064110724209e-11,2.7844377370445274e-11,3.3581475071634895e-11,3.6037198881333604e-11,2.8757297892409384e-11,12487.903858832575,6185.569453881962,1490.1861792569766
1992,2283.096141167585,1180.43054611796,321.8138207430647,3.415414041885899e-11,3.6745423847477386e-11,2.784497979878245e-11,3.385903307235696e-11,3.6191410887668446e-11,2.8723291928448763e-11,12487.903858832316,6185.569453882098,1490.1861792569714
1993,2283.096141167585,1180.43054611796,321.8138207430647,3.4158060652248915e-11,3.674674649609844e-11,2.7828522446468957e-11,3.407416840606633e-11,3.630512727878092e-11,2.867102213265227e-11,12487.903858832386,6185.569453881839,1490.1861792569982
1994,2283.096141167585,1180.43054611796,321.8138207430647,3.414889437460578e-11,3.673107706388452e-11,2.778752137959092e-11,3.423782733256664e-11,3.638421942191067e-11,2.8601272014935474e-11,12487.903858832287,6185.569453882135,1490.186179256976
1995,2283.096141167585,1180.43054611796,321.8138207430647,3.4136301126699844e-11,3.6714796238587134e-11,2.7736461428048242e-11,3.434981542050945e-11,3.64239810383188e-11,2.8508615781473784e-11,12487.90385883245,6185.56945388236,1490.1861792569935
1996,2283.096141167585,1180.43054611796,321.8138207430647,3.411975424255078e-11,3.669325932816606e-11,2.7670357437533662e-11,3.441717481592423e-11,3.642905458331892e-11,2.8394125023112323e-11,12487.903858832553,6185.5694538825255,1490.1861792569798
1997,2283.096141167581,1180.4305461179574,321.8138207430619,3.409190864648451e-11,3.665808832132963e-11,2.757426769519907e-11,3.443215133853378e-11,3.6387484932277016e-11,2.824524262760336e-11,12487.903858832393,6185.569453882442,1490.1861792569748
1998,2283.096141167581,1180.4305461179563,321.8138207430619,3.4088692016179604e-11,3.6656497347580266e-11,2.756735480935685e-11,3.441886186803362e-11,3.63263240394839e-11,2.809282541562215e-11,12487.90385883248,10241.792820811854,1490.186179256971
1999,2283.096141167585,1180.4305461179563,321.81382074306475,3.411164690428671e-11,3.6683464479172054e-11,2.7648914261032167e-11,3.4385670422679624e-11,3.625301675231634e-11,2.793765940106218e-11,12487.903858832273,10241.792820810619,1490.1861792569894
2000,2283.096141167585,1180.4305461179563,321.8138207430647,3.41229740741529e-11,3.6698139583059547e-11,2.7705695735900166e-11,3.4294182427175665e-11,3.612052337229696e-11,2.773592269769227e-11,12487.903858832293,10241.792820811032,1490.1861792569923
2001,2283.096141167585,1180.4305461179567,321.81382074306464,3.412041251141558e-11,3.669477803597502e-11,2.774356548524489e-11,3.415920000367871e-11,3.5948143863598884e-11,2.7496326630014624e-11,12487.903858832322,7537.6439095250435,1490.1861792569978
2002,2283.096141167585,1180.4305461179567,321.8138207430647,3.409270082064559e-11,3.666061217220083e-11,2.7756761336812055e-11,3.39739526267015e-11,3.572351037363018e-11,2.7212814184364692e-11,12487.90385883205,7537.6439095253945,1490.1861792569991
2003,2283.096141167585,1180.4305461179567,321.81382074306464,3.402658045813876e-11,3.6581494985835884e-11,2.773727833047817e-11,3.373051746032635e-11,3.5438664126223406e-11,2.6877392108014507e-11,12487.903858832293,7537.643909525485,1490.1861792569964
2004,2283.0961411675817,1180.4305461179567,321.81382074306464,3.389369568590054e-11,3.6423345790873485e-11,2.766471707627577e-11,3.341572714236894e-11,3.5076377434420865e-11,2.6482344906272124e-11,12487.90385883223,7537.643909525586,1490.1861792569923
2005,2283.09614116758,1180.4305461179567,321.81382074306464,3.3690877523534014e-11,3.618617673795029e-11,2.7493983145772322e-11,3.302289101305806e-11,3.4634076256411496e-11,2.6014387791492385e-11,12487.90385883218,7537.643909525805,1490.1861792570107
2006,2283.09614116758,1180.4305461179567,321.8138207430647,3.343619658677997e-11,3.58981004607929e-11,2.7163467723391183e-11,3.257508649700031e-11,3.413999067602005e-11,2.5457802902436538e-11,12487.903858832678,7537.643909524757,1490.1861792570085
2007,2283.096141167579,1180.4305461179558,321.81382074306464,3.304111000720911e-11,3.5459727959576133e-11,2.6563136759506793e-11,3.2012889001184466e-11,3.352789582700246e-11,2.47871210588778e-11,12487.903858833679,10241.792820810319,1490.186179257012
2008,2283.096141167579,1180.4305461179554,321.8138207430599,3.265938794650222e-11,3.5076899723133644e-11,2.548468228703776e-11,3.143121444244757e-11,3.292109798077519e-11,2.3923348926411374e-11,12487.903858834134,10241.792820811876,1490.1861792571256
2009,2283.0961411675785,1180.4305461179551,321.8138207430599,3.2317844884754264e-11,3.474044006825984e-11,2.464357531564669e-11,3.084774351040146e-11,3.2310610400539845e-11,2.3148872163089463e-11,12487.903858834092,10241.79282081217,1490.1861792571303
2010,2283.096141167578,1180.4305461179554,321.8138207430595,3.1928039341786194e-11,3.4338404430835895e-11,2.3679819105461423e-11,3.016673535480467e-11,3.1589051199420844e-11,2.2352678778373987e-11,12487.903858834257,10241.792820812789,1490.1861792571622
2011,2283.0961411675785,1180.4305461179558,321.8138207430599,3.2165925209973127e-11,3.462919889794217e-11,2.331450855069896e-11,2.9830007765485876e-11,3.122922549229562e-11,2.185120451700847e-11,12487.903858834183,10241.792820811741,1490.1861792571322
2012,2283.0961411675785,1180.4305461179558,321.8138207430599,3.227582872777237e-11,3.477232306356722e-11,2.2256391908611403e-11,2.9382985533618986e-11,3.074682429001648e-11,2.1282847098702443e-11,12487.903858834334,10241.792820812892,1490.1861792571208
2013,2283.0961411675785,1180.4305461179558,2896.3243866875255,3.2248874613094355e-11,3.476522142629863e-11,1.9580221164929668e-11,2.8894520565448112e-11,3.021737637157318e-11,2.062603608711334e-11,12487.903858834332,10241.79282081276,9.928489272413216e-11
2014,2283.096141167579,1180.4305461179558,2896.3243866875077,3.1936532173768923e-11,3.438097739623866e-11,1.8314848877534996e-11,2.8345006227040192e-11,2.958844425252706e-11,2.0114863548286586e-11,12487.9038588343,10241.792820812238,9.73048529508969e-11
2015,2283.096141167579,1180.4305461179558,2896.324386687559,3.117036519282605e-11,3.348449857174017e-11,1.7659315771969815e-11,2.7715418131144265e-11,2.8863536308714497e-11,1.9687081718966545e-11,12487.903858833919,10241.792820812045,9.634679052719483e-11
2016,2283.096141167579,1180.4305461179558,2896.324386687535,2.9581259029005986e-11,3.1612181583387894e-11,1.7356429975664914e-11,2.698123868533357e-11,2.8005681459453096e-11,1.9325755033254284e-11,12487.903858833804,10241.792820812358,9.564030985756346e-11
2017,24488.75638760916,14632.637829794981,9895.061976531955,3.279478934231286e-14,3.1964934793949334e-14,2.5567890838530958e-14,3.280198366787326e-14,3.266782974495191e-14,2.7241874582302782e-14,1.2796488368370913e-13,1.2268291268757058e-13,1.298285447819347e-13
2018,24488.75638760916,14632.637829794981,9895.061976531955,3.2773852999057465e-14,3.194735925711437e-14,2.5554455062460367e-14,3.2691456237060944e-14,3.259797008144936e-14,2.716096417829697e-14,1.2598101613255883e-13,1.2111325153446844e-13,1.2731811151288396e-13
2019,24488.75638760916,14632.637829794981,9895.061976531955,3.276491347863591e-14,3.194062024392895e-14,2.5548171995297572e-14,3.260022091220716e-14,3.2538587878727846e-14,2.708884571390439e-14,1.2814363013091164e-13,1.2386843805161907e-13,1.291866420521234e-13
2020,24488.75638760916,14632.637829794981,9895.061976531955,3.276228967294718e-14,3.1938567266358847e-14,2.5545101737051166e-14,3.2525369525097015e-14,3.248814569556997e-14,2.702464290206733e-14,1.276042988687211e-13,1.2382373462792825e-13,1.284741960761219e-13
2021,24488.75638760916,14632.637829794981,9895.061976531955,3.276728841445352e-14,3.1941575619956194e-14,2.5545651898364296e-14,3.24651941029578e-14,3.244620161395088e-14,2.6968110743951303e-14,1.265145881483386e-13,1.231305434938832e-13,1.2784599090883373e-13
2022,24488.75638760916,14632.63782979498,9895.061976531955,3.2783569037689567e-14,3.1951967528859607e-14,2.5550804083557118e-14,3.242118263179378e-14,3.2415217006495486e-14,2.6920727358063563e-14,1.2883096827744997e-13,1.2550858143264104e-13,1.2983826828303008e-13
2023,24488.75638760916,14632.637829794981,9895.061976531955,3.2811432607817733e-14,3.196936331186719e-14,2.5560924367102097e-14,3.2598159870284766e-14,3.2597925667322376e-14,2.7001582007799062e-14,1.2866891073387798e-13,1.2205189852788403e-13,1.276735981055028e-13
2024,24488.75638760916,14632.637829794981,9895.061976531955,3.2828102863204506e-14,3.1978848703781385e-14,2.5565439786439382e-14,3.257165066870201e-14,3.2577512586694363e-14,2.696566026218212e-14,1.311554251632141e-13,1.2358910049631096e-13,1.2933854610368033e-13
2025,24488.75638760916,14632.63782979498,9895.061976531955,3.283433199468726e-14,3.19817417889427e-14,2.5565451695452798e-14,3.2546961731998406e-14,3.255665759370352e-14,2.6931813896441316e-14,1.3070445626186223e-13,1.2361696131721785e-13,1.287523847046752e-13
2026,24488.75638760916,14632.637829794981,9895.061976531955,3.283412546118963e-14,3.198032016250353e-14,2.5562957039570675e-14,3.252614042684288e-14,3.253790435329289e-14,2.690120184866438e-14,1.2983472951087232e-13,1.2313473097558627e-13,1.2790291582288424e-13
2027,24488.75638760916,14632.637829794981,9895.061976531955,3.283085751990968e-14,3.197676269298682e-14,2.5559540853412066e-14,3.250869015207423e-14,3.252125905249392e-14,2.6873453037323142e-14,1.2858363126698802e-13,1.2222905239921256e-13,1.2678240138488873e-13
2028,24488.75638760916,14632.637829794981,9895.061976531955,3.282855100882954e-14,3.1974448421743514e-14,2.555751584907121e-14,3.2493104137777844e-14,3.250568746916812e-14,2.6847542662798274e-14,1.258592592192991e-13,1.1958132648602203e-13,1.2396961852733282e-13
2029,24488.75638760916,14632.637829794981,9895.061976531955,3.2833771213902285e-14,3.19794376791466e-14,2.5560872321316197e-14,3.247919067826027e-14,3.249143272134154e-14,2.6823527257906494e-14,1.298921967846064e-13,1.2334490497065488e-13,1.2783753451779395e-13
2030,24488.75638760916,14632.637829794981,9895.061976531955,3.2837606929554586e-14,3.1983587738277633e-14,2.5564273444253795e-14,3.246649141793754e-14,3.247841947158213e-14,2.6802501509325454e-14,1.3081098814082798e-13,1.2374771839164727e-13,1.283803825258735e-13
2031,24488.75638760916,14632.637829794981,9895.061976531955,3.283715004692029e-14,3.1985120954385e-14,2.556639953299183e-14,3.2523341041360666e-14,3.254234187767196e-14,2.692362552768832e-14,1.3165600955564535e-13,1.2404318507438188e-13,1.290449552552045e-13
2032,24488.75638760916,14632.637829794981,9895.061976531955,3.28293068084067e-14,3.1982362077370774e-14,2.5565794029693326e-14,3.250858614773277e-14,3.2527955247057323e-14,2.6903636700154168e-14,1.3190744011685062e-13,1.241867209326958e-13,1.2956924124914542e-13
2033,24488.75638760916,14632.63782979498,9895.061976531955,3.281079615074467e-14,3.1973392549160915e-14,2.5560869799160133e-14,3.249145887590836e-14,3.2511753555345467e-14,2.688190900952603e-14,1.2842762319444237e-13,1.23909751814736e-13,1.2934283813729051e-13
2034,24488.75638760916,14632.637829794981,9895.061976531955,3.2781925932219936e-14,3.1953177918192235e-14,2.5547303372631823e-14,3.247239041288899e-14,3.249383276024724e-14,2.685975422435576e-14,1.2675569380575017e-13,1.2333316307891642e-13,1.2645000017816345e-13
2035,24488.75638760916,14632.63782979498,9895.061976531955,3.2770452194069775e-14,3.194418807116054e-14,2.5543273934395006e-14,3.2454932822871985e-14,3.247740791940545e-14,2.68398264075506e-14,1.264826170470639e-13,1.224561039204496e-13,1.261412841712229e-13
2036,24488.75638760916,14632.637829794981,9895.061976531955,3.277345712494986e-14,3.1945026365445183e-14,2.5547159331122436e-14,3.2438047109639236e-14,3.246130606329676e-14,2.6821073027817935e-14,1.2648704832644894e-13,1.2131537573036442e-13,1.2708503556912294e-13
2037,24488.75638760916,14632.637829794981,9895.061976531955,3.279075043230522e-14,3.1957311827624724e-14,2.5558084994932684e-14,3.242128738134167e-14,3.244494194021173e-14,2.6803034137607874e-14,1.272533845569013e-13,1.212163373401765e-13,1.2762733947506296e-13
2038,24488.75638760916,14632.637829794981,9895.061976531955,3.2824878475887445e-14,3.198566271616662e-14,2.557758493572958e-14,3.241083516173837e-14,3.2434374337771214e-14,2.678873162409311e-14,1.2753297719108397e-13,1.2061408529511753e-13,1.2685387312324778e-13
2039,24488.75638760916,14632.637829794981,9895.061976531955,3.2848481533683344e-14,3.2005855637370173e-14,2.5590791106062596e-14,3.259993625112698e-14,3.2602287102036046e-14,2.693373510218836e-14,1.30742655110171e-13,1.2380342474848165e-13,1.2953305961910633e-13
2040,24488.75638760916,14632.637829794981,9895.061976531955,3.2861280497712156e-14,3.201660190806243e-14,2.5596819331406166e-14,3.258461083883625e-14,3.258449323103286e-14,2.6915893541569197e-14,1.311021783028976e-13,1.2406298642676252e-13,1.290732441141869e-13
2041,24488.75638760916,14632.637829794981,9895.061976531955,3.286570413670419e-14,3.201992456572713e-14,2.5598020383877412e-14,3.256543799890628e-14,3.256108803528509e-14,2.6894552793280786e-14,1.3064452001930655e-13,1.2360372535125503e-13,1.2828040820765415e-13
2042,24488.75638760916,14632.637829794981,9895.061976531955,3.286464366893534e-14,3.201824024872057e-14,2.559617380703939e-14,3.254603454391694e-14,3.2534716120146246e-14,2.6871970106607204e-14,1.301212806476889e-13,1.2286864079104538e-13,1.2774135822182025e-13
2043,24488.75638760916,14632.637829794981,9895.061976531955,3.286062033210552e-14,3.201441424795866e-14,2.5592879792973345e-14,3.252720498888383e-14,3.2505363536077604e-14,2.6848053280944018e-14,1.2785199735509448e-13,1.208560574349224e-13,1.2560288121304348e-13
2044,24488.75638760916,14632.637829794981,9895.061976531955,3.285929099545208e-14,3.201351211348263e-14,2.5591190616829248e-14,3.250983656351364e-14,3.247287615702364e-14,2.6822686033834505e-14,1.2996115923619759e-13,1.2315532420613944e-13,1.2769112277122775e-13
