Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
5963,0.115333887,1,1,1,1,1,1,1,1,1,0.588245123,0.115333887,0.271703807,0.384619595,1,1,1,1,1,1,1,1,0.223852963,0.384619595,0.403084871,0.206552243,1,1,1,1,1,1,1,1,1,0.206552243,0.496104393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.029278854,0.370820513,0.490024285,0.481473747,0.304877262,0.953477302,0.45868785,0.46105579,0.498363905,0.180198698,0.186021719,0.134746928,0.461535494,0.206751256,0.240982238,0.215509669,0.181986433,0.217191861,0.555106253,0.427257634,0.316780462,0.149055853,0.434925198,0.631962908,0.59125549,0.524245617,0.792532943,0.611916211,0.691964002,0.722958294,0.731326989,0.571225622,0.622622277,0.569585556,0.72116693,0.440670874,0.505191426,0.720875897,0.32606681,0.283405122,0.307649613,0.116267161,0.172444308,0.446236624,0.184950735
5964,0.115332221,1,1,1,1,1,1,1,1,1,0.594262817,0.115332221,0.293062831,0.384593525,1,1,1,1,1,1,1,1,0.238931422,0.384593525,0.40724917,0.206515629,1,1,1,1,1,1,1,1,1,0.206515629,0.510335484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.024744704,0.350740117,0.537851918,0.503484567,0.331987867,0.938187079,0.462769971,0.561519576,0.487569527,0.221629956,0.20587049,0.153998074,0.482116947,0.21144518,0.264969791,0.266918479,0.222391972,0.229608751,0.546566189,0.339935264,0.346870639,0.139809277,0.466640003,0.630421262,0.57564004,0.522857245,0.789282352,0.613957318,0.712417371,0.704043001,0.71950565,0.645932064,0.628824283,0.605418115,0.733200076,0.448129694,0.50428199,0.715193717,0.306395025,0.240792596,0.309188619,0.114400983,0.208948581,0.372741295,0.216148152
5965,0.115288818,1,1,1,1,1,1,1,1,1,0.605638426,0.115288818,0.269175836,0.384622429,1,1,1,1,1,1,1,1,0.256152089,0.384622429,0.393584315,0.206479015,1,1,1,1,1,1,1,1,1,0.206479015,0.507516986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.065615088,0.342370497,0.467215479,0.509232593,0.322425858,0.933467161,0.490826262,0.582036387,0.481236831,0.185329978,0.203033385,0.181613,0.450702806,0.191438096,0.219467098,0.26677424,0.208760076,0.224992188,0.546657202,0.293194628,0.319252324,0.161062436,0.494725443,0.625697511,0.523986072,0.543686166,0.782476238,0.607191202,0.716741608,0.709337068,0.71110795,0.661829879,0.632959947,0.641853287,0.741687238,0.470228391,0.52487723,0.692105556,0.327641167,0.218274063,0.334390097,0.09998097,0.231677364,0.37036287,0.23108883
5966,0.11531329,1,1,1,1,1,1,1,1,1,0.604610055,0.11531329,0.220491676,0.38463302,1,1,1,1,1,1,1,1,0.269968302,0.38463302,0.357982672,0.206443699,1,1,1,1,1,1,1,1,1,0.206443699,0.487971932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015301687,0.325540384,0.349610257,0.476302685,0.287384257,0.940922207,0.510720735,0.565764031,0.483014012,0.197330247,0.190924082,0.151574139,0.36817774,0.149154514,0.183557078,0.214505329,0.144119442,0.205856222,0.54128623,0.237130702,0.270602353,0.153690624,0.433178363,0.618732492,0.488559729,0.564497145,0.771579447,0.603374516,0.69787433,0.708474187,0.696707948,0.692369655,0.634784936,0.654950604,0.753169794,0.473009712,0.511220035,0.675577966,0.362555519,0.212060714,0.345586235,0.08891222,0.256877529,0.389482697,0.218448249
5967,0.11531329,1,1,1,1,1,1,1,1,1,0.608194164,0.11531329,0.177371626,0.384597677,1,1,1,1,1,1,1,1,0.279305175,0.384597677,0.286229426,0.206407086,1,1,1,1,1,1,1,1,1,0.206407086,0.457967063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.007891327,0.310022011,0.290223242,0.414502012,0.231173304,0.947899108,0.492198778,0.602243958,0.434203421,0.152491402,0.150966939,0.136632488,0.257233525,0.116414059,0.188176468,0.170230396,0.102416938,0.139128068,0.424779364,0.218475292,0.228595441,0.087281814,0.313918687,0.616629797,0.466605559,0.573088665,0.763127885,0.601271586,0.680847108,0.677819368,0.673157686,0.684356491,0.622644212,0.651582729,0.75870065,0.493723,0.504778218,0.674864088,0.376813604,0.220669876,0.346583056,0.079074566,0.277191948,0.382691208,0.218903328
5968,0.115284591,1,1,1,1,1,1,1,1,1,0.612451938,0.115284591,0.132827217,0.384627603,1,1,1,1,1,1,1,1,0.280936287,0.384627603,0.164351937,0.206370472,1,1,1,1,1,1,1,1,1,0.206370472,0.408988782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003190458,0.295650933,0.217158396,0.377836742,0.188366135,0.931517148,0.403021382,0.552101513,0.388107226,0.082750687,0.083734444,0.097666323,0.197709039,0.079003845,0.159583372,0.118492888,0.072117674,0.067911207,0.211430817,0.121628037,0.156593224,0.032815541,0.200835595,0.603430866,0.441754218,0.563109744,0.762263598,0.602201185,0.645146996,0.654346613,0.657606213,0.67736922,0.606428571,0.639732411,0.75169183,0.515481033,0.517446281,0.671035704,0.374312441,0.210756911,0.32031173,0.072459541,0.303837163,0.398200206,0.208685596
5969,0.115282881,1,1,1,1,1,1,1,1,1,0.622197706,0.115282881,0.079786606,0.384637819,1,1,1,1,1,1,1,1,0.274785875,0.384637819,0.045742835,0.206333858,1,1,1,1,1,1,1,1,1,0.206333858,0.297450224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001000897,0.279270452,0.104954483,0.300922053,0.14987823,0.814961203,0.188808877,0.339407704,0.304479512,0.014556615,0.03918616,0.035923853,0.144047807,0.041465211,0.069510792,0.099628809,0.025477581,0.023276726,0.040410441,0.025962911,0.060497797,0.018414976,0.0576312,0.588394431,0.376598684,0.53172363,0.760110613,0.600768836,0.587643245,0.617118271,0.642259568,0.579972696,0.654862402,0.62372692,0.754308688,0.551880445,0.511588224,0.665687862,0.403594576,0.253241708,0.277052832,0.080979895,0.309925639,0.425097346,0.221009375
5970,0.11525528,1,1,1,1,1,1,1,1,1,0.635866301,0.11525528,0.017405541,0.384600596,1,1,1,1,1,1,1,1,0.354276644,0.384600596,0.001608748,0.20629755,1,1,1,1,1,1,1,1,1,0.20629755,0.093097242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004180507,0.11134767,0.013164325,0.084007639,0.058186317,0.329844982,0.02168402,0.052468203,0.115493349,0,0.002692074,0.001315136,0.05400588,0.003564072,0.00583882,0.016366983,0,0,0.00E+00,0,0.003945325,0.00E+00,0.001616597,0.562034584,0.329911503,0.457672942,0.749205033,0.528362268,0.556196637,0.539272588,0.626350556,0.737383845,0.679333108,0.61543944,0.746595505,0.583508511,0.53229571,0.673524949,0.478279628,0.283089159,0.389047046,0.12019195,0.377297117,0.445978737,0.325396894
5971,0.11525528,1,1,1,1,1,1,1,1,1,0.652726415,0.11525528,0,0.384624784,1,1,1,1,1,1,1,1,0.411732177,0.384624784,0,0.206262234,1,1,1,1,1,1,1,1,1,0.206262234,0.001754124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017347498,0,0,0,0,0.011562158,0,0,0.002886993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569991405,0.338009186,0.463365023,0.739044579,0.634616587,0.557112497,0.547406812,0.645561789,0.696263359,0.69055513,0.724545009,0.762602354,0.61756745,0.53207131,0.677720884,0.490226189,0.300939105,0.463580653,0.123127882,0.44497754,0.509181436,0.357340317
5972,0.115211876,1,1,1,1,1,1,1,1,1,0.652081113,0.115211876,0,0.384596823,1,1,1,1,1,1,1,1,0.439631928,0.384596823,0,0.206225621,1,1,1,1,1,1,1,1,1,0.206225621,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.030872051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600314436,0.393860724,0.47536183,0.730987793,0.703300167,0.543861096,0.548684238,0.661341995,0.714454599,0.693988154,0.751520735,0.769738244,0.641621222,0.495723393,0.676824331,0.544253066,0.34482507,0.493142671,0.11538133,0.475534943,0.518287075,0.381362496
5973,0.115234638,1,1,1,1,1,1,1,1,1,0.641014129,0.115234638,0,0.384606416,1,1,1,1,1,1,1,1,0.452929238,0.384606416,0,0.206189007,1,1,1,1,1,1,1,1,1,0.206189007,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.030351713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616949489,0.365616084,0.455378166,0.719602386,0.744974563,0.529855037,0.534162984,0.662647162,0.666497104,0.69726926,0.74322582,0.769467365,0.657136217,0.448280067,0.658429293,0.585263487,0.380221215,0.477970748,0.117640898,0.509192725,0.56701058,0.375035972
5974,0.115191235,1,1,1,1,1,1,1,1,1,0.629891148,0.115191235,0,0.384629582,1,1,1,1,1,1,1,1,0.460233803,0.384629582,0,0.206152393,1,1,1,1,1,1,1,1,1,0.206152393,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.02889394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619486097,0.357387229,0.424399806,0.708524784,0.77342485,0.52981296,0.507867065,0.650977589,0.636328668,0.66682114,0.739287512,0.765246948,0.670083876,0.415031607,0.642653526,0.643216648,0.408417844,0.453194719,0.117553255,0.538340122,0.617251282,0.354027211
5975,0.115205939,1,1,1,1,1,1,1,1,1,0.620109068,0.115205939,0,0.384610894,1,1,1,1,1,1,1,1,0.457167121,0.384610894,0,0.206115779,1,1,1,1,1,1,1,1,1,0.206115779,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009142478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611809906,0.363256299,0.398368389,0.694570032,0.778387706,0.524267813,0.442017743,0.638650253,0.578800607,0.636436389,0.729786692,0.755641326,0.682516649,0.39653306,0.622679463,0.700122008,0.439274223,0.431253821,0.120437771,0.542642401,0.689362935,0.320307104
5976,0.11516258,1,1,1,1,1,1,1,1,1,0.60554507,0.11516258,0,0.384620488,1,1,1,1,1,1,1,1,0.449699929,0.384620488,0,0.206079166,1,1,1,1,1,1,1,1,1,0.206079166,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.021299446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605844873,0.367299303,0.37934804,0.684798543,0.768619574,0.506190082,0.385507365,0.629295037,0.473608909,0.618732122,0.694030067,0.748892428,0.676046061,0.376619923,0.596534693,0.657106281,0.498449332,0.401305051,0.144021402,0.537928788,0.75476729,0.320516184
5977,0.115187052,1,1,1,1,1,1,1,1,1,0.591120469,0.115187052,0,0.384642667,1,1,1,1,1,1,1,1,0.444697917,0.384642667,0,0.20604385,1,1,1,1,1,1,1,1,1,0.20604385,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.010107269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603013606,0.392156509,0.345654963,0.664151326,0.748217621,0.481035428,0.315737272,0.625765185,0.455940257,0.594842286,0.675374945,0.740334645,0.656152902,0.369667718,0.570667192,0.643143785,0.542684421,0.370250528,0.164726849,0.538020205,0.694379685,0.343420693
5978,0.115185342,1,1,1,1,1,1,1,1,1,0.58033358,0.115185342,0,0.384615693,1,1,1,1,1,1,1,1,0.449193914,0.384615693,0,0.206007236,1,1,1,1,1,1,1,1,1,0.206007236,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003919179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593364879,0.377817007,0.328033976,0.637214902,0.716625987,0.445563357,0.255150854,0.625005348,0.371108829,0.559194446,0.659128707,0.727388954,0.638954119,0.380980944,0.550042762,0.725313871,0.545738322,0.358798198,0.217671862,0.535871595,0.712798117,0.367187531
5979,0.115141938,1,1,1,1,1,1,1,1,1,0.568602976,0.115141938,0,0.38460775,1,1,1,1,1,1,1,1,0.454473433,0.38460775,0,0.205970622,1,1,1,1,1,1,1,1,1,0.205970622,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575620313,0.368254696,0.327180775,0.607588966,0.654028858,0.378125778,0.208749626,0.624029193,0.342412909,0.542581917,0.596157718,0.71440738,0.615440419,0.397858285,0.520589333,0.755246947,0.574031702,0.34099882,0.290215789,0.53536007,0.764992729,0.400323141
5980,0.115141938,1,1,1,1,1,1,1,1,1,0.55864934,0.115141938,0,0.384609276,1,1,1,1,1,1,1,1,0.469432221,0.384609276,0,0.205934009,1,1,1,1,1,1,1,1,1,0.205934009,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00635265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558007236,0.347723939,0.326607599,0.581140375,0.591491356,0.323589329,0.173496512,0.624401833,0.396461911,0.527219981,0.552580313,0.695299211,0.595703086,0.424154393,0.484528982,0.762077319,0.641285887,0.327431753,0.402474497,0.545719962,0.772206131,0.418946523
5981,0.115137712,1,1,1,1,1,1,1,1,1,0.542816058,0.115137712,0.00219409,0.384613249,1,1,1,1,1,1,1,1,0.479737724,0.384613249,0.005669928,0.205897395,1,1,1,1,1,1,1,1,1,0.205897395,0.00E+00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.047233034,0,0,0,0,0,0,0,0,0.010255792,0.005205293,0.016565234,0,0.003634135,0.001228736,0,0.010046433,0.005256762,0.009635441,0.003956376,0.002133299,0.019195423,0.004244049,0.544782065,0.335617256,0.322717233,0.55545872,0.541093003,0.286394001,0.162652848,0.613573514,0.458614113,0.511659681,0.534368398,0.67958007,0.571830524,0.416773318,0.463984509,0.762218118,0.66371014,0.314937255,0.478714463,0.558923256,0.76191419,0.430724589
5982,0.115137756,1,1,1,1,1,1,1,1,1,0.518363049,0.115137756,0.055718063,0.38461357,1,1,1,1,1,1,1,1,0.479820698,0.38461357,0.03794882,0.205833108,1,1,1,1,1,1,1,1,1,0.205833108,0.050722081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.065731294,0.037215225,0.040402304,0.07027514,0.015288158,0.019538771,0.082233843,0.111063961,0.024294027,0.129975062,0.111511112,0.216554807,0.010503065,0.037469525,0.081635701,0.05978035,0.039759165,0.029429857,0.056848845,0.030851272,0.023765581,0.068930773,0.037226332,0.554102929,0.317456055,0.308132569,0.534602981,0.509171027,0.248391152,0.178417735,0.597905548,0.532810604,0.490878583,0.511619305,0.654383074,0.547569447,0.391084921,0.43751009,0.759404009,0.673771188,0.30102297,0.537467167,0.549545347,0.766238687,0.47908428
5983,0.115092642,1,1,1,1,1,1,1,1,1,0.485301901,0.115092642,0.132630071,0.384619813,1,1,1,1,1,1,1,1,0.467760335,0.384619813,0.063938401,0.205796495,1,1,1,1,1,1,1,1,1,0.205796495,0.295166672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.03834901,0.283691629,0.261045387,0.393240411,0.12215212,0.383265707,0.283199711,0.445678904,0.238795926,0.273860332,0.25964026,0.35419006,0.038061643,0.06403258,0.196728036,0.201771917,0.045184181,0.046256672,0.09647803,0.054882104,0.04374185,0.033950318,0.062380649,0.531819199,0.289517852,0.22512638,0.51342428,0.500827015,0.183683328,0.150059225,0.578386539,0.500872824,0.448678212,0.520779481,0.624218498,0.531790575,0.346385901,0.384547468,0.76163851,0.680961929,0.246760666,0.562767104,0.552995067,0.738076235,0.497314321
5984,0.115092642,1,1,1,1,1,1,1,1,1,0.42606174,0.115092642,0.162617462,0.384618047,1,1,1,1,1,1,1,1,0.46238323,0.384618047,0.10141353,0.205759881,1,1,1,1,1,1,1,1,1,0.205759881,0.490934166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.088086762,0.428857385,0.520766262,0.512321377,0.241852639,0.849313174,0.429993932,0.634097032,0.43544241,0.490917539,0.275596439,0.331169755,0.062731069,0.090401716,0.208248777,0.288975452,0.072361065,0.059456101,0.158117805,0.065507674,0.069754959,0.07341335,0.112324022,0.221439435,0.140713759,0.049273997,0.434542381,0.309568819,0.163006975,0.038609627,0.385969158,0.485758833,0.415154968,0.508750817,0.580390421,0.484553326,0.275794222,0.263115972,0.749606595,0.693005831,0.252536842,0.556013512,0.537957436,0.752188042,0.492190269
5985,0.115073711,1,1,1,1,1,1,1,1,1,0.390395827,0.115073711,0.201725478,0.384627641,1,1,1,1,1,1,1,1,0.457530455,0.384627641,0.140069266,0.205723267,1,1,1,1,1,1,1,1,1,0.205723267,0.564198063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.13319914,0.490076108,0.671923807,0.509641844,0.275319339,0.945398389,0.544836458,0.684436535,0.507796542,0.543538346,0.294002891,0.426742658,0.098073858,0.14364021,0.229831656,0.335698988,0.114902272,0.098215399,0.210826003,0.087387801,0.098801627,0.109283529,0.157307869,0.166325098,0.113115134,0.069780434,0.354919133,0.070049301,0.178973804,0.044728139,0.252663502,0.484372793,0.427395111,0.42923058,0.529926421,0.426362359,0.255936981,0.251309467,0.717080232,0.670007922,0.254038728,0.578672038,0.535843674,0.714526805,0.432449279
5986,0.115073711,1,1,1,1,1,1,1,1,1,0.369985303,0.115073711,0.240277718,0.384634906,1,1,1,1,1,1,1,1,0.44159464,0.384634906,0.165598812,0.205686653,1,1,1,1,1,1,1,1,1,0.205686653,0.5922433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.067435116,0.547895019,0.726381543,0.514346654,0.296472759,0.952454708,0.55214421,0.722695591,0.567348059,0.518552599,0.327946772,0.482574203,0.126626952,0.183871126,0.300310286,0.332287792,0.155946392,0.112140432,0.238068041,0.103596454,0.132027434,0.123712737,0.152834206,0.205568451,0.113584904,0.058384867,0.351629479,0.134302229,0.188055093,0.059112192,0.287283126,0.569778289,0.467603358,0.433355034,0.47968655,0.38619496,0.249786073,0.259622615,0.651281125,0.637743403,0.248546929,0.568446968,0.52016906,0.629289855,0.400631372
5987,0.115073711,1,1,1,1,1,1,1,1,1,0.367555986,0.115073711,0.26525841,0.38461322,1,1,1,1,1,1,1,1,0.422567368,0.38461322,0.168674231,0.20565004,1,1,1,1,1,1,1,1,1,0.20565004,0.591787892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.037071556,0.57945875,0.695595183,0.52795549,0.296614849,0.937308147,0.568594338,0.697712453,0.542208333,0.579953695,0.299057685,0.514689467,0.143104002,0.212711949,0.38825363,0.274298577,0.17180686,0.136788391,0.19762835,0.118865858,0.162995578,0.152600794,0.164512129,0.217622252,0.103358433,0.049161799,0.3672462,0.236931914,0.213874289,0.075236616,0.334357463,0.653095127,0.49552178,0.494438849,0.455011782,0.35550041,0.276842368,0.262748785,0.579191197,0.613216613,0.233267527,0.588670841,0.496538592,0.484188203,0.38466424
5988,0.115043302,1,1,1,1,1,1,1,1,1,0.371620048,0.115043302,0.272921897,0.384585623,1,1,1,1,1,1,1,1,0.402825004,0.384585623,0.160635514,0.205614724,1,1,1,1,1,1,1,1,1,0.205614724,0.575355306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.044247299,0.535842422,0.616516982,0.520175485,0.2833202,0.922439323,0.603280057,0.659658285,0.519237934,0.633827772,0.272156571,0.545361997,0.152423993,0.20494015,0.433508405,0.253245065,0.191127178,0.146545832,0.162245713,0.1171893,0.173838368,0.182378229,0.140909138,0.224904293,0.093855491,0.051987039,0.366269812,0.279771975,0.260848477,0.095441603,0.356466241,0.732711678,0.531856072,0.549360728,0.450960273,0.334128334,0.298078246,0.262965184,0.512717718,0.568449863,0.229559429,0.59401286,0.459886966,0.432606339,0.415519007
5989,0.115067818,1,1,1,1,1,1,1,1,1,0.371771522,0.115067818,0.267633752,0.384622814,1,1,1,1,1,1,1,1,0.399087212,0.384622814,0.146734701,0.20557811,1,1,1,1,1,1,1,1,1,0.20557811,0.552628379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.062589712,0.471777541,0.566076562,0.49648633,0.277814466,0.918912305,0.587000024,0.662194885,0.502448991,0.56634828,0.331181428,0.53917447,0.149129736,0.183966469,0.427414637,0.249772915,0.172038079,0.142463296,0.129912006,0.136348035,0.163604213,0.155888759,0.137622446,0.232069051,0.09231348,0.057205004,0.361091622,0.306731305,0.312785975,0.13377734,0.381375523,0.769175586,0.489752069,0.593811484,0.458169905,0.319976107,0.305868036,0.271519165,0.468713271,0.539972934,0.229436667,0.589926444,0.458076895,0.418208707,0.423428731
5990,0.115024415,1,1,1,1,1,1,1,1,1,0.376807241,0.115024415,0.250259742,0.384628313,1,1,1,1,1,1,1,1,0.384665965,0.384628313,0.130002141,0.205541802,1,1,1,1,1,1,1,1,1,0.205541802,0.506211473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.041636094,0.397922433,0.47305593,0.463692597,0.273144303,0.924567087,0.502738907,0.610370515,0.485161601,0.537660955,0.363149503,0.498884732,0.136999719,0.178839418,0.374964846,0.243134268,0.137013856,0.138403468,0.095574608,0.124708236,0.160154534,0.201864122,0.125663687,0.239958299,0.09505079,0.063854783,0.370820252,0.334772827,0.345547076,0.159946094,0.394745435,0.768436099,0.457090167,0.602884974,0.468501355,0.317467737,0.326298421,0.268965085,0.446971421,0.505397352,0.230960489,0.576508281,0.429003548,0.42359812,0.448058524
5991,0.115024415,1,1,1,1,1,1,1,1,1,0.380010304,0.115024415,0.195357069,0.384628313,1,1,1,1,1,1,1,1,0.377117709,0.384628313,0.104902653,0.205505188,1,1,1,1,1,1,1,1,1,0.205505188,0.444533311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.035102431,0.343134636,0.322706365,0.419056597,0.261453299,0.927513254,0.393240664,0.542571755,0.447155281,0.56642378,0.33420669,0.462928367,0.104113777,0.13282433,0.278856096,0.188025594,0.191896082,0.119654074,0.062872145,0.081547126,0.124611265,0.123533407,0.143377713,0.252203866,0.100837717,0.073898254,0.385146363,0.350638984,0.324916966,0.176078258,0.394063197,0.776456424,0.427130009,0.578027594,0.476519754,0.347283883,0.319080434,0.259636725,0.445364742,0.489864267,0.220949476,0.539298768,0.433988225,0.452492589,0.407042093
5992,0.114981011,1,1,1,1,1,1,1,1,1,0.374648078,0.114981011,0.139556976,0.384627612,1,1,1,1,1,1,1,1,0.370208558,0.384627612,0.085666164,0.205468575,1,1,1,1,1,1,1,1,1,0.205468575,0.387163592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.047191173,0.276497197,0.207436144,0.339957981,0.240964612,0.9035289,0.341038212,0.444829869,0.424017724,0.508551311,0.21848609,0.389316694,0.060630489,0.110546135,0.184107558,0.146323865,0.143262556,0.133158301,0.056379861,0.100305063,0.081597345,0.155498728,0.12442144,0.259702917,0.117994794,0.088690045,0.38061769,0.380182476,0.293090023,0.178503712,0.384040721,0.751081277,0.46529704,0.532807555,0.482373326,0.355024867,0.272539871,0.273532857,0.503680401,0.469808198,0.211318075,0.4967226,0.43620079,0.535389944,0.368467933
