t,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
8568,306.7474389369633,0.0,8.578113511555838e-14,1.1017726338478373e-13,4.2934321353763605e-14,9.66429165421941e-14,4.905539167220719e-14,4.493647541666051e-14,2439.9999999999823,17770.208000000013,909.0397212864001,61.30025835407999,0.0,1981.6521199999834,0.0,6.416542242202415e-14,7.579170815001059e-14,2.938172875802943e-14,3.8253914753115166e-14,4.4142826128621856e-14,2546.7750000000538,1578.5250000000144,1604.1438530775008,459.247673841752,0.0,1503.0704881083138,0.0,9.423803421315865e-14,7.945711004286916e-14,9.72411839160267e-14,5.554136050093678e-14,5.078661323919799e-14,4.492167626998018e-14,33632.287999999746,2228.0000000000828,59.04580584149,0.0,4.657378490276909e-13,9.287627735523266e-14,4.3288303978859437e-14,3.834365372601104e-13,4.167223662518057e-13,1.6388937767506693e-12,9.229983037196839e-14,4.314611489414681e-14,3.4849444041192284e-13,7.995181125465078e-13,3.4369760632283836e-13,7.98193365213303e-14,3.8811334951143995e-14,4.3611222926275717e-13,6.634391639923005e-13,11825.013102015222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21889.047366375285,8539.712103832007,71302.93208692501,4381.955807236461,1.1307789494057858e-12,17514.611889099546,6.490761395631181e-13,1.887495304302749e-12,862.205903296002,8.660089393888066e-12,1.5547458129783786e-12,4.560548420564806e-13,13230.71158114345,42936.212876605,6795.506556845996,3710.351589728994,6397.3564716800065,46348.451273319995,3.4688815731834558e-12,2052.0315931059913,732.6444404510011,4.953336935747045e-13
8569,539.6605449370401,0.0,5.747592999936195e-12,6.729682632694157e-12,3.221500015301175e-12,6.359131131867843e-12,3.084477950648074e-12,3.517947081447485e-12,1.210357472995827e-10,17770.207999999922,919.3400358731963,61.30025835407999,0.0,4729.479999999991,0.0,5.237354194581629e-12,6.1898095717128004e-12,2.0144984005885392e-12,3.08080459520204e-12,3.60267613975307e-12,3395.699999999988,2.931438151825673e-10,1499.8947126520038,459.247673841752,0.0,1503.0704881083127,0.0,6.013245123575223e-12,5.600866298082203e-12,6.437902890031724e-12,4.1207300960572565e-12,3.1970551112332255e-12,3.3830505143423038e-12,33632.28799999983,2228.0000000000323,59.04580584149,0.0,1.3658724381294983e-10,6.592785428067976e-12,3.3595098132666013e-12,7.149990391237717e-11,2.7672406178894502e-11,1.2570107496309448e-10,6.687860323833336e-12,3.419768608983152e-12,9.109218417490813e-11,2.690747969615601e-11,1.3136407857475405e-10,6.722776668540481e-12,3.352572176997297e-12,7.652942290059082e-11,3.4130537810848994e-11,3.1104001343182965e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.202360013126934e-11,1.4545921232832462e-10,9241.441307473524,14769.319131790218,3.203596239039597e-11,23739.70846821893,17037.1923798537,5.269434014304937e-12,814.1217809039986,13446.77682403199,6314.916734762991,14895.216356019997,12292.658506687998,4.8376207356258095e-11,1.9564279006282113e-11,7.940172389518624e-11,6143.880343039994,33533.887315291795,3.7437886434226604e-11,5682.864161842836,4.1162377326491353e-10,2.275399178060513e-11
8570,772.5736509368501,0.0,6.090774692178136e-12,7.1862834605187e-12,3.3152622685041465e-12,6.782107651405413e-12,3.1905419328450772e-12,3.667586880457707e-12,1.2530624666097609e-10,17770.2080000001,924.904204753202,61.30025835407999,0.0,4729.479999999995,0.0,5.3599429803499085e-12,6.356424398893453e-12,2.033108226829791e-12,3.1456073062457343e-12,3.681138207595146e-12,3395.7000000000116,2.972031392867814e-10,1413.9943379870072,459.247673841752,0.0,1503.0704881082734,0.0,6.33414469279174e-12,5.887707022311731e-12,6.8236004746660416e-12,4.267359449882591e-12,3.3036764369614572e-12,3.500312404070667e-12,33632.287999999986,2228.0000000000664,59.04580584149,0.0,1.6867753418359728e-10,6.967923766334371e-12,3.467643275293324e-12,3.224513257438743e-11,3.015205140823452e-11,1.5239388163567841e-10,7.117377837862028e-12,3.5497017461694856e-12,4.25368409919173e-11,2.923789174354991e-11,1.3365504466617483e-10,7.000257074539417e-12,3.4133472440995517e-12,3.60625797780927e-11,3.624187931251777e-11,2.2119594088937227e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.216211137962514e-11,1.5020275589532675e-10,9122.280408727223,13640.507928030362,3.09265943983249e-11,22753.359550373218,17227.90672675981,5.522382280674015e-12,770.8595131279574,12381.54610020002,5650.942919015054,20074.244375787002,11977.490689649996,4.4024869728061666e-11,2.244824197431783e-11,7.183055387083484e-11,5624.1814742400065,32550.806255717383,3.4322775374742884e-11,5180.28100261637,3.8395719057360083e-10,1.9812584608527876e-11
8571,1005.4867569368837,0.0,6.465250417803384e-12,7.684803265925998e-12,3.4108833058122355e-12,7.249487653037582e-12,3.2850046729376906e-12,3.814960430406608e-12,1.253559252131056e-10,17770.207999999973,938.6065280712037,61.30025835407999,0.0,4729.479999999995,0.0,5.542965980963683e-12,6.601162667044543e-12,2.0584965494009465e-12,3.2256064540012814e-12,3.7891126556695675e-12,3395.6999999999794,2.972005817319034e-10,1323.719895926503,459.247673841752,0.0,1503.0704881083388,0.0,6.679285689859509e-12,6.190606733557824e-12,7.237799098642312e-12,4.41610253996766e-12,3.4011378294340735e-12,3.61591035118497e-12,33632.28800000004,2227.9999999999486,59.04580584149,0.0,1.9475323136546733e-10,7.360131364569341e-12,3.440346473686605e-12,2.1977319958647453e-11,3.098674365977648e-11,1.4636347042535625e-10,7.558179424716473e-12,3.542241784921198e-12,1.898682732565028e-11,2.988456823729179e-11,1.34493607848469e-10,7.349300355291125e-12,3.369334412176697e-12,1.713932793583123e-11,3.6630352393805726e-11,1.5247732455841433e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.206509174824189e-11,1.5396507130195232e-10,8918.078030605682,11554.762438918979,2.978465049478746e-11,22089.547808008043,17308.469024489572,5.485199102435386e-12,681.5650275200048,11424.473587152008,5034.860881450985,23837.468099780985,13333.085908615994,4.0016838671247204e-11,2.544128181610301e-11,5.839979438790318e-11,5193.819329999996,31384.594029225947,3.030094063698673e-11,4895.916498349271,3.1614650437289797e-10,1.63749843731403e-11
8572,1238.3998629370153,0.0,6.9762214645955764e-12,8.368403717019151e-12,3.5309330294609785e-12,7.896408317219339e-12,3.4238278166042524e-12,4.018063706947198e-12,1.252465136624785e-10,17770.208,951.0670800047895,61.30025835407999,0.0,4729.479999999995,0.0,5.8600779010036595e-12,7.028832471250781e-12,2.099794257234873e-12,3.36713481154457e-12,3.97989304169802e-12,3395.700000000006,2.9743626874164724e-10,1256.8114242044987,459.247673841752,0.0,1858.6732467254906,0.0,7.096110593258424e-12,6.5560412922668075e-12,7.745930852432902e-12,4.587539589403303e-12,3.523014760372055e-12,3.7516943700246555e-12,33632.28799999994,2227.9999999997713,59.04580584149,0.0,2.2844498414115203e-10,7.836312009639773e-12,3.700185777640415e-12,1.6000573860356915e-11,3.156471214400916e-11,1.6429303522354203e-10,8.186477922697197e-12,3.848229544668431e-12,1.5359985402444865e-11,3.0470005905274924e-11,1.4629738946564368e-10,7.959981177872863e-12,3.645731820701016e-12,1.7263020355896112e-11,3.728210927205967e-11,1.4949554928437163e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1836842834252236e-11,1.5965448151418142e-10,8895.638045178224,10043.996515235185,2.8661831293239306e-11,22089.9173248394,17174.494449667556,5.440944041088438e-12,734.7377442319935,10902.108016823995,4332.024446673989,24818.203011014004,15862.265433770008,3.699863542380024e-11,2.954194058991604e-11,5.439291717597583e-11,4929.524662080008,30342.49075966516,2.712706133452912e-11,4706.226784700211,2.7563823276166507e-10,1.4249418436753967e-11
8573,1471.3129689370317,0.0,8.071633386113384e-12,1.0012890078089138e-11,3.796216820515886e-12,9.359114535608747e-12,3.729513067288716e-12,4.455198739831072e-12,1.2804663194024965e-10,17770.20799999979,953.6202960695936,61.30025835407999,0.0,4729.479999999998,0.0,6.534831482739068e-12,8.026518128104915e-12,2.1804828659597932e-12,3.6789651156823985e-12,4.404397362049506e-12,3395.7000000003395,3.002040273147725e-10,1195.823202283154,459.247673841752,0.0,2781.9000917253766,0.0,7.987768255629045e-12,7.2345716553504244e-12,8.709214317106861e-12,4.899103537962934e-12,3.78556550778814e-12,4.056935930064727e-12,33632.287999998654,2228.000000003241,59.04580584149,0.0,4.166265997243812e-10,9.21764322123206e-12,4.09668321175738e-12,9.957320206238949e-11,3.320643271431778e-11,2.7739808859222655e-10,1.0071949449845555e-11,4.361447459788427e-12,9.391192362020807e-11,3.22004972442065e-11,2.911020533479041e-10,9.755158725841249e-12,4.112219612956781e-12,9.076176092406814e-11,3.904253049473604e-11,8.519082776751842e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2845283092248734e-11,1.6678591071343475e-10,8834.911012489625,8163.44284313081,2.8764704157879195e-11,22332.17368868031,17122.055927462232,5.526204680688539e-12,638.1281252399524,10896.696687384123,3978.214684537134,23400.59434214611,17292.948789875816,3.872732368087677e-11,3.247078018136506e-11,5.249702075938635e-11,4298.876946079992,29358.093573924274,2.6838904283185653e-11,4524.857888870749,2.430724180117152e-10,1.3568855592887691e-11
8574,1704.226074936771,0.0,8.901815714761349e-12,1.1251236655498991e-11,3.953532780022251e-12,1.0457384555188267e-11,3.920161697560526e-12,4.743634897955277e-12,1.2875770193415447e-10,17770.20800000001,944.1737863607929,61.30025835407999,0.0,4729.479999999998,0.0,7.045944631838346e-12,8.74229605532925e-12,2.233218610158694e-12,3.869581527586838e-12,4.6808062252428635e-12,3395.699999999981,3.000485416111166e-10,1136.1490837440224,459.247673841752,0.0,3705.126936725606,0.0,8.529381342056097e-12,7.690094479467578e-12,9.36377581149735e-12,5.089334826132268e-12,3.914689791570995e-12,4.209861308205711e-12,33632.28800000022,2228.0000000002897,59.04580584149,0.0,4.210078142673101e-10,9.83529013351004e-12,4.055788597708567e-12,13405.310277085893,3.3483326626498516e-11,2.8134970633517264e-10,1.1114518826499883e-11,4.419901541897243e-12,4.0027623505348995e-9,3.2502337616518406e-11,2.9639698738428483e-10,1.0730216098836191e-11,4.1378498469090644e-12,569.6565752233153,3.9190796100370835e-11,5.954669102844757e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.244048666716184e-11,1.7091718435990018e-10,8782.940054574436,5573.391997059437,2.795379379503507e-11,23794.42047802398,17185.73755226654,5.052253273602317e-12,595.8664064240071,10729.388597519974,3643.30293294702,21747.799902766015,18125.968091304025,3.9719354886302754e-11,3.1378010882066884e-11,5.0702252012671914e-11,4103.688486719981,28253.125499693262,2.5117754020844915e-11,4234.071289245796,2.3252707850373343e-10,1.1634940622738237e-11
8575,1937.139180936401,0.0,9.782800287768855e-12,1.2592395839786365e-11,4.103903620033116e-12,1.1630160685907512e-11,4.090734499822471e-12,5.021946303091877e-12,1.2863351091119636e-10,17770.208000000086,914.7696874043994,61.30025835407999,39.186922311599396,4729.479999999998,0.0,7.579924335004424e-12,9.485583454519895e-12,2.282076716644649e-12,4.044493410976083e-12,4.9505258631907725e-12,3395.7000000000053,3.0013849883236694e-10,1094.6117918925029,459.247673841752,47.67844243679742,4628.353781725785,0.0,8.99769828071032e-12,8.084785745798452e-12,9.931295678644964e-12,5.238817440317241e-12,3.993157409863759e-12,4.3232542024173285e-12,33632.28800000001,2227.999999999977,59.04580584149,136.6883219996,4.228099820907139e-10,1.0267757801964145e-11,4.353722209431046e-12,19227.85316408903,3.3571302555215785e-11,2.832211701825372e-10,1.2090693396324413e-11,4.844973537019206e-12,2.0101504603940706e-9,3.2618596960907674e-11,2.988930473812044e-10,1.1620751413763565e-11,4.517735083245512e-12,1506.612549741995,3.9196142003303113e-11,5.013364497998952e-12,9.250292870584895e-14,12995.027964014398,2.0364961481558903e-12,0.0,0.0,8.113721542650028e-13,4.000476132839246e-12,3.6282039174129676e-14,5.230953163628676e-13,3.078331253794129e-12,3.8297393267226434e-12,0.0,3.4332005993168986e-13,2.088767222153879e-12,2.655485086129265e-13,2201.8805018768912,1.0376616480911464e-12,9.049708139771871e-13,6.012451389126055e-13,5.869803391818855e-13,3.396670805550561e-12,5.332706280950054e-13,5.1370389750414075e-11,1.7153525512438448e-10,8821.823657221155,3579.747516863967,2.734821852883355e-11,25122.02308426116,17315.284557075436,5.210809772358317e-12,578.2252850239287,10347.612080016004,3485.4101639620167,19941.09257982801,17548.249870699994,4.0576141797145735e-11,2.8943231046537685e-11,5.1175767092230965e-11,3997.957322879991,27355.94731082987,2.364744199274735e-11,3965.477018904733,2.1596609832187602e-10,1.1428986888844949e-11
8576,2170.0522869365504,0.0,1.0743946692296357e-11,1.4109114862123834e-11,4.221075788174871e-12,1.292134980592684e-11,4.2604132995635914e-12,5.287441216442369e-12,1.2886742803197943e-10,17770.208000000013,887.8859940780115,61.30025835407999,615.2715558133912,4729.479999999998,0.0,8.144845749332558e-12,1.0227478499042252e-11,2.325376243203124e-12,4.201651354958057e-12,5.200196936912146e-12,3395.700000000035,2.998420974686096e-10,1067.0405226230207,459.247673841752,443.205258316804,5551.580626726322,0.0,9.296931967618835e-12,8.383214267893169e-12,1.0356902307018686e-11,5.33204726411015e-12,4.010493478904083e-12,4.366894109470273e-12,33632.288000000066,2227.999999999953,59.04580584149,1653.0624937596062,4.221591436645745e-10,1.0256639038502242e-11,4.345773498679061e-12,8.642223952482167e-12,3.33196847780949e-11,2.832101413601086e-10,1.2761440541309344e-11,4.995870357503982e-12,8.282599731903583e-12,3.2438792972444023e-11,2.968804478164604e-10,1.218421168050562e-11,4.625927992927516e-12,7.948524205275655e-12,3.88904270607942e-11,8.53321811374862e-12,5.515082971847848e-12,77491.00873127619,4.29049307132873e-11,4.805252222777783e-12,7.174411828749188e-13,1.2619639216596528e-11,5.89030535846863e-11,4.92240026632794e-12,1.598689260643486e-11,4.445713997178567e-11,5.592991827233761e-11,2.9459539095385544e-11,7.154747946080434e-12,3.095837335764708e-11,8.416052099532392e-12,20668.495486397762,1.8083278681181434e-11,9.448681444136028e-12,8.515706966454056e-12,9.753575083515052e-12,4.572159663052378e-11,7.818171436490693e-12,5.0117727382468886e-11,1.7175962360228487e-10,8707.286497253019,2347.46037412821,2.6547908729917645e-11,24984.751785557608,17114.28902434943,5.303003744862245e-12,444.36936530399134,10129.534194432006,3421.1186731840135,18879.745049235004,16535.976924889994,4.2088723170305806e-11,2.3434256545400685e-11,5.383291604145383e-11,4096.956525919991,26077.360705800453,2.15199924314793e-11,4146.207951350751,2.1939568393028525e-10,1.114096379996311e-11
8577,2402.965392936772,0.0,1.3546663797694343e-11,2.1777421658934363e-11,4.477095007109571e-12,1.7847638353391838e-11,4.67963275914939e-12,5.880099161324594e-12,1.293792323024324e-10,17770.207999999893,572.4533184396045,61.390422905255996,1413.5967533127955,4729.479999999998,0.0,9.39791621120244e-12,1.205151630826672e-11,2.4057420174879433e-12,4.551809052980528e-12,5.722587894028626e-12,3395.6999999999684,3.000809401641925e-10,951.5773004414926,459.41084495705405,787.2759663719761,6474.807471726485,0.0,9.930808660394455e-12,8.93870617950245e-12,1.1165773116563225e-11,5.517131774769542e-12,4.113181907440741e-12,4.5043805052020526e-12,33632.28799999984,2227.999999999961,59.1669994188,3808.1469089832103,4.2327026591158113e-10,1.0781560684616255e-11,4.326673168283695e-12,8.642234936969233e-12,3.3426617507493064e-11,2.860557229288585e-10,1.572245209750959e-11,5.3401516962555874e-12,1.0577056474580238e-11,3.2853972882484345e-11,3.011111258244134e-10,1.4449767480980244e-11,4.85651686706018e-12,9.087967957742688e-12,3.9062136481777406e-11,9.253364112188187e-12,1.874039774043688e-11,104345.50973247185,9.331429949453876e-11,1.96020908813201e-11,3.99954497492255e-12,3.209709694298853e-11,1.1258203002957082e-10,2.0094518350194466e-11,4.760542086986587e-11,9.752204138569796e-11,1.3340581383336874e-10,1.0302221716614229e-10,1.7204368866471172e-11,5.845403235427374e-11,2.0245348659117543e-11,31379.7996400128,3.349517211703183e-11,1.6388859606156688e-11,1.9056924363032198e-11,1.962199317748805e-11,9.431521900282408e-11,1.4827540136995563e-11,3.526902914255402e-11,1.2128534296634317e-10,4903.253405681602,2137.410235652925,2.1007127400929453e-11,15063.971453489727,12698.59662715692,4.8535158871850685e-12,186.50065565601219,6677.26678564799,2456.532099333021,13022.261524404998,10765.828244435994,2.4624420846456364e-11,1.6298011381555605e-11,5.5897758810146664e-11,3735.4434138400197,22883.17770611731,1.9810379619380612e-11,3569.8342277131787,2.2518712306420292e-10,1.0568189188517464e-11
8578,2635.8784989367437,0.0,6.808216804867309e-11,6356.468330292414,5.356744638814188e-12,2.3135254068205936e-9,5.747231713146565e-12,7.702436951875872e-12,1.302033960135101e-10,17770.208000000024,380.0162016384027,61.495036920611994,1405.6397042619783,4729.479999999999,0.0,1.473116567129327e-11,3.175319851533925e-11,2.5861506185376783e-12,5.563478868514355e-12,7.367502013001942e-12,3395.699999999955,3.0096890631294954e-10,857.5628174994993,459.563678360684,748.0783469208084,7398.034316726245,0.0,1.1411702349099307e-11,1.0069365347595771e-11,1.2892299523380327e-11,5.885434963574036e-12,4.374086877031e-12,4.8321842136133864e-12,33632.28799999995,2227.9999999997576,59.29448285326001,4281.597756994648,4.2714976442034337e-10,1.2727309109670766e-11,4.9165302728716154e-12,1683.9483243410482,3.4116416872364306e-11,2.898952060551128e-10,6.340246432063436e-11,8.553183665086097e-12,10481.347325810557,3.38056681941865e-11,3.100094104109311e-10,5.881029118287652e-11,7.080245303165944e-12,3.2143204940198894e-9,3.999246288243098e-11,5.92344026661489e-12,2.673664239175174e-11,106213.25514658008,9.911479333563766e-11,2.1793205431935807e-11,8.51941401147061e-12,3.3843803774696753e-11,1.1052537285002424e-10,2.5804625681819622e-11,3.9242871778964553e-11,1.0393592621380107e-10,1.306333430269614e-10,1.073722164746271e-10,1.8302759218665787e-11,5.650055592810741e-11,1.862560134729986e-11,28125.562378887083,3.243112267545804e-11,1.646283278666793e-11,1.8061222087618526e-11,1.9904479453159406e-11,8.357935718071236e-11,1.4147851683008595e-11,1.4212750739951568e-11,8.941196556131486e-11,1877.1428588439805,482.74285808382206,9.007603072964635e-12,7960.974234683003,7312.418375153813,1.7164584968014851e-12,166.9627207360135,6184.749729864023,2316.872659355981,3719.1573214389987,10051.249518563995,1.5820040504867804e-11,1.1589358737767372e-11,5.271165907323936e-11,3549.515299600004,20812.49307721935,1.8010652481144928e-11,3048.8172043674763,1.8949542883713523e-10,1.00854894143397e-11
8579,2806.181999999998,0.0,5.498249274702997e-11,9367.596536379227,5.272492532472915e-12,1.4264767211889703e-9,5.9256934250560224e-12,7.752624701829758e-12,1.301649410190307e-10,17770.20799999999,406.5692021051991,61.59164416628399,1295.0631821177988,4729.479999999999,0.0,1.6501837238934243e-11,3.268863621757306e-11,2.6580466548041944e-12,5.859123714187388e-12,7.790703608242572e-12,3395.699999999995,3.0107088446784787e-10,793.671720247499,459.72684947598606,695.513843841599,8321.261161726361,0.0,1.2590681009473452e-11,1.1051508000647574e-11,1.4363490885230309e-11,6.1568834454657775e-12,4.524169996549598e-12,5.011751496721763e-12,33632.28799999976,2227.9999999999986,59.415428784625,4347.9503116532105,4.2791143465728005e-10,1.3442934875879738e-11,5.099608623573872e-12,1873.5364843314508,3.421005990413072e-11,2.9019504537986403e-10,6.192584995073985e-11,7.584421634809525e-12,4.406010106168559e-12,3.374783830392617e-11,3.1080281442183315e-10,6.028464208548892e-11,7.049883612338429e-12,9.62222707235758e-12,3.994098282114681e-11,1.123714903355874e-11,3.0436671137848516e-11,104315.98822877185,9.68608374626583e-11,2.113200558941625e-11,1.2281866092082744e-11,3.1805744496279575e-11,1.0375291988265547e-10,2.5784634137821247e-11,2.331624775406542e-11,9.451828866443829e-11,1.013975885061485e-10,9.343864252078253e-11,1.712693144113488e-11,5.487521713538729e-11,1.7467506593643357e-11,24987.31644974833,2.9307851719867474e-11,1.600940280870125e-11,1.546377036309106e-11,1.8636771114682912e-11,8.114788970324418e-11,1.2152331986484515e-11,9.13154280722918e-12,8.946827329389118e-11,1692.4033070041764,1326.656427507276,5.827115809808765e-12,8868.778017947061,7041.418986534874,3.539944674846806e-13,184.5331778639991,6529.476490487999,2654.3898824529992,6500.959463445999,9649.213130056,1.6815338892632568e-11,7.939493963904086e-12,4.883368593037104e-11,3330.208428639999,20047.208213008114,1.6171904631571557e-11,2419.4058759867216,1.5413317817095107e-10,8.939052227310912e-12
8580,2806.1819999999984,0.0,6.8680417887683e-11,9931.981766081835,5.531870193113752e-12,3.589240535420844e-9,6.294495657862144e-12,8.350223326311452e-12,1.3066194780523128e-10,17770.20800000031,409.5545509535969,61.68363843005999,1288.6892984757005,4729.479999999999,0.0,1.933923634841156e-11,4.2162831956237143e-11,2.7441394625105968e-12,6.298325210718515e-12,8.534431497763014e-12,3395.7000000000344,3.0107012712975967e-10,741.8124758710034,459.90826096114,745.4494696824,9244.488006726257,0.0,1.4109962589421284e-11,1.2281751639314247e-11,1.617661012288152e-11,6.455260726337591e-12,4.667482695503924e-12,5.190536382775735e-12,33632.28799999992,2227.9999999999213,59.53471241445,4340.465127812809,4.284162369932191e-10,1.4115663438745219e-11,5.086697099661197e-12,4390.153699162264,3.4256287857580084e-11,2.906572589284277e-10,6.598413145683537e-11,7.77451427604424e-12,7.841645069025198e-12,3.386275629472804e-11,3.1153576389174806e-10,6.466615322423873e-11,7.2687025935667524e-12,2620.012741824921,3.99994817681436e-11,1.1534662181149965e-12,3.11683344300328e-11,101913.4309543366,9.520244374361482e-11,2.034456213958089e-11,1.493694582839099e-11,3.091885883174297e-11,1.0204075245251939e-10,2.427919242020561e-11,2.5084302128013057e-11,9.542838850216607e-11,1.0553807340509606e-10,8.851800078484953e-11,1.6445582246846422e-11,5.6135921412745616e-11,2.007511515472811e-11,25878.505326783554,3.036871710424593e-11,1.8228348851655233e-11,1.6361318906189483e-11,1.9505414359107262e-11,8.50942000978909e-11,1.2961998160595514e-11,6.752577999677469e-12,9.52169506465952e-11,1755.024490992509,3419.932057889634,5.2299151237302766e-12,9450.366273946833,7478.013030979983,2.3096594241508307e-13,196.67738342400799,5905.822383791985,2894.0854353310197,12078.545635134999,7965.069727347993,1.4157313100666773e-11,4.967666248644256e-12,4.0431255595619313e-11,3029.817724079975,19709.109349466984,1.456232738009412e-11,1944.24033474116,1.2468802530765104e-10,7.825544838754058e-12
