Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3
,,,,,,,655,9.93,58.42,22
,,,,,,,656,14.06,82.7,31.15
,,,,,,,657,18.37,108.1,40.71
,,,,,,,658,23.64,139.11,52.39
,,,,,,,659,27.01,158.91,59.84
,,,,,,,660,27.7,163.02,61.39
,,,,,,,661,27.58,162.27,61.11
,,,,,,,662,26.75,157.41,59.28
,,,,,,,663,26.18,154.05,58.01
,,,,,,,664,25.04,147.33,55.48
,,,,,,,665,23.83,140.23,52.81
,,,,,,,666,21.36,125.66,47.32
,,,,,,,667,18.37,108.1,40.71
,,,,,,,668,14.69,86.44,32.55
,,,,,,,669,11.71,68.88,25.94
,,,,,,,670,9.1,53.57,20.17
,,,,,,,671,6.56,38.62,14.55
,,,,,,,672,4.47,26.3,9.9
,,,,,,,673,1.62,9.51,3.58
,,,,,,,674,1.22,7.17,2.7
,,,,,,,675,1.75,10.29,3.88
,,,,,,,676,4,23.55,8.87
,,,,,,,677,8.24,48.5,18.27
,,,,,,,678,13.41,78.92,29.72
,,,,,,,679,16.79,98.8,37.21
,,,,,,,680,19.24,113.23,42.64
,,,,,,,681,20.24,119.08,44.84
,,,,,,,682,21.43,126.1,47.49
,,,,,,,683,25.41,149.49,56.3
,,,,,,,684,27.06,159.24,59.97
,,,,,,,685,27.86,163.92,61.73
,,,,,,,686,27.33,160.8,60.55
,,,,,,,687,27.06,159.24,59.97
,,,,,,,688,25.94,152.61,57.47
,,,,,,,689,24.61,144.81,54.53
,,,,,,,690,21.76,128.04,48.22
,,,,,,,691,18.12,106.6,40.14
,,,,,,,692,13.81,81.26,30.6
,,,,,,,693,10.5,61.76,23.26
,,,,,,,694,7.32,43.05,16.21
,,,,,,,695,4.53,26.67,10.04
,,,,,,,696,2.68,15.75,5.93
,,,,,,,697,2.49,14.67,5.53
,,,,,,,698,1.8,10.6,3.99
,,,,,,,699,1.66,9.78,3.68
,,,,,,,700,2.46,14.47,5.45
,,,,,,,701,4.43,26.09,9.82
,,,,,,,702,7.27,42.8,16.12
,,,,,,,703,10.98,64.61,24.33
,,,,,,,704,15,88.25,33.23
,,,,,,,705,18.95,111.48,41.98
,,,,,,,706,21.02,123.71,46.59
,,,,,,,707,21.68,127.58,48.05
,,,,,,,708,22.62,133.08,50.12
,,,,,,,709,24.07,141.64,53.34
,,,,,,,710,25.15,147.96,55.72
,,,,,,,711,26.32,154.89,58.33
,,,,,,,712,26.98,158.76,59.79
,,,,,,,713,25.67,151.02,56.87
,,,,,,,714,23.24,136.75,51.5
,,,,,,,715,19.29,113.52,42.75
,,,,,,,716,14.93,87.84,33.08
,,,,,,,717,11.4,67.05,25.25
,,,,,,,718,8.83,51.97,19.57
,,,,,,,719,6.2,36.48,13.74
,,,,,,,720,3.95,23.23,8.75
,,,,,,,721,1.69,9.92,3.74
,,,,,,,722,1.24,7.28,2.74
,,,,,,,723,1.74,10.25,3.86
,,,,,,,724,4.05,23.82,8.97
,,,,,,,725,8.71,51.27,19.31
,,,,,,,726,14,82.37,31.02
,,,,,,,727,17.32,101.88,38.37
,,,,,,,728,19.85,116.77,43.97
,,,,,,,729,20.91,123.06,46.34
,,,,,,,730,20.01,117.76,44.35
,,,,,,,731,19.9,117.1,44.1
,,,,,,,732,20.63,121.4,45.72
,,,,,,,733,21.93,129.01,48.58
,,,,,,,734,22.77,133.97,50.45
,,,,,,,735,24.62,144.89,54.56
,,,,,,,736,26.14,153.82,57.93
,,,,,,,737,25.41,149.52,56.31
,,,,,,,738,23.89,140.59,52.94
,,,,,,,739,19.68,115.78,43.6
,,,,,,,740,14.45,85.01,32.02
,,,,,,,741,10.46,61.53,23.17
,,,,,,,742,7.87,46.31,17.44
,,,,,,,743,4.67,27.46,10.34
,,,,,,,744,2.64,15.55,5.85
,,,,,,,745,1.76,10.36,3.9
,,,,,,,746,1.29,7.6,2.86
,,,,,,,747,1.82,10.71,4.03
,,,,,,,748,4.23,24.87,9.36
,,,,,,,749,9.1,53.54,20.16
,,,,,,,750,14.62,86,32.39
,,,,,,,751,18.08,106.38,40.06
,,,,,,,752,20.72,121.92,45.91
,,,,,,,753,21.84,128.48,48.39
,,,,,,,754,20.9,122.96,46.3
,,,,,,,755,20.78,122.27,46.04
,,,,,,,756,21.54,126.76,47.74
,,,,,,,757,22.89,134.7,50.73
,,,,,,,758,23.77,139.88,52.68
,,,,,,,759,25.71,151.28,56.97
,,,,,,,760,27.3,160.61,60.48
,,,,,,,761,26.53,156.12,58.79
,,,,,,,762,24.95,146.79,55.28
,,,,,,,763,20.54,120.89,45.52
,,,,,,,764,15.09,88.76,33.43
,,,,,,,765,10.92,64.24,24.19
,,,,,,,766,8.22,48.35,18.21
,,,,,,,767,4.87,28.67,10.8
,,,,,,,768,2.76,16.23,6.11
,,,,,,,769,1.86,10.95,4.12
,,,,,,,770,1.36,8.03,3.02
,,,,,,,771,1.92,11.31,4.26
,,,,,,,772,4.46,26.27,9.89
,,,,,,,773,9.61,56.55,21.3
,,,,,,,774,15.44,90.85,34.21
,,,,,,,775,19.1,112.37,42.32
,,,,,,,776,21.89,128.79,48.5
,,,,,,,777,23.07,135.72,51.11
,,,,,,,778,22.07,129.89,48.91
,,,,,,,779,21.95,129.16,48.64
,,,,,,,780,22.76,133.9,50.42
,,,,,,,781,24.18,142.29,53.58
,,,,,,,782,25.11,147.76,55.65
,,,,,,,783,27.16,159.8,60.18
,,,,,,,784,28.83,169.65,63.89
,,,,,,,785,28.03,164.91,62.1
,,,,,,,786,26.35,155.06,58.39
,,,,,,,787,21.7,127.7,48.09
,,,,,,,788,15.94,93.77,35.31
,,,,,,,789,11.53,67.86,25.56
,,,,,,,790,8.68,51.08,19.24
,,,,,,,791,5.15,30.28,11.4
,,,,,,,792,2.91,17.15,6.46
,,,,,,,793,2.86,16.85,6.35
,,,,,,,794,2.02,11.89,4.48
,,,,,,,795,1.96,11.51,4.34
,,,,,,,796,2.74,16.15,6.08
,,,,,,,797,5.09,29.95,11.28
,,,,,,,798,8.36,49.18,18.52
,,,,,,,799,12.69,74.67,28.12
,,,,,,,800,17.24,101.41,38.19
,,,,,,,801,21.85,128.57,48.42
,,,,,,,802,24.2,142.38,53.62
,,,,,,,803,24.98,147.01,55.36
,,,,,,,804,26.13,153.73,57.89
,,,,,,,805,27.76,163.36,61.52
,,,,,,,806,28.98,170.5,64.21
,,,,,,,807,30.4,178.88,67.36
,,,,,,,808,31.19,183.51,69.11
,,,,,,,809,29.64,174.38,65.67
,,,,,,,810,26.81,157.73,59.4
,,,,,,,811,22.28,131.07,49.36
,,,,,,,812,17.32,101.91,38.38
,,,,,,,813,13.22,77.76,29.28
,,,,,,,814,10.32,60.7,22.86
,,,,,,,815,7.2,42.38,15.96
,,,,,,,816,4.66,27.41,10.32
,,,,,,,817,2.88,16.96,6.39
,,,,,,,818,3.71,21.82,8.22
,,,,,,,819,1.36,7.99,3.01
,,,,,,,820,2.12,12.48,4.7
,,,,,,,821,3.96,23.31,8.78
,,,,,,,822,6.5,38.25,14.4
,,,,,,,823,9.93,58.42,22
,,,,,,,824,14.06,82.7,31.15
,,,,,,,825,18.37,108.1,40.71
,,,,,,,826,23.64,139.11,52.39
,,,,,,,827,27.01,158.91,59.84
,,,,,,,828,27.7,163.02,61.39
,,,,,,,829,27.58,162.27,61.11
,,,,,,,830,26.75,157.41,59.28
,,,,,,,831,26.18,154.05,58.01
,,,,,,,832,25.04,147.33,55.48
,,,,,,,833,23.83,140.23,52.81
,,,,,,,834,21.36,125.66,47.32
,,,,,,,835,18.37,108.1,40.71
,,,,,,,836,14.69,86.44,32.55
,,,,,,,837,11.71,68.88,25.94
,,,,,,,838,9.1,53.57,20.17
,,,,,,,839,6.56,38.62,14.55
,,,,,,,840,4.47,26.3,9.9
,,,,,,,841,1.62,9.51,3.58
,,,,,,,842,1.22,7.17,2.7
,,,,,,,843,1.75,10.29,3.88
,,,,,,,844,4,23.55,8.87
,,,,,,,845,8.24,48.5,18.27
,,,,,,,846,13.41,78.92,29.72
,,,,,,,847,16.79,98.8,37.21
,,,,,,,848,19.24,113.23,42.64
,,,,,,,849,20.24,119.08,44.84
,,,,,,,850,21.43,126.1,47.49
,,,,,,,851,25.41,149.49,56.3
,,,,,,,852,27.06,159.24,59.97
,,,,,,,853,27.86,163.92,61.73
,,,,,,,854,27.33,160.8,60.55
,,,,,,,855,27.06,159.24,59.97
,,,,,,,856,25.94,152.61,57.47
,,,,,,,857,24.61,144.81,54.53
,,,,,,,858,21.76,128.04,48.22
,,,,,,,859,18.12,106.6,40.14
,,,,,,,860,13.81,81.26,30.6
,,,,,,,861,10.5,61.76,23.26
,,,,,,,862,7.32,43.05,16.21
,,,,,,,863,4.53,26.67,10.04
,,,,,,,864,2.68,15.75,5.93
,,,,,,,865,2.49,14.67,5.53
,,,,,,,866,1.8,10.6,3.99
,,,,,,,867,1.66,9.78,3.68
,,,,,,,868,2.46,14.47,5.45
,,,,,,,869,4.43,26.09,9.82
,,,,,,,870,7.27,42.8,16.12
,,,,,,,871,10.98,64.61,24.33
,,,,,,,872,15,88.25,33.23
,,,,,,,873,18.95,111.48,41.98
,,,,,,,874,21.02,123.71,46.59
,,,,,,,875,21.68,127.58,48.05
,,,,,,,876,22.62,133.08,50.12
,,,,,,,877,24.07,141.64,53.34
,,,,,,,878,25.15,147.96,55.72
,,,,,,,879,26.32,154.89,58.33
,,,,,,,880,26.98,158.76,59.79
,,,,,,,881,25.67,151.02,56.87
,,,,,,,882,23.24,136.75,51.5
,,,,,,,883,19.29,113.52,42.75
,,,,,,,884,14.93,87.84,33.08
,,,,,,,885,11.4,67.05,25.25
,,,,,,,886,8.83,51.97,19.57
,,,,,,,887,6.2,36.48,13.74
,,,,,,,888,3.95,23.23,8.75
,,,,,,,889,1.69,9.92,3.74
,,,,,,,890,1.24,7.28,2.74
,,,,,,,891,1.74,10.25,3.86
,,,,,,,892,4.05,23.82,8.97
,,,,,,,893,8.71,51.27,19.31
,,,,,,,894,14,82.37,31.02
,,,,,,,895,17.32,101.88,38.37
,,,,,,,896,19.85,116.77,43.97
,,,,,,,897,20.91,123.06,46.34
,,,,,,,898,20.01,117.76,44.35
,,,,,,,899,19.9,117.1,44.1
,,,,,,,900,20.63,121.4,45.72
,,,,,,,901,21.93,129.01,48.58
,,,,,,,902,22.77,133.97,50.45
,,,,,,,903,24.62,144.89,54.56
,,,,,,,904,26.14,153.82,57.93
,,,,,,,905,25.41,149.52,56.31
,,,,,,,906,23.89,140.59,52.94
,,,,,,,907,19.68,115.78,43.6
,,,,,,,908,14.45,85.01,32.02
,,,,,,,909,10.46,61.53,23.17
,,,,,,,910,7.87,46.31,17.44
,,,,,,,911,4.67,27.46,10.34
,,,,,,,912,2.64,15.55,5.85
,,,,,,,913,1.76,10.36,3.9
,,,,,,,914,1.29,7.6,2.86
,,,,,,,915,1.82,10.71,4.03
,,,,,,,916,4.23,24.87,9.36
,,,,,,,917,9.1,53.54,20.16
,,,,,,,918,14.62,86,32.39
,,,,,,,919,18.08,106.38,40.06
,,,,,,,920,20.72,121.92,45.91
,,,,,,,921,21.84,128.48,48.39
,,,,,,,922,20.9,122.96,46.3
,,,,,,,923,20.78,122.27,46.04
,,,,,,,924,21.54,126.76,47.74
,,,,,,,925,22.89,134.7,50.73
,,,,,,,926,23.77,139.88,52.68
,,,,,,,927,25.71,151.28,56.97
,,,,,,,928,27.3,160.61,60.48
,,,,,,,929,26.53,156.12,58.79
,,,,,,,930,24.95,146.79,55.28
,,,,,,,931,20.54,120.89,45.52
,,,,,,,932,15.09,88.76,33.43
,,,,,,,933,10.92,64.24,24.19
,,,,,,,934,8.22,48.35,18.21
,,,,,,,935,4.87,28.67,10.8
,,,,,,,936,2.76,16.23,6.11
,,,,,,,937,1.86,10.95,4.12
,,,,,,,938,1.36,8.03,3.02
,,,,,,,939,1.92,11.31,4.26
,,,,,,,940,4.46,26.27,9.89
,,,,,,,941,9.61,56.55,21.3
,,,,,,,942,15.44,90.85,34.21
,,,,,,,943,19.1,112.37,42.32
,,,,,,,944,21.89,128.79,48.5
,,,,,,,945,23.07,135.72,51.11
,,,,,,,946,22.07,129.89,48.91
,,,,,,,947,21.95,129.16,48.64
,,,,,,,948,22.76,133.9,50.42
,,,,,,,949,24.18,142.29,53.58
,,,,,,,950,25.11,147.76,55.65
,,,,,,,951,27.16,159.8,60.18
,,,,,,,952,28.83,169.65,63.89
,,,,,,,953,28.03,164.91,62.1
,,,,,,,954,26.35,155.06,58.39
,,,,,,,955,21.7,127.7,48.09
,,,,,,,956,15.94,93.77,35.31
,,,,,,,957,11.53,67.86,25.56
,,,,,,,958,8.68,51.08,19.24
,,,,,,,959,5.15,30.28,11.4
,,,,,,,960,2.91,17.15,6.46
,,,,,,,961,2.86,16.85,6.35
,,,,,,,962,2.02,11.89,4.48
,,,,,,,963,1.96,11.51,4.34
,,,,,,,964,2.74,16.15,6.08
,,,,,,,965,5.09,29.95,11.28
,,,,,,,966,8.36,49.18,18.52
,,,,,,,967,12.69,74.67,28.12
,,,,,,,968,17.24,101.41,38.19
,,,,,,,969,21.85,128.57,48.42
,,,,,,,970,24.2,142.38,53.62
,,,,,,,971,24.98,147.01,55.36
,,,,,,,972,26.13,153.73,57.89
,,,,,,,973,27.76,163.36,61.52
,,,,,,,974,28.98,170.5,64.21
,,,,,,,975,30.4,178.88,67.36
,,,,,,,976,31.19,183.51,69.11
,,,,,,,977,29.64,174.38,65.67
,,,,,,,978,26.81,157.73,59.4
,,,,,,,979,22.28,131.07,49.36
,,,,,,,980,17.32,101.91,38.38
,,,,,,,981,13.22,77.76,29.28
,,,,,,,982,10.32,60.7,22.86
,,,,,,,983,7.2,42.38,15.96
,,,,,,,984,4.66,27.41,10.32
,,,,,,,985,2.88,16.96,6.39
,,,,,,,986,3.71,21.82,8.22
,,,,,,,987,1.36,7.99,3.01
,,,,,,,988,2.12,12.48,4.7
,,,,,,,989,3.96,23.31,8.78
,,,,,,,990,6.5,38.25,14.4
,,,,,,,991,9.93,58.42,22
,,,,,,,992,14.06,82.7,31.15
,,,,,,,993,18.37,108.1,40.71
,,,,,,,994,23.64,139.11,52.39
,,,,,,,995,27.01,158.91,59.84
,,,,,,,996,27.7,163.02,61.39
,,,,,,,997,27.58,162.27,61.11
,,,,,,,998,26.75,157.41,59.28
,,,,,,,999,26.18,154.05,58.01
,,,,,,,1000,25.04,147.33,55.48
,,,,,,,1001,23.83,140.23,52.81
,,,,,,,1002,21.36,125.66,47.32
,,,,,,,1003,18.37,108.1,40.71
,,,,,,,1004,14.69,86.44,32.55
,,,,,,,1005,11.71,68.88,25.94
,,,,,,,1006,9.1,53.57,20.17
,,,,,,,1007,6.56,38.62,14.55
,,,,,,,1008,4.47,26.3,9.9
,,,,,,,1009,1.62,9.51,3.58
,,,,,,,1010,1.22,7.17,2.7
,,,,,,,1011,1.75,10.29,3.88
,,,,,,,1012,4,23.55,8.87
,,,,,,,1013,8.24,48.5,18.27
,,,,,,,1014,13.41,78.92,29.72
,,,,,,,1015,16.79,98.8,37.21
,,,,,,,1016,19.24,113.23,42.64
,,,,,,,1017,20.24,119.08,44.84
,,,,,,,1018,21.43,126.1,47.49
,,,,,,,1019,25.41,149.49,56.3
,,,,,,,1020,27.06,159.24,59.97
,,,,,,,1021,27.86,163.92,61.73
,,,,,,,1022,27.33,160.8,60.55
,,,,,,,1023,27.06,159.24,59.97
,,,,,,,1024,25.94,152.61,57.47
,,,,,,,1025,24.61,144.81,54.53
,,,,,,,1026,21.76,128.04,48.22
,,,,,,,1027,18.12,106.6,40.14
,,,,,,,1028,13.81,81.26,30.6
,,,,,,,1029,10.5,61.76,23.26
,,,,,,,1030,7.32,43.05,16.21
,,,,,,,1031,4.53,26.67,10.04
,,,,,,,1032,2.68,15.75,5.93
,,,,,,,1033,2.49,14.67,5.53
,,,,,,,1034,1.8,10.6,3.99
,,,,,,,1035,1.66,9.78,3.68
,,,,,,,1036,2.46,14.47,5.45
,,,,,,,1037,4.43,26.09,9.82
,,,,,,,1038,7.27,42.8,16.12
,,,,,,,1039,10.98,64.61,24.33
,,,,,,,1040,15,88.25,33.23
,,,,,,,1041,18.95,111.48,41.98
,,,,,,,1042,21.02,123.71,46.59
,,,,,,,1043,21.68,127.58,48.05
,,,,,,,1044,22.62,133.08,50.12
,,,,,,,1045,24.07,141.64,53.34
,,,,,,,1046,25.15,147.96,55.72
,,,,,,,1047,26.32,154.89,58.33
,,,,,,,1048,26.98,158.76,59.79
,,,,,,,1049,25.67,151.02,56.87
,,,,,,,1050,23.24,136.75,51.5
,,,,,,,1051,19.29,113.52,42.75
,,,,,,,1052,14.93,87.84,33.08
,,,,,,,1053,11.4,67.05,25.25
,,,,,,,1054,8.83,51.97,19.57
,,,,,,,1055,6.2,36.48,13.74
,,,,,,,1056,3.95,23.23,8.75
,,,,,,,1057,1.69,9.92,3.74
,,,,,,,1058,1.24,7.28,2.74
,,,,,,,1059,1.74,10.25,3.86
,,,,,,,1060,4.05,23.82,8.97
,,,,,,,1061,8.71,51.27,19.31
,,,,,,,1062,14,82.37,31.02
,,,,,,,1063,17.32,101.88,38.37
,,,,,,,1064,19.85,116.77,43.97
,,,,,,,1065,20.91,123.06,46.34
,,,,,,,1066,20.01,117.76,44.35
,,,,,,,1067,19.9,117.1,44.1
,,,,,,,1068,20.63,121.4,45.72
,,,,,,,1069,21.93,129.01,48.58
,,,,,,,1070,22.77,133.97,50.45
,,,,,,,1071,24.62,144.89,54.56
,,,,,,,1072,26.14,153.82,57.93
,,,,,,,1073,25.41,149.52,56.31
,,,,,,,1074,23.89,140.59,52.94
,,,,,,,1075,19.68,115.78,43.6
,,,,,,,1076,14.45,85.01,32.02
,,,,,,,1077,10.46,61.53,23.17
,,,,,,,1078,7.87,46.31,17.44
,,,,,,,1079,4.67,27.46,10.34
,,,,,,,1080,2.64,15.55,5.85
,,,,,,,1081,1.76,10.36,3.9
,,,,,,,1082,1.29,7.6,2.86
,,,,,,,1083,1.82,10.71,4.03
,,,,,,,1084,4.23,24.87,9.36
,,,,,,,1085,9.1,53.54,20.16
,,,,,,,1086,14.62,86,32.39
,,,,,,,1087,18.08,106.38,40.06
,,,,,,,1088,20.72,121.92,45.91
,,,,,,,1089,21.84,128.48,48.39
,,,,,,,1090,20.9,122.96,46.3
,,,,,,,1091,20.78,122.27,46.04
,,,,,,,1092,21.54,126.76,47.74
,,,,,,,1093,22.89,134.7,50.73
,,,,,,,1094,23.77,139.88,52.68
,,,,,,,1095,25.71,151.28,56.97
,,,,,,,1096,27.3,160.61,60.48
,,,,,,,1097,26.53,156.12,58.79
,,,,,,,1098,24.95,146.79,55.28
,,,,,,,1099,20.54,120.89,45.52
,,,,,,,1100,15.09,88.76,33.43
,,,,,,,1101,10.92,64.24,24.19
,,,,,,,1102,8.22,48.35,18.21
,,,,,,,1103,4.87,28.67,10.8
,,,,,,,1104,2.76,16.23,6.11
,,,,,,,1105,1.86,10.95,4.12
,,,,,,,1106,1.36,8.03,3.02
,,,,,,,1107,1.92,11.31,4.26
,,,,,,,1108,4.46,26.27,9.89
,,,,,,,1109,9.61,56.55,21.3
,,,,,,,1110,15.44,90.85,34.21
,,,,,,,1111,19.1,112.37,42.32
,,,,,,,1112,21.89,128.79,48.5
,,,,,,,1113,23.07,135.72,51.11
,,,,,,,1114,22.07,129.89,48.91
,,,,,,,1115,21.95,129.16,48.64
,,,,,,,1116,22.76,133.9,50.42
,,,,,,,1117,24.18,142.29,53.58
,,,,,,,1118,25.11,147.76,55.65
,,,,,,,1119,27.16,159.8,60.18
,,,,,,,1120,28.83,169.65,63.89
,,,,,,,1121,28.03,164.91,62.1
,,,,,,,1122,26.35,155.06,58.39
,,,,,,,1123,21.7,127.7,48.09
,,,,,,,1124,15.94,93.77,35.31
,,,,,,,1125,11.53,67.86,25.56
,,,,,,,1126,8.68,51.08,19.24
,,,,,,,1127,5.15,30.28,11.4
,,,,,,,1128,2.91,17.15,6.46
,,,,,,,1129,2.86,16.85,6.35
,,,,,,,1130,2.02,11.89,4.48
,,,,,,,1131,1.96,11.51,4.34
,,,,,,,1132,2.74,16.15,6.08
,,,,,,,1133,5.09,29.95,11.28
,,,,,,,1134,8.36,49.18,18.52
,,,,,,,1135,12.69,74.67,28.12
,,,,,,,1136,17.24,101.41,38.19
,,,,,,,1137,21.85,128.57,48.42
,,,,,,,1138,24.2,142.38,53.62
,,,,,,,1139,24.98,147.01,55.36
,,,,,,,1140,26.13,153.73,57.89
,,,,,,,1141,27.76,163.36,61.52
,,,,,,,1142,28.98,170.5,64.21
,,,,,,,1143,30.4,178.88,67.36
,,,,,,,1144,31.19,183.51,69.11
,,,,,,,1145,29.64,174.38,65.67
,,,,,,,1146,26.81,157.73,59.4
,,,,,,,1147,22.28,131.07,49.36
,,,,,,,1148,17.32,101.91,38.38
,,,,,,,1149,13.22,77.76,29.28
,,,,,,,1150,10.32,60.7,22.86
,,,,,,,1151,7.2,42.38,15.96
,,,,,,,1152,4.66,27.41,10.32
,,,,,,,1153,2.88,16.96,6.39
,,,,,,,1154,3.71,21.82,8.22
,,,,,,,1155,1.36,7.99,3.01
,,,,,,,1156,2.12,12.48,4.7
,,,,,,,1157,3.96,23.31,8.78
,,,,,,,1158,6.5,38.25,14.4
,,,,,,,1159,9.93,58.42,22
,,,,,,,1160,14.06,82.7,31.15
,,,,,,,1161,18.37,108.1,40.71
,,,,,,,1162,23.64,139.11,52.39
,,,,,,,1163,27.01,158.91,59.84
,,,,,,,1164,27.7,163.02,61.39
,,,,,,,1165,27.58,162.27,61.11
,,,,,,,1166,26.75,157.41,59.28
,,,,,,,1167,26.18,154.05,58.01
,,,,,,,1168,25.04,147.33,55.48
,,,,,,,1169,23.83,140.23,52.81
,,,,,,,1170,21.36,125.66,47.32
,,,,,,,1171,18.37,108.1,40.71
,,,,,,,1172,14.69,86.44,32.55
,,,,,,,1173,11.71,68.88,25.94
,,,,,,,1174,9.1,53.57,20.17
,,,,,,,1175,6.56,38.62,14.55
,,,,,,,1176,4.47,26.3,9.9
,,,,,,,1177,1.62,9.51,3.58
,,,,,,,1178,1.22,7.17,2.7
,,,,,,,1179,1.75,10.29,3.88
,,,,,,,1180,4,23.55,8.87
,,,,,,,1181,8.24,48.5,18.27
,,,,,,,1182,13.41,78.92,29.72
,,,,,,,1183,16.79,98.8,37.21
,,,,,,,1184,19.24,113.23,42.64
,,,,,,,1185,20.24,119.08,44.84
,,,,,,,1186,21.43,126.1,47.49
,,,,,,,1187,25.41,149.49,56.3
,,,,,,,1188,27.06,159.24,59.97
,,,,,,,1189,27.86,163.92,61.73
,,,,,,,1190,27.33,160.8,60.55
,,,,,,,1191,27.06,159.24,59.97
,,,,,,,1192,25.94,152.61,57.47
,,,,,,,1193,24.61,144.81,54.53
,,,,,,,1194,21.76,128.04,48.22
,,,,,,,1195,18.12,106.6,40.14
,,,,,,,1196,13.81,81.26,30.6
,,,,,,,1197,10.5,61.76,23.26
,,,,,,,1198,7.32,43.05,16.21
,,,,,,,1199,4.53,26.67,10.04
,,,,,,,1200,2.68,15.75,5.93
,,,,,,,1201,2.49,14.67,5.53
,,,,,,,1202,1.8,10.6,3.99
,,,,,,,1203,1.66,9.78,3.68
,,,,,,,1204,2.46,14.47,5.45
,,,,,,,1205,4.43,26.09,9.82
,,,,,,,1206,7.27,42.8,16.12
,,,,,,,1207,10.98,64.61,24.33
,,,,,,,1208,15,88.25,33.23
,,,,,,,1209,18.95,111.48,41.98
,,,,,,,1210,21.02,123.71,46.59
,,,,,,,1211,21.68,127.58,48.05
,,,,,,,1212,22.62,133.08,50.12
,,,,,,,1213,24.07,141.64,53.34
,,,,,,,1214,25.15,147.96,55.72
,,,,,,,1215,26.32,154.89,58.33
,,,,,,,1216,26.98,158.76,59.79
,,,,,,,1217,25.67,151.02,56.87
,,,,,,,1218,23.24,136.75,51.5
,,,,,,,1219,19.29,113.52,42.75
,,,,,,,1220,14.93,87.84,33.08
,,,,,,,1221,11.4,67.05,25.25
,,,,,,,1222,8.83,51.97,19.57
,,,,,,,1223,6.2,36.48,13.74
,,,,,,,1224,3.95,23.23,8.75
,,,,,,,1225,1.69,9.92,3.74
,,,,,,,1226,1.24,7.28,2.74
,,,,,,,1227,1.74,10.25,3.86
,,,,,,,1228,4.05,23.82,8.97
,,,,,,,1229,8.71,51.27,19.31
,,,,,,,1230,14,82.37,31.02
,,,,,,,1231,17.32,101.88,38.37
,,,,,,,1232,19.85,116.77,43.97
,,,,,,,1233,20.91,123.06,46.34
,,,,,,,1234,20.01,117.76,44.35
,,,,,,,1235,19.9,117.1,44.1
,,,,,,,1236,20.63,121.4,45.72
,,,,,,,1237,21.93,129.01,48.58
,,,,,,,1238,22.77,133.97,50.45
,,,,,,,1239,24.62,144.89,54.56
,,,,,,,1240,26.14,153.82,57.93
,,,,,,,1241,25.41,149.52,56.31
,,,,,,,1242,23.89,140.59,52.94
,,,,,,,1243,19.68,115.78,43.6
,,,,,,,1244,14.45,85.01,32.02
,,,,,,,1245,10.46,61.53,23.17
,,,,,,,1246,7.87,46.31,17.44
,,,,,,,1247,4.67,27.46,10.34
,,,,,,,1248,2.64,15.55,5.85
,,,,,,,1249,1.76,10.36,3.9
,,,,,,,1250,1.29,7.6,2.86
,,,,,,,1251,1.82,10.71,4.03
,,,,,,,1252,4.23,24.87,9.36
,,,,,,,1253,9.1,53.54,20.16
,,,,,,,1254,14.62,86,32.39
,,,,,,,1255,18.08,106.38,40.06
,,,,,,,1256,20.72,121.92,45.91
,,,,,,,1257,21.84,128.48,48.39
,,,,,,,1258,20.9,122.96,46.3
,,,,,,,1259,20.78,122.27,46.04
,,,,,,,1260,21.54,126.76,47.74
,,,,,,,1261,22.89,134.7,50.73
,,,,,,,1262,23.77,139.88,52.68
,,,,,,,1263,25.71,151.28,56.97
,,,,,,,1264,27.3,160.61,60.48
,,,,,,,1265,26.53,156.12,58.79
,,,,,,,1266,24.95,146.79,55.28
,,,,,,,1267,20.54,120.89,45.52
,,,,,,,1268,15.09,88.76,33.43
,,,,,,,1269,10.92,64.24,24.19
,,,,,,,1270,8.22,48.35,18.21
,,,,,,,1271,4.87,28.67,10.8
,,,,,,,1272,2.76,16.23,6.11
,,,,,,,1273,1.86,10.95,4.12
,,,,,,,1274,1.36,8.03,3.02
,,,,,,,1275,1.92,11.31,4.26
,,,,,,,1276,4.46,26.27,9.89
,,,,,,,1277,9.61,56.55,21.3
,,,,,,,1278,15.44,90.85,34.21
,,,,,,,1279,19.1,112.37,42.32
,,,,,,,1280,21.89,128.79,48.5
,,,,,,,1281,23.07,135.72,51.11
,,,,,,,1282,22.07,129.89,48.91
,,,,,,,1283,21.95,129.16,48.64
,,,,,,,1284,22.76,133.9,50.42
,,,,,,,1285,24.18,142.29,53.58
,,,,,,,1286,25.11,147.76,55.65
,,,,,,,1287,27.16,159.8,60.18
,,,,,,,1288,28.83,169.65,63.89
,,,,,,,1289,28.03,164.91,62.1
,,,,,,,1290,26.35,155.06,58.39
,,,,,,,1291,21.7,127.7,48.09
,,,,,,,1292,15.94,93.77,35.31
,,,,,,,1293,11.53,67.86,25.56
,,,,,,,1294,8.68,51.08,19.24
,,,,,,,1295,5.15,30.28,11.4
,,,,,,,1296,2.91,17.15,6.46
,,,,,,,1297,2.86,16.85,6.35
,,,,,,,1298,2.02,11.89,4.48
,,,,,,,1299,1.96,11.51,4.34
,,,,,,,1300,2.74,16.15,6.08
,,,,,,,1301,5.09,29.95,11.28
