Conventional_ethanol_co2_per_mmbtu,Conventional_ethanol_price_per_mmbtu,Bio_ethanol_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,1502,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1503,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1504,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1505,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1506,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1507,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1508,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1509,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1510,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1511,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1512,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1513,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1514,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1515,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1516,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1517,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1518,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1519,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1520,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1521,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1522,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1523,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1524,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1525,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1526,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1527,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1528,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1529,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1530,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1531,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1532,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1533,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1534,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1535,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1536,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1537,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1538,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1539,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1540,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1541,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1542,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1543,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1544,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1545,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1546,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1547,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1548,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1549,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1550,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1551,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1552,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1553,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1554,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1555,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1556,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1557,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1558,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1559,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1560,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1561,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1562,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1563,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1564,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1565,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1566,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1567,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1568,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1569,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1570,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1571,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1572,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1573,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1574,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1575,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1576,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1577,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1578,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1579,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1580,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1581,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1582,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1583,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1584,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1585,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1586,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1587,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1588,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1589,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1590,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1591,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1592,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1593,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1594,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1595,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1596,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1597,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1598,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1599,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1600,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1601,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1602,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1603,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1604,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1605,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1606,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1607,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1608,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1609,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1610,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1611,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1612,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1613,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1614,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1615,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1616,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1617,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1618,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1619,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1620,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1621,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1622,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1623,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1624,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1625,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1626,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1627,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1628,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1629,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1630,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1631,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1632,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1633,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1634,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1635,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1636,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1637,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1638,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1639,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1640,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1641,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1642,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1643,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1644,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1645,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1646,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1647,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1648,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1649,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1650,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1651,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1652,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1653,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1654,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1655,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1656,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1657,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1658,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1659,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1660,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1661,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1662,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1663,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1664,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1665,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1666,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1667,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1668,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1669,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1670,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1671,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1672,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1673,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1674,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1675,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1676,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1677,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1678,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1679,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1680,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1681,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1682,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1683,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1684,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1685,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1686,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1687,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1688,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1689,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1690,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1691,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1692,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1693,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1694,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1695,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1696,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1697,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1698,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1699,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1700,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1701,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1702,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1703,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1704,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1705,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1706,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1707,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1708,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1709,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1710,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1711,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1712,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1713,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1714,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1715,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1716,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1717,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1718,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1719,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1720,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1721,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1722,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1723,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1724,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1725,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1726,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1727,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1728,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1729,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1730,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1731,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1732,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1733,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1734,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1735,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1736,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1737,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1738,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1739,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1740,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1741,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1742,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1743,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1744,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1745,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1746,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1747,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1748,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1749,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1750,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1751,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1752,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1753,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1754,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1755,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1756,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1757,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1758,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1759,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1760,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1761,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1762,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1763,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1764,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1765,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1766,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1767,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1768,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1769,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1770,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1771,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1772,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1773,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1774,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1775,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1776,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1777,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1778,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1779,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1780,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1781,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1782,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1783,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1784,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1785,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1786,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1787,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1788,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1789,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1790,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1791,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1792,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1793,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1794,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1795,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1796,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1797,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1798,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1799,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1800,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1801,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1802,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1803,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1804,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1805,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1806,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1807,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1808,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1809,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1810,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1811,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,1812,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
