Global_conventional_gasoline_price_per_mmbtu,Conventional_gasoline_co2_per_mmbtu,Syn_gasoline_co2_per_mmbtu,Bio_gasoline_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,,916,18195,11896,7059
,,,,917,18195,11896,7059
,,,,918,18195,11896,7059
,,,,919,18195,11896,7059
,,,,920,18195,11896,7059
,,,,921,18195,11896,7059
,,,,922,18195,11896,7059
,,,,923,18195,11896,7059
,,,,924,18195,11896,7059
,,,,925,18195,11896,7059
,,,,926,18195,11896,7059
,,,,927,18195,11896,7059
,,,,928,18195,11896,7059
,,,,929,18195,11896,7059
,,,,930,18195,11896,7059
,,,,931,18195,11896,7059
,,,,932,18195,11896,7059
,,,,933,18195,11896,7059
,,,,934,18195,11896,7059
,,,,935,18195,11896,7059
,,,,936,18195,11896,7059
,,,,937,18195,11896,7059
,,,,938,18195,11896,7059
,,,,939,18195,11896,7059
,,,,940,18195,11896,7059
,,,,941,18195,11896,7059
,,,,942,18195,11896,7059
,,,,943,18195,11896,7059
,,,,944,18195,11896,7059
,,,,945,18195,11896,7059
,,,,946,18195,11896,7059
,,,,947,18195,11896,7059
,,,,948,18195,11896,7059
,,,,949,18195,11896,7059
,,,,950,18195,11896,7059
,,,,951,18195,11896,7059
,,,,952,18195,11896,7059
,,,,953,18195,11896,7059
,,,,954,18195,11896,7059
,,,,955,18195,11896,7059
,,,,956,18195,11896,7059
,,,,957,18195,11896,7059
,,,,958,18195,11896,7059
,,,,959,18195,11896,7059
,,,,960,18195,11896,7059
,,,,961,18195,11896,7059
,,,,962,18195,11896,7059
,,,,963,18195,11896,7059
,,,,964,18195,11896,7059
,,,,965,18195,11896,7059
,,,,966,18195,11896,7059
,,,,967,18195,11896,7059
,,,,968,18195,11896,7059
,,,,969,18195,11896,7059
,,,,970,18195,11896,7059
,,,,971,18195,11896,7059
,,,,972,18195,11896,7059
,,,,973,18195,11896,7059
,,,,974,18195,11896,7059
,,,,975,18195,11896,7059
,,,,976,18195,11896,7059
,,,,977,18195,11896,7059
,,,,978,18195,11896,7059
,,,,979,18195,11896,7059
,,,,980,18195,11896,7059
,,,,981,18195,11896,7059
,,,,982,18195,11896,7059
,,,,983,18195,11896,7059
,,,,984,18195,11896,7059
,,,,985,18195,11896,7059
,,,,986,18195,11896,7059
,,,,987,18195,11896,7059
,,,,988,18195,11896,7059
,,,,989,18195,11896,7059
,,,,990,18195,11896,7059
,,,,991,18195,11896,7059
,,,,992,18195,11896,7059
,,,,993,18195,11896,7059
,,,,994,18195,11896,7059
,,,,995,18195,11896,7059
,,,,996,18195,11896,7059
,,,,997,18195,11896,7059
,,,,998,18195,11896,7059
,,,,999,18195,11896,7059
,,,,1000,18195,11896,7059
,,,,1001,18195,11896,7059
,,,,1002,18195,11896,7059
,,,,1003,18195,11896,7059
,,,,1004,18195,11896,7059
,,,,1005,18195,11896,7059
,,,,1006,18195,11896,7059
,,,,1007,18195,11896,7059
,,,,1008,18195,11896,7059
,,,,1009,18195,11896,7059
,,,,1010,18195,11896,7059
,,,,1011,18195,11896,7059
,,,,1012,18195,11896,7059
,,,,1013,18195,11896,7059
,,,,1014,18195,11896,7059
,,,,1015,18195,11896,7059
,,,,1016,18195,11896,7059
,,,,1017,18195,11896,7059
,,,,1018,18195,11896,7059
,,,,1019,18195,11896,7059
,,,,1020,18195,11896,7059
,,,,1021,18195,11896,7059
,,,,1022,18195,11896,7059
,,,,1023,18195,11896,7059
,,,,1024,18195,11896,7059
,,,,1025,18195,11896,7059
,,,,1026,18195,11896,7059
,,,,1027,18195,11896,7059
,,,,1028,18195,11896,7059
,,,,1029,18195,11896,7059
,,,,1030,18195,11896,7059
,,,,1031,18195,11896,7059
,,,,1032,18195,11896,7059
,,,,1033,18195,11896,7059
,,,,1034,18195,11896,7059
,,,,1035,18195,11896,7059
,,,,1036,18195,11896,7059
,,,,1037,18195,11896,7059
,,,,1038,18195,11896,7059
,,,,1039,18195,11896,7059
,,,,1040,18195,11896,7059
,,,,1041,18195,11896,7059
,,,,1042,18195,11896,7059
,,,,1043,18195,11896,7059
,,,,1044,18195,11896,7059
,,,,1045,18195,11896,7059
,,,,1046,18195,11896,7059
,,,,1047,18195,11896,7059
,,,,1048,18195,11896,7059
,,,,1049,18195,11896,7059
,,,,1050,18195,11896,7059
,,,,1051,18195,11896,7059
,,,,1052,18195,11896,7059
,,,,1053,18195,11896,7059
,,,,1054,18195,11896,7059
,,,,1055,18195,11896,7059
,,,,1056,18195,11896,7059
,,,,1057,18195,11896,7059
,,,,1058,18195,11896,7059
,,,,1059,18195,11896,7059
,,,,1060,18195,11896,7059
,,,,1061,18195,11896,7059
,,,,1062,18195,11896,7059
,,,,1063,18195,11896,7059
,,,,1064,18195,11896,7059
,,,,1065,18195,11896,7059
,,,,1066,18195,11896,7059
,,,,1067,18195,11896,7059
,,,,1068,18195,11896,7059
,,,,1069,18195,11896,7059
,,,,1070,18195,11896,7059
,,,,1071,18195,11896,7059
,,,,1072,18195,11896,7059
,,,,1073,18195,11896,7059
,,,,1074,18195,11896,7059
,,,,1075,18195,11896,7059
,,,,1076,18195,11896,7059
,,,,1077,18195,11896,7059
,,,,1078,18195,11896,7059
,,,,1079,18195,11896,7059
,,,,1080,18195,11896,7059
,,,,1081,18195,11896,7059
,,,,1082,18195,11896,7059
,,,,1083,18195,11896,7059
,,,,1084,18195,11896,7059
,,,,1085,18195,11896,7059
,,,,1086,18195,11896,7059
,,,,1087,18195,11896,7059
,,,,1088,18195,11896,7059
,,,,1089,18195,11896,7059
,,,,1090,18195,11896,7059
,,,,1091,18195,11896,7059
,,,,1092,18195,11896,7059
,,,,1093,18195,11896,7059
,,,,1094,18195,11896,7059
,,,,1095,18195,11896,7059
,,,,1096,18195,11896,7059
,,,,1097,18195,11896,7059
,,,,1098,18195,11896,7059
,,,,1099,18195,11896,7059
,,,,1100,18195,11896,7059
,,,,1101,18195,11896,7059
,,,,1102,18195,11896,7059
,,,,1103,18195,11896,7059
,,,,1104,18195,11896,7059
,,,,1105,18195,11896,7059
,,,,1106,18195,11896,7059
,,,,1107,18195,11896,7059
,,,,1108,18195,11896,7059
,,,,1109,18195,11896,7059
,,,,1110,18195,11896,7059
,,,,1111,18195,11896,7059
,,,,1112,18195,11896,7059
,,,,1113,18195,11896,7059
,,,,1114,18195,11896,7059
,,,,1115,18195,11896,7059
,,,,1116,18195,11896,7059
,,,,1117,18195,11896,7059
,,,,1118,18195,11896,7059
,,,,1119,18195,11896,7059
,,,,1120,18195,11896,7059
,,,,1121,18195,11896,7059
,,,,1122,18195,11896,7059
,,,,1123,18195,11896,7059
,,,,1124,18195,11896,7059
,,,,1125,18195,11896,7059
,,,,1126,18195,11896,7059
,,,,1127,18195,11896,7059
,,,,1128,18195,11896,7059
,,,,1129,18195,11896,7059
,,,,1130,18195,11896,7059
,,,,1131,18195,11896,7059
,,,,1132,18195,11896,7059
,,,,1133,18195,11896,7059
,,,,1134,18195,11896,7059
,,,,1135,18195,11896,7059
,,,,1136,18195,11896,7059
,,,,1137,18195,11896,7059
,,,,1138,18195,11896,7059
,,,,1139,18195,11896,7059
,,,,1140,18195,11896,7059
,,,,1141,18195,11896,7059
,,,,1142,18195,11896,7059
,,,,1143,18195,11896,7059
,,,,1144,18195,11896,7059
,,,,1145,18195,11896,7059
,,,,1146,18195,11896,7059
,,,,1147,18195,11896,7059
,,,,1148,18195,11896,7059
,,,,1149,18195,11896,7059
,,,,1150,18195,11896,7059
,,,,1151,18195,11896,7059
,,,,1152,18195,11896,7059
,,,,1153,18195,11896,7059
,,,,1154,18195,11896,7059
,,,,1155,18195,11896,7059
,,,,1156,18195,11896,7059
,,,,1157,18195,11896,7059
,,,,1158,18195,11896,7059
,,,,1159,18195,11896,7059
,,,,1160,18195,11896,7059
,,,,1161,18195,11896,7059
,,,,1162,18195,11896,7059
,,,,1163,18195,11896,7059
,,,,1164,18195,11896,7059
,,,,1165,18195,11896,7059
,,,,1166,18195,11896,7059
,,,,1167,18195,11896,7059
,,,,1168,18195,11896,7059
,,,,1169,18195,11896,7059
,,,,1170,18195,11896,7059
,,,,1171,18195,11896,7059
,,,,1172,18195,11896,7059
,,,,1173,18195,11896,7059
,,,,1174,18195,11896,7059
,,,,1175,18195,11896,7059
,,,,1176,18195,11896,7059
,,,,1177,18195,11896,7059
,,,,1178,18195,11896,7059
,,,,1179,18195,11896,7059
,,,,1180,18195,11896,7059
,,,,1181,18195,11896,7059
,,,,1182,18195,11896,7059
,,,,1183,18195,11896,7059
,,,,1184,18195,11896,7059
,,,,1185,18195,11896,7059
,,,,1186,18195,11896,7059
,,,,1187,18195,11896,7059
,,,,1188,18195,11896,7059
,,,,1189,18195,11896,7059
,,,,1190,18195,11896,7059
,,,,1191,18195,11896,7059
,,,,1192,18195,11896,7059
,,,,1193,18195,11896,7059
,,,,1194,18195,11896,7059
,,,,1195,18195,11896,7059
,,,,1196,18195,11896,7059
,,,,1197,18195,11896,7059
,,,,1198,18195,11896,7059
,,,,1199,18195,11896,7059
,,,,1200,18195,11896,7059
,,,,1201,18195,11896,7059
,,,,1202,18195,11896,7059
,,,,1203,18195,11896,7059
,,,,1204,18195,11896,7059
,,,,1205,18195,11896,7059
,,,,1206,18195,11896,7059
,,,,1207,18195,11896,7059
,,,,1208,18195,11896,7059
,,,,1209,18195,11896,7059
,,,,1210,18195,11896,7059
,,,,1211,18195,11896,7059
,,,,1212,18195,11896,7059
,,,,1213,18195,11896,7059
,,,,1214,18195,11896,7059
,,,,1215,18195,11896,7059
,,,,1216,18195,11896,7059
,,,,1217,18195,11896,7059
,,,,1218,18195,11896,7059
,,,,1219,18195,11896,7059
,,,,1220,18195,11896,7059
,,,,1221,18195,11896,7059
,,,,1222,18195,11896,7059
,,,,1223,18195,11896,7059
,,,,1224,18195,11896,7059
,,,,1225,18195,11896,7059
,,,,1226,18195,11896,7059
,,,,1227,18195,11896,7059
,,,,1228,18195,11896,7059
,,,,1229,18195,11896,7059
,,,,1230,18195,11896,7059
,,,,1231,18195,11896,7059
,,,,1232,18195,11896,7059
,,,,1233,18195,11896,7059
,,,,1234,18195,11896,7059
,,,,1235,18195,11896,7059
,,,,1236,18195,11896,7059
,,,,1237,18195,11896,7059
,,,,1238,18195,11896,7059
,,,,1239,18195,11896,7059
,,,,1240,18195,11896,7059
,,,,1241,18195,11896,7059
,,,,1242,18195,11896,7059
,,,,1243,18195,11896,7059
,,,,1244,18195,11896,7059
,,,,1245,18195,11896,7059
,,,,1246,18195,11896,7059
,,,,1247,18195,11896,7059
,,,,1248,18195,11896,7059
,,,,1249,18195,11896,7059
,,,,1250,18195,11896,7059
,,,,1251,18195,11896,7059
,,,,1252,18195,11896,7059
,,,,1253,18195,11896,7059
,,,,1254,18195,11896,7059
,,,,1255,18195,11896,7059
,,,,1256,18195,11896,7059
,,,,1257,18195,11896,7059
,,,,1258,18195,11896,7059
,,,,1259,18195,11896,7059
,,,,1260,18195,11896,7059
,,,,1261,18195,11896,7059
,,,,1262,18195,11896,7059
,,,,1263,18195,11896,7059
,,,,1264,18195,11896,7059
,,,,1265,18195,11896,7059
,,,,1266,18195,11896,7059
,,,,1267,18195,11896,7059
,,,,1268,18195,11896,7059
,,,,1269,18195,11896,7059
,,,,1270,18195,11896,7059
,,,,1271,18195,11896,7059
,,,,1272,18195,11896,7059
,,,,1273,18195,11896,7059
,,,,1274,18195,11896,7059
,,,,1275,18195,11896,7059
,,,,1276,18195,11896,7059
,,,,1277,18195,11896,7059
,,,,1278,18195,11896,7059
,,,,1279,18195,11896,7059
,,,,1280,18195,11896,7059
,,,,1281,18195,11896,7059
,,,,1282,18195,11896,7059
,,,,1283,18195,11896,7059
,,,,1284,18195,11896,7059
,,,,1285,18195,11896,7059
,,,,1286,18195,11896,7059
,,,,1287,18195,11896,7059
,,,,1288,18195,11896,7059
,,,,1289,18195,11896,7059
,,,,1290,18195,11896,7059
,,,,1291,18195,11896,7059
,,,,1292,18195,11896,7059
,,,,1293,18195,11896,7059
,,,,1294,18195,11896,7059
,,,,1295,18195,11896,7059
,,,,1296,18195,11896,7059
,,,,1297,18195,11896,7059
,,,,1298,18195,11896,7059
,,,,1299,18195,11896,7059
,,,,1300,18195,11896,7059
,,,,1301,18195,11896,7059
,,,,1302,18195,11896,7059
,,,,1303,18195,11896,7059
,,,,1304,18195,11896,7059
,,,,1305,18195,11896,7059
,,,,1306,18195,11896,7059
,,,,1307,18195,11896,7059
,,,,1308,18195,11896,7059
,,,,1309,18195,11896,7059
,,,,1310,18195,11896,7059
,,,,1311,18195,11896,7059
,,,,1312,18195,11896,7059
,,,,1313,18195,11896,7059
,,,,1314,18195,11896,7059
,,,,1315,18195,11896,7059
,,,,1316,18195,11896,7059
,,,,1317,18195,11896,7059
,,,,1318,18195,11896,7059
,,,,1319,18195,11896,7059
,,,,1320,18195,11896,7059
,,,,1321,18195,11896,7059
,,,,1322,18195,11896,7059
,,,,1323,18195,11896,7059
,,,,1324,18195,11896,7059
,,,,1325,18195,11896,7059
,,,,1326,18195,11896,7059
,,,,1327,18195,11896,7059
,,,,1328,18195,11896,7059
,,,,1329,18195,11896,7059
,,,,1330,18195,11896,7059
,,,,1331,18195,11896,7059
,,,,1332,18195,11896,7059
,,,,1333,18195,11896,7059
,,,,1334,18195,11896,7059
,,,,1335,18195,11896,7059
,,,,1336,18195,11896,7059
,,,,1337,18195,11896,7059
,,,,1338,18195,11896,7059
,,,,1339,18195,11896,7059
,,,,1340,18195,11896,7059
,,,,1341,18195,11896,7059
,,,,1342,18195,11896,7059
,,,,1343,18195,11896,7059
,,,,1344,18195,11896,7059
,,,,1345,18195,11896,7059
,,,,1346,18195,11896,7059
,,,,1347,18195,11896,7059
,,,,1348,18195,11896,7059
,,,,1349,18195,11896,7059
,,,,1350,18195,11896,7059
,,,,1351,18195,11896,7059
,,,,1352,18195,11896,7059
,,,,1353,18195,11896,7059
,,,,1354,18195,11896,7059
,,,,1355,18195,11896,7059
,,,,1356,18195,11896,7059
,,,,1357,18195,11896,7059
,,,,1358,18195,11896,7059
,,,,1359,18195,11896,7059
,,,,1360,18195,11896,7059
,,,,1361,18195,11896,7059
,,,,1362,18195,11896,7059
,,,,1363,18195,11896,7059
,,,,1364,18195,11896,7059
,,,,1365,18195,11896,7059
,,,,1366,18195,11896,7059
,,,,1367,18195,11896,7059
,,,,1368,18195,11896,7059
,,,,1369,18195,11896,7059
,,,,1370,18195,11896,7059
,,,,1371,18195,11896,7059
,,,,1372,18195,11896,7059
,,,,1373,18195,11896,7059
,,,,1374,18195,11896,7059
,,,,1375,18195,11896,7059
,,,,1376,18195,11896,7059
,,,,1377,18195,11896,7059
,,,,1378,18195,11896,7059
,,,,1379,18195,11896,7059
,,,,1380,18195,11896,7059
,,,,1381,18195,11896,7059
,,,,1382,18195,11896,7059
,,,,1383,18195,11896,7059
,,,,1384,18195,11896,7059
,,,,1385,18195,11896,7059
,,,,1386,18195,11896,7059
,,,,1387,18195,11896,7059
,,,,1388,18195,11896,7059
,,,,1389,18195,11896,7059
,,,,1390,18195,11896,7059
,,,,1391,18195,11896,7059
,,,,1392,18195,11896,7059
,,,,1393,18195,11896,7059
,,,,1394,18195,11896,7059
,,,,1395,18195,11896,7059
,,,,1396,18195,11896,7059
,,,,1397,18195,11896,7059
,,,,1398,18195,11896,7059
,,,,1399,18195,11896,7059
,,,,1400,18195,11896,7059
,,,,1401,18195,11896,7059
,,,,1402,18195,11896,7059
,,,,1403,18195,11896,7059
,,,,1404,18195,11896,7059
,,,,1405,18195,11896,7059
,,,,1406,18195,11896,7059
,,,,1407,18195,11896,7059
,,,,1408,18195,11896,7059
,,,,1409,18195,11896,7059
,,,,1410,18195,11896,7059
,,,,1411,18195,11896,7059
,,,,1412,18195,11896,7059
,,,,1413,18195,11896,7059
,,,,1414,18195,11896,7059
,,,,1415,18195,11896,7059
,,,,1416,18195,11896,7059
,,,,1417,18195,11896,7059
,,,,1418,18195,11896,7059
,,,,1419,18195,11896,7059
,,,,1420,18195,11896,7059
,,,,1421,18195,11896,7059
,,,,1422,18195,11896,7059
,,,,1423,18195,11896,7059
,,,,1424,18195,11896,7059
,,,,1425,18195,11896,7059
,,,,1426,18195,11896,7059
,,,,1427,18195,11896,7059
,,,,1428,18195,11896,7059
,,,,1429,18195,11896,7059
,,,,1430,18195,11896,7059
,,,,1431,18195,11896,7059
,,,,1432,18195,11896,7059
,,,,1433,18195,11896,7059
,,,,1434,18195,11896,7059
,,,,1435,18195,11896,7059
,,,,1436,18195,11896,7059
,,,,1437,18195,11896,7059
,,,,1438,18195,11896,7059
,,,,1439,18195,11896,7059
,,,,1440,18195,11896,7059
,,,,1441,18195,11896,7059
,,,,1442,18195,11896,7059
,,,,1443,18195,11896,7059
,,,,1444,18195,11896,7059
,,,,1445,18195,11896,7059
,,,,1446,18195,11896,7059
,,,,1447,18195,11896,7059
,,,,1448,18195,11896,7059
,,,,1449,18195,11896,7059
,,,,1450,18195,11896,7059
,,,,1451,18195,11896,7059
,,,,1452,18195,11896,7059
,,,,1453,18195,11896,7059
,,,,1454,18195,11896,7059
,,,,1455,18195,11896,7059
,,,,1456,18195,11896,7059
,,,,1457,18195,11896,7059
,,,,1458,18195,11896,7059
,,,,1459,18195,11896,7059
,,,,1460,18195,11896,7059
,,,,1461,18195,11896,7059
,,,,1462,18195,11896,7059
,,,,1463,18195,11896,7059
,,,,1464,18195,11896,7059
,,,,1465,18195,11896,7059
,,,,1466,18195,11896,7059
,,,,1467,18195,11896,7059
,,,,1468,18195,11896,7059
,,,,1469,18195,11896,7059
,,,,1470,18195,11896,7059
,,,,1471,18195,11896,7059
,,,,1472,18195,11896,7059
,,,,1473,18195,11896,7059
,,,,1474,18195,11896,7059
,,,,1475,18195,11896,7059
,,,,1476,18195,11896,7059
,,,,1477,18195,11896,7059
,,,,1478,18195,11896,7059
,,,,1479,18195,11896,7059
,,,,1480,18195,11896,7059
,,,,1481,18195,11896,7059
,,,,1482,18195,11896,7059
,,,,1483,18195,11896,7059
,,,,1484,18195,11896,7059
,,,,1485,18195,11896,7059
,,,,1486,18195,11896,7059
,,,,1487,18195,11896,7059
,,,,1488,18195,11896,7059
,,,,1489,18195,11896,7059
,,,,1490,18195,11896,7059
,,,,1491,18195,11896,7059
,,,,1492,18195,11896,7059
,,,,1493,18195,11896,7059
,,,,1494,18195,11896,7059
,,,,1495,18195,11896,7059
,,,,1496,18195,11896,7059
,,,,1497,18195,11896,7059
,,,,1498,18195,11896,7059
,,,,1499,18195,11896,7059
,,,,1500,18195,11896,7059
,,,,1501,18195,11896,7059
,,,,1502,18195,11896,7059
,,,,1503,18195,11896,7059
,,,,1504,18195,11896,7059
,,,,1505,18195,11896,7059
,,,,1506,18195,11896,7059
,,,,1507,18195,11896,7059
,,,,1508,18195,11896,7059
,,,,1509,18195,11896,7059
,,,,1510,18195,11896,7059
,,,,1511,18195,11896,7059
,,,,1512,18195,11896,7059
,,,,1513,18195,11896,7059
,,,,1514,18195,11896,7059
,,,,1515,18195,11896,7059
,,,,1516,18195,11896,7059
,,,,1517,18195,11896,7059
,,,,1518,18195,11896,7059
,,,,1519,18195,11896,7059
,,,,1520,18195,11896,7059
,,,,1521,18195,11896,7059
,,,,1522,18195,11896,7059
,,,,1523,18195,11896,7059
,,,,1524,18195,11896,7059
,,,,1525,18195,11896,7059
,,,,1526,18195,11896,7059
,,,,1527,18195,11896,7059
,,,,1528,18195,11896,7059
,,,,1529,18195,11896,7059
,,,,1530,18195,11896,7059
,,,,1531,18195,11896,7059
,,,,1532,18195,11896,7059
,,,,1533,18195,11896,7059
,,,,1534,18195,11896,7059
,,,,1535,18195,11896,7059
,,,,1536,18195,11896,7059
,,,,1537,18195,11896,7059
,,,,1538,18195,11896,7059
,,,,1539,18195,11896,7059
,,,,1540,18195,11896,7059
,,,,1541,18195,11896,7059
,,,,1542,18195,11896,7059
,,,,1543,18195,11896,7059
,,,,1544,18195,11896,7059
,,,,1545,18195,11896,7059
,,,,1546,18195,11896,7059
,,,,1547,18195,11896,7059
,,,,1548,18195,11896,7059
,,,,1549,18195,11896,7059
,,,,1550,18195,11896,7059
,,,,1551,18195,11896,7059
,,,,1552,18195,11896,7059
,,,,1553,18195,11896,7059
,,,,1554,18195,11896,7059
,,,,1555,18195,11896,7059
,,,,1556,18195,11896,7059
,,,,1557,18195,11896,7059
,,,,1558,18195,11896,7059
,,,,1559,18195,11896,7059
,,,,1560,18195,11896,7059
,,,,1561,18195,11896,7059
,,,,1562,18195,11896,7059
,,,,1563,18195,11896,7059
,,,,1564,18195,11896,7059
,,,,1565,18195,11896,7059
,,,,1566,18195,11896,7059
,,,,1567,18195,11896,7059
,,,,1568,18195,11896,7059
,,,,1569,18195,11896,7059
,,,,1570,18195,11896,7059
,,,,1571,18195,11896,7059
,,,,1572,18195,11896,7059
,,,,1573,18195,11896,7059
,,,,1574,18195,11896,7059
,,,,1575,18195,11896,7059
,,,,1576,18195,11896,7059
,,,,1577,18195,11896,7059
,,,,1578,18195,11896,7059
,,,,1579,18195,11896,7059
,,,,1580,18195,11896,7059
,,,,1581,18195,11896,7059
,,,,1582,18195,11896,7059
,,,,1583,18195,11896,7059
,,,,1584,18195,11896,7059
,,,,1585,18195,11896,7059
,,,,1586,18195,11896,7059
,,,,1587,18195,11896,7059
,,,,1588,18195,11896,7059
,,,,1589,18195,11896,7059
,,,,1590,18195,11896,7059
,,,,1591,18195,11896,7059
,,,,1592,18195,11896,7059
,,,,1593,18195,11896,7059
,,,,1594,18195,11896,7059
,,,,1595,18195,11896,7059
,,,,1596,18195,11896,7059
,,,,1597,18195,11896,7059
,,,,1598,18195,11896,7059
,,,,1599,18195,11896,7059
,,,,1600,18195,11896,7059
,,,,1601,18195,11896,7059
,,,,1602,18195,11896,7059
,,,,1603,18195,11896,7059
,,,,1604,18195,11896,7059
,,,,1605,18195,11896,7059
,,,,1606,18195,11896,7059
,,,,1607,18195,11896,7059
,,,,1608,18195,11896,7059
,,,,1609,18195,11896,7059
,,,,1610,18195,11896,7059
,,,,1611,18195,11896,7059
,,,,1612,18195,11896,7059
,,,,1613,18195,11896,7059
,,,,1614,18195,11896,7059
,,,,1615,18195,11896,7059
,,,,1616,18195,11896,7059
,,,,1617,18195,11896,7059
,,,,1618,18195,11896,7059
,,,,1619,18195,11896,7059
,,,,1620,18195,11896,7059
,,,,1621,18195,11896,7059
,,,,1622,18195,11896,7059
,,,,1623,18195,11896,7059
,,,,1624,18195,11896,7059
,,,,1625,18195,11896,7059
,,,,1626,18195,11896,7059
,,,,1627,18195,11896,7059
,,,,1628,18195,11896,7059
,,,,1629,18195,11896,7059
,,,,1630,18195,11896,7059
,,,,1631,18195,11896,7059
,,,,1632,18195,11896,7059
,,,,1633,18195,11896,7059
,,,,1634,18195,11896,7059
,,,,1635,18195,11896,7059
,,,,1636,18195,11896,7059
,,,,1637,18195,11896,7059
,,,,1638,18195,11896,7059
,,,,1639,18195,11896,7059
,,,,1640,18195,11896,7059
,,,,1641,18195,11896,7059
,,,,1642,18195,11896,7059
,,,,1643,18195,11896,7059
,,,,1644,18195,11896,7059
,,,,1645,18195,11896,7059
,,,,1646,18195,11896,7059
,,,,1647,18195,11896,7059
,,,,1648,18195,11896,7059
,,,,1649,18195,11896,7059
,,,,1650,18195,11896,7059
,,,,1651,18195,11896,7059
,,,,1652,18195,11896,7059
,,,,1653,18195,11896,7059
,,,,1654,18195,11896,7059
,,,,1655,18195,11896,7059
,,,,1656,18195,11896,7059
,,,,1657,18195,11896,7059
,,,,1658,18195,11896,7059
,,,,1659,18195,11896,7059
,,,,1660,18195,11896,7059
,,,,1661,18195,11896,7059
,,,,1662,18195,11896,7059
,,,,1663,18195,11896,7059
,,,,1664,18195,11896,7059
,,,,1665,18195,11896,7059
,,,,1666,18195,11896,7059
,,,,1667,18195,11896,7059
,,,,1668,18195,11896,7059
,,,,1669,18195,11896,7059
,,,,1670,18195,11896,7059
,,,,1671,18195,11896,7059
,,,,1672,18195,11896,7059
,,,,1673,18195,11896,7059
,,,,1674,18195,11896,7059
,,,,1675,18195,11896,7059
,,,,1676,18195,11896,7059
,,,,1677,18195,11896,7059
,,,,1678,18195,11896,7059
,,,,1679,18195,11896,7059
,,,,1680,18195,11896,7059
,,,,1681,18195,11896,7059
,,,,1682,18195,11896,7059
,,,,1683,18195,11896,7059
,,,,1684,18195,11896,7059
,,,,1685,18195,11896,7059
,,,,1686,18195,11896,7059
,,,,1687,18195,11896,7059
,,,,1688,18195,11896,7059
,,,,1689,18195,11896,7059
,,,,1690,18195,11896,7059
,,,,1691,18195,11896,7059
,,,,1692,18195,11896,7059
,,,,1693,18195,11896,7059
,,,,1694,18195,11896,7059
,,,,1695,18195,11896,7059
,,,,1696,18195,11896,7059
,,,,1697,18195,11896,7059
,,,,1698,18195,11896,7059
,,,,1699,18195,11896,7059
,,,,1700,18195,11896,7059
,,,,1701,18195,11896,7059
,,,,1702,18195,11896,7059
,,,,1703,18195,11896,7059
,,,,1704,18195,11896,7059
,,,,1705,18195,11896,7059
,,,,1706,18195,11896,7059
,,,,1707,18195,11896,7059
,,,,1708,18195,11896,7059
,,,,1709,18195,11896,7059
,,,,1710,18195,11896,7059
,,,,1711,18195,11896,7059
,,,,1712,18195,11896,7059
,,,,1713,18195,11896,7059
,,,,1714,18195,11896,7059
,,,,1715,18195,11896,7059
,,,,1716,18195,11896,7059
,,,,1717,18195,11896,7059
,,,,1718,18195,11896,7059
,,,,1719,18195,11896,7059
,,,,1720,18195,11896,7059
,,,,1721,18195,11896,7059
,,,,1722,18195,11896,7059
,,,,1723,18195,11896,7059
,,,,1724,18195,11896,7059
,,,,1725,18195,11896,7059
,,,,1726,18195,11896,7059
,,,,1727,18195,11896,7059
,,,,1728,18195,11896,7059
,,,,1729,18195,11896,7059
,,,,1730,18195,11896,7059
,,,,1731,18195,11896,7059
,,,,1732,18195,11896,7059
,,,,1733,18195,11896,7059
,,,,1734,18195,11896,7059
,,,,1735,18195,11896,7059
,,,,1736,18195,11896,7059
,,,,1737,18195,11896,7059
,,,,1738,18195,11896,7059
,,,,1739,18195,11896,7059
,,,,1740,18195,11896,7059
,,,,1741,18195,11896,7059
,,,,1742,18195,11896,7059
,,,,1743,18195,11896,7059
,,,,1744,18195,11896,7059
,,,,1745,18195,11896,7059
,,,,1746,18195,11896,7059
,,,,1747,18195,11896,7059
,,,,1748,18195,11896,7059
,,,,1749,18195,11896,7059
,,,,1750,18195,11896,7059
,,,,1751,18195,11896,7059
,,,,1752,18195,11896,7059
,,,,1753,18195,11896,7059
,,,,1754,18195,11896,7059
,,,,1755,18195,11896,7059
,,,,1756,18195,11896,7059
,,,,1757,18195,11896,7059
,,,,1758,18195,11896,7059
,,,,1759,18195,11896,7059
,,,,1760,18195,11896,7059
,,,,1761,18195,11896,7059
,,,,1762,18195,11896,7059
,,,,1763,18195,11896,7059
,,,,1764,18195,11896,7059
,,,,1765,18195,11896,7059
,,,,1766,18195,11896,7059
