Voll,Demand_Segment,Segment_Cost_of_Demand_Curtailment_Fraction,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_MW_z1,Load_H2_MW_z2,Load_H2_MW_z3,Load_H2_MW_z4,Load_H2_MW_z5,Load_H2_MW_z6,Load_H2_MW_z7,Load_H2_MW_z8,Load_H2_MW_z9,Load_H2_MW_z10
,,,,,,,7056,672.6088267690001,11677.208167064002,240.12600800496003,183.38937767700003,4684.280227836,229.10741934300003,9332.590988138001,2096.53478815,822.7291503156001,1694.5152413618002
,,,,,,,7057,576.2435248152001,10004.203518628,205.72292797518003,157.11500828276002,4013.1589746600002,196.28298289732,7995.501862788,1796.1622684632002,704.8559679304001,1451.7404416988
,,,,,,,7058,576.2435248152001,10004.203518628,205.72292797518003,157.11500828276002,4013.1589746600002,196.28298289732,7995.501862788,1796.1622684632002,704.8559679304001,1451.7404416988
,,,,,,,7059,576.2435248152001,10004.203518628,205.72292797518003,157.11500828276002,4013.1589746600002,196.28298289732,7995.501862788,1796.1622684632002,704.8559679304001,1451.7404416988
,,,,,,,7060,460.9948197734,8003.36281569,164.57834238802002,125.69200664196,3210.5271793342,157.02638634936,6396.40148708,1436.9298146918002,563.8847741868,1161.3923534378
,,,,,,,7061,345.74611492850005,6002.522112752,123.43375680086001,94.26900496178001,2407.8953844022003,117.76978976202001,4797.301115310001,1077.6973609204001,422.91358083700004,871.0442651768001
,,,,,,,7062,230.49740992608002,4001.6814098140003,82.28917117432,62.84600332098,1605.2635894702,78.51319317468,3198.2007443276,718.4649075428001,281.94238713278,580.6961769158
,,,,,,,7063,57.624352481520006,1000.4203518628001,20.57229279358,15.711500820400001,401.315897466,19.62829827398,799.5501862788,179.61622684632002,70.48559679304,145.17404416988
,,,,,,,7064,57.624352481520006,1000.4203518628001,20.57229279358,15.711500820400001,401.315897466,19.62829827398,799.5501862788,179.61622684632002,70.48559679304,145.17404416988
,,,,,,,7065,57.624352481520006,1000.4203518628001,20.57229279358,15.711500820400001,401.315897466,19.62829827398,799.5501862788,179.61622684632002,70.48559679304,145.17404416988
,,,,,,,7066,172.87305744456003,3001.2610559822006,61.716878380740006,47.134502500580005,1203.9476920042,58.88489486132001,2398.6505584426,538.8486804602001,211.45679033974002,435.52213258840004
,,,,,,,7067,172.87305744456003,3001.2610559822006,61.716878380740006,47.134502500580005,1203.9476920042,58.88489486132001,2398.6505584426,538.8486804602001,211.45679033974002,435.52213258840004
,,,,,,,7068,172.87305744456003,3001.2610559822006,61.716878380740006,47.134502500580005,1203.9476920042,58.88489486132001,2398.6505584426,538.8486804602001,211.45679033974002,435.52213258840004
,,,,,,,7069,172.87305744456003,3001.2610559822006,61.716878380740006,47.134502500580005,1203.9476920042,58.88489486132001,2398.6505584426,538.8486804602001,211.45679033974002,435.52213258840004
,,,,,,,7070,172.87305744456003,3001.2610559822006,61.716878380740006,47.134502500580005,1203.9476920042,58.88489486132001,2398.6505584426,538.8486804602001,211.45679033974002,435.52213258840004
,,,,,,,7071,172.87305744456003,3001.2610559822006,61.716878380740006,47.134502500580005,1203.9476920042,58.88489486132001,2398.6505584426,538.8486804602001,211.45679033974002,435.52213258840004
,,,,,,,7072,57.624352481520006,1000.4203518628001,20.57229279358,15.711500820400001,401.315897466,19.62829827398,799.5501862788,179.61622684632002,70.48559679304,145.17404416988
,,,,,,,7073,57.624352481520006,1000.4203518628001,20.57229279358,15.711500820400001,401.315897466,19.62829827398,799.5501862788,179.61622684632002,70.48559679304,145.17404416988
,,,,,,,7074,57.624352481520006,1000.4203518628001,20.57229279358,15.711500820400001,401.315897466,19.62829827398,799.5501862788,179.61622684632002,70.48559679304,145.17404416988
,,,,,,,7075,57.624352481520006,1000.4203518628001,20.57229279358,15.711500820400001,401.315897466,19.62829827398,799.5501862788,179.61622684632002,70.48559679304,145.17404416988
,,,,,,,7076,230.49740992608002,4001.6814098140003,82.28917117432,62.84600332098,1605.2635894702,78.51319317468,3198.2007443276,718.4649075428001,281.94238713278,580.6961769158
,,,,,,,7077,230.49740992608002,4001.6814098140003,82.28917117432,62.84600332098,1605.2635894702,78.51319317468,3198.2007443276,718.4649075428001,281.94238713278,580.6961769158
,,,,,,,7078,230.49740992608002,4001.6814098140003,82.28917117432,62.84600332098,1605.2635894702,78.51319317468,3198.2007443276,718.4649075428001,281.94238713278,580.6961769158
,,,,,,,7079,230.49740992608002,4001.6814098140003,82.28917117432,62.84600332098,1605.2635894702,78.51319317468,3198.2007443276,718.4649075428001,281.94238713278,580.6961769158
,,,,,,,7080,633.8678775330001,11004.623872066,226.29522076876,172.82650910316,4414.474872126,215.91128121068002,8795.052046704,1975.7784951520002,775.3415648022,1596.9144860262002
,,,,,,,7081,617.4573009836,10719.718727916,220.43653140454003,168.35210250606002,4300.185948652001,210.32142772564,8567.351798808,1924.6264100426001,755.268293439,1555.5710326992003
,,,,,,,7082,617.4573009836,10719.718727916,220.43653140454003,168.35210250606002,4300.185948652001,210.32142772564,8567.351798808,1924.6264100426001,755.268293439,1555.5710326992003
,,,,,,,7083,617.4573009836,10719.718727916,220.43653140454003,168.35210250606002,4300.185948652001,210.32142772564,8567.351798808,1924.6264100426001,755.268293439,1555.5710326992003
,,,,,,,7084,493.9658409444,8575.77497997,176.34922510788002,134.68168202060002,3440.1487589216003,168.25714216475998,6853.881439834,1539.7011277978002,604.2146347512,1244.4568260806002
,,,,,,,7085,370.47438062954006,6431.831235962,132.2619188506,101.01126149576,2580.1115691912,126.19285664326001,5140.41108086,1154.7758459468,453.1609760634,933.342619462
,,,,,,,7086,246.98292039344,4287.887491954,88.17461255394001,67.34084101030001,1720.0743794608002,84.12857108237999,3426.9407195232006,769.8505640958001,302.10731729684,622.2284132372
,,,,,,,7087,61.74573009836,1071.9718727916002,22.04365312864,16.83521026242,430.01859486520004,21.03214278044,856.7351798808002,192.46264100426,75.5268293439,155.55710326992002
,,,,,,,7088,61.74573009836,1071.9718727916002,22.04365312864,16.83521026242,430.01859486520004,21.03214278044,856.7351798808002,192.46264100426,75.5268293439,155.55710326992002
,,,,,,,7089,61.74573009836,1071.9718727916002,22.04365312864,16.83521026242,430.01859486520004,21.03214278044,856.7351798808002,192.46264100426,75.5268293439,155.55710326992002
,,,,,,,7090,185.23719029508,3215.915617981,66.1309594253,50.50563074788,1290.0557845956,63.09642830194,2570.2055396424003,577.3879229734,226.58048799232,466.671309731
,,,,,,,7091,185.23719029508,3215.915617981,66.1309594253,50.50563074788,1290.0557845956,63.09642830194,2570.2055396424003,577.3879229734,226.58048799232,466.671309731
,,,,,,,7092,185.23719029508,3215.915617981,66.1309594253,50.50563074788,1290.0557845956,63.09642830194,2570.2055396424003,577.3879229734,226.58048799232,466.671309731
,,,,,,,7093,185.23719029508,3215.915617981,66.1309594253,50.50563074788,1290.0557845956,63.09642830194,2570.2055396424003,577.3879229734,226.58048799232,466.671309731
,,,,,,,7094,185.23719029508,3215.915617981,66.1309594253,50.50563074788,1290.0557845956,63.09642830194,2570.2055396424003,577.3879229734,226.58048799232,466.671309731
,,,,,,,7095,185.23719029508,3215.915617981,66.1309594253,50.50563074788,1290.0557845956,63.09642830194,2570.2055396424003,577.3879229734,226.58048799232,466.671309731
,,,,,,,7096,61.74573009836,1071.9718727916002,22.04365312864,16.83521026242,430.01859486520004,21.03214278044,856.7351798808002,192.46264100426,75.5268293439,155.55710326992002
,,,,,,,7097,61.74573009836,1071.9718727916002,22.04365312864,16.83521026242,430.01859486520004,21.03214278044,856.7351798808002,192.46264100426,75.5268293439,155.55710326992002
,,,,,,,7098,61.74573009836,1071.9718727916002,22.04365312864,16.83521026242,430.01859486520004,21.03214278044,856.7351798808002,192.46264100426,75.5268293439,155.55710326992002
,,,,,,,7099,61.74573009836,1071.9718727916002,22.04365312864,16.83521026242,430.01859486520004,21.03214278044,856.7351798808002,192.46264100426,75.5268293439,155.55710326992002
,,,,,,,7100,246.98292039344,4287.887491954,88.17461255394001,67.34084101030001,1720.0743794608002,84.12857108237999,3426.9407195232006,769.8505640958001,302.10731729684,622.2284132372
,,,,,,,7101,246.98292039344,4287.887491954,88.17461255394001,67.34084101030001,1720.0743794608002,84.12857108237999,3426.9407195232006,769.8505640958001,302.10731729684,622.2284132372
,,,,,,,7102,246.98292039344,4287.887491954,88.17461255394001,67.34084101030001,1720.0743794608002,84.12857108237999,3426.9407195232006,769.8505640958001,302.10731729684,622.2284132372
,,,,,,,7103,246.98292039344,4287.887491954,88.17461255394001,67.34084101030001,1720.0743794608002,84.12857108237999,3426.9407195232006,769.8505640958001,302.10731729684,622.2284132372
,,,,,,,7104,679.2030310032,11791.69059992,242.48018453318002,185.18731276848,4730.204541942,231.35357050608002,9424.086980264,2117.0890507712,830.795122586,1711.1281358116003
,,,,,,,7105,631.6947871387999,10966.896705798,225.51941259782004,172.2340077832,4399.340720698,215.17107228408,8764.899958166001,1969.0049315574001,772.6834600892,1591.4397823390002
,,,,,,,7106,631.6947871387999,10966.896705798,225.51941259782004,172.2340077832,4399.340720698,215.17107228408,8764.899958166001,1969.0049315574001,772.6834600892,1591.4397823390002
,,,,,,,7107,631.6947871387999,10966.896705798,225.51941259782004,172.2340077832,4399.340720698,215.17107228408,8764.899958166001,1969.0049315574001,772.6834600892,1591.4397823390002
,,,,,,,7108,505.35582978980005,8773.517365426,180.41553007038002,137.78720622656002,3519.472577346,172.13685783514,7011.919968108,1575.2039450884,618.1467679926001,1273.1518258712001
,,,,,,,7109,379.01687240142,6580.138025054,135.31164754294,103.34040466992002,2639.6044332064,129.10264338620001,5258.9399741120005,1181.4029590132,463.6100762898,954.8638694034001
,,,,,,,7110,252.67791493428,4386.758684682,90.20776505488,68.89360311328001,1759.736288673,86.06842893726001,3505.9599836602,787.6019725442,309.07338407506,636.5759129356001
,,,,,,,7111,63.169478713880004,1096.6896705798001,22.55194126372,17.223400778320002,439.9340720698,21.51710724416,876.4899958166,196.90049315574,77.26834600892,159.14397823390001
,,,,,,,7112,63.169478713880004,1096.6896705798001,22.55194126372,17.223400778320002,439.9340720698,21.51710724416,876.4899958166,196.90049315574,77.26834600892,159.14397823390001
,,,,,,,7113,63.169478713880004,1096.6896705798001,22.55194126372,17.223400778320002,439.9340720698,21.51710724416,876.4899958166,196.90049315574,77.26834600892,159.14397823390001
,,,,,,,7114,189.50843618102,3290.0690121332004,67.65582379116,51.67020233496001,1319.8022166032,64.55132169310001,2629.4699878436004,590.7014795066,231.80503806614,477.43193450480004
,,,,,,,7115,189.50843618102,3290.0690121332004,67.65582379116,51.67020233496001,1319.8022166032,64.55132169310001,2629.4699878436004,590.7014795066,231.80503806614,477.43193450480004
,,,,,,,7116,189.50843618102,3290.0690121332004,67.65582379116,51.67020233496001,1319.8022166032,64.55132169310001,2629.4699878436004,590.7014795066,231.80503806614,477.43193450480004
,,,,,,,7117,189.50843618102,3290.0690121332004,67.65582379116,51.67020233496001,1319.8022166032,64.55132169310001,2629.4699878436004,590.7014795066,231.80503806614,477.43193450480004
,,,,,,,7118,189.50843618102,3290.0690121332004,67.65582379116,51.67020233496001,1319.8022166032,64.55132169310001,2629.4699878436004,590.7014795066,231.80503806614,477.43193450480004
,,,,,,,7119,189.50843618102,3290.0690121332004,67.65582379116,51.67020233496001,1319.8022166032,64.55132169310001,2629.4699878436004,590.7014795066,231.80503806614,477.43193450480004
,,,,,,,7120,63.169478713880004,1096.6896705798001,22.55194126372,17.223400778320002,439.9340720698,21.51710724416,876.4899958166,196.90049315574,77.26834600892,159.14397823390001
,,,,,,,7121,63.169478713880004,1096.6896705798001,22.55194126372,17.223400778320002,439.9340720698,21.51710724416,876.4899958166,196.90049315574,77.26834600892,159.14397823390001
,,,,,,,7122,63.169478713880004,1096.6896705798001,22.55194126372,17.223400778320002,439.9340720698,21.51710724416,876.4899958166,196.90049315574,77.26834600892,159.14397823390001
,,,,,,,7123,63.169478713880004,1096.6896705798001,22.55194126372,17.223400778320002,439.9340720698,21.51710724416,876.4899958166,196.90049315574,77.26834600892,159.14397823390001
,,,,,,,7124,252.67791493428,4386.758684682,90.20776505488,68.89360311328001,1759.736288673,86.06842893726001,3505.9599836602,787.6019725442,309.07338407506,636.5759129356001
,,,,,,,7125,252.67791493428,4386.758684682,90.20776505488,68.89360311328001,1759.736288673,86.06842893726001,3505.9599836602,787.6019725442,309.07338407506,636.5759129356001
,,,,,,,7126,252.67791493428,4386.758684682,90.20776505488,68.89360311328001,1759.736288673,86.06842893726001,3505.9599836602,787.6019725442,309.07338407506,636.5759129356001
,,,,,,,7127,252.67791493428,4386.758684682,90.20776505488,68.89360311328001,1759.736288673,86.06842893726001,3505.9599836602,787.6019725442,309.07338407506,636.5759129356001
,,,,,,,7128,694.8642660102,12063.586375984001,248.07135386154002,189.45740856152,4839.274792374,236.68817952824003,9641.389955164,2165.905424595,849.9518063344001,1750.583760376
,,,,,,,7129,637.6895182966001,11070.971646548,227.6595730816,173.86849421568002,4441.090101096001,217.21302790836,8848.07813032,1987.6906249926,780.016162189,1606.5424136212002
,,,,,,,7130,637.6895182966001,11070.971646548,227.6595730816,173.86849421568002,4441.090101096001,217.21302790836,8848.07813032,1987.6906249926,780.016162189,1606.5424136212002
,,,,,,,7131,637.6895182966001,11070.971646548,227.6595730816,173.86849421568002,4441.090101096001,217.21302790836,8848.07813032,1987.6906249926,780.016162189,1606.5424136212002
,,,,,,,7132,510.1516147948,8856.777318026001,182.12765846528,139.09479538042,3552.8720800892,173.77042234244,7078.462504256001,1590.1524997578003,624.0129297512,1285.2339308182002
,,,,,,,7133,382.61371105672,6642.582989504,136.59574384896,104.32109654516002,2664.65405987,130.32781673714,5308.846878192,1192.6143749168,468.00969731340007,963.9254480152
,,,,,,,7134,255.07580735802,4428.388657044001,91.06382923264,69.54739767052,1776.4360400446,86.88521117122,3539.2312529156006,795.0762500758,312.00646483622,642.6169656060001
,,,,,,,7135,63.768951829660004,1107.0971646548,22.76595730816,17.38684943732,444.10901010960004,21.72130278296,884.8078130320001,198.76906249926,78.0016162189,160.65424136212002
,,,,,,,7136,63.768951829660004,1107.0971646548,22.76595730816,17.38684943732,444.10901010960004,21.72130278296,884.8078130320001,198.76906249926,78.0016162189,160.65424136212002
,,,,,,,7137,63.768951829660004,1107.0971646548,22.76595730816,17.38684943732,444.10901010960004,21.72130278296,884.8078130320001,198.76906249926,78.0016162189,160.65424136212002
,,,,,,,7138,191.30685552836,3321.2914939644006,68.29787192448,52.16054827258001,1332.327029935,65.16390838826001,2654.4234394898003,596.3071874584,234.00484861732002,481.9627240076
,,,,,,,7139,191.30685552836,3321.2914939644006,68.29787192448,52.16054827258001,1332.327029935,65.16390838826001,2654.4234394898003,596.3071874584,234.00484861732002,481.9627240076
,,,,,,,7140,191.30685552836,3321.2914939644006,68.29787192448,52.16054827258001,1332.327029935,65.16390838826001,2654.4234394898003,596.3071874584,234.00484861732002,481.9627240076
,,,,,,,7141,191.30685552836,3321.2914939644006,68.29787192448,52.16054827258001,1332.327029935,65.16390838826001,2654.4234394898003,596.3071874584,234.00484861732002,481.9627240076
,,,,,,,7142,191.30685552836,3321.2914939644006,68.29787192448,52.16054827258001,1332.327029935,65.16390838826001,2654.4234394898003,596.3071874584,234.00484861732002,481.9627240076
,,,,,,,7143,191.30685552836,3321.2914939644006,68.29787192448,52.16054827258001,1332.327029935,65.16390838826001,2654.4234394898003,596.3071874584,234.00484861732002,481.9627240076
,,,,,,,7144,63.768951829660004,1107.0971646548,22.76595730816,17.38684943732,444.10901010960004,21.72130278296,884.8078130320001,198.76906249926,78.0016162189,160.65424136212002
,,,,,,,7145,63.768951829660004,1107.0971646548,22.76595730816,17.38684943732,444.10901010960004,21.72130278296,884.8078130320001,198.76906249926,78.0016162189,160.65424136212002
,,,,,,,7146,63.768951829660004,1107.0971646548,22.76595730816,17.38684943732,444.10901010960004,21.72130278296,884.8078130320001,198.76906249926,78.0016162189,160.65424136212002
,,,,,,,7147,63.768951829660004,1107.0971646548,22.76595730816,17.38684943732,444.10901010960004,21.72130278296,884.8078130320001,198.76906249926,78.0016162189,160.65424136212002
,,,,,,,7148,255.07580735802,4428.388657044001,91.06382923264,69.54739767052,1776.4360400446,86.88521117122,3539.2312529156006,795.0762500758,312.00646483622,642.6169656060001
,,,,,,,7149,255.07580735802,4428.388657044001,91.06382923264,69.54739767052,1776.4360400446,86.88521117122,3539.2312529156006,795.0762500758,312.00646483622,642.6169656060001
,,,,,,,7150,255.07580735802,4428.388657044001,91.06382923264,69.54739767052,1776.4360400446,86.88521117122,3539.2312529156006,795.0762500758,312.00646483622,642.6169656060001
,,,,,,,7151,255.07580735802,4428.388657044001,91.06382923264,69.54739767052,1776.4360400446,86.88521117122,3539.2312529156006,795.0762500758,312.00646483622,642.6169656060001
,,,,,,,7152,701.4584702444,12178.068808840002,250.42553038976,191.255343653,4885.199110418,238.93433069132,9732.88594729,2186.4596872162,858.0177782110002,1767.1966548258001
,,,,,,,7153,541.7738213470001,9405.772622114,193.41700510484,147.716711296,3773.1000497762,184.54173815616,7517.22736798,1688.7195319984,662.6929321364,1364.9003115308
,,,,,,,7154,541.7738213470001,9405.772622114,193.41700510484,147.716711296,3773.1000497762,184.54173815616,7517.22736798,1688.7195319984,662.6929321364,1364.9003115308
,,,,,,,7155,541.7738213470001,9405.772622114,193.41700510484,147.716711296,3773.1000497762,184.54173815616,7517.22736798,1688.7195319984,662.6929321364,1364.9003115308
,,,,,,,7156,433.41905707760003,7524.618096116001,154.73360406812,118.1733690368,3018.4800397422005,147.63339054068,6013.781894384,1350.9756254412002,530.1543455516,1091.9202493034002
,,,,,,,7157,325.06429269006,5643.463574056,116.05020307078,88.63002677760001,2263.8600297082003,110.72504288582,4510.336420788,1013.2317192778,397.61575936060007,818.9401866822001
,,,,,,,7158,216.70952846004,3762.3090484518,77.36680203406,59.0866845184,1509.2400196742,73.81669527034,3006.8909467982003,675.4878127206001,265.07717281518,545.9601244548
,,,,,,,7159,54.177382134700004,940.5772622114001,19.341700518360003,14.7716711296,377.31000497762,18.454173807740002,751.722736798,168.87195319984002,66.26929321364001,136.49003115308003
,,,,,,,7160,54.177382134700004,940.5772622114001,19.341700518360003,14.7716711296,377.31000497762,18.454173807740002,751.722736798,168.87195319984002,66.26929321364001,136.49003115308003
,,,,,,,7161,54.177382134700004,940.5772622114001,19.341700518360003,14.7716711296,377.31000497762,18.454173807740002,751.722736798,168.87195319984002,66.26929321364001,136.49003115308003
,,,,,,,7162,162.53214636472,2821.7317862403997,58.02510151570001,44.315013388800004,1131.930015051,55.3625214626,2255.1682100002004,506.61585944200004,198.80787960154004,409.470093538
,,,,,,,7163,162.53214636472,2821.7317862403997,58.02510151570001,44.315013388800004,1131.930015051,55.3625214626,2255.1682100002004,506.61585944200004,198.80787960154004,409.470093538
,,,,,,,7164,162.53214636472,2821.7317862403997,58.02510151570001,44.315013388800004,1131.930015051,55.3625214626,2255.1682100002004,506.61585944200004,198.80787960154004,409.470093538
,,,,,,,7165,162.53214636472,2821.7317862403997,58.02510151570001,44.315013388800004,1131.930015051,55.3625214626,2255.1682100002004,506.61585944200004,198.80787960154004,409.470093538
,,,,,,,7166,162.53214636472,2821.7317862403997,58.02510151570001,44.315013388800004,1131.930015051,55.3625214626,2255.1682100002004,506.61585944200004,198.80787960154004,409.470093538
,,,,,,,7167,162.53214636472,2821.7317862403997,58.02510151570001,44.315013388800004,1131.930015051,55.3625214626,2255.1682100002004,506.61585944200004,198.80787960154004,409.470093538
,,,,,,,7168,54.177382134700004,940.5772622114001,19.341700518360003,14.7716711296,377.31000497762,18.454173807740002,751.722736798,168.87195319984002,66.26929321364001,136.49003115308003
,,,,,,,7169,54.177382134700004,940.5772622114001,19.341700518360003,14.7716711296,377.31000497762,18.454173807740002,751.722736798,168.87195319984002,66.26929321364001,136.49003115308003
,,,,,,,7170,54.177382134700004,940.5772622114001,19.341700518360003,14.7716711296,377.31000497762,18.454173807740002,751.722736798,168.87195319984002,66.26929321364001,136.49003115308003
,,,,,,,7171,54.177382134700004,940.5772622114001,19.341700518360003,14.7716711296,377.31000497762,18.454173807740002,751.722736798,168.87195319984002,66.26929321364001,136.49003115308003
,,,,,,,7172,216.70952846004,3762.3090484518,77.36680203406,59.0866845184,1509.2400196742,73.81669527034,3006.8909467982003,675.4878127206001,265.07717281518,545.9601244548
,,,,,,,7173,216.70952846004,3762.3090484518,77.36680203406,59.0866845184,1509.2400196742,73.81669527034,3006.8909467982003,675.4878127206001,265.07717281518,545.9601244548
,,,,,,,7174,216.70952846004,3762.3090484518,77.36680203406,59.0866845184,1509.2400196742,73.81669527034,3006.8909467982003,675.4878127206001,265.07717281518,545.9601244548
,,,,,,,7175,216.70952846004,3762.3090484518,77.36680203406,59.0866845184,1509.2400196742,73.81669527034,3006.8909467982003,675.4878127206001,265.07717281518,545.9601244548
,,,,,,,7176,595.9512032848,10346.349883144,212.75870562320003,162.48838242559998,4150.410053218,202.9959119639,8268.950104778001,1857.5914852770002,728.9622254288001,1501.3903424476
,,,,,,,7177,459.34626901020005,7974.742207476001,163.98979824612,125.24252284940002,3199.0461002170005,156.46484853890001,6373.527492002,1431.7912492333999,561.8682811192001,1157.2391299238002
,,,,,,,7178,459.34626901020005,7974.742207476001,163.98979824612,125.24252284940002,3199.0461002170005,156.46484853890001,6373.527492002,1431.7912492333999,561.8682811192001,1157.2391299238002
,,,,,,,7179,459.34626901020005,7974.742207476001,163.98979824612,125.24252284940002,3199.0461002170005,156.46484853890001,6373.527492002,1431.7912492333999,561.8682811192001,1157.2391299238002
,,,,,,,7180,367.4770150900201,6379.793767556001,131.19183858902,100.19401827952,2559.2368801736,125.17187883112001,5098.821992814,1145.4329992292,449.49462481660004,925.7913040178001
,,,,,,,7181,275.60776128798,4784.845323698,98.39387893192,75.14551370964001,1919.4276601302,93.87890912334,3824.1164948074,859.0747496188001,337.12096875028004,694.3434781118
,,,,,,,7182,183.73850752532002,3189.8968833842,65.5959193142,50.09700913976,1279.6184400868,62.585939415560006,2549.410996407,572.7164996146,224.74731248706001,462.89565181200004
,,,,,,,7183,45.934626901019996,797.4742207476,16.398979808860002,12.52425228494,319.9046100217,15.64648487358,637.3527492002,143.17912492334,56.18682811192001,115.72391299238001
,,,,,,,7184,45.934626901019996,797.4742207476,16.398979808860002,12.52425228494,319.9046100217,15.64648487358,637.3527492002,143.17912492334,56.18682811192001,115.72391299238001
,,,,,,,7185,45.934626901019996,797.4742207476,16.398979808860002,12.52425228494,319.9046100217,15.64648487358,637.3527492002,143.17912492334,56.18682811192001,115.72391299238001
,,,,,,,7186,137.80388066368002,2392.4226622428,49.19693946596,37.57275685482001,959.7138298682002,46.93945458136,1912.0582472068002,429.53737480940003,168.56048437514002,347.1717389771401
,,,,,,,7187,137.80388066368002,2392.4226622428,49.19693946596,37.57275685482001,959.7138298682002,46.93945458136,1912.0582472068002,429.53737480940003,168.56048437514002,347.1717389771401
,,,,,,,7188,137.80388066368002,2392.4226622428,49.19693946596,37.57275685482001,959.7138298682002,46.93945458136,1912.0582472068002,429.53737480940003,168.56048437514002,347.1717389771401
,,,,,,,7189,137.80388066368002,2392.4226622428,49.19693946596,37.57275685482001,959.7138298682002,46.93945458136,1912.0582472068002,429.53737480940003,168.56048437514002,347.1717389771401
,,,,,,,7190,137.80388066368002,2392.4226622428,49.19693946596,37.57275685482001,959.7138298682002,46.93945458136,1912.0582472068002,429.53737480940003,168.56048437514002,347.1717389771401
,,,,,,,7191,137.80388066368002,2392.4226622428,49.19693946596,37.57275685482001,959.7138298682002,46.93945458136,1912.0582472068002,429.53737480940003,168.56048437514002,347.1717389771401
,,,,,,,7192,45.934626901019996,797.4742207476,16.398979808860002,12.52425228494,319.9046100217,15.64648487358,637.3527492002,143.17912492334,56.18682811192001,115.72391299238001
,,,,,,,7193,45.934626901019996,797.4742207476,16.398979808860002,12.52425228494,319.9046100217,15.64648487358,637.3527492002,143.17912492334,56.18682811192001,115.72391299238001
,,,,,,,7194,45.934626901019996,797.4742207476,16.398979808860002,12.52425228494,319.9046100217,15.64648487358,637.3527492002,143.17912492334,56.18682811192001,115.72391299238001
,,,,,,,7195,45.934626901019996,797.4742207476,16.398979808860002,12.52425228494,319.9046100217,15.64648487358,637.3527492002,143.17912492334,56.18682811192001,115.72391299238001
,,,,,,,7196,183.73850752532002,3189.8968833842,65.5959193142,50.09700913976,1279.6184400868,62.585939415560006,2549.410996407,572.7164996146,224.74731248706001,462.89565181200004
,,,,,,,7197,183.73850752532002,3189.8968833842,65.5959193142,50.09700913976,1279.6184400868,62.585939415560006,2549.410996407,572.7164996146,224.74731248706001,462.89565181200004
,,,,,,,7198,183.73850752532002,3189.8968833842,65.5959193142,50.09700913976,1279.6184400868,62.585939415560006,2549.410996407,572.7164996146,224.74731248706001,462.89565181200004
,,,,,,,7199,183.73850752532002,3189.8968833842,65.5959193142,50.09700913976,1279.6184400868,62.585939415560006,2549.410996407,572.7164996146,224.74731248706001,462.89565181200004
,,,,,,,7200,505.28089555680003,8772.216427436,180.38877805498,137.76677513434,3518.9507100418004,172.11133341248,7010.880241596,1574.9703740386,618.0551094674,1272.9630428768
,,,,,,,7201,611.4625698258001,10615.643787166002,218.29637092076,166.71761607358,4258.436572192,208.27947210136003,8484.173626654001,1905.9407166074002,747.9355913392,1540.468401417
,,,,,,,7202,611.4625698258001,10615.643787166002,218.29637092076,166.71761607358,4258.436572192,208.27947210136003,8484.173626654001,1905.9407166074002,747.9355913392,1540.468401417
,,,,,,,7203,611.4625698258001,10615.643787166002,218.29637092076,166.71761607358,4258.436572192,208.27947210136003,8484.173626654001,1905.9407166074002,747.9355913392,1540.468401417
,,,,,,,7204,489.1700559394001,8492.515031308001,174.63709671298,133.37409286674,3406.7492565722,166.62357769684002,6787.338899748,1524.7525731284002,598.3484729926,1232.3747211336001
,,,,,,,7205,366.87754197424005,6369.386271512,130.97782254458002,100.03056965990001,2555.0619425276,124.96768325294,5090.50417678,1143.5644300432002,448.76135464600003,924.2810408502
,,,,,,,7206,244.58502796970004,4246.257515654001,87.31854837618,66.68704641368001,1703.3746280892,83.31178884842001,3393.6694502678006,762.3762865642001,299.17423653568,616.1873605668001
,,,,,,,7207,61.146256982580006,1061.5643787166,21.8296370842,16.671761603420002,425.84365721920005,20.827947202260003,848.4173626654,190.59407166074,74.79355913392,154.04684014170002
,,,,,,,7208,61.146256982580006,1061.5643787166,21.8296370842,16.671761603420002,425.84365721920005,20.827947202260003,848.4173626654,190.59407166074,74.79355913392,154.04684014170002
,,,,,,,7209,61.146256982580006,1061.5643787166,21.8296370842,16.671761603420002,425.84365721920005,20.827947202260003,848.4173626654,190.59407166074,74.79355913392,154.04684014170002
,,,,,,,7210,183.43877098712002,3184.6931361498005,65.4889112526,50.01528481026,1277.5309712638,62.48384164616,2545.2520879962,571.7822150216001,224.38067740176,462.14052022820005
,,,,,,,7211,183.43877098712002,3184.6931361498005,65.4889112526,50.01528481026,1277.5309712638,62.48384164616,2545.2520879962,571.7822150216001,224.38067740176,462.14052022820005
,,,,,,,7212,183.43877098712002,3184.6931361498005,65.4889112526,50.01528481026,1277.5309712638,62.48384164616,2545.2520879962,571.7822150216001,224.38067740176,462.14052022820005
,,,,,,,7213,183.43877098712002,3184.6931361498005,65.4889112526,50.01528481026,1277.5309712638,62.48384164616,2545.2520879962,571.7822150216001,224.38067740176,462.14052022820005
,,,,,,,7214,183.43877098712002,3184.6931361498005,65.4889112526,50.01528481026,1277.5309712638,62.48384164616,2545.2520879962,571.7822150216001,224.38067740176,462.14052022820005
,,,,,,,7215,183.43877098712002,3184.6931361498005,65.4889112526,50.01528481026,1277.5309712638,62.48384164616,2545.2520879962,571.7822150216001,224.38067740176,462.14052022820005
