Time_Index,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8
4068,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.783265288,1,1,1,1,1,0.872769128,0.848479005,0.864797482,0.664295289,0.882891614,0.709899943,0.79935288,0.675402527,0.340084458,0.149641135,0.331471397,0.453149679,0.492616008,0.480018332,0.410677193,0.724915466
4069,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.779784567,1,1,1,1,1,0.883206914,0.800356355,0.864756951,0.686409311,0.878810101,0.687207414,0.758702948,0.723620735,0.340726152,0.197500784,0.328868044,0.468544061,0.485977021,0.472301634,0.414209145,0.705824062
4070,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.770675864,1,1,1,1,1,0.880598906,0.746011322,0.85586916,0.667099487,0.878410465,0.669351291,0.743092811,0.769750723,0.353672161,0.247333621,0.334655818,0.505925358,0.504466521,0.446467081,0.431634059,0.688977634
4071,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.750848796,1,1,1,1,1,0.861776797,0.650213623,0.821341402,0.674390548,0.869624116,0.658549241,0.703645753,0.792926086,0.381317214,0.309390362,0.363578983,0.520523075,0.548670458,0.395952743,0.49672232,0.663989102
4072,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.696212613,1,1,1,1,1,0.825412895,0.535938172,0.762935974,0.61574288,0.829176811,0.618470683,0.644963616,0.745019207,0.419567737,0.392832262,0.39911197,0.497056628,0.581064154,0.369500499,0.533554954,0.608899934
4073,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.591288672,1,1,1,1,1,0.734197005,0.424640909,0.651368077,0.49133689,0.750109471,0.502259514,0.534333095,0.658524725,0.459064847,0.423468615,0.453146423,0.452618267,0.612005354,0.336938399,0.509957007,0.596168988
4074,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.343257056,1,1,1,1,1,0.480759104,0.171505702,0.360305601,0.302604828,0.546019355,0.219804756,0.25416728,0.450147197,0.485531687,0.439513048,0.480006125,0.367794345,0.6317025,0.370748583,0.437826518,0.555057272
4075,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.059648167,1,1,1,1,1,0.089831884,0.00918022,0.042106659,0.067211295,0.141198871,0.015631323,0.020331535,0.110066566,0.478282309,0.456884614,0.511232903,0.30944219,0.610783236,0.481862563,0.441833621,0.532217813
4076,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.582847734,0.449437304,0.619453642,0.374523047,0.720741625,0.464264343,0.584173556,0.646826102
4077,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.622484832,0.423283494,0.679999587,0.477198307,0.768446296,0.457992568,0.630889567,0.705448557
4078,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.649213226,0.398243694,0.683280036,0.562050663,0.780967428,0.32570817,0.66575218,0.713259498
4079,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.664323909,0.377140822,0.657515261,0.599334081,0.788210102,0.289160709,0.622625276,0.691259247
4080,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.689727534,0.369961218,0.623636453,0.572255365,0.788101615,0.255723174,0.569270113,0.674180684
4081,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.683048265,0.404345256,0.601747515,0.530230001,0.785709236,0.255030111,0.557437538,0.678788958
4082,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.649378838,0.408302699,0.60825012,0.544052179,0.77893012,0.285877307,0.587530055,0.649630772
4083,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.638944864,0.393276631,0.621030789,0.592248748,0.766052762,0.343012657,0.635669179,0.635064941
4084,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.637913847,0.365783736,0.61639423,0.62849795,0.75928775,0.411474647,0.676295411,0.658838082
4085,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.025513844,1,1,1,1,1,0.006431909,0.016825236,0.019209524,0.008489805,0,0.074257977,0.041066267,0.008598243,0.627374699,0.333810935,0.610707994,0.616236686,0.749281071,0.462706811,0.663781448,0.658114573
4086,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.249885295,1,1,1,1,1,0.203501565,0.294877921,0.294407106,0.123645346,0.134459071,0.374867764,0.345766759,0.168201107,0.595874948,0.29471222,0.569970854,0.512160946,0.719025575,0.420038141,0.590089768,0.654363779
4087,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.558341292,1,1,1,1,1,0.562874573,0.669701329,0.655174198,0.319600678,0.559297084,0.588193237,0.65876566,0.467223022,0.382211825,0.130158978,0.34358809,0.392247604,0.632517622,0.279316613,0.327248132,0.591601362
4088,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.702954198,1,1,1,1,1,0.741274732,0.797475322,0.777856188,0.438778668,0.771096239,0.706435064,0.798915633,0.629626167,0.245933035,0.108736342,0.304551879,0.262982719,0.380286496,0.291968379,0.232573628,0.454184748
4089,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.774484763,1,1,1,1,1,0.83112068,0.853818048,0.830420213,0.538387836,0.829527868,0.77048599,0.85515539,0.725056936,0.201572539,0.105987149,0.254872984,0.299823936,0.459667217,0.363121087,0.226096747,0.436148822
4090,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.803421175,1,1,1,1,1,0.847609209,0.871763827,0.85550585,0.619062227,0.832884144,0.79056586,0.862447677,0.781135203,0.162890548,0.097632394,0.211909227,0.368133205,0.495887951,0.406017773,0.24383795,0.42366204
4091,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.813010077,1,1,1,1,1,0.847185844,0.877774432,0.854944451,0.660974383,0.832135683,0.80104453,0.852585742,0.803796069,0.136127427,0.103428886,0.174125277,0.420009422,0.495141234,0.435846044,0.25819235,0.421728836
4092,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.815433459,1,1,1,1,1,0.857312346,0.863425039,0.845026892,0.705393244,0.82710534,0.789234135,0.846219933,0.822088295,0.128610348,0.132870592,0.139233669,0.461692748,0.512451605,0.449020666,0.243206275,0.417658678
4093,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.813473615,1,1,1,1,1,0.853727793,0.849959457,0.84282949,0.720298769,0.819585939,0.777610582,0.848069761,0.83464303,0.136358696,0.176880224,0.117862316,0.472937,0.536154943,0.455681452,0.222756522,0.423958908
4094,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.794322206,1,1,1,1,1,0.835711148,0.804417483,0.829326479,0.75183716,0.775731989,0.75370812,0.816447112,0.817647853,0.151712291,0.19724643,0.105363006,0.475331585,0.573857121,0.437446862,0.19902675,0.427524057
4095,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.757502015,1,1,1,1,1,0.810907749,0.735576662,0.80431022,0.759249882,0.715468065,0.71292029,0.760135375,0.777479713,0.172281706,0.236095835,0.104545715,0.488298191,0.616379826,0.376175153,0.155403949,0.441669069
4096,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.689918741,1,1,1,1,1,0.770518178,0.649129414,0.742581941,0.654822509,0.659978185,0.647452501,0.682538469,0.720521308,0.211185409,0.23603764,0.104634423,0.503072935,0.644263017,0.29028761,0.141159577,0.461327861
4097,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.567959413,1,1,1,1,1,0.686669721,0.493377049,0.643629942,0.467961412,0.541528388,0.516033113,0.558944978,0.642432159,0.243625674,0.267490567,0.106646195,0.528409977,0.660705254,0.211623091,0.19108845,0.4881085
4098,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.309398373,1,1,1,1,1,0.44393096,0.198647889,0.347346665,0.231792095,0.355398496,0.220432434,0.258587945,0.444373143,0.280577729,0.276047215,0.12927493,0.504392072,0.676896296,0.157515525,0.270646669,0.501770577
4099,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.049920671,1,1,1,1,1,0.081640978,0.009906116,0.039027745,0.04721885,0.084363454,0.017178993,0.020521437,0.111362171,0.312040974,0.321964864,0.193160255,0.57107305,0.648833743,0.190783935,0.382451187,0.525605003
4100,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0.001078692,0.449964807,0.355049235,0.30338215,0.692132074,0.713606006,0.318716875,0.304828651,0.680602244
4101,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.541750632,0.345077751,0.378127259,0.735123367,0.762025539,0.419899772,0.431395137,0.732590169
4102,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.602081045,0.290520922,0.44464153,0.733100325,0.768222093,0.43940822,0.49652116,0.754056419
4103,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.624268687,0.259831035,0.50229777,0.711120484,0.76789407,0.419283116,0.530339781,0.767869197
4104,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.639189236,0.230140298,0.544675749,0.703239486,0.759310937,0.430721015,0.586186205,0.770538324
4105,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.646172441,0.266383525,0.562001081,0.727620319,0.750451898,0.42169561,0.59813632,0.773503136
4106,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.644833354,0.263112563,0.597855883,0.74028217,0.74002618,0.370462795,0.563433634,0.775541063
4107,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.620985729,0.254901765,0.616751491,0.736712163,0.729489409,0.313981775,0.560174839,0.778474773
4108,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.57934384,0.263807604,0.571548208,0.720660875,0.710368007,0.271493571,0.575681322,0.771417821
4109,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.020062492,1,1,1,1,1,0.0069793,0.01561459,0.016184233,0.018720359,0.00E+00,0.042770753,0.037937467,0.012550945,0.513438195,0.268451726,0.536532364,0.721730466,0.691587776,0.249206569,0.55674085,0.762635082
4110,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.232648108,1,1,1,1,1,0.197812946,0.282043198,0.257248312,0.255966209,0.073967876,0.267740225,0.34624397,0.190461847,0.446319403,0.318879864,0.462114702,0.72139644,0.671359412,0.205002861,0.498105148,0.738244616
4111,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.526543018,1,1,1,1,1,0.54213314,0.650905422,0.61207798,0.586529141,0.285230512,0.492625897,0.66720336,0.432575707,0.228028125,0.281457093,0.216499789,0.681458941,0.608086072,0.217883756,0.245114611,0.621212786
4112,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.636750027,1,1,1,1,1,0.672442623,0.789371714,0.765982,0.658849842,0.303211018,0.62223891,0.786517878,0.530763905,0.142363284,0.155040131,0.118718497,0.522733078,0.545770281,0.226788105,0.139646159,0.534465069
4113,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.686036385,1,1,1,1,1,0.757433895,0.848332941,0.831145009,0.683573933,0.2917465,0.69336059,0.845470192,0.554162219,0.181042388,0.106019874,0.091271578,0.58161116,0.623741268,0.208080969,0.119362317,0.580011434
4114,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.708066843,1,1,1,1,1,0.794551546,0.865385274,0.857176322,0.707977072,0.260360508,0.733214652,0.86949387,0.576465836,0.233724049,0.112123583,0.07008965,0.632466047,0.637259271,0.162903875,0.124313757,0.576700613
4115,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.713615272,1,1,1,1,1,0.790764537,0.841702244,0.864853116,0.688735943,0.309925781,0.767234673,0.873883462,0.549966624,0.268187025,0.149212459,0.061143722,0.631478975,0.625203712,0.12606939,0.129696494,0.560178124
4116,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.702897086,1,1,1,1,1,0.756817451,0.808188147,0.864768821,0.608960517,0.355544575,0.79312606,0.853979513,0.530798753,0.322172337,0.181992876,0.062508026,0.615068516,0.627783959,0.087139817,0.141984091,0.547258222
4117,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.669693103,1,1,1,1,1,0.692764205,0.797639545,0.856569169,0.495021097,0.346145535,0.777394017,0.82944583,0.50427635,0.412251588,0.27592277,0.060342053,0.574538046,0.630129985,0.07544109,0.153106398,0.572356237
4118,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.612636223,1,1,1,1,1,0.540496315,0.775029027,0.822524184,0.374339953,0.337339853,0.737661553,0.800707895,0.45990888,0.450566192,0.226044525,0.094719042,0.555037652,0.630631836,0.072591778,0.168513252,0.600160671
4119,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.546391794,1,1,1,1,1,0.430006198,0.73477073,0.761242406,0.272679378,0.307621516,0.657868867,0.762669584,0.418646332,0.497325902,0.270290755,0.173853797,0.594892524,0.627216906,0.078459233,0.227464152,0.575867947
4120,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.459290534,1,1,1,1,1,0.346053677,0.631961635,0.650263619,0.225156666,0.228184534,0.545357696,0.690451624,0.358376539,0.444263317,0.297188672,0.303936868,0.678563479,0.60719738,0.14034255,0.291597678,0.590112434
4121,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.347034852,1,1,1,1,1,0.284074879,0.449290129,0.475433299,0.233711717,0.148165655,0.367312113,0.564734385,0.300219432,0.421297824,0.326231795,0.378222505,0.666761072,0.586611146,0.227060437,0.346980574,0.522883395
4122,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.165245157,1,1,1,1,1,0.150905644,0.158753544,0.21603857,0.175524354,0.083148001,0.136518706,0.249733692,0.188488905,0.416552404,0.208740226,0.398368953,0.592213108,0.542639444,0.338853986,0.428310617,0.443933251
4123,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.022484847,1,1,1,1,1,0.025195656,0.007366804,0.021951947,0.038494991,0.020593044,0.009874174,0.018300021,0.043560995,0.379252117,0.214762722,0.345616549,0.527803089,0.518810356,0.519781776,0.516399793,0.429829215
4124,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.00E+00,1,1,1,1,1,0,0,0,0,0.00E+00,0,0,0,0.446302726,0.230096976,0.312253633,0.655694173,0.551551388,0.572482995,0.637152179,0.517266155
4125,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.506240689,0.183370223,0.357923647,0.687656838,0.583701589,0.550371602,0.561993564,0.587735564
4126,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.526637103,0.167268699,0.357664451,0.664273664,0.618556048,0.522603351,0.51656839,0.649033023
4127,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.45511378,0.202882606,0.294808917,0.702651869,0.598079864,0.465172443,0.47097825,0.689186279
4128,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.429714933,0.217276962,0.257107597,0.728391566,0.540113978,0.479963601,0.39520221,0.66634183
4129,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.40595263,0.183184666,0.204022044,0.736860572,0.529203025,0.510222626,0.31014716,0.667820239
4130,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.425299622,0.160622927,0.170332504,0.717302289,0.628760476,0.492064285,0.244386485,0.666314668
4131,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.458947457,0.158569347,0.201964625,0.709669513,0.619506673,0.495745718,0.211985719,0.675712488
4132,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.48586849,0.132221321,0.209507385,0.731086834,0.513834889,0.489679372,0.207091774,0.685323596
4133,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.013292821,1,1,1,1,1,0.003391301,0.016357492,0.006264258,0.015601124,0.00E+00,0.030256537,0.021013402,0.005671016,0.489486971,0.127885737,0.217220656,0.75012214,0.485710807,0.480167984,0.186608417,0.668741004
4134,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.139196819,1,1,1,1,1,0.115394947,0.289754322,0.103436342,0.127829901,0.06886573,0.154918099,0.213509435,0.07951178,0.480521984,0.101223996,0.218489823,0.739025707,0.382579652,0.411503219,0.162157516,0.657351253
4135,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.31771514,1,1,1,1,1,0.348916945,0.657825958,0.31329647,0.179830308,0.274336551,0.265830897,0.475441768,0.163413429,0.392831105,0.055556237,0.098926085,0.67709668,0.296765974,0.220112664,0.102679914,0.617786518
4136,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.437855084,1,1,1,1,1,0.468249817,0.792092758,0.605835368,0.173346527,0.364501422,0.375470068,0.62246541,0.219475159,0.320740129,0.057979287,0.086965114,0.649124952,0.228275109,0.139678983,0.106946933,0.53360228
4137,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.546512816,1,1,1,1,1,0.522504917,0.838687301,0.763337361,0.285332817,0.36963616,0.542421202,0.748578072,0.36371244,0.319776547,0.057601793,0.095310251,0.648824495,0.241399906,0.142552544,0.133127722,0.52165448
4138,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.625334837,1,1,1,1,1,0.558799495,0.845185628,0.801323332,0.409043994,0.425409756,0.683780517,0.815571139,0.476598996,0.316906875,0.065445876,0.108456345,0.640321631,0.314588139,0.171518099,0.14254092,0.520172691
4139,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.659069479,1,1,1,1,1,0.604270035,0.829894618,0.803610345,0.497320529,0.457260776,0.754457523,0.831808731,0.472297413,0.314436004,0.084009895,0.126273369,0.622631619,0.355215334,0.209370645,0.153386957,0.528618285
4140,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.674828544,1,1,1,1,1,0.589967316,0.820341132,0.794669984,0.568414416,0.514952912,0.779237416,0.819283721,0.476638611,0.331301548,0.131136885,0.16836495,0.620914175,0.375153671,0.291890195,0.203594169,0.554361713
4141,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.681584878,1,1,1,1,1,0.579910823,0.803895761,0.776945559,0.641705325,0.540944054,0.769635837,0.800888502,0.508420097,0.36307138,0.203429789,0.212400381,0.643198932,0.372735283,0.359731531,0.264015896,0.583430644
4142,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.649338523,1,1,1,1,1,0.568385568,0.775418931,0.705487043,0.653333598,0.492067307,0.708625477,0.753898744,0.529508988,0.400130816,0.321481583,0.261029982,0.685818545,0.340632044,0.418704956,0.284320293,0.613655067
4143,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.584644043,1,1,1,1,1,0.495693791,0.696141809,0.597432979,0.610311197,0.516050473,0.635830526,0.708609783,0.434254903,0.424757518,0.381064543,0.354946073,0.709640524,0.342353183,0.485248245,0.3479157,0.623856941
4144,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.484762756,1,1,1,1,1,0.352888269,0.566340985,0.473984495,0.537986153,0.523329179,0.512765201,0.62680573,0.332758333,0.39563866,0.410567701,0.443542887,0.724576268,0.372333336,0.556469138,0.361636163,0.626040952
4145,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.368551408,1,1,1,1,1,0.255629503,0.417045464,0.346830525,0.42515583,0.464993953,0.343587304,0.450574136,0.310725113,0.379514876,0.320237464,0.378013627,0.725515554,0.386896442,0.560565097,0.393690749,0.619728725
4146,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.187620021,1,1,1,1,1,0.147516659,0.156278557,0.146632918,0.252176269,0.304621832,0.133431546,0.179008274,0.228613796,0.347915706,0.279274056,0.363038432,0.684956151,0.366690787,0.509487522,0.400313248,0.593330379
4147,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.030989491,1,1,1,1,1,0.026710779,0.006819364,0.013207002,0.065412022,0.06651956,0.00886034,0.011836962,0.059664535,0.282828185,0.260046177,0.387030132,0.600549702,0.336228349,0.425836891,0.464003544,0.502533178
4148,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.327010053,0.277342262,0.385500202,0.669920086,0.421776747,0.514108308,0.612904791,0.61190234
4149,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.357392854,0.273443298,0.378324023,0.704102326,0.494119498,0.56004037,0.663976659,0.677523988
4150,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.386203158,0.26828346,0.346108063,0.725245291,0.53968485,0.621396299,0.653796869,0.676319436
4151,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.438151042,0.279206153,0.411732848,0.733236921,0.510862931,0.678912124,0.555961558,0.687713856
4152,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.507298196,0.279559552,0.455529751,0.731558441,0.510113491,0.706062429,0.507826973,0.718476104
4153,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.525124588,0.286788852,0.478858562,0.733139008,0.519834526,0.706172898,0.489499792,0.730162046
4154,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.526912624,0.295214317,0.504910094,0.748029588,0.532941959,0.705451293,0.545178428,0.735076649
4155,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.497216118,0.279518572,0.53220398,0.768597424,0.548088745,0.700570971,0.608519875,0.741397795
4156,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.47058824,0.226610089,0.543633176,0.784653506,0.581032778,0.700121467,0.630910659,0.740867676
4157,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.014303966,1,1,1,1,1,0.001238984,0.015674462,0.010958282,0.02737041,0,0.025537943,0.021482463,0.006752677,0.441714832,0.23123015,0.524143975,0.787797163,0.616053203,0.693050013,0.634677777,0.732724782
4158,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.162219771,1,1,1,1,1,0.037369987,0.282607694,0.179723161,0.316489526,0.044744223,0.133821469,0.207521037,0.136049642,0.414091391,0.248380753,0.459881681,0.779304228,0.62249233,0.647166102,0.562409547,0.725279228
4159,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.363883495,1,1,1,1,1,0.103222338,0.654410777,0.43084926,0.651204093,0.193989592,0.217679804,0.407723591,0.383328923,0.262603586,0.199766304,0.221408709,0.661354325,0.513964316,0.443459249,0.291457532,0.613023287
4160,0.154725838,1,1,1,1,1,1,1,1,1,0.154725838,0.491369471,1,1,1,1,1,0.216516044,0.802799401,0.536608639,0.784021046,0.315472489,0.312679022,0.564451695,0.572856754,0.189721255,0.179727676,0.17705405,0.520957431,0.300327551,0.413480566,0.252624781,0.468833368
4161,0.154726524,1,1,1,1,1,1,1,1,1,0.154726524,0.567767747,1,1,1,1,1,0.327374577,0.850209401,0.564638784,0.814381531,0.395815508,0.401809188,0.659745054,0.710115333,0.212634924,0.101609586,0.221924779,0.536331712,0.283254733,0.429694502,0.27375129,0.480665848
4162,0.154730059,1,1,1,1,1,1,1,1,1,0.154730059,0.627632951,1,1,1,1,1,0.449193438,0.854076229,0.594350564,0.783578491,0.467413504,0.514184976,0.72531605,0.781488328,0.238597511,0.099158233,0.264791211,0.56900587,0.296392786,0.486989834,0.32606933,0.5248575
4163,0.154729447,1,1,1,1,1,1,1,1,1,0.154729447,0.67226227,1,1,1,1,1,0.56619086,0.828594213,0.647221972,0.735736394,0.529207664,0.616109063,0.735397925,0.804742115,0.245181914,0.151090741,0.321086965,0.625254223,0.314065256,0.567929055,0.394079621,0.616023281
4164,0.154699864,1,1,1,1,1,1,1,1,1,0.154699864,0.699795893,1,1,1,1,1,0.610066235,0.808747909,0.645060187,0.792561214,0.600667711,0.672351097,0.710108031,0.804491637,0.302718176,0.177102011,0.371798366,0.711718496,0.323939719,0.643629422,0.460912529,0.69340427
4165,0.154737164,1,1,1,1,1,1,1,1,1,0.154737164,0.682733115,1,1,1,1,1,0.554852551,0.783253183,0.587684134,0.842502035,0.60270594,0.671184464,0.629103912,0.808928294,0.347104562,0.229996393,0.399134507,0.768269189,0.335839261,0.682141293,0.499368466,0.730845418
4166,0.154707887,1,1,1,1,1,1,1,1,1,0.154707887,0.621251841,1,1,1,1,1,0.468543656,0.722802701,0.484832632,0.849984232,0.567829751,0.60406682,0.511388413,0.771259825,0.39380935,0.286712401,0.40283848,0.784660919,0.352252701,0.680450371,0.534742549,0.754728753
