Time_Index,None,MIDAT_reference_naturalgas,NE_reference_naturalgas,NE_reference_uranium,SE_reference_naturalgas,SE_reference_uranium,MIDAT_reference_uranium
7629,0,4.01,4.93,0.82,4.12,0.82,0.82
7630,0,4.01,4.93,0.82,4.12,0.82,0.82
7631,0,4.01,4.93,0.82,4.12,0.82,0.82
7632,0,4.01,4.93,0.82,4.12,0.82,0.82
7633,0,4.01,4.93,0.82,4.12,0.82,0.82
7634,0,4.01,4.93,0.82,4.12,0.82,0.82
7635,0,4.01,4.93,0.82,4.12,0.82,0.82
7636,0,4.01,4.93,0.82,4.12,0.82,0.82
7637,0,4.01,4.93,0.82,4.12,0.82,0.82
7638,0,4.01,4.93,0.82,4.12,0.82,0.82
7639,0,4.01,4.93,0.82,4.12,0.82,0.82
7640,0,4.01,4.93,0.82,4.12,0.82,0.82
7641,0,4.01,4.93,0.82,4.12,0.82,0.82
7642,0,4.01,4.93,0.82,4.12,0.82,0.82
7643,0,4.01,4.93,0.82,4.12,0.82,0.82
7644,0,4.01,4.93,0.82,4.12,0.82,0.82
7645,0,4.01,4.93,0.82,4.12,0.82,0.82
7646,0,4.01,4.93,0.82,4.12,0.82,0.82
7647,0,4.01,4.93,0.82,4.12,0.82,0.82
7648,0,4.01,4.93,0.82,4.12,0.82,0.82
7649,0,4.01,4.93,0.82,4.12,0.82,0.82
7650,0,4.01,4.93,0.82,4.12,0.82,0.82
7651,0,4.01,4.93,0.82,4.12,0.82,0.82
7652,0,4.01,4.93,0.82,4.12,0.82,0.82
7653,0,4.01,4.93,0.82,4.12,0.82,0.82
7654,0,4.01,4.93,0.82,4.12,0.82,0.82
7655,0,4.01,4.93,0.82,4.12,0.82,0.82
7656,0,4.01,4.93,0.82,4.12,0.82,0.82
7657,0,4.01,4.93,0.82,4.12,0.82,0.82
7658,0,4.01,4.93,0.82,4.12,0.82,0.82
7659,0,4.01,4.93,0.82,4.12,0.82,0.82
7660,0,4.01,4.93,0.82,4.12,0.82,0.82
7661,0,4.01,4.93,0.82,4.12,0.82,0.82
7662,0,4.01,4.93,0.82,4.12,0.82,0.82
7663,0,4.01,4.93,0.82,4.12,0.82,0.82
7664,0,4.01,4.93,0.82,4.12,0.82,0.82
7665,0,4.01,4.93,0.82,4.12,0.82,0.82
7666,0,4.01,4.93,0.82,4.12,0.82,0.82
7667,0,4.01,4.93,0.82,4.12,0.82,0.82
7668,0,4.01,4.93,0.82,4.12,0.82,0.82
7669,0,4.01,4.93,0.82,4.12,0.82,0.82
7670,0,4.01,4.93,0.82,4.12,0.82,0.82
7671,0,4.01,4.93,0.82,4.12,0.82,0.82
7672,0,4.01,4.93,0.82,4.12,0.82,0.82
7673,0,4.01,4.93,0.82,4.12,0.82,0.82
7674,0,4.01,4.93,0.82,4.12,0.82,0.82
7675,0,4.01,4.93,0.82,4.12,0.82,0.82
7676,0,4.01,4.93,0.82,4.12,0.82,0.82
7677,0,4.01,4.93,0.82,4.12,0.82,0.82
7678,0,4.01,4.93,0.82,4.12,0.82,0.82
7679,0,4.01,4.93,0.82,4.12,0.82,0.82
7680,0,4.01,4.93,0.82,4.12,0.82,0.82
7681,0,4.01,4.93,0.82,4.12,0.82,0.82
7682,0,4.01,4.93,0.82,4.12,0.82,0.82
7683,0,4.01,4.93,0.82,4.12,0.82,0.82
7684,0,4.01,4.93,0.82,4.12,0.82,0.82
7685,0,4.01,4.93,0.82,4.12,0.82,0.82
7686,0,4.01,4.93,0.82,4.12,0.82,0.82
7687,0,4.01,4.93,0.82,4.12,0.82,0.82
7688,0,4.01,4.93,0.82,4.12,0.82,0.82
7689,0,4.01,4.93,0.82,4.12,0.82,0.82
7690,0,4.01,4.93,0.82,4.12,0.82,0.82
7691,0,4.01,4.93,0.82,4.12,0.82,0.82
7692,0,4.01,4.93,0.82,4.12,0.82,0.82
7693,0,4.01,4.93,0.82,4.12,0.82,0.82
7694,0,4.01,4.93,0.82,4.12,0.82,0.82
7695,0,4.01,4.93,0.82,4.12,0.82,0.82
7696,0,4.01,4.93,0.82,4.12,0.82,0.82
7697,0,4.01,4.93,0.82,4.12,0.82,0.82
7698,0,4.01,4.93,0.82,4.12,0.82,0.82
7699,0,4.01,4.93,0.82,4.12,0.82,0.82
7700,0,4.01,4.93,0.82,4.12,0.82,0.82
7701,0,4.01,4.93,0.82,4.12,0.82,0.82
7702,0,4.01,4.93,0.82,4.12,0.82,0.82
7703,0,4.01,4.93,0.82,4.12,0.82,0.82
7704,0,4.01,4.93,0.82,4.12,0.82,0.82
7705,0,4.01,4.93,0.82,4.12,0.82,0.82
7706,0,4.01,4.93,0.82,4.12,0.82,0.82
7707,0,4.01,4.93,0.82,4.12,0.82,0.82
7708,0,4.01,4.93,0.82,4.12,0.82,0.82
7709,0,4.01,4.93,0.82,4.12,0.82,0.82
7710,0,4.01,4.93,0.82,4.12,0.82,0.82
7711,0,4.01,4.93,0.82,4.12,0.82,0.82
7712,0,4.01,4.93,0.82,4.12,0.82,0.82
7713,0,4.01,4.93,0.82,4.12,0.82,0.82
7714,0,4.01,4.93,0.82,4.12,0.82,0.82
7715,0,4.01,4.93,0.82,4.12,0.82,0.82
7716,0,4.01,4.93,0.82,4.12,0.82,0.82
7717,0,4.01,4.93,0.82,4.12,0.82,0.82
7718,0,4.01,4.93,0.82,4.12,0.82,0.82
7719,0,4.01,4.93,0.82,4.12,0.82,0.82
7720,0,4.01,4.93,0.82,4.12,0.82,0.82
7721,0,4.01,4.93,0.82,4.12,0.82,0.82
7722,0,4.01,4.93,0.82,4.12,0.82,0.82
7723,0,4.01,4.93,0.82,4.12,0.82,0.82
7724,0,4.01,4.93,0.82,4.12,0.82,0.82
7725,0,4.01,4.93,0.82,4.12,0.82,0.82
7726,0,4.01,4.93,0.82,4.12,0.82,0.82
7727,0,4.01,4.93,0.82,4.12,0.82,0.82
7728,0,4.01,4.93,0.82,4.12,0.82,0.82
7729,0,4.01,4.93,0.82,4.12,0.82,0.82
7730,0,4.01,4.93,0.82,4.12,0.82,0.82
7731,0,4.01,4.93,0.82,4.12,0.82,0.82
7732,0,4.01,4.93,0.82,4.12,0.82,0.82
7733,0,4.01,4.93,0.82,4.12,0.82,0.82
7734,0,4.01,4.93,0.82,4.12,0.82,0.82
7735,0,4.01,4.93,0.82,4.12,0.82,0.82
7736,0,4.01,4.93,0.82,4.12,0.82,0.82
7737,0,4.01,4.93,0.82,4.12,0.82,0.82
7738,0,4.01,4.93,0.82,4.12,0.82,0.82
7739,0,4.01,4.93,0.82,4.12,0.82,0.82
7740,0,4.01,4.93,0.82,4.12,0.82,0.82
7741,0,4.01,4.93,0.82,4.12,0.82,0.82
7742,0,4.01,4.93,0.82,4.12,0.82,0.82
7743,0,4.01,4.93,0.82,4.12,0.82,0.82
7744,0,4.01,4.93,0.82,4.12,0.82,0.82
7745,0,4.01,4.93,0.82,4.12,0.82,0.82
7746,0,4.01,4.93,0.82,4.12,0.82,0.82
7747,0,4.01,4.93,0.82,4.12,0.82,0.82
7748,0,4.01,4.93,0.82,4.12,0.82,0.82
7749,0,4.01,4.93,0.82,4.12,0.82,0.82
7750,0,4.01,4.93,0.82,4.12,0.82,0.82
7751,0,4.01,4.93,0.82,4.12,0.82,0.82
7752,0,4.01,4.93,0.82,4.12,0.82,0.82
7753,0,4.01,4.93,0.82,4.12,0.82,0.82
7754,0,4.01,4.93,0.82,4.12,0.82,0.82
7755,0,4.01,4.93,0.82,4.12,0.82,0.82
7756,0,4.01,4.93,0.82,4.12,0.82,0.82
7757,0,4.01,4.93,0.82,4.12,0.82,0.82
7758,0,4.01,4.93,0.82,4.12,0.82,0.82
7759,0,4.01,4.93,0.82,4.12,0.82,0.82
7760,0,4.01,4.93,0.82,4.12,0.82,0.82
7761,0,4.01,4.93,0.82,4.12,0.82,0.82
7762,0,4.01,4.93,0.82,4.12,0.82,0.82
7763,0,4.01,4.93,0.82,4.12,0.82,0.82
7764,0,4.01,4.93,0.82,4.12,0.82,0.82
7765,0,4.01,4.93,0.82,4.12,0.82,0.82
7766,0,4.01,4.93,0.82,4.12,0.82,0.82
7767,0,4.01,4.93,0.82,4.12,0.82,0.82
7768,0,4.01,4.93,0.82,4.12,0.82,0.82
7769,0,4.01,4.93,0.82,4.12,0.82,0.82
7770,0,4.01,4.93,0.82,4.12,0.82,0.82
7771,0,4.01,4.93,0.82,4.12,0.82,0.82
7772,0,4.01,4.93,0.82,4.12,0.82,0.82
7773,0,4.01,4.93,0.82,4.12,0.82,0.82
7774,0,4.01,4.93,0.82,4.12,0.82,0.82
7775,0,4.01,4.93,0.82,4.12,0.82,0.82
7776,0,4.01,4.93,0.82,4.12,0.82,0.82
7777,0,4.01,4.93,0.82,4.12,0.82,0.82
7778,0,4.01,4.93,0.82,4.12,0.82,0.82
7779,0,4.01,4.93,0.82,4.12,0.82,0.82
7780,0,4.01,4.93,0.82,4.12,0.82,0.82
7781,0,4.01,4.93,0.82,4.12,0.82,0.82
7782,0,4.01,4.93,0.82,4.12,0.82,0.82
7783,0,4.01,4.93,0.82,4.12,0.82,0.82
7784,0,4.01,4.93,0.82,4.12,0.82,0.82
7785,0,4.01,4.93,0.82,4.12,0.82,0.82
7786,0,4.01,4.93,0.82,4.12,0.82,0.82
7787,0,4.01,4.93,0.82,4.12,0.82,0.82
7788,0,4.01,4.93,0.82,4.12,0.82,0.82
7789,0,4.01,4.93,0.82,4.12,0.82,0.82
7790,0,4.01,4.93,0.82,4.12,0.82,0.82
7791,0,4.01,4.93,0.82,4.12,0.82,0.82
7792,0,4.01,4.93,0.82,4.12,0.82,0.82
7793,0,4.01,4.93,0.82,4.12,0.82,0.82
7794,0,4.01,4.93,0.82,4.12,0.82,0.82
7795,0,4.01,4.93,0.82,4.12,0.82,0.82
7796,0,4.01,4.93,0.82,4.12,0.82,0.82
7797,0,4.01,4.93,0.82,4.12,0.82,0.82
7798,0,4.01,4.93,0.82,4.12,0.82,0.82
7799,0,4.01,4.93,0.82,4.12,0.82,0.82
7800,0,4.01,4.93,0.82,4.12,0.82,0.82
7801,0,4.01,4.93,0.82,4.12,0.82,0.82
7802,0,4.01,4.93,0.82,4.12,0.82,0.82
7803,0,4.01,4.93,0.82,4.12,0.82,0.82
7804,0,4.01,4.93,0.82,4.12,0.82,0.82
7805,0,4.01,4.93,0.82,4.12,0.82,0.82
7806,0,4.01,4.93,0.82,4.12,0.82,0.82
7807,0,4.01,4.93,0.82,4.12,0.82,0.82
7808,0,4.01,4.93,0.82,4.12,0.82,0.82
7809,0,4.01,4.93,0.82,4.12,0.82,0.82
7810,0,4.01,4.93,0.82,4.12,0.82,0.82
7811,0,4.01,4.93,0.82,4.12,0.82,0.82
7812,0,4.01,4.93,0.82,4.12,0.82,0.82
7813,0,4.01,4.93,0.82,4.12,0.82,0.82
7814,0,4.01,4.93,0.82,4.12,0.82,0.82
7815,0,4.01,4.93,0.82,4.12,0.82,0.82
7816,0,4.01,4.93,0.82,4.12,0.82,0.82
7817,0,4.01,4.93,0.82,4.12,0.82,0.82
7818,0,4.01,4.93,0.82,4.12,0.82,0.82
7819,0,4.01,4.93,0.82,4.12,0.82,0.82
7820,0,4.01,4.93,0.82,4.12,0.82,0.82
7821,0,4.01,4.93,0.82,4.12,0.82,0.82
7822,0,4.01,4.93,0.82,4.12,0.82,0.82
7823,0,4.01,4.93,0.82,4.12,0.82,0.82
7824,0,4.01,4.93,0.82,4.12,0.82,0.82
7825,0,4.01,4.93,0.82,4.12,0.82,0.82
7826,0,4.01,4.93,0.82,4.12,0.82,0.82
7827,0,4.01,4.93,0.82,4.12,0.82,0.82
7828,0,4.01,4.93,0.82,4.12,0.82,0.82
7829,0,4.01,4.93,0.82,4.12,0.82,0.82
7830,0,4.01,4.93,0.82,4.12,0.82,0.82
7831,0,4.01,4.93,0.82,4.12,0.82,0.82
7832,0,4.01,4.93,0.82,4.12,0.82,0.82
7833,0,4.01,4.93,0.82,4.12,0.82,0.82
7834,0,4.01,4.93,0.82,4.12,0.82,0.82
7835,0,4.01,4.93,0.82,4.12,0.82,0.82
7836,0,4.01,4.93,0.82,4.12,0.82,0.82
7837,0,4.01,4.93,0.82,4.12,0.82,0.82
7838,0,4.01,4.93,0.82,4.12,0.82,0.82
7839,0,4.01,4.93,0.82,4.12,0.82,0.82
7840,0,4.01,4.93,0.82,4.12,0.82,0.82
7841,0,4.01,4.93,0.82,4.12,0.82,0.82
7842,0,4.01,4.93,0.82,4.12,0.82,0.82
7843,0,4.01,4.93,0.82,4.12,0.82,0.82
7844,0,4.01,4.93,0.82,4.12,0.82,0.82
7845,0,4.01,4.93,0.82,4.12,0.82,0.82
7846,0,4.01,4.93,0.82,4.12,0.82,0.82
7847,0,4.01,4.93,0.82,4.12,0.82,0.82
7848,0,4.01,4.93,0.82,4.12,0.82,0.82
7849,0,4.01,4.93,0.82,4.12,0.82,0.82
7850,0,4.01,4.93,0.82,4.12,0.82,0.82
7851,0,4.01,4.93,0.82,4.12,0.82,0.82
7852,0,4.01,4.93,0.82,4.12,0.82,0.82
7853,0,4.01,4.93,0.82,4.12,0.82,0.82
7854,0,4.01,4.93,0.82,4.12,0.82,0.82
7855,0,4.01,4.93,0.82,4.12,0.82,0.82
7856,0,4.01,4.93,0.82,4.12,0.82,0.82
7857,0,4.01,4.93,0.82,4.12,0.82,0.82
7858,0,4.01,4.93,0.82,4.12,0.82,0.82
7859,0,4.01,4.93,0.82,4.12,0.82,0.82
7860,0,4.01,4.93,0.82,4.12,0.82,0.82
7861,0,4.01,4.93,0.82,4.12,0.82,0.82
7862,0,4.01,4.93,0.82,4.12,0.82,0.82
7863,0,4.01,4.93,0.82,4.12,0.82,0.82
7864,0,4.01,4.93,0.82,4.12,0.82,0.82
7865,0,4.01,4.93,0.82,4.12,0.82,0.82
7866,0,4.01,4.93,0.82,4.12,0.82,0.82
7867,0,4.01,4.93,0.82,4.12,0.82,0.82
7868,0,4.01,4.93,0.82,4.12,0.82,0.82
7869,0,4.01,4.93,0.82,4.12,0.82,0.82
7870,0,4.01,4.93,0.82,4.12,0.82,0.82
7871,0,4.01,4.93,0.82,4.12,0.82,0.82
7872,0,4.01,4.93,0.82,4.12,0.82,0.82
7873,0,4.01,4.93,0.82,4.12,0.82,0.82
7874,0,4.01,4.93,0.82,4.12,0.82,0.82
7875,0,4.01,4.93,0.82,4.12,0.82,0.82
7876,0,4.01,4.93,0.82,4.12,0.82,0.82
7877,0,4.01,4.93,0.82,4.12,0.82,0.82
7878,0,4.01,4.93,0.82,4.12,0.82,0.82
7879,0,4.01,4.93,0.82,4.12,0.82,0.82
7880,0,4.01,4.93,0.82,4.12,0.82,0.82
7881,0,4.01,4.93,0.82,4.12,0.82,0.82
7882,0,4.01,4.93,0.82,4.12,0.82,0.82
7883,0,4.01,4.93,0.82,4.12,0.82,0.82
7884,0,4.01,4.93,0.82,4.12,0.82,0.82
7885,0,4.01,4.93,0.82,4.12,0.82,0.82
7886,0,4.01,4.93,0.82,4.12,0.82,0.82
7887,0,4.01,4.93,0.82,4.12,0.82,0.82
7888,0,4.01,4.93,0.82,4.12,0.82,0.82
7889,0,4.01,4.93,0.82,4.12,0.82,0.82
7890,0,4.01,4.93,0.82,4.12,0.82,0.82
7891,0,4.01,4.93,0.82,4.12,0.82,0.82
7892,0,4.01,4.93,0.82,4.12,0.82,0.82
7893,0,4.01,4.93,0.82,4.12,0.82,0.82
7894,0,4.01,4.93,0.82,4.12,0.82,0.82
7895,0,4.01,4.93,0.82,4.12,0.82,0.82
7896,0,4.01,4.93,0.82,4.12,0.82,0.82
7897,0,4.01,4.93,0.82,4.12,0.82,0.82
7898,0,4.01,4.93,0.82,4.12,0.82,0.82
7899,0,4.01,4.93,0.82,4.12,0.82,0.82
7900,0,4.01,4.93,0.82,4.12,0.82,0.82
7901,0,4.01,4.93,0.82,4.12,0.82,0.82
7902,0,4.01,4.93,0.82,4.12,0.82,0.82
7903,0,4.01,4.93,0.82,4.12,0.82,0.82
7904,0,4.01,4.93,0.82,4.12,0.82,0.82
7905,0,4.01,4.93,0.82,4.12,0.82,0.82
7906,0,4.01,4.93,0.82,4.12,0.82,0.82
7907,0,4.01,4.93,0.82,4.12,0.82,0.82
7908,0,4.01,4.93,0.82,4.12,0.82,0.82
7909,0,4.01,4.93,0.82,4.12,0.82,0.82
7910,0,4.01,4.93,0.82,4.12,0.82,0.82
7911,0,4.01,4.93,0.82,4.12,0.82,0.82
7912,0,4.01,4.93,0.82,4.12,0.82,0.82
7913,0,4.01,4.93,0.82,4.12,0.82,0.82
7914,0,4.01,4.93,0.82,4.12,0.82,0.82
7915,0,4.01,4.93,0.82,4.12,0.82,0.82
7916,0,4.01,4.93,0.82,4.12,0.82,0.82
7917,0,4.01,4.93,0.82,4.12,0.82,0.82
7918,0,4.01,4.93,0.82,4.12,0.82,0.82
7919,0,4.01,4.93,0.82,4.12,0.82,0.82
7920,0,4.01,4.93,0.82,4.12,0.82,0.82
7921,0,4.01,4.93,0.82,4.12,0.82,0.82
7922,0,4.01,4.93,0.82,4.12,0.82,0.82
7923,0,4.01,4.93,0.82,4.12,0.82,0.82
7924,0,4.01,4.93,0.82,4.12,0.82,0.82
7925,0,4.01,4.93,0.82,4.12,0.82,0.82
7926,0,4.01,4.93,0.82,4.12,0.82,0.82
7927,0,4.01,4.93,0.82,4.12,0.82,0.82
7928,0,4.01,4.93,0.82,4.12,0.82,0.82
7929,0,4.01,4.93,0.82,4.12,0.82,0.82
7930,0,4.01,4.93,0.82,4.12,0.82,0.82
7931,0,4.01,4.93,0.82,4.12,0.82,0.82
7932,0,4.01,4.93,0.82,4.12,0.82,0.82
7933,0,4.01,4.93,0.82,4.12,0.82,0.82
7934,0,4.01,4.93,0.82,4.12,0.82,0.82
7935,0,4.01,4.93,0.82,4.12,0.82,0.82
7936,0,4.01,4.93,0.82,4.12,0.82,0.82
7937,0,4.01,4.93,0.82,4.12,0.82,0.82
7938,0,4.01,4.93,0.82,4.12,0.82,0.82
7939,0,4.01,4.93,0.82,4.12,0.82,0.82
7940,0,4.01,4.93,0.82,4.12,0.82,0.82
7941,0,4.01,4.93,0.82,4.12,0.82,0.82
7942,0,4.01,4.93,0.82,4.12,0.82,0.82
7943,0,4.01,4.93,0.82,4.12,0.82,0.82
7944,0,4.01,4.93,0.82,4.12,0.82,0.82
7945,0,4.01,4.93,0.82,4.12,0.82,0.82
7946,0,4.01,4.93,0.82,4.12,0.82,0.82
7947,0,4.01,4.93,0.82,4.12,0.82,0.82
7948,0,4.01,4.93,0.82,4.12,0.82,0.82
7949,0,4.01,4.93,0.82,4.12,0.82,0.82
7950,0,4.01,4.93,0.82,4.12,0.82,0.82
7951,0,4.01,4.93,0.82,4.12,0.82,0.82
7952,0,4.01,4.93,0.82,4.12,0.82,0.82
7953,0,4.01,4.93,0.82,4.12,0.82,0.82
7954,0,4.01,4.93,0.82,4.12,0.82,0.82
7955,0,4.01,4.93,0.82,4.12,0.82,0.82
7956,0,4.01,4.93,0.82,4.12,0.82,0.82
7957,0,4.01,4.93,0.82,4.12,0.82,0.82
7958,0,4.01,4.93,0.82,4.12,0.82,0.82
7959,0,4.01,4.93,0.82,4.12,0.82,0.82
7960,0,4.01,4.93,0.82,4.12,0.82,0.82
7961,0,4.01,4.93,0.82,4.12,0.82,0.82
7962,0,4.01,4.93,0.82,4.12,0.82,0.82
7963,0,4.01,4.93,0.82,4.12,0.82,0.82
7964,0,4.01,4.93,0.82,4.12,0.82,0.82
7965,0,4.01,4.93,0.82,4.12,0.82,0.82
7966,0,4.01,4.93,0.82,4.12,0.82,0.82
7967,0,4.01,4.93,0.82,4.12,0.82,0.82
7968,0,4.01,4.93,0.82,4.12,0.82,0.82
7969,0,4.01,4.93,0.82,4.12,0.82,0.82
7970,0,4.01,4.93,0.82,4.12,0.82,0.82
7971,0,4.01,4.93,0.82,4.12,0.82,0.82
7972,0,4.01,4.93,0.82,4.12,0.82,0.82
7973,0,4.01,4.93,0.82,4.12,0.82,0.82
7974,0,4.01,4.93,0.82,4.12,0.82,0.82
7975,0,4.01,4.93,0.82,4.12,0.82,0.82
7976,0,4.01,4.93,0.82,4.12,0.82,0.82
7977,0,4.01,4.93,0.82,4.12,0.82,0.82
7978,0,4.01,4.93,0.82,4.12,0.82,0.82
7979,0,4.01,4.93,0.82,4.12,0.82,0.82
7980,0,4.01,4.93,0.82,4.12,0.82,0.82
7981,0,4.01,4.93,0.82,4.12,0.82,0.82
7982,0,4.01,4.93,0.82,4.12,0.82,0.82
7983,0,4.01,4.93,0.82,4.12,0.82,0.82
7984,0,4.01,4.93,0.82,4.12,0.82,0.82
7985,0,4.01,4.93,0.82,4.12,0.82,0.82
7986,0,4.01,4.93,0.82,4.12,0.82,0.82
7987,0,4.01,4.93,0.82,4.12,0.82,0.82
7988,0,4.01,4.93,0.82,4.12,0.82,0.82
7989,0,4.01,4.93,0.82,4.12,0.82,0.82
7990,0,4.01,4.93,0.82,4.12,0.82,0.82
7991,0,4.01,4.93,0.82,4.12,0.82,0.82
7992,0,4.01,4.93,0.82,4.12,0.82,0.82
7993,0,4.01,4.93,0.82,4.12,0.82,0.82
7994,0,4.01,4.93,0.82,4.12,0.82,0.82
7995,0,4.01,4.93,0.82,4.12,0.82,0.82
7996,0,4.01,4.93,0.82,4.12,0.82,0.82
7997,0,4.01,4.93,0.82,4.12,0.82,0.82
7998,0,4.01,4.93,0.82,4.12,0.82,0.82
7999,0,4.01,4.93,0.82,4.12,0.82,0.82
8000,0,4.01,4.93,0.82,4.12,0.82,0.82
8001,0,4.01,4.93,0.82,4.12,0.82,0.82
8002,0,4.01,4.93,0.82,4.12,0.82,0.82
8003,0,4.01,4.93,0.82,4.12,0.82,0.82
8004,0,4.01,4.93,0.82,4.12,0.82,0.82
8005,0,4.01,4.93,0.82,4.12,0.82,0.82
8006,0,4.01,4.93,0.82,4.12,0.82,0.82
8007,0,4.01,4.93,0.82,4.12,0.82,0.82
8008,0,4.01,4.93,0.82,4.12,0.82,0.82
8009,0,4.01,4.93,0.82,4.12,0.82,0.82
8010,0,4.01,4.93,0.82,4.12,0.82,0.82
8011,0,4.01,4.93,0.82,4.12,0.82,0.82
8012,0,4.01,4.93,0.82,4.12,0.82,0.82
8013,0,4.01,4.93,0.82,4.12,0.82,0.82
8014,0,4.01,4.93,0.82,4.12,0.82,0.82
8015,0,4.01,4.93,0.82,4.12,0.82,0.82
8016,0,4.01,4.93,0.82,4.12,0.82,0.82
8017,0,4.01,4.93,0.82,4.12,0.82,0.82
8018,0,4.01,4.93,0.82,4.12,0.82,0.82
8019,0,4.01,4.93,0.82,4.12,0.82,0.82
8020,0,4.01,4.93,0.82,4.12,0.82,0.82
8021,0,4.01,4.93,0.82,4.12,0.82,0.82
8022,0,4.01,4.93,0.82,4.12,0.82,0.82
8023,0,4.01,4.93,0.82,4.12,0.82,0.82
8024,0,4.01,4.93,0.82,4.12,0.82,0.82
8025,0,4.01,4.93,0.82,4.12,0.82,0.82
8026,0,4.01,4.93,0.82,4.12,0.82,0.82
8027,0,4.01,4.93,0.82,4.12,0.82,0.82
8028,0,4.01,4.93,0.82,4.12,0.82,0.82
8029,0,4.01,4.93,0.82,4.12,0.82,0.82
8030,0,4.01,4.93,0.82,4.12,0.82,0.82
8031,0,4.01,4.93,0.82,4.12,0.82,0.82
8032,0,4.01,4.93,0.82,4.12,0.82,0.82
8033,0,4.01,4.93,0.82,4.12,0.82,0.82
8034,0,4.01,4.93,0.82,4.12,0.82,0.82
8035,0,4.01,4.93,0.82,4.12,0.82,0.82
8036,0,4.01,4.93,0.82,4.12,0.82,0.82
8037,0,4.01,4.93,0.82,4.12,0.82,0.82
8038,0,4.01,4.93,0.82,4.12,0.82,0.82
8039,0,4.01,4.93,0.82,4.12,0.82,0.82
8040,0,4.01,4.93,0.82,4.12,0.82,0.82
8041,0,4.01,4.93,0.82,4.12,0.82,0.82
8042,0,4.01,4.93,0.82,4.12,0.82,0.82
8043,0,4.01,4.93,0.82,4.12,0.82,0.82
8044,0,4.01,4.93,0.82,4.12,0.82,0.82
8045,0,4.01,4.93,0.82,4.12,0.82,0.82
8046,0,4.01,4.93,0.82,4.12,0.82,0.82
8047,0,4.01,4.93,0.82,4.12,0.82,0.82
8048,0,4.01,4.93,0.82,4.12,0.82,0.82
8049,0,4.01,4.93,0.82,4.12,0.82,0.82
8050,0,4.01,4.93,0.82,4.12,0.82,0.82
8051,0,4.01,4.93,0.82,4.12,0.82,0.82
8052,0,4.01,4.93,0.82,4.12,0.82,0.82
8053,0,4.01,4.93,0.82,4.12,0.82,0.82
8054,0,4.01,4.93,0.82,4.12,0.82,0.82
8055,0,4.01,4.93,0.82,4.12,0.82,0.82
8056,0,4.01,4.93,0.82,4.12,0.82,0.82
8057,0,4.01,4.93,0.82,4.12,0.82,0.82
8058,0,4.01,4.93,0.82,4.12,0.82,0.82
8059,0,4.01,4.93,0.82,4.12,0.82,0.82
8060,0,4.01,4.93,0.82,4.12,0.82,0.82
8061,0,4.01,4.93,0.82,4.12,0.82,0.82
8062,0,4.01,4.93,0.82,4.12,0.82,0.82
8063,0,4.01,4.93,0.82,4.12,0.82,0.82
8064,0,4.01,4.93,0.82,4.12,0.82,0.82
8065,0,4.01,4.93,0.82,4.12,0.82,0.82
8066,0,4.01,4.93,0.82,4.12,0.82,0.82
8067,0,4.01,4.93,0.82,4.12,0.82,0.82
8068,0,4.01,4.93,0.82,4.12,0.82,0.82
8069,0,4.01,4.93,0.82,4.12,0.82,0.82
8070,0,4.01,4.93,0.82,4.12,0.82,0.82
8071,0,4.01,4.93,0.82,4.12,0.82,0.82
8072,0,4.01,4.93,0.82,4.12,0.82,0.82
8073,0,4.01,4.93,0.82,4.12,0.82,0.82
8074,0,4.01,4.93,0.82,4.12,0.82,0.82
8075,0,4.01,4.93,0.82,4.12,0.82,0.82
8076,0,4.01,4.93,0.82,4.12,0.82,0.82
8077,0,4.01,4.93,0.82,4.12,0.82,0.82
8078,0,4.01,4.93,0.82,4.12,0.82,0.82
8079,0,4.01,4.93,0.82,4.12,0.82,0.82
8080,0,4.01,4.93,0.82,4.12,0.82,0.82
8081,0,4.01,4.93,0.82,4.12,0.82,0.82
8082,0,4.01,4.93,0.82,4.12,0.82,0.82
8083,0,4.01,4.93,0.82,4.12,0.82,0.82
8084,0,4.01,4.93,0.82,4.12,0.82,0.82
8085,0,4.01,4.93,0.82,4.12,0.82,0.82
8086,0,4.01,4.93,0.82,4.12,0.82,0.82
8087,0,4.01,4.93,0.82,4.12,0.82,0.82
8088,0,4.01,4.93,0.82,4.12,0.82,0.82
8089,0,4.01,4.93,0.82,4.12,0.82,0.82
8090,0,4.01,4.93,0.82,4.12,0.82,0.82
8091,0,4.01,4.93,0.82,4.12,0.82,0.82
8092,0,4.01,4.93,0.82,4.12,0.82,0.82
8093,0,4.01,4.93,0.82,4.12,0.82,0.82
8094,0,4.01,4.93,0.82,4.12,0.82,0.82
8095,0,4.01,4.93,0.82,4.12,0.82,0.82
8096,0,4.01,4.93,0.82,4.12,0.82,0.82
8097,0,4.01,4.93,0.82,4.12,0.82,0.82
8098,0,4.01,4.93,0.82,4.12,0.82,0.82
8099,0,4.01,4.93,0.82,4.12,0.82,0.82
8100,0,4.01,4.93,0.82,4.12,0.82,0.82
8101,0,4.01,4.93,0.82,4.12,0.82,0.82
8102,0,4.01,4.93,0.82,4.12,0.82,0.82
8103,0,4.01,4.93,0.82,4.12,0.82,0.82
8104,0,4.01,4.93,0.82,4.12,0.82,0.82
8105,0,4.01,4.93,0.82,4.12,0.82,0.82
8106,0,4.01,4.93,0.82,4.12,0.82,0.82
8107,0,4.01,4.93,0.82,4.12,0.82,0.82
8108,0,4.01,4.93,0.82,4.12,0.82,0.82
