Resource,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS,Total
t9,3276.9,0.0,604.8000000000001,0.0,5348.7,50.714999999999996,60.858000000000004,47.321999999999996,158.39999999999998,301.644,14373.900000000001,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2798.64,1679.184,0.0,15205.221000000001,3295.296,1918.8719999999998,0.0,729.5471049600001,738.9999999999999,271.631587716,294.819650082,995.399213985,10.132598680200001,422.00541891,0.0,955.2528954,0.0,377.355510594,429.40454653800003,0.0,1669.207480335,5498.1,0.0,0.0,55233.0,0.945,0.405,0.0,1704.483,4385.286000000001,1011.0870000000001,446.07988962,124.10576316,3.9334302701999992,19.667151351,6.814495424700001,15.022080737999998,2.9047864994999992,18170.870112000004,6974.158444129654,3977.554319100001,5055.300000000001,7252.360524899999,427.270852584,747.7239920220001,0.0,367.15075146000004,1314.8592881579998,709.95128076,8325.000000000002,0.0,1486.596779226165,436.5,265.1625,307.58850000000007,769.5000000000001,142.2,288.9,288.90000000000003,0.0,0.0,358.9560000000001,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2975.049,0.0,0.0,1298.0,6655.0,0.0,18130.067522068824,6644.32632701177,395.6068871964065,4655.0,35.208634303,0.0,0.0,266221.6962801857
t10,3276.9,0.0,604.8000000000001,0.0,5348.7,30.429000000000002,40.571999999999996,23.660999999999998,158.39999999999998,689.472,12413.78307236396,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2763.6569999999997,2098.98,0.0,14714.730000000001,3295.296,5756.616,0.0,729.5471049600001,738.9999999999999,255.06868602599997,298.13223042,1047.7886463000002,30.3977960406,422.00541891,0.0,955.2528954,0.0,381.69293025600007,429.40454653800003,0.0,1806.4026157049998,4836.906240062587,0.0,0.0,55233.0,0.8550000000000001,0.36,0.0,1084.671,4385.286000000001,3860.5139999999997,446.07988962,124.10576316,3.9334302701999992,20.9782947744,6.814495424700001,15.022080737999998,49.38137049149999,18170.870112000004,5839.437156518895,3977.554319100001,5055.300000000001,7252.360524899999,427.270852584,587.497422303,0.0,367.15075146000004,1314.8592881579998,4023.0572576400004,8325.000000000002,0.0,1486.596779226165,436.5,222.73650000000004,243.9495,729.0,497.70000000000005,288.9,288.90000000000003,0.0,0.0,358.9560000000001,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2975.049,0.0,0.0,1298.0,6655.0,0.0,18006.645400611673,6665.88964638914,0.0,0.0,0.0,0.0,0.0,267173.66997935413
t11,3276.9,0.0,604.8000000000001,0.0,5348.7,10.142999999999999,20.285999999999998,0.0,158.39999999999998,991.116,13718.991292388153,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2623.7250000000004,2623.7250000000004,0.0,14224.239000000001,3295.296,6236.334,0.0,729.5471049600001,738.9999999999999,221.942882646,268.319007378,925.546637565,40.530394720800004,422.00541891,0.0,955.2528954,0.0,333.981313974,420.729707214,0.0,1669.207480335,3519.861367577076,0.0,0.0,55233.0,0.81,0.405,0.0,774.7649999999999,4385.286000000001,4871.600999999999,446.07988962,124.10576316,3.9334302701999992,22.289438197799996,6.814495424700001,9.0132484428,75.524448987,18170.870112000004,4380.858880773247,3977.554319100001,5055.300000000001,7252.360524899999,373.86199601100003,373.86199601100003,0.0,244.76716764,1314.8592881579998,5561.2850326200005,8325.000000000002,0.0,1486.596779226165,436.5,106.06500000000001,201.5235,404.99999999999994,639.9,288.9,288.90000000000003,0.0,0.0,331.34400000000005,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2794.743,0.0,0.0,1298.0,6655.0,0.0,17673.48494817266,7051.997116662711,0.0,0.0,0.0,0.0,0.0,267321.63383944763
t12,3276.9,0.0,604.8000000000001,0.0,5348.7,0.0,20.285999999999998,0.0,158.39999999999998,1378.944,12625.385778960344,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2798.64,2343.861,0.0,15205.221000000001,3295.296,6236.334,0.0,729.5471049600001,738.9999999999999,221.942882646,248.44352535,890.620349355,55.72929274110001,422.00541891,0.0,955.2528954,0.0,386.030349918,429.40454653800003,0.0,1875.0001833899998,1832.7,0.0,0.0,55233.0,0.675,0.36,0.0,619.8119999999999,4385.286000000001,5331.186,446.07988962,124.10576316,3.9334302701999992,26.222868467999998,4.542996949800001,6.0088322951999995,104.572313982,18170.870112000004,3208.2013558104354,3977.554319100001,5055.300000000001,7252.360524899999,373.86199601100003,320.45313943800005,0.0,244.76716764,1314.8592881579998,6271.23631338,8325.000000000002,0.0,1486.596779226165,436.5,95.45850000000002,222.73650000000004,404.99999999999994,711.0,288.9,288.90000000000003,0.0,0.0,303.732,0.0,1800.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,2884.8959999999993,0.0,0.0,1298.0,5159.993202410989,0.0,17346.020959785616,6539.615765173648,0.0,0.0,0.0,0.0,0.0,263646.9363069498
t13,3276.9,0.0,604.8000000000001,0.0,5348.7,0.0,10.142999999999999,0.0,158.39999999999998,1249.6680000000001,14203.190856488618,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2798.64,2238.912,0.0,14224.239000000001,3295.296,5276.898,0.0,729.5471049600001,738.9999999999999,221.942882646,231.88062365999997,873.1572052500001,45.5966940609,422.00541891,0.0,955.2528954,0.0,381.69293025600007,429.40454653800003,0.0,1852.134327495,4473.373320640408,0.0,0.0,55233.0,0.63,0.27,0.0,619.8119999999999,4385.286000000001,5331.186,446.07988962,124.10576316,2.6222868468,26.222868467999998,3.7858307915,9.0132484428,127.81060597799998,18170.870112000004,2324.719481376551,3977.554319100001,5052.522292034891,7252.360524899999,373.86199601100003,320.45313943800005,0.0,244.76716764,1314.8592881579998,6507.886740300001,8325.000000000002,0.0,1486.596779226165,436.5,106.06500000000001,286.3755,404.99999999999994,639.9,288.9,288.90000000000003,0.0,0.0,303.732,0.0,1800.0,2016.0929610023315,0.0,6183.900000000001,0.0,0.0,0.0,2794.743,0.0,0.0,1298.0,0.0,0.0,17177.02751555441,6639.611889630701,0.0,0.0,0.0,0.0,0.0,259667.6990059841
t14,3276.9,0.0,604.8000000000001,0.0,5348.7,10.142999999999999,20.285999999999998,23.660999999999998,158.39999999999998,1206.576,14262.874605107363,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2763.6569999999997,2203.929,0.0,14224.239000000001,3295.296,4317.4619999999995,0.0,729.5471049600001,738.9999999999999,225.255462984,231.88062365999997,855.694061145,45.5966940609,422.00541891,0.0,955.2528954,0.0,364.343251608,429.40454653800003,0.0,1783.53675981,1832.7,0.0,0.0,55233.0,0.495,0.18,0.0,464.859,4471.272000000001,4963.518,446.07988962,124.10576316,2.6222868468,23.6005816212,3.7858307915,12.017664590399999,136.52496547649997,18170.870112000004,2324.719481376551,3977.554319100001,4473.829038837626,7252.360524899999,320.45313943800005,320.45313943800005,0.0,244.76716764,1314.8592881579998,6034.58588646,8325.000000000002,0.0,1486.596779226165,436.5,137.88450000000003,350.0145,445.5,639.9,288.9,288.90000000000003,0.0,0.0,303.732,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2794.743,0.0,0.0,1298.0,0.0,0.0,17044.1113847544,6550.5834971612,0.0,0.0,0.0,0.0,0.0,254338.91212578194
t15,3276.9,0.0,604.8000000000001,0.0,5348.7,30.429000000000002,30.429000000000002,23.660999999999998,158.39999999999998,818.7480000000002,14373.900000000001,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2728.674,2378.844,0.0,13733.748,3295.296,2878.308,0.0,729.5471049600001,738.9999999999999,235.19320399799997,255.06868602599997,890.620349355,30.3977960406,422.00541891,0.0,955.2528954,0.0,364.343251608,425.06712687600003,0.0,1806.4026157049998,1832.7,0.0,0.0,55233.0,0.45,0.135,0.0,464.859,4471.272000000001,4136.264999999999,446.07988962,124.10576316,2.6222868468,19.667151351,3.7858307915,15.022080737999998,124.90581947849999,18170.870112000004,2324.719481376551,3977.554319100001,4960.476624255335,7252.360524899999,320.45313943800005,373.86199601100003,0.0,244.76716764,1314.8592881579998,4969.658965320001,8325.000000000002,0.0,1486.596779226165,436.5,180.31050000000002,434.86650000000003,567.0,497.70000000000005,288.9,288.90000000000003,0.0,0.0,276.12,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2794.743,0.0,0.0,1298.0,0.0,0.0,17262.553030992098,6405.647402174537,961.7376954596098,0.0,0.0,0.0,0.0,252123.65475791803
t16,3276.9,0.0,604.8000000000001,0.0,5348.7,40.571999999999996,40.571999999999996,23.660999999999998,158.39999999999998,517.104,14373.900000000001,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2728.674,2518.776,0.0,12752.766000000001,3295.296,1918.8719999999998,0.0,729.5471049600001,738.9999999999999,245.130945012,271.631587716,908.0834934600001,15.1988980203,422.00541891,0.0,955.2528954,0.0,351.330992622,425.06712687600003,0.0,1623.475768545,1832.7,0.0,0.0,55233.0,0.405,0.18,0.0,464.859,4471.272000000001,2849.427,446.07988962,124.10576316,3.9334302701999992,19.667151351,3.7858307915,21.0309130332,92.95316798399998,18170.870112000004,3339.49859107397,3977.554319100001,5055.300000000001,7252.360524899999,267.04428286499996,373.86199601100003,0.0,244.76716764,1314.8592881579998,3313.10597688,8325.000000000002,0.0,1486.596779226165,436.5,233.34300000000002,551.5380000000001,769.5000000000001,426.6,288.9,288.90000000000003,0.0,0.0,276.12,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2614.437,0.0,0.0,1298.0,0.0,0.0,17448.63567255836,6632.299597537916,1524.4989735182758,0.0,0.0,0.0,0.0,249059.10062020225
t17,3276.9,0.0,604.8000000000001,0.0,5348.7,50.714999999999996,50.714999999999996,47.321999999999996,158.39999999999998,172.368,14373.900000000001,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2728.674,2518.776,0.0,12752.766000000001,3295.296,0.0,0.0,729.5471049600001,738.9999999999999,251.756105688,284.88190906799997,925.546637565,0.0,422.00541891,0.0,955.2528954,0.0,360.005831946,425.06712687600003,0.0,1669.207480335,5207.212853802217,0.0,0.0,55233.0,0.45,0.27,0.0,464.859,4471.272000000001,1194.9209999999998,446.07988962,124.10576316,10.4891473872,26.222868467999998,4.966684750433048,27.0397453284,46.47658399199999,18170.870112000004,7262.581875422065,3977.554319100001,5055.300000000001,7252.360524899999,267.04428286499996,480.67970915700005,0.0,244.76716764,1314.8592881579998,1419.90256152,8325.000000000002,0.0,1486.596779226165,436.5,286.3755,668.2095,1012.5,71.1,288.9,288.90000000000003,0.0,0.0,303.732,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2704.59,0.0,0.0,1298.0,0.0,0.0,17739.072985544095,7696.787161889801,4667.077703965225,0.0,0.0,0.0,0.0,255419.12247964594
t18,3276.9,0.0,604.8000000000001,0.0,5348.7,60.858000000000004,60.858000000000004,94.64399999999999,158.39999999999998,0.0,14373.900000000001,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2798.64,2553.7590000000005,0.0,12752.766000000001,3295.296,0.0,0.0,729.5471049600001,738.9999999999999,261.693846702,294.819650082,873.1572052500001,0.0,422.00541891,0.0,955.2528954,0.0,386.030349918,429.40454653800003,0.0,1829.2684715999999,5498.1,0.0,0.0,55233.0,0.54,0.405,0.0,774.7649999999999,4471.272000000001,0.0,446.07988962,124.10576316,19.667151351,39.334302702,6.814495424700001,42.0618260664,2.9047864994999992,18170.870112000004,11708.87724321034,3977.554319100001,5055.300000000001,7252.360524899999,320.45313943800005,801.1328485950002,0.0,367.15075146000004,1314.8592881579998,0.0,8325.000000000002,0.0,1486.596779226165,436.5,360.62100000000004,721.2420000000001,1134.0,0.0,288.9,288.90000000000003,0.0,0.0,331.34400000000005,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2704.59,0.0,0.0,1298.0,6655.0,0.0,18046.599593275307,7709.081005967264,7145.66193868137,3146.835544429934,0.0,0.0,0.0,271307.0737536273
t19,3276.9,0.0,604.8000000000001,0.0,5348.7,60.858000000000004,71.00099999999999,118.30499999999999,158.39999999999998,0.0,14373.900000000001,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2973.5550000000003,2658.708,0.0,12752.766000000001,3295.296,0.0,0.0,729.5471049600001,738.9999999999999,268.319007378,301.44481075799996,943.0097816699999,0.0,422.00541891,0.0,955.2528954,0.0,403.38002856599996,433.7419662,0.0,1989.329462865,5498.1,0.0,0.0,55233.0,0.72,0.585,0.0,1394.577,4471.272000000001,0.0,446.07988962,124.10576316,27.5340118914,52.445736935999996,6.814495424700001,57.0839068044,0.0,18170.870112000004,12734.520720293758,3977.554319100001,5055.300000000001,7252.360524899999,427.270852584,1174.994844606,0.0,734.3015029200001,1314.8592881579998,0.0,8325.000000000002,0.0,1486.596779226165,436.5,424.26000000000005,731.8485000000001,1295.9999999999998,0.0,288.9,288.90000000000003,0.0,0.0,331.34400000000005,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2704.59,0.0,0.0,1298.0,6655.0,0.0,17808.299900323327,6715.423858861585,4992.103486827231,1780.1434001964315,35.208634303,0.0,0.0,269931.5809658454
t20,3276.9,0.0,604.8000000000001,0.0,5348.7,50.714999999999996,60.858000000000004,118.30499999999999,158.39999999999998,0.0,14373.900000000001,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,3043.521,2658.708,0.0,12752.766000000001,3295.296,0.0,0.0,729.5471049600001,738.9999999999999,271.631587716,301.44481075799996,960.472925775,0.0,422.00541891,0.0,955.2528954,0.0,407.71744822799997,433.7419662,0.0,2012.19531876,1926.6547149096968,0.0,0.0,55233.0,0.9,0.675,0.0,1704.483,4471.272000000001,0.0,446.07988962,124.10576316,32.778585585,61.6237408998,6.814495424700001,63.09273909959999,0.0,18170.870112000004,9752.396667881441,3977.554319100001,5055.300000000001,7252.360524899999,587.497422303,1602.2656971900003,0.0,1101.45225438,1314.8592881579998,0.0,8325.000000000002,0.0,1486.596779226165,436.5,477.2925000000001,710.6355000000001,1336.5,0.0,288.9,288.90000000000003,0.0,0.0,358.9560000000001,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2704.59,0.0,0.0,1298.0,6655.0,0.0,17538.590662080456,5747.122609006149,96.26083318452578,0.0,0.0,0.0,0.0,256911.65253581788
t21,3276.9,0.0,604.8000000000001,0.0,5348.7,40.571999999999996,71.00099999999999,94.64399999999999,158.39999999999998,0.0,10596.379124179759,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,3078.504,2553.7590000000005,0.0,12752.766000000001,3295.296,0.0,0.0,729.5471049600001,738.9999999999999,271.631587716,301.44481075799996,925.546637565,0.0,422.00541891,0.0,955.2528954,0.0,403.38002856599996,433.7419662,0.0,1966.46360697,4619.840349128403,0.0,0.0,55233.0,1.035,0.72,0.0,1859.436,4471.272000000001,0.0,446.07988962,124.10576316,34.0897290084,66.8683145934,4.542996949800001,63.09273909959999,0.0,18170.870112000004,5615.965650173732,3977.554319100001,5055.300000000001,7252.360524899999,747.7239920220001,2082.9454063470002,0.0,1346.2194220200001,1314.8592881579998,0.0,8325.000000000002,0.0,991.06451948411,436.5,519.7185000000001,689.4225,1295.9999999999998,0.0,288.9,288.90000000000003,0.0,0.0,358.9560000000001,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2524.2839999999997,0.0,0.0,1298.0,0.0,0.0,17136.044529568695,4846.480528253747,0.0,0.0,0.0,0.0,0.0,243807.780215814
t22,3276.9,0.0,604.8000000000001,0.0,5348.7,71.00099999999999,111.57300000000001,94.64399999999999,158.39999999999998,0.0,7730.519857765809,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,3043.521,2378.844,0.0,12262.275000000001,3295.296,0.0,0.0,729.5471049600001,738.9999999999999,261.693846702,291.507069744,890.620349355,0.0,422.00541891,0.0,955.2528954,0.0,399.042608904,433.7419662,0.0,1920.7318951799998,5498.1,0.0,0.0,55233.0,1.08,0.8550000000000001,0.0,1859.436,4471.272000000001,0.0,446.07988962,124.10576316,32.778585585,74.7351751338,1.2619435971666688,57.0839068044,0.0,18170.870112000004,699.5914147538673,3977.554319100001,5055.300000000001,7252.360524899999,1014.7682748870002,2617.033972077,0.0,1468.6030058400002,1314.8592881579998,0.0,8325.000000000002,0.0,825.8870995700916,436.5,540.9315000000001,657.6030000000002,1215.0,0.0,288.9,288.90000000000003,0.0,0.0,358.9560000000001,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2434.131,0.0,0.0,1298.0,2217.628678845141,0.0,16507.540994179017,3652.492532948254,0.0,0.0,0.0,0.0,0.0,237138.70995528187
t23,3276.9,0.0,604.8000000000001,0.0,5348.7,162.28799999999998,233.289,141.966,158.39999999999998,0.0,2296.324681008833,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2798.64,2133.963,0.0,11281.293,3295.296,0.0,0.0,729.5471049600001,738.9999999999999,228.568043322,268.319007378,733.45205241,0.0,422.00541891,0.0,955.2528954,0.0,355.668412284,429.40454653800003,0.0,1623.475768545,2664.229790826019,0.0,0.0,55233.0,1.2149999999999999,1.1250000000000002,0.0,2014.389,4471.272000000001,0.0,446.07988962,82.73717544,32.778585585,81.2908922508,0.0,45.066242214,0.0,17556.052451429037,0.0,3977.554319100001,3370.2000000000007,7252.360524899999,1335.221414325,3257.940250953,0.0,1590.9865896600002,1314.8592881579998,0.0,8325.000000000002,0.0,825.8870995700916,436.5,487.899,615.1770000000001,1012.5,0.0,288.9,288.90000000000003,0.0,0.0,358.9560000000001,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2253.825,0.0,0.0,1298.0,1553.3712606266322,0.0,15694.853541163298,2880.946073704886,0.0,0.0,0.0,0.0,0.0,222566.51928128395
t24,2857.6788959805663,0.0,604.8000000000001,0.0,5348.7,294.147,375.29100000000005,212.949,158.39999999999998,0.0,1262.6153828597328,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2868.6059999999998,1959.0480000000002,0.0,11771.784,3295.296,0.0,0.0,729.5471049600001,738.9999999999999,218.63030230799998,241.818364674,768.37834062,0.0,422.00541891,0.0,955.2528954,0.0,368.68067127000006,429.40454653800003,0.0,1692.07333623,888.0765969420063,0.0,0.0,55233.0,1.035,1.035,0.0,1704.483,4471.272000000001,0.0,446.07988962,68.9476462,35.400872431799996,94.4023264848,0.0,45.066242214,0.0,12729.8089965882,0.0,3977.554319100001,2808.5,7252.360524899999,1655.6745537630002,3524.984533818,0.0,1958.13734112,1314.8592881579998,0.0,7780.740372753607,0.0,825.8870995700916,436.5,562.1445,593.964,1134.0,0.0,288.9,288.90000000000003,0.0,0.0,358.9560000000001,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2253.825,0.0,0.0,1298.0,0.0,0.0,0.0,1992.9650999130577,0.0,0.0,0.0,0.0,0.0,196900.45942432922
t25,2136.349243251623,0.0,604.8000000000001,0.0,5348.7,395.57699999999994,497.00699999999995,307.593,158.39999999999998,0.0,1262.6153828597328,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2868.6059999999998,1784.133,0.0,12262.275000000001,3295.296,0.0,0.0,729.5471049600001,738.9999999999999,205.379980956,215.31772196999995,768.37834062,0.0,422.00541891,0.0,955.2528954,0.0,364.343251608,429.40454653800003,0.0,1623.475768545,888.0765969420063,0.0,0.0,55233.0,0.945,1.08,0.0,1549.5299999999997,4471.272000000001,0.0,446.07988962,68.9476462,43.267732972199994,103.5803304486,0.0,54.0794906568,0.0,11202.353267157654,0.0,3977.554319100001,2808.5,7252.360524899999,1976.127693201,3738.6199601099997,0.0,2202.90450876,1314.8592881579998,0.0,7139.84988268549,0.0,825.8870995700916,436.5,583.3575000000001,572.751,1174.5,0.0,288.9,288.90000000000003,0.0,0.0,358.9560000000001,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2163.672,0.0,0.0,1298.0,0.0,0.0,0.0,1841.2948268714904,0.0,0.0,0.0,0.0,0.0,194980.05617397407
t26,1552.6234677019536,0.0,604.8000000000001,0.0,5348.7,476.721,598.437,378.57599999999996,158.39999999999998,0.0,1262.6153828597328,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2833.6229999999996,1679.184,0.0,12262.275000000001,3295.296,0.0,0.0,729.5471049600001,738.9999999999999,198.75482028,195.442239942,750.915196515,0.0,422.00541891,0.0,955.2528954,0.0,360.005831946,429.40454653800003,0.0,1577.7440567549997,888.0765969420063,0.0,0.0,55233.0,0.8550000000000001,1.17,0.0,1549.5299999999997,4471.272000000001,0.0,446.07988962,68.9476462,55.0680237828,111.44719098899999,0.0,69.1015713948,0.0,10052.927767964493,0.0,3977.554319100001,2808.5,7252.360524899999,2243.171976066,3898.8465298290002,0.0,2570.05526022,1314.8592881579998,0.0,6830.805527479853,0.0,825.8870995700916,436.5,593.964,583.3575000000001,1174.5,0.0,288.9,288.90000000000003,0.0,0.0,331.34400000000005,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2163.672,0.0,0.0,1298.0,0.0,0.0,0.0,1754.5852867370581,0.0,0.0,0.0,0.0,0.0,193693.45492176313
t27,1092.3,0.0,604.8000000000001,0.0,5348.7,568.0079999999999,710.01,449.559,158.39999999999998,0.0,1262.6153828597328,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2833.6229999999996,1644.201,0.0,12262.275000000001,3295.296,0.0,0.0,729.5471049600001,738.9999999999999,208.69256129399997,182.19191858999997,785.841484725,0.0,396.93529910736294,0.0,955.2528954,0.0,368.68067127000006,429.40454653800003,0.0,1669.207480335,888.0765969420063,0.0,0.0,55233.0,0.81,1.1250000000000002,0.0,1549.5299999999997,4471.272000000001,0.0,446.07988962,68.9476462,66.8683145934,116.6917646826,0.0,81.11923598519999,0.0,8498.410891335967,0.0,3977.554319100001,2808.5,7252.360524899999,2456.8074023579998,3952.255386402,0.0,2937.2060116800003,1314.8592881579998,0.0,6751.849900987671,0.0,825.8870995700916,436.5,593.964,593.964,1174.5,0.0,288.9,288.90000000000003,0.0,0.0,331.34400000000005,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2073.519,0.0,0.0,1298.0,0.0,0.0,0.0,1882.3124207953126,0.0,0.0,0.0,0.0,0.0,192656.54899939167
t28,1092.3,0.0,604.8000000000001,0.0,5348.7,679.581,811.4399999999999,520.542,158.39999999999998,0.0,1262.6153828597328,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2833.6229999999996,1574.2350000000001,0.0,12262.275000000001,3295.296,0.0,0.0,729.5471049600001,738.9999999999999,215.31772196999995,172.25417757600002,803.30462883,0.0,422.00541891,0.0,955.2528954,0.0,373.018090932,429.40454653800003,0.0,1692.07333623,888.0765969420063,0.0,0.0,55233.0,0.81,0.99,0.0,1549.5299999999997,4385.286000000001,0.0,433.2225453718315,68.9476462,78.668605404,121.93633837619998,0.0,90.132484428,0.0,7018.417571281286,0.0,3977.554319100001,2808.5,7252.360524899999,2670.44282865,3952.255386402,0.0,3304.35676314,1314.8592881579998,0.0,6757.29473884436,0.0,825.8870995700916,436.5,562.1445,562.1445,1134.0,0.0,288.9,288.90000000000003,0.0,0.0,303.732,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,2073.519,0.0,0.0,1298.0,0.0,0.0,0.0,2140.514162528945,0.0,0.0,0.0,0.0,0.0,192096.76116450474
t29,1092.3,0.0,604.8000000000001,0.0,5348.7,760.7250000000001,892.5840000000001,638.847,158.39999999999998,0.0,1262.6153828597328,0.0,7560.000000000001,0.0,18438.3,7302.600000000001,2903.5890000000004,1679.184,0.0,12262.275000000001,3295.296,0.0,0.0,729.5471049600001,738.9999999999999,225.255462984,175.56675791399996,820.767772935,0.0,422.00541891,0.0,955.2528954,0.0,381.69293025600007,429.40454653800003,0.0,1737.80504802,1058.342374620871,0.0,0.0,55233.0,0.8550000000000001,0.945,0.0,1704.483,4385.286000000001,0.0,148.69329654,68.9476462,82.6020356742,125.86976864639998,0.0,99.14573287079999,0.0,6056.956704,0.0,3977.554319100001,2808.5,7252.360524899999,2884.078254942,3952.255386402,0.0,3793.8910984200006,1314.8592881579998,0.0,7093.745965127535,0.0,825.8870995700916,436.5,562.1445,540.9315000000001,1134.0,0.0,288.9,288.90000000000003,0.0,0.0,303.732,0.0,1800.0,2016.092961002332,0.0,6183.900000000001,0.0,0.0,0.0,1983.366,0.0,0.0,1298.0,0.0,0.0,15664.631457077581,3245.600747932695,0.0,0.0,0.0,0.0,0.0,209431.47098196126
