Time_Index,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK0 0 nuclear,DK0 0 CCGT,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,DK3 0 nuclear,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,NO3 0 coal,NO3 0 nuclear,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS,BE0 0 Battery,DE0 0 Battery,DK0 0 Battery,DK3 0 Battery,FR0 0 Battery,GB4 0 Battery,GB5 0 Battery,NL0 0 Battery,NO0 0 Battery,SE3 0 Battery,BE0 0 CCGT_CCS,DE0 0 CCGT_CCS,DK0 0 CCGT_CCS,DK3 0 CCGT_CCS,FR0 0 CCGT_CCS,GB4 0 CCGT_CCS,GB5 0 CCGT_CCS,NL0 0 CCGT_CCS,NO3 0 CCGT_CCS,SE3 0 CCGT_CCS
143,0.9,0.9,0.9,0.9,0.9,0.198,0.153,0.378,0.468,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.549,0.873,0.9,0.567,0.882,0.0,0.9,0.9,0.9,0.63,0.828,0.558,0.0,0.9,1.0,0.9,0.9,0.9,0.9,0.405,0.522,0.9,0.486,0.9,0.9,0.9,0.9,0.9,0.351,0.153,0.9,0.315,0.9,0.0,0.9,0.9,0.117,0.135,0.9,0.081,0.0,0.9,0.9,0.9,0.9,0.9,0.171,0.108,0.9,0.171,0.315,0.0,0.9,0.9,0.9,0.9,0.441,0.504,0.468,0.0,0.9,0.9,0.234,0.351,0.09,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.135,0.333,0.9,0.054,0.81,0.0,1.807442637,1.042010492,0.347309559,0.81942661,0.904806248,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
144,0.9,0.9,0.9,0.9,0.9,0.126,0.09,0.306,0.468,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.549,0.873,0.9,0.576,0.882,0.0,0.9,0.9,0.9,0.657,0.828,0.639,0.0,0.9,1.0,0.9,0.9,0.9,0.9,0.459,0.432,0.9,0.54,0.9,0.9,0.9,0.9,0.9,0.333,0.117,0.9,0.297,0.9,0.0,0.9,0.9,0.09,0.117,0.9,0.063,0.0,0.9,0.9,0.9,0.9,0.9,0.162,0.117,0.9,0.162,0.315,0.0,0.9,0.9,0.9,0.9,0.369,0.504,0.45,0.0,0.9,0.9,0.252,0.351,0.099,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.135,0.288,0.9,0.036,0.819,0.0,1.825704358,1.042358181,0.347185836,0.82171499,0.905841921,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145,0.9,0.9,0.9,0.9,0.9,0.153,0.288,0.018,0.225,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.459,0.126,0.9,0.072,0.459,0.0,0.9,0.9,0.9,0.513,0.342,0.378,0.0,0.9,1.0,0.9,0.9,0.9,0.9,0.495,0.693,0.9,0.45,0.9,0.9,0.9,0.9,0.9,0.234,0.117,0.9,0.108,0.369,0.0,0.9,0.9,0.423,0.315,0.9,0.333,0.0,0.9,0.9,0.9,0.9,0.9,0.45,0.558,0.9,0.306,0.18,0.0,0.9,0.9,0.9,0.9,0.108,0.198,0.018,0.0,0.9,0.9,0.234,0.279,0.045,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.315,0.477,0.9,0.126,0.486,0.0,0.520305201,0.409186652,0.197555591,0.625554246,0.543836035,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146,0.9,0.9,0.9,0.9,0.9,0.18,0.324,0.018,0.225,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.432,0.099,0.9,0.054,0.459,0.0,0.9,0.9,0.9,0.486,0.297,0.369,0.0,0.9,1.0,0.9,0.9,0.9,0.9,0.486,0.594,0.9,0.45,0.9,0.9,0.9,0.9,0.9,0.261,0.135,0.9,0.117,0.369,0.0,0.9,0.9,0.54,0.405,0.9,0.396,0.0,0.9,0.9,0.9,0.9,0.9,0.414,0.54,0.9,0.279,0.18,0.0,0.9,0.9,0.9,0.9,0.162,0.261,0.027,0.0,0.9,0.9,0.225,0.27,0.045,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.297,0.441,0.9,0.126,0.486,0.0,0.52156396,0.409209731,0.197972048,0.626092279,0.54385632,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
147,0.9,0.9,0.9,0.9,0.9,0.189,0.315,0.027,0.225,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.36,0.072,0.9,0.045,0.459,0.0,0.9,0.9,0.9,0.45,0.261,0.342,0.0,0.9,1.0,0.9,0.9,0.9,0.9,0.459,0.45,0.9,0.414,0.9,0.9,0.9,0.9,0.9,0.279,0.162,0.9,0.117,0.369,0.0,0.9,0.9,0.585,0.495,0.9,0.387,0.0,0.9,0.9,0.9,0.9,0.9,0.405,0.513,0.9,0.27,0.18,0.0,0.9,0.9,0.9,0.9,0.216,0.333,0.045,0.0,0.9,0.9,0.207,0.261,0.045,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.279,0.441,0.9,0.117,0.486,0.0,0.52336873,0.409210654,0.198326016,0.626582827,0.543838097,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148,0.9,0.9,0.9,0.9,0.9,0.18,0.297,0.036,0.225,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.27,0.072,0.9,0.036,0.468,0.0,0.9,0.9,0.9,0.441,0.234,0.333,0.0,0.9,1.0,0.9,0.9,0.9,0.9,0.414,0.342,0.9,0.414,0.9,0.9,0.9,0.9,0.9,0.279,0.198,0.9,0.117,0.369,0.0,0.9,0.9,0.513,0.522,0.9,0.378,0.0,0.9,0.9,0.9,0.9,0.9,0.405,0.504,0.9,0.252,0.18,0.0,0.9,0.9,0.9,0.9,0.252,0.387,0.072,0.0,0.9,0.9,0.198,0.252,0.045,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.297,0.45,0.9,0.108,0.486,0.0,0.526008606,0.409262337,0.198678436,0.626949071,0.543790526,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
149,0.9,0.9,0.9,0.9,0.9,0.18,0.306,0.054,0.225,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.207,0.081,0.9,0.027,0.468,0.0,0.9,0.9,0.9,0.432,0.198,0.333,0.0,0.9,1.0,0.9,0.9,0.9,0.9,0.324,0.279,0.9,0.306,0.9,0.9,0.9,0.9,0.9,0.306,0.225,0.9,0.117,0.369,0.0,0.9,0.9,0.495,0.54,0.9,0.369,0.0,0.9,0.9,0.9,0.9,0.9,0.414,0.477,0.9,0.243,0.18,0.0,0.9,0.9,0.9,0.9,0.27,0.423,0.09,0.0,0.9,0.9,0.189,0.225,0.045,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.315,0.459,0.9,0.108,0.486,0.0,0.529497661,0.409386026,0.198912176,0.627305608,0.543733771,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
150,0.9,0.9,0.9,0.9,0.9,0.189,0.306,0.063,0.225,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.18,0.108,0.9,0.027,0.468,0.018,0.9,0.9,0.9,0.432,0.18,0.342,0.018,0.9,1.0,0.9,0.9,0.9,0.9,0.261,0.279,0.9,0.216,0.9,0.9,0.9,0.9,0.9,0.324,0.279,0.9,0.126,0.369,0.0,0.9,0.9,0.468,0.54,0.9,0.333,0.0,0.9,0.9,0.9,0.9,0.9,0.405,0.468,0.9,0.234,0.18,0.0,0.9,0.9,0.9,0.9,0.279,0.441,0.108,0.0,0.9,0.9,0.198,0.225,0.036,0.027,0.9,0.9,0.9,0.9,0.9,0.9,0.351,0.486,0.9,0.117,0.486,0.045,0.533481698,0.409483607,0.19903479,0.627652263,0.543652126,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
151,0.9,0.9,0.9,0.9,0.9,0.207,0.333,0.054,0.225,0.081,0.9,0.9,0.9,0.9,0.9,0.9,0.171,0.135,0.9,0.018,0.477,0.09,0.9,0.9,0.9,0.432,0.18,0.333,0.162,0.9,1.0,0.9,0.9,0.9,0.9,0.234,0.306,0.9,0.198,0.9,0.9,0.9,0.9,0.9,0.324,0.333,0.9,0.117,0.369,0.054,0.9,0.9,0.477,0.549,0.9,0.324,0.036,0.9,0.9,0.9,0.9,0.9,0.378,0.459,0.9,0.225,0.18,0.045,0.9,0.9,0.9,0.9,0.297,0.432,0.108,0.099,0.9,0.9,0.198,0.225,0.036,0.081,0.9,0.9,0.9,0.9,0.9,0.9,0.387,0.495,0.9,0.117,0.486,0.117,0.537656922,0.409525433,0.199068478,0.627995247,0.543590098,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152,0.9,0.9,0.9,0.9,0.9,0.171,0.288,0.027,0.225,0.162,0.9,0.9,0.9,0.9,0.9,0.9,0.189,0.18,0.9,0.018,0.477,0.171,0.9,0.9,0.9,0.405,0.198,0.306,0.288,0.9,1.0,0.9,0.9,0.9,0.9,0.234,0.342,0.9,0.216,0.9,0.9,0.9,0.9,0.9,0.297,0.387,0.9,0.108,0.369,0.18,0.9,0.9,0.495,0.549,0.9,0.324,0.117,0.9,0.9,0.9,0.9,0.9,0.369,0.468,0.9,0.225,0.18,0.126,0.9,0.9,0.9,0.9,0.315,0.45,0.081,0.198,0.9,0.9,0.198,0.225,0.027,0.153,0.9,0.9,0.9,0.9,0.9,0.9,0.405,0.477,0.9,0.126,0.486,0.198,0.540670897,0.409584023,0.199077551,0.628181915,0.543585574,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
153,0.9,0.9,0.9,0.9,0.9,0.153,0.324,0.027,0.225,0.225,0.9,0.9,0.9,0.9,0.9,0.9,0.198,0.216,0.9,0.018,0.477,0.234,0.9,0.9,0.9,0.369,0.216,0.252,0.387,0.9,1.0,0.9,0.9,0.9,0.9,0.243,0.351,0.9,0.225,0.9,0.9,0.9,0.9,0.9,0.279,0.396,0.9,0.108,0.369,0.288,0.9,0.9,0.585,0.603,0.9,0.432,0.189,0.9,0.9,0.9,0.9,0.9,0.369,0.495,0.9,0.225,0.18,0.207,0.9,0.9,0.9,0.9,0.324,0.477,0.081,0.297,0.9,0.9,0.198,0.216,0.036,0.216,0.9,0.9,0.9,0.9,0.9,0.9,0.414,0.45,0.9,0.126,0.486,0.27,0.543296051,0.40960895,0.199052909,0.628406578,0.54348569,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154,0.9,0.9,0.9,0.9,0.9,0.18,0.342,0.036,0.225,0.27,0.9,0.9,0.9,0.9,0.9,0.9,0.198,0.252,0.9,0.018,0.486,0.279,0.9,0.9,0.9,0.351,0.243,0.234,0.468,0.9,1.0,0.9,0.9,0.9,0.9,0.234,0.333,0.9,0.207,0.9,0.9,0.9,0.9,0.9,0.27,0.414,0.9,0.126,0.369,0.369,0.9,0.9,0.558,0.648,0.9,0.414,0.234,0.9,0.9,0.9,0.9,0.9,0.369,0.477,0.9,0.234,0.18,0.252,0.9,0.9,0.9,0.9,0.351,0.531,0.09,0.36,0.9,0.9,0.198,0.216,0.036,0.252,0.9,0.9,0.9,0.9,0.9,0.9,0.387,0.432,0.9,0.126,0.486,0.324,0.548740295,0.409646241,0.19900478,0.628653436,0.54342245,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
155,0.9,0.9,0.9,0.9,0.9,0.126,0.297,0.054,0.225,0.297,0.9,0.9,0.9,0.9,0.9,0.9,0.144,0.306,0.9,0.018,0.486,0.297,0.9,0.9,0.9,0.279,0.18,0.171,0.513,0.9,1.0,0.9,0.9,0.9,0.9,0.135,0.27,0.9,0.108,0.9,0.9,0.9,0.9,0.9,0.27,0.45,0.9,0.126,0.369,0.405,0.9,0.9,0.441,0.495,0.9,0.342,0.261,0.9,0.9,0.9,0.9,0.9,0.324,0.45,0.9,0.216,0.18,0.279,0.9,0.9,0.9,0.9,0.288,0.54,0.072,0.378,0.9,0.9,0.189,0.207,0.027,0.261,0.9,0.9,0.9,0.9,0.9,0.9,0.261,0.333,0.9,0.081,0.486,0.342,0.554167253,0.409741345,0.198966899,0.628899917,0.543324582,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
156,0.9,0.9,0.9,0.9,0.9,0.189,0.351,0.054,0.225,0.333,0.9,0.9,0.9,0.9,0.9,0.9,0.126,0.396,0.9,0.018,0.495,0.297,0.9,0.9,0.9,0.306,0.216,0.198,0.522,0.9,1.0,0.9,0.9,0.9,0.9,0.144,0.261,0.9,0.117,0.9,0.9,0.9,0.9,0.9,0.306,0.504,0.9,0.144,0.369,0.423,0.9,0.9,0.405,0.45,0.9,0.315,0.297,0.9,0.9,0.9,0.9,0.9,0.324,0.378,0.9,0.225,0.18,0.315,0.9,0.9,0.9,0.9,0.333,0.522,0.09,0.414,0.9,0.9,0.207,0.234,0.045,0.288,0.9,0.9,0.9,0.9,0.9,0.9,0.261,0.324,0.9,0.09,0.486,0.36,0.560140088,0.409920214,0.198946517,0.629176956,0.543229598,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
157,0.9,0.9,0.9,0.9,0.9,0.171,0.297,0.045,0.225,0.306,0.9,0.9,0.9,0.9,0.9,0.9,0.108,0.396,0.9,0.018,0.495,0.288,0.9,0.9,0.9,0.315,0.27,0.207,0.486,0.9,1.0,0.9,0.9,0.9,0.9,0.135,0.243,0.9,0.117,0.9,0.9,0.9,0.9,0.9,0.333,0.54,0.9,0.162,0.369,0.414,0.9,0.9,0.378,0.414,0.9,0.324,0.279,0.9,0.9,0.9,0.9,0.9,0.324,0.315,0.9,0.252,0.18,0.315,0.9,0.9,0.9,0.9,0.288,0.459,0.081,0.414,0.9,0.9,0.216,0.243,0.054,0.279,0.9,0.9,0.9,0.9,0.9,0.9,0.27,0.324,0.9,0.099,0.486,0.369,0.565479902,0.410012809,0.198935945,0.62943752,0.543116924,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
158,0.9,0.9,0.9,0.9,0.9,0.162,0.252,0.072,0.225,0.306,0.9,0.9,0.9,0.9,0.9,0.9,0.09,0.378,0.9,0.009,0.504,0.261,0.9,0.9,0.9,0.324,0.27,0.207,0.423,0.9,1.0,0.9,0.9,0.9,0.9,0.117,0.243,0.9,0.099,0.9,0.9,0.9,0.9,0.9,0.36,0.576,0.9,0.189,0.369,0.387,0.9,0.9,0.387,0.414,0.9,0.342,0.27,0.9,0.9,0.9,0.9,0.9,0.333,0.288,0.9,0.288,0.18,0.315,0.9,0.9,0.9,0.9,0.243,0.369,0.072,0.342,0.9,0.9,0.216,0.243,0.054,0.252,0.9,0.9,0.9,0.9,0.9,0.9,0.27,0.342,0.9,0.099,0.486,0.351,0.570849836,0.410183922,0.198820534,0.629699213,0.54294766,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
159,0.9,0.9,0.9,0.9,0.9,0.153,0.225,0.072,0.225,0.297,0.9,0.9,0.9,0.9,0.9,0.9,0.072,0.297,0.9,0.009,0.513,0.216,0.9,0.9,0.9,0.306,0.243,0.198,0.36,0.9,1.0,0.9,0.9,0.9,0.9,0.09,0.207,0.9,0.081,0.9,0.9,0.9,0.9,0.9,0.36,0.603,0.9,0.198,0.369,0.351,0.9,0.9,0.351,0.369,0.9,0.306,0.252,0.9,0.9,0.9,0.9,0.9,0.351,0.279,0.9,0.342,0.18,0.297,0.9,0.9,0.9,0.9,0.216,0.306,0.063,0.252,0.9,0.9,0.207,0.243,0.045,0.207,0.9,0.9,0.9,0.9,0.9,0.9,0.252,0.351,0.9,0.09,0.486,0.306,0.5766749,0.410385459,0.198771543,0.630034537,0.542800174,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
160,0.9,0.9,0.9,0.9,0.9,0.144,0.207,0.063,0.225,0.27,0.9,0.9,0.9,0.9,0.9,0.9,0.063,0.216,0.9,0.009,0.513,0.162,0.9,0.9,0.9,0.279,0.207,0.189,0.279,0.9,1.0,0.9,0.9,0.9,0.9,0.063,0.189,0.9,0.054,0.9,0.9,0.9,0.9,0.9,0.432,0.711,0.9,0.216,0.369,0.306,0.9,0.9,0.306,0.342,0.9,0.279,0.234,0.9,0.9,0.9,0.9,0.9,0.369,0.288,0.9,0.369,0.18,0.279,0.9,0.9,0.9,0.9,0.189,0.306,0.054,0.207,0.9,0.9,0.198,0.234,0.045,0.18,0.9,0.9,0.9,0.9,0.9,0.9,0.216,0.333,0.9,0.09,0.486,0.243,0.582255892,0.410590252,0.198699597,0.630350086,0.542630844,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
161,0.9,0.9,0.9,0.9,0.9,0.162,0.234,0.063,0.225,0.189,0.9,0.9,0.9,0.9,0.9,0.9,0.054,0.18,0.9,0.009,0.522,0.108,0.9,0.9,0.9,0.243,0.18,0.162,0.162,0.9,1.0,0.9,0.9,0.9,0.9,0.045,0.189,0.9,0.036,0.9,0.9,0.9,0.9,0.9,0.468,0.738,0.9,0.216,0.369,0.216,0.9,0.9,0.261,0.315,0.9,0.243,0.171,0.9,0.9,0.9,0.9,0.9,0.369,0.279,0.9,0.36,0.18,0.207,0.9,0.9,0.9,0.9,0.153,0.306,0.036,0.144,0.9,0.9,0.18,0.225,0.045,0.117,0.9,0.9,0.9,0.9,0.9,0.9,0.189,0.279,0.9,0.072,0.486,0.144,0.587805962,0.410733078,0.198467817,0.630683641,0.542469306,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
162,0.9,0.9,0.9,0.9,0.9,0.243,0.288,0.081,0.225,0.09,0.9,0.9,0.9,0.9,0.9,0.9,0.045,0.198,0.9,0.009,0.522,0.045,0.9,0.9,0.9,0.216,0.18,0.144,0.072,0.9,1.0,0.9,0.9,0.9,0.9,0.036,0.18,0.9,0.027,0.9,0.9,0.9,0.9,0.9,0.468,0.747,0.9,0.198,0.369,0.108,0.9,0.9,0.243,0.315,0.9,0.216,0.099,0.9,0.9,0.9,0.9,0.9,0.351,0.27,0.9,0.333,0.18,0.126,0.9,0.9,0.9,0.9,0.099,0.261,0.027,0.072,0.9,0.9,0.162,0.225,0.036,0.054,0.9,0.9,0.9,0.9,0.9,0.9,0.162,0.252,0.9,0.054,0.486,0.054,0.591700615,0.410589856,0.198131573,0.630966973,0.542351139,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
163,0.9,0.9,0.9,0.9,0.9,0.297,0.27,0.081,0.225,0.018,0.9,0.9,0.9,0.9,0.9,0.9,0.036,0.225,0.9,0.009,0.522,0.0,0.9,0.9,0.9,0.189,0.18,0.126,0.009,0.9,1.0,0.9,0.9,0.9,0.9,0.036,0.144,0.9,0.027,0.9,0.9,0.9,0.9,0.9,0.45,0.729,0.9,0.171,0.369,0.018,0.9,0.9,0.243,0.297,0.9,0.189,0.045,0.9,0.9,0.9,0.9,0.9,0.324,0.261,0.9,0.288,0.18,0.045,0.9,0.9,0.9,0.9,0.09,0.216,0.018,0.009,0.9,0.9,0.153,0.207,0.036,0.009,0.9,0.9,0.9,0.9,0.9,0.9,0.153,0.225,0.9,0.063,0.486,0.0,0.594168317,0.410596377,0.197945159,0.631070409,0.542252306,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
164,0.9,0.9,0.9,0.9,0.9,0.252,0.171,0.072,0.225,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.027,0.216,0.9,0.009,0.531,0.0,0.9,0.9,0.9,0.171,0.18,0.117,0.0,0.9,1.0,0.9,0.9,0.9,0.9,0.045,0.117,0.9,0.045,0.9,0.9,0.9,0.9,0.9,0.432,0.738,0.9,0.171,0.369,0.0,0.9,0.9,0.225,0.261,0.9,0.153,0.0,0.9,0.9,0.9,0.9,0.9,0.306,0.261,0.9,0.252,0.18,0.0,0.9,0.9,0.9,0.9,0.09,0.189,0.009,0.0,0.9,0.9,0.144,0.18,0.036,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.144,0.198,0.9,0.063,0.486,0.0,0.597542781,0.410495423,0.197853358,0.631135529,0.542152221,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
165,0.9,0.9,0.9,0.9,0.9,0.162,0.108,0.072,0.225,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.027,0.216,0.9,0.018,0.531,0.0,0.9,0.9,0.9,0.171,0.189,0.117,0.0,0.9,1.0,0.9,0.9,0.9,0.9,0.063,0.099,0.9,0.063,0.9,0.9,0.9,0.9,0.9,0.396,0.675,0.9,0.153,0.369,0.0,0.9,0.9,0.171,0.198,0.9,0.108,0.0,0.9,0.9,0.9,0.9,0.9,0.279,0.279,0.9,0.225,0.18,0.0,0.9,0.9,0.9,0.9,0.072,0.153,0.027,0.0,0.9,0.9,0.135,0.162,0.027,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.144,0.171,0.9,0.063,0.486,0.0,0.599733757,0.410362665,0.197794134,0.631074329,0.542040724,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
166,0.9,0.9,0.9,0.9,0.9,0.108,0.09,0.09,0.225,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.027,0.225,0.9,0.018,0.531,0.0,0.9,0.9,0.9,0.18,0.189,0.126,0.0,0.9,1.0,0.9,0.9,0.9,0.9,0.072,0.09,0.9,0.072,0.9,0.9,0.9,0.9,0.9,0.351,0.594,0.9,0.153,0.369,0.0,0.9,0.9,0.126,0.18,0.9,0.081,0.0,0.9,0.9,0.9,0.9,0.9,0.279,0.324,0.9,0.207,0.18,0.0,0.9,0.9,0.9,0.9,0.081,0.144,0.045,0.0,0.9,0.9,0.117,0.126,0.027,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.135,0.153,0.9,0.063,0.486,0.0,0.600874013,0.410185796,0.197737774,0.630928494,0.541923619,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
