Zone,1,2,3,Total
t153,3375.4650605592497,1080.698111433817,32.56737432391443,4488.7305463169805
t154,3439.478652071749,1096.2015351999084,32.567374317113426,4568.247561588771
t155,3500.0523647416057,1095.4894814479496,32.5673743150548,4628.10922050461
t156,3522.736817891843,1094.442026495882,32.56737431629297,4649.746218704018
t157,3507.6473072654285,1087.6724668108413,32.56737431595646,4627.887148392227
t158,3502.3123269073176,1088.3643760031364,32.56737431639139,4623.244077226846
t159,3467.2701584630518,1080.7494904308123,32.5673743185308,4580.587023212394
t160,3439.2084846065695,1078.239238762079,32.56737432230266,4550.015097690951
t161,3459.4138963044447,1088.8848971875366,32.56737432657955,4580.866167818561
t162,3563.9572563210113,1126.513057254913,32.5673743270878,4723.037687903013
t163,3809.769035582473,1188.2667698594037,32.56737431761394,5030.603179759491
t164,3786.686529686328,1173.5072342658018,32.5673743205966,4992.7611382727255
t165,3601.9024590362565,1119.369117817286,32.567374325879214,4753.838951179422
t166,3326.112335335091,1036.863400496266,32.56737433134079,4395.543110162697
t167,2997.859664863217,938.803084184189,32.56737433972342,3969.230123387129
t168,2698.8239708110996,852.132452167244,32.56737435551854,3583.523797333862
