ng_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,1145,81008,99937,71160
,1146,81008,99937,71160
,1147,81008,99937,71160
,1148,81008,99937,71160
,1149,81008,99937,71160
,1150,81008,99937,71160
,1151,81008,99937,71160
,1152,81008,99937,71160
,1153,81008,99937,71160
,1154,81008,99937,71160
,1155,81008,99937,71160
,1156,81008,99937,71160
,1157,81008,99937,71160
,1158,81008,99937,71160
,1159,81008,99937,71160
,1160,81008,99937,71160
,1161,81008,99937,71160
,1162,81008,99937,71160
,1163,81008,99937,71160
,1164,81008,99937,71160
,1165,81008,99937,71160
,1166,81008,99937,71160
,1167,81008,99937,71160
,1168,81008,99937,71160
,1169,81008,99937,71160
,1170,81008,99937,71160
,1171,81008,99937,71160
,1172,81008,99937,71160
,1173,81008,99937,71160
,1174,81008,99937,71160
,1175,81008,99937,71160
,1176,81008,99937,71160
,1177,81008,99937,71160
,1178,81008,99937,71160
,1179,81008,99937,71160
,1180,81008,99937,71160
,1181,81008,99937,71160
,1182,81008,99937,71160
,1183,81008,99937,71160
,1184,81008,99937,71160
,1185,81008,99937,71160
,1186,81008,99937,71160
,1187,81008,99937,71160
,1188,81008,99937,71160
,1189,81008,99937,71160
,1190,81008,99937,71160
,1191,81008,99937,71160
,1192,81008,99937,71160
,1193,81008,99937,71160
,1194,81008,99937,71160
,1195,81008,99937,71160
,1196,81008,99937,71160
,1197,81008,99937,71160
,1198,81008,99937,71160
,1199,81008,99937,71160
,1200,81008,99937,71160
,1201,81008,99937,71160
,1202,81008,99937,71160
,1203,81008,99937,71160
,1204,81008,99937,71160
,1205,81008,99937,71160
,1206,81008,99937,71160
,1207,81008,99937,71160
,1208,81008,99937,71160
,1209,81008,99937,71160
,1210,81008,99937,71160
,1211,81008,99937,71160
,1212,81008,99937,71160
,1213,81008,99937,71160
,1214,81008,99937,71160
,1215,81008,99937,71160
,1216,81008,99937,71160
,1217,81008,99937,71160
,1218,81008,99937,71160
,1219,81008,99937,71160
,1220,81008,99937,71160
,1221,81008,99937,71160
,1222,81008,99937,71160
,1223,81008,99937,71160
,1224,81008,99937,71160
,1225,81008,99937,71160
,1226,81008,99937,71160
,1227,81008,99937,71160
,1228,81008,99937,71160
,1229,81008,99937,71160
,1230,81008,99937,71160
,1231,81008,99937,71160
,1232,81008,99937,71160
,1233,81008,99937,71160
,1234,81008,99937,71160
,1235,81008,99937,71160
,1236,81008,99937,71160
,1237,81008,99937,71160
,1238,81008,99937,71160
,1239,81008,99937,71160
,1240,81008,99937,71160
,1241,81008,99937,71160
,1242,81008,99937,71160
,1243,81008,99937,71160
,1244,81008,99937,71160
,1245,81008,99937,71160
,1246,81008,99937,71160
,1247,81008,99937,71160
,1248,81008,99937,71160
,1249,81008,99937,71160
,1250,81008,99937,71160
,1251,81008,99937,71160
,1252,81008,99937,71160
,1253,81008,99937,71160
,1254,81008,99937,71160
,1255,81008,99937,71160
,1256,81008,99937,71160
,1257,81008,99937,71160
,1258,81008,99937,71160
,1259,81008,99937,71160
,1260,81008,99937,71160
,1261,81008,99937,71160
,1262,81008,99937,71160
,1263,81008,99937,71160
,1264,81008,99937,71160
,1265,81008,99937,71160
,1266,81008,99937,71160
,1267,81008,99937,71160
,1268,81008,99937,71160
,1269,81008,99937,71160
,1270,81008,99937,71160
,1271,81008,99937,71160
,1272,81008,99937,71160
,1273,81008,99937,71160
,1274,81008,99937,71160
,1275,81008,99937,71160
,1276,81008,99937,71160
,1277,81008,99937,71160
,1278,81008,99937,71160
,1279,81008,99937,71160
,1280,81008,99937,71160
,1281,81008,99937,71160
,1282,81008,99937,71160
,1283,81008,99937,71160
,1284,81008,99937,71160
,1285,81008,99937,71160
,1286,81008,99937,71160
,1287,81008,99937,71160
,1288,81008,99937,71160
,1289,81008,99937,71160
,1290,81008,99937,71160
,1291,81008,99937,71160
,1292,81008,99937,71160
,1293,81008,99937,71160
,1294,81008,99937,71160
,1295,81008,99937,71160
,1296,81008,99937,71160
,1297,81008,99937,71160
,1298,81008,99937,71160
,1299,81008,99937,71160
,1300,81008,99937,71160
,1301,81008,99937,71160
,1302,81008,99937,71160
,1303,81008,99937,71160
,1304,81008,99937,71160
,1305,81008,99937,71160
,1306,81008,99937,71160
,1307,81008,99937,71160
,1308,81008,99937,71160
,1309,81008,99937,71160
,1310,81008,99937,71160
,1311,81008,99937,71160
,1312,81008,99937,71160
,1313,81008,99937,71160
,1314,81008,99937,71160
,1315,81008,99937,71160
,1316,81008,99937,71160
,1317,81008,99937,71160
,1318,81008,99937,71160
,1319,81008,99937,71160
,1320,81008,99937,71160
,1321,81008,99937,71160
,1322,81008,99937,71160
,1323,81008,99937,71160
,1324,81008,99937,71160
,1325,81008,99937,71160
,1326,81008,99937,71160
,1327,81008,99937,71160
,1328,81008,99937,71160
,1329,81008,99937,71160
,1330,81008,99937,71160
,1331,81008,99937,71160
,1332,81008,99937,71160
,1333,81008,99937,71160
,1334,81008,99937,71160
,1335,81008,99937,71160
,1336,81008,99937,71160
,1337,81008,99937,71160
,1338,81008,99937,71160
,1339,81008,99937,71160
,1340,81008,99937,71160
,1341,81008,99937,71160
,1342,81008,99937,71160
,1343,81008,99937,71160
,1344,81008,99937,71160
,1345,81008,99937,71160
,1346,81008,99937,71160
,1347,81008,99937,71160
,1348,81008,99937,71160
,1349,81008,99937,71160
,1350,81008,99937,71160
,1351,81008,99937,71160
,1352,81008,99937,71160
,1353,81008,99937,71160
,1354,81008,99937,71160
,1355,81008,99937,71160
,1356,81008,99937,71160
,1357,81008,99937,71160
,1358,81008,99937,71160
,1359,81008,99937,71160
,1360,81008,99937,71160
,1361,81008,99937,71160
,1362,81008,99937,71160
,1363,81008,99937,71160
,1364,81008,99937,71160
,1365,81008,99937,71160
,1366,81008,99937,71160
,1367,81008,99937,71160
,1368,81008,99937,71160
,1369,81008,99937,71160
,1370,81008,99937,71160
,1371,81008,99937,71160
,1372,81008,99937,71160
,1373,81008,99937,71160
,1374,81008,99937,71160
,1375,81008,99937,71160
,1376,81008,99937,71160
,1377,81008,99937,71160
,1378,81008,99937,71160
,1379,81008,99937,71160
,1380,81008,99937,71160
,1381,81008,99937,71160
,1382,81008,99937,71160
,1383,81008,99937,71160
,1384,81008,99937,71160
,1385,81008,99937,71160
,1386,81008,99937,71160
,1387,81008,99937,71160
,1388,81008,99937,71160
,1389,81008,99937,71160
,1390,81008,99937,71160
,1391,81008,99937,71160
,1392,81008,99937,71160
,1393,81008,99937,71160
,1394,81008,99937,71160
,1395,81008,99937,71160
,1396,81008,99937,71160
,1397,81008,99937,71160
,1398,81008,99937,71160
,1399,81008,99937,71160
,1400,81008,99937,71160
,1401,81008,99937,71160
,1402,81008,99937,71160
,1403,81008,99937,71160
,1404,81008,99937,71160
,1405,81008,99937,71160
,1406,81008,99937,71160
,1407,81008,99937,71160
,1408,81008,99937,71160
,1409,81008,99937,71160
,1410,81008,99937,71160
,1411,81008,99937,71160
,1412,81008,99937,71160
,1413,81008,99937,71160
,1414,81008,99937,71160
,1415,81008,99937,71160
,1416,81008,99937,71160
,1417,81008,99937,71160
,1418,81008,99937,71160
,1419,81008,99937,71160
,1420,81008,99937,71160
,1421,81008,99937,71160
,1422,81008,99937,71160
,1423,81008,99937,71160
,1424,81008,99937,71160
,1425,81008,99937,71160
,1426,81008,99937,71160
,1427,81008,99937,71160
,1428,81008,99937,71160
,1429,81008,99937,71160
,1430,81008,99937,71160
,1431,81008,99937,71160
,1432,81008,99937,71160
,1433,81008,99937,71160
,1434,81008,99937,71160
,1435,81008,99937,71160
,1436,81008,99937,71160
,1437,81008,99937,71160
,1438,81008,99937,71160
,1439,81008,99937,71160
,1440,81008,99937,71160
,1441,81008,99937,71160
,1442,81008,99937,71160
,1443,81008,99937,71160
,1444,81008,99937,71160
,1445,81008,99937,71160
,1446,81008,99937,71160
,1447,81008,99937,71160
,1448,81008,99937,71160
,1449,81008,99937,71160
,1450,81008,99937,71160
,1451,81008,99937,71160
,1452,81008,99937,71160
,1453,81008,99937,71160
,1454,81008,99937,71160
,1455,81008,99937,71160
,1456,81008,99937,71160
,1457,81008,99937,71160
,1458,81008,99937,71160
,1459,81008,99937,71160
,1460,81008,99937,71160
,1461,81008,99937,71160
,1462,81008,99937,71160
,1463,81008,99937,71160
,1464,81008,99937,71160
,1465,81008,99937,71160
,1466,81008,99937,71160
,1467,81008,99937,71160
,1468,81008,99937,71160
,1469,81008,99937,71160
,1470,81008,99937,71160
,1471,81008,99937,71160
,1472,81008,99937,71160
,1473,81008,99937,71160
,1474,81008,99937,71160
,1475,81008,99937,71160
,1476,81008,99937,71160
,1477,81008,99937,71160
,1478,81008,99937,71160
,1479,81008,99937,71160
,1480,81008,99937,71160
,1481,81008,99937,71160
,1482,81008,99937,71160
,1483,81008,99937,71160
,1484,81008,99937,71160
,1485,81008,99937,71160
,1486,81008,99937,71160
,1487,81008,99937,71160
,1488,81008,99937,71160
,1489,81008,99937,71160
,1490,81008,99937,71160
,1491,81008,99937,71160
,1492,81008,99937,71160
,1493,81008,99937,71160
,1494,81008,99937,71160
,1495,81008,99937,71160
,1496,81008,99937,71160
,1497,81008,99937,71160
,1498,81008,99937,71160
,1499,81008,99937,71160
,1500,81008,99937,71160
,1501,81008,99937,71160
,1502,81008,99937,71160
,1503,81008,99937,71160
,1504,81008,99937,71160
,1505,81008,99937,71160
,1506,81008,99937,71160
,1507,81008,99937,71160
,1508,81008,99937,71160
,1509,81008,99937,71160
,1510,81008,99937,71160
,1511,81008,99937,71160
,1512,81008,99937,71160
,1513,81008,99937,71160
,1514,81008,99937,71160
,1515,81008,99937,71160
,1516,81008,99937,71160
,1517,81008,99937,71160
,1518,81008,99937,71160
,1519,81008,99937,71160
,1520,81008,99937,71160
,1521,81008,99937,71160
,1522,81008,99937,71160
,1523,81008,99937,71160
,1524,81008,99937,71160
,1525,81008,99937,71160
,1526,81008,99937,71160
,1527,81008,99937,71160
,1528,81008,99937,71160
,1529,81008,99937,71160
,1530,81008,99937,71160
,1531,81008,99937,71160
,1532,81008,99937,71160
,1533,81008,99937,71160
,1534,81008,99937,71160
,1535,81008,99937,71160
,1536,81008,99937,71160
,1537,81008,99937,71160
,1538,81008,99937,71160
,1539,81008,99937,71160
,1540,81008,99937,71160
,1541,81008,99937,71160
,1542,81008,99937,71160
,1543,81008,99937,71160
,1544,81008,99937,71160
,1545,81008,99937,71160
,1546,81008,99937,71160
,1547,81008,99937,71160
,1548,81008,99937,71160
,1549,81008,99937,71160
,1550,81008,99937,71160
,1551,81008,99937,71160
,1552,81008,99937,71160
,1553,81008,99937,71160
,1554,81008,99937,71160
,1555,81008,99937,71160
,1556,81008,99937,71160
,1557,81008,99937,71160
,1558,81008,99937,71160
,1559,81008,99937,71160
,1560,81008,99937,71160
,1561,81008,99937,71160
,1562,81008,99937,71160
,1563,81008,99937,71160
,1564,81008,99937,71160
,1565,81008,99937,71160
,1566,81008,99937,71160
,1567,81008,99937,71160
,1568,81008,99937,71160
,1569,81008,99937,71160
,1570,81008,99937,71160
,1571,81008,99937,71160
,1572,81008,99937,71160
,1573,81008,99937,71160
,1574,81008,99937,71160
,1575,81008,99937,71160
,1576,81008,99937,71160
,1577,81008,99937,71160
,1578,81008,99937,71160
,1579,81008,99937,71160
,1580,81008,99937,71160
,1581,81008,99937,71160
,1582,81008,99937,71160
,1583,81008,99937,71160
,1584,81008,99937,71160
,1585,81008,99937,71160
,1586,81008,99937,71160
,1587,81008,99937,71160
,1588,81008,99937,71160
,1589,81008,99937,71160
,1590,81008,99937,71160
,1591,81008,99937,71160
,1592,81008,99937,71160
,1593,81008,99937,71160
,1594,81008,99937,71160
,1595,81008,99937,71160
,1596,81008,99937,71160
,1597,81008,99937,71160
,1598,81008,99937,71160
,1599,81008,99937,71160
,1600,81008,99937,71160
,1601,81008,99937,71160
,1602,81008,99937,71160
,1603,81008,99937,71160
,1604,81008,99937,71160
,1605,81008,99937,71160
,1606,81008,99937,71160
,1607,81008,99937,71160
,1608,81008,99937,71160
,1609,81008,99937,71160
,1610,81008,99937,71160
,1611,81008,99937,71160
,1612,81008,99937,71160
,1613,81008,99937,71160
,1614,81008,99937,71160
,1615,81008,99937,71160
,1616,81008,99937,71160
,1617,81008,99937,71160
,1618,81008,99937,71160
,1619,81008,99937,71160
,1620,81008,99937,71160
,1621,81008,99937,71160
,1622,81008,99937,71160
,1623,81008,99937,71160
,1624,81008,99937,71160
,1625,81008,99937,71160
,1626,81008,99937,71160
,1627,81008,99937,71160
,1628,81008,99937,71160
,1629,81008,99937,71160
,1630,81008,99937,71160
,1631,81008,99937,71160
,1632,81008,99937,71160
,1633,81008,99937,71160
,1634,81008,99937,71160
,1635,81008,99937,71160
,1636,81008,99937,71160
,1637,81008,99937,71160
,1638,81008,99937,71160
,1639,81008,99937,71160
,1640,81008,99937,71160
,1641,81008,99937,71160
,1642,81008,99937,71160
,1643,81008,99937,71160
,1644,81008,99937,71160
,1645,81008,99937,71160
,1646,81008,99937,71160
,1647,81008,99937,71160
,1648,81008,99937,71160
,1649,81008,99937,71160
,1650,81008,99937,71160
,1651,81008,99937,71160
,1652,81008,99937,71160
,1653,81008,99937,71160
,1654,81008,99937,71160
,1655,81008,99937,71160
,1656,81008,99937,71160
,1657,81008,99937,71160
,1658,81008,99937,71160
,1659,81008,99937,71160
,1660,81008,99937,71160
,1661,81008,99937,71160
,1662,81008,99937,71160
,1663,81008,99937,71160
,1664,81008,99937,71160
,1665,81008,99937,71160
,1666,81008,99937,71160
,1667,81008,99937,71160
,1668,81008,99937,71160
,1669,81008,99937,71160
,1670,81008,99937,71160
,1671,81008,99937,71160
,1672,81008,99937,71160
,1673,81008,99937,71160
,1674,81008,99937,71160
,1675,81008,99937,71160
,1676,81008,99937,71160
,1677,81008,99937,71160
,1678,81008,99937,71160
,1679,81008,99937,71160
,1680,81008,99937,71160
,1681,81008,99937,71160
,1682,81008,99937,71160
,1683,81008,99937,71160
,1684,81008,99937,71160
,1685,81008,99937,71160
,1686,81008,99937,71160
,1687,81008,99937,71160
,1688,81008,99937,71160
,1689,81008,99937,71160
,1690,81008,99937,71160
,1691,81008,99937,71160
,1692,81008,99937,71160
,1693,81008,99937,71160
,1694,81008,99937,71160
,1695,81008,99937,71160
,1696,81008,99937,71160
,1697,81008,99937,71160
,1698,81008,99937,71160
,1699,81008,99937,71160
,1700,81008,99937,71160
,1701,81008,99937,71160
,1702,81008,99937,71160
,1703,81008,99937,71160
,1704,81008,99937,71160
,1705,81008,99937,71160
,1706,81008,99937,71160
,1707,81008,99937,71160
,1708,81008,99937,71160
,1709,81008,99937,71160
,1710,81008,99937,71160
,1711,81008,99937,71160
,1712,81008,99937,71160
,1713,81008,99937,71160
,1714,81008,99937,71160
,1715,81008,99937,71160
,1716,81008,99937,71160
,1717,81008,99937,71160
,1718,81008,99937,71160
,1719,81008,99937,71160
,1720,81008,99937,71160
,1721,81008,99937,71160
,1722,81008,99937,71160
,1723,81008,99937,71160
,1724,81008,99937,71160
,1725,81008,99937,71160
,1726,81008,99937,71160
,1727,81008,99937,71160
,1728,81008,99937,71160
,1729,81008,99937,71160
,1730,81008,99937,71160
,1731,81008,99937,71160
,1732,81008,99937,71160
,1733,81008,99937,71160
,1734,81008,99937,71160
,1735,81008,99937,71160
,1736,81008,99937,71160
,1737,81008,99937,71160
,1738,81008,99937,71160
,1739,81008,99937,71160
,1740,81008,99937,71160
,1741,81008,99937,71160
,1742,81008,99937,71160
,1743,81008,99937,71160
,1744,81008,99937,71160
,1745,81008,99937,71160
,1746,81008,99937,71160
,1747,81008,99937,71160
,1748,81008,99937,71160
,1749,81008,99937,71160
,1750,81008,99937,71160
,1751,81008,99937,71160
,1752,81008,99937,71160
,1753,81008,99937,71160
,1754,81008,99937,71160
,1755,81008,99937,71160
,1756,81008,99937,71160
,1757,81008,99937,71160
,1758,81008,99937,71160
,1759,81008,99937,71160
,1760,81008,99937,71160
,1761,81008,99937,71160
,1762,81008,99937,71160
,1763,81008,99937,71160
,1764,81008,99937,71160
,1765,81008,99937,71160
,1766,81008,99937,71160
,1767,81008,99937,71160
,1768,81008,99937,71160
,1769,81008,99937,71160
,1770,81008,99937,71160
,1771,81008,99937,71160
,1772,81008,99937,71160
,1773,81008,99937,71160
,1774,81008,99937,71160
,1775,81008,99937,71160
,1776,81008,99937,71160
,1777,81008,99937,71160
,1778,81008,99937,71160
,1779,81008,99937,71160
,1780,81008,99937,71160
,1781,81008,99937,71160
,1782,81008,99937,71160
,1783,81008,99937,71160
,1784,81008,99937,71160
,1785,81008,99937,71160
,1786,81008,99937,71160
,1787,81008,99937,71160
,1788,81008,99937,71160
,1789,81008,99937,71160
,1790,81008,99937,71160
,1791,81008,99937,71160
,1792,81008,99937,71160
,1793,81008,99937,71160
,1794,81008,99937,71160
,1795,81008,99937,71160
,1796,81008,99937,71160
,1797,81008,99937,71160
,1798,81008,99937,71160
,1799,81008,99937,71160
,1800,81008,99937,71160
,1801,81008,99937,71160
,1802,81008,99937,71160
,1803,81008,99937,71160
,1804,81008,99937,71160
,1805,81008,99937,71160
,1806,81008,99937,71160
,1807,81008,99937,71160
,1808,81008,99937,71160
,1809,81008,99937,71160
,1810,81008,99937,71160
,1811,81008,99937,71160
,1812,81008,99937,71160
,1813,81008,99937,71160
,1814,81008,99937,71160
,1815,81008,99937,71160
,1816,81008,99937,71160
,1817,81008,99937,71160
,1818,81008,99937,71160
,1819,81008,99937,71160
,1820,81008,99937,71160
,1821,81008,99937,71160
,1822,81008,99937,71160
,1823,81008,99937,71160
,1824,81008,99937,71160
,1825,81008,99937,71160
,1826,81008,99937,71160
,1827,81008,99937,71160
,1828,81008,99937,71160
,1829,81008,99937,71160
,1830,81008,99937,71160
,1831,81008,99937,71160
,1832,81008,99937,71160
,1833,81008,99937,71160
,1834,81008,99937,71160
,1835,81008,99937,71160
,1836,81008,99937,71160
,1837,81008,99937,71160
,1838,81008,99937,71160
,1839,81008,99937,71160
,1840,81008,99937,71160
,1841,81008,99937,71160
,1842,81008,99937,71160
,1843,81008,99937,71160
,1844,81008,99937,71160
,1845,81008,99937,71160
,1846,81008,99937,71160
,1847,81008,99937,71160
,1848,81008,99937,71160
,1849,81008,99937,71160
,1850,81008,99937,71160
,1851,81008,99937,71160
,1852,81008,99937,71160
,1853,81008,99937,71160
,1854,81008,99937,71160
,1855,81008,99937,71160
,1856,81008,99937,71160
,1857,81008,99937,71160
,1858,81008,99937,71160
,1859,81008,99937,71160
,1860,81008,99937,71160
,1861,81008,99937,71160
,1862,81008,99937,71160
,1863,81008,99937,71160
,1864,81008,99937,71160
,1865,81008,99937,71160
,1866,81008,99937,71160
,1867,81008,99937,71160
,1868,81008,99937,71160
,1869,81008,99937,71160
,1870,81008,99937,71160
,1871,81008,99937,71160
,1872,81008,99937,71160
,1873,81008,99937,71160
,1874,81008,99937,71160
,1875,81008,99937,71160
,1876,81008,99937,71160
,1877,81008,99937,71160
,1878,81008,99937,71160
,1879,81008,99937,71160
,1880,81008,99937,71160
,1881,81008,99937,71160
,1882,81008,99937,71160
,1883,81008,99937,71160
,1884,81008,99937,71160
,1885,81008,99937,71160
,1886,81008,99937,71160
,1887,81008,99937,71160
,1888,81008,99937,71160
,1889,81008,99937,71160
,1890,81008,99937,71160
,1891,81008,99937,71160
,1892,81008,99937,71160
,1893,81008,99937,71160
,1894,81008,99937,71160
,1895,81008,99937,71160
,1896,81008,99937,71160
,1897,81008,99937,71160
,1898,81008,99937,71160
,1899,81008,99937,71160
,1900,81008,99937,71160
,1901,81008,99937,71160
,1902,81008,99937,71160
,1903,81008,99937,71160
,1904,81008,99937,71160
,1905,81008,99937,71160
,1906,81008,99937,71160
,1907,81008,99937,71160
,1908,81008,99937,71160
,1909,81008,99937,71160
,1910,81008,99937,71160
,1911,81008,99937,71160
,1912,81008,99937,71160
,1913,81008,99937,71160
,1914,81008,99937,71160
,1915,81008,99937,71160
,1916,81008,99937,71160
,1917,81008,99937,71160
,1918,81008,99937,71160
