,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t7196,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13183.0
t7197,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12691.0
t7198,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12008.0
t7199,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11146.0
t7200,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10216.0
t7201,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9476.0
t7202,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8988.0
t7203,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8693.0
t7204,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8553.0
t7205,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8550.0
t7206,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8769.0
t7207,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9286.0
t7208,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10003.0
t7209,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10945.0
t7210,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11782.0
t7211,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12266.0
t7212,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12557.0
t7213,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12734.0
t7214,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12708.0
t7215,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12664.0
t7216,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12686.0
t7217,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13030.0
t7218,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13778.0
t7219,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14403.0
t7220,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14081.0
t7221,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13416.0
t7222,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12503.0
t7223,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11455.0
t7224,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10441.0
t7225,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9598.0
t7226,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9114.0
t7227,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8861.0
t7228,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8801.0
t7229,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9013.0
t7230,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9818.0
t7231,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11194.0
t7232,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12307.0
t7233,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13104.0
t7234,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13779.0
t7235,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14160.0
t7236,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14258.0
t7237,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14078.0
t7238,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13784.0
t7239,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13181.0
t7240,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12554.0
t7241,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12238.0
t7242,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12269.0
t7243,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11921.0
t7244,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11075.0
t7245,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10344.0
t7246,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9649.0
t7247,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8877.0
t7248,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8169.000000000001
t7249,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7673.0
t7250,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7404.0
t7251,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7258.0
t7252,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7249.0
t7253,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7459.0
t7254,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8093.999999999999
t7255,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9283.0
t7256,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10300.0
t7257,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10938.0
t7258,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11441.0
t7259,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11849.0
t7260,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12056.0
t7261,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12168.0
t7262,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12204.0
t7263,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12108.0
t7264,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12117.0
t7265,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12380.0
t7266,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13062.0
t7267,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13488.0
t7268,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13131.0
t7269,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12562.0
t7270,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11595.0
t7271,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10531.0
t7272,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9565.0
t7273,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8921.0
t7274,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8555.0
t7275,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8355.0
t7276,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8316.0
t7277,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8534.0
t7278,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9374.0
t7279,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11041.0
t7280,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12131.0
t7281,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12400.0
t7282,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12655.0
t7283,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12868.0
t7284,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12947.0
t7285,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12905.0
t7286,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12880.0
t7287,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12773.0
t7288,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12724.0
t7289,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12876.0
t7290,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13237.0
t7291,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13491.0
t7292,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13213.0
t7293,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12888.0
t7294,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12147.0
t7295,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11026.0
t7296,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9979.0
t7297,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9294.0
t7298,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8930.0
t7299,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8731.0
t7300,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8688.0
t7301,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8940.0
t7302,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9842.0
t7303,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11601.0
t7304,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12680.0
t7305,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12865.0
t7306,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13025.0
t7307,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13141.0
t7308,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13135.0
t7309,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13056.0
t7310,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13013.0
t7311,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12891.0
t7312,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12850.0
t7313,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13079.0
t7314,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13818.0
t7315,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14454.0
t7316,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14214.0
t7317,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13643.0
t7318,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12713.0
t7319,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11475.0
t7320,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10370.0
t7321,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9599.0
t7322,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9174.0
t7323,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8941.0
t7324,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8894.0
t7325,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9132.0
t7326,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10042.0
t7327,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11819.0
t7328,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12973.0
t7329,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13193.0
t7330,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13342.0
t7331,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13449.0
t7332,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13344.0
t7333,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13230.0
t7334,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13212.0
t7335,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13081.0
t7336,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13006.0
t7337,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13219.0
t7338,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13827.0
t7339,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14309.0
t7340,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13967.0
t7341,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13445.0
t7342,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12703.0
t7343,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11695.0
t7344,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10651.0
t7345,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9858.0
t7346,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9370.0
t7347,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9134.0
t7348,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9024.0
t7349,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9097.0
t7350,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9451.0
t7351,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10192.0
t7352,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10992.0
t7353,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11773.0
t7354,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12321.0
t7355,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12502.0
t7356,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12438.0
t7357,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12277.0
t7358,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12059.0
t7359,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11890.0
t7360,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11824.0
t7361,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12110.0
t7362,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12895.0
t7363,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13604.0
t7364,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13317.0
t7365,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12908.0
t7366,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12308.0
t7367,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11502.0
t7368,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10655.0
t7369,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9880.0
t7370,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9252.0
t7371,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8978.0
t7372,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8963.0
t7373,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9120.0
t7374,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9509.0
t7375,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10059.0
t7376,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10863.0
t7377,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11662.0
t7378,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12053.0
t7379,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12100.0
t7380,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12059.0
t7381,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11984.0
t7382,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11895.0
t7383,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11862.0
t7384,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12074.0
t7385,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13202.0
t7386,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14215.0
t7387,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14247.0
t7388,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13811.0
t7389,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13347.0
t7390,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12164.0
t7391,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11027.0
t7392,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10070.0
t7393,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9643.0
t7394,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9357.0
t7395,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9250.0
t7396,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9313.0
t7397,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9708.0
t7398,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10869.0
t7399,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12786.0
t7400,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13815.0
t7401,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14064.0
t7402,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14182.0
t7403,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14213.0
t7404,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14162.0
t7405,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14041.0
t7406,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13942.0
t7407,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13706.0
t7408,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13817.0
t7409,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14831.0
t7410,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16058.0
t7411,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15980.0
t7412,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15541.0
t7413,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14872.0
t7414,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13830.0
t7415,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12569.0
t7416,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11428.0
t7417,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10734.0
t7418,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10394.0
t7419,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10277.0
t7420,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10324.0
t7421,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10692.0
t7422,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11833.0
t7423,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13457.0
t7424,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14263.0
t7425,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14408.0
t7426,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14388.0
t7427,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14342.0
t7428,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14254.0
t7429,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14088.0
t7430,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13973.0
t7431,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13852.0
t7432,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13894.0
t7433,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14750.0
t7434,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16088.999999999998
t7435,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16106.000000000002
t7436,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15789.0
t7437,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15154.0
t7438,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14163.0
t7439,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12922.0
t7440,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11854.0
t7441,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11298.0
t7442,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10841.0
t7443,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10539.0
t7444,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10460.0
t7445,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10867.0
t7446,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11869.0
t7447,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13687.0
t7448,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14544.0
t7449,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14878.0
t7450,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15071.0
t7451,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15215.0
t7452,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15333.0
t7453,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15331.0
t7454,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15393.0
t7455,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15447.0
t7456,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15762.0
t7457,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16508.0
t7458,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17259.0
t7459,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17206.0
t7460,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16537.0
t7461,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15923.0
t7462,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14658.0
t7463,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13225.0
t7464,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12051.0
t7465,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11220.0
t7466,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10828.0
t7467,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10627.0
t7468,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10629.0
t7469,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10944.0
t7470,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11968.0
t7471,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13617.0
t7472,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14616.0
t7473,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15053.0
t7474,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15186.0
t7475,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15319.0
t7476,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15345.0
t7477,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15213.0
t7478,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15168.0
t7479,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15037.0
t7480,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15135.0
t7481,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15940.0
t7482,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16628.0
t7483,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16406.0
t7484,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15972.0
