Conventional_jetfuel_co2_per_mmbtu,Conventional_jetfuel_price_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,689,59244.77,32395.61,33613.87
,,,690,59244.77,32395.61,33613.87
,,,691,59244.77,32395.61,33613.87
,,,692,59244.77,32395.61,33613.87
,,,693,59244.77,32395.61,33613.87
,,,694,59244.77,32395.61,33613.87
,,,695,59244.77,32395.61,33613.87
,,,696,59244.77,32395.61,33613.87
,,,697,59244.77,32395.61,33613.87
,,,698,59244.77,32395.61,33613.87
,,,699,59244.77,32395.61,33613.87
,,,700,59244.77,32395.61,33613.87
,,,701,59244.77,32395.61,33613.87
,,,702,59244.77,32395.61,33613.87
,,,703,59244.77,32395.61,33613.87
,,,704,59244.77,32395.61,33613.87
,,,705,59244.77,32395.61,33613.87
,,,706,59244.77,32395.61,33613.87
,,,707,59244.77,32395.61,33613.87
,,,708,59244.77,32395.61,33613.87
,,,709,59244.77,32395.61,33613.87
,,,710,59244.77,32395.61,33613.87
,,,711,59244.77,32395.61,33613.87
,,,712,59244.77,32395.61,33613.87
,,,713,59244.77,32395.61,33613.87
,,,714,59244.77,32395.61,33613.87
,,,715,59244.77,32395.61,33613.87
,,,716,59244.77,32395.61,33613.87
,,,717,59244.77,32395.61,33613.87
,,,718,59244.77,32395.61,33613.87
,,,719,59244.77,32395.61,33613.87
,,,720,59244.77,32395.61,33613.87
,,,721,59244.77,32395.61,33613.87
,,,722,59244.77,32395.61,33613.87
,,,723,59244.77,32395.61,33613.87
,,,724,59244.77,32395.61,33613.87
,,,725,59244.77,32395.61,33613.87
,,,726,59244.77,32395.61,33613.87
,,,727,59244.77,32395.61,33613.87
,,,728,59244.77,32395.61,33613.87
,,,729,59244.77,32395.61,33613.87
,,,730,59244.77,32395.61,33613.87
,,,731,59244.77,32395.61,33613.87
,,,732,59244.77,32395.61,33613.87
,,,733,59244.77,32395.61,33613.87
,,,734,59244.77,32395.61,33613.87
,,,735,59244.77,32395.61,33613.87
,,,736,59244.77,32395.61,33613.87
,,,737,59244.77,32395.61,33613.87
,,,738,59244.77,32395.61,33613.87
,,,739,59244.77,32395.61,33613.87
,,,740,59244.77,32395.61,33613.87
,,,741,59244.77,32395.61,33613.87
,,,742,59244.77,32395.61,33613.87
,,,743,59244.77,32395.61,33613.87
,,,744,59244.77,32395.61,33613.87
,,,745,59244.77,32395.61,33613.87
,,,746,59244.77,32395.61,33613.87
,,,747,59244.77,32395.61,33613.87
,,,748,59244.77,32395.61,33613.87
,,,749,59244.77,32395.61,33613.87
,,,750,59244.77,32395.61,33613.87
,,,751,59244.77,32395.61,33613.87
,,,752,59244.77,32395.61,33613.87
,,,753,59244.77,32395.61,33613.87
,,,754,59244.77,32395.61,33613.87
,,,755,59244.77,32395.61,33613.87
,,,756,59244.77,32395.61,33613.87
,,,757,59244.77,32395.61,33613.87
,,,758,59244.77,32395.61,33613.87
,,,759,59244.77,32395.61,33613.87
,,,760,59244.77,32395.61,33613.87
,,,761,59244.77,32395.61,33613.87
,,,762,59244.77,32395.61,33613.87
,,,763,59244.77,32395.61,33613.87
,,,764,59244.77,32395.61,33613.87
,,,765,59244.77,32395.61,33613.87
,,,766,59244.77,32395.61,33613.87
,,,767,59244.77,32395.61,33613.87
,,,768,59244.77,32395.61,33613.87
,,,769,59244.77,32395.61,33613.87
,,,770,59244.77,32395.61,33613.87
,,,771,59244.77,32395.61,33613.87
,,,772,59244.77,32395.61,33613.87
,,,773,59244.77,32395.61,33613.87
,,,774,59244.77,32395.61,33613.87
,,,775,59244.77,32395.61,33613.87
,,,776,59244.77,32395.61,33613.87
,,,777,59244.77,32395.61,33613.87
,,,778,59244.77,32395.61,33613.87
,,,779,59244.77,32395.61,33613.87
,,,780,59244.77,32395.61,33613.87
,,,781,59244.77,32395.61,33613.87
,,,782,59244.77,32395.61,33613.87
,,,783,59244.77,32395.61,33613.87
,,,784,59244.77,32395.61,33613.87
,,,785,59244.77,32395.61,33613.87
,,,786,59244.77,32395.61,33613.87
,,,787,59244.77,32395.61,33613.87
,,,788,59244.77,32395.61,33613.87
,,,789,59244.77,32395.61,33613.87
,,,790,59244.77,32395.61,33613.87
,,,791,59244.77,32395.61,33613.87
,,,792,59244.77,32395.61,33613.87
,,,793,59244.77,32395.61,33613.87
,,,794,59244.77,32395.61,33613.87
,,,795,59244.77,32395.61,33613.87
,,,796,59244.77,32395.61,33613.87
,,,797,59244.77,32395.61,33613.87
,,,798,59244.77,32395.61,33613.87
,,,799,59244.77,32395.61,33613.87
,,,800,59244.77,32395.61,33613.87
,,,801,59244.77,32395.61,33613.87
,,,802,59244.77,32395.61,33613.87
,,,803,59244.77,32395.61,33613.87
,,,804,59244.77,32395.61,33613.87
,,,805,59244.77,32395.61,33613.87
,,,806,59244.77,32395.61,33613.87
,,,807,59244.77,32395.61,33613.87
,,,808,59244.77,32395.61,33613.87
,,,809,59244.77,32395.61,33613.87
,,,810,59244.77,32395.61,33613.87
,,,811,59244.77,32395.61,33613.87
,,,812,59244.77,32395.61,33613.87
,,,813,59244.77,32395.61,33613.87
,,,814,59244.77,32395.61,33613.87
,,,815,59244.77,32395.61,33613.87
,,,816,59244.77,32395.61,33613.87
,,,817,59244.77,32395.61,33613.87
,,,818,59244.77,32395.61,33613.87
,,,819,59244.77,32395.61,33613.87
,,,820,59244.77,32395.61,33613.87
,,,821,59244.77,32395.61,33613.87
,,,822,59244.77,32395.61,33613.87
,,,823,59244.77,32395.61,33613.87
,,,824,59244.77,32395.61,33613.87
,,,825,59244.77,32395.61,33613.87
,,,826,59244.77,32395.61,33613.87
,,,827,59244.77,32395.61,33613.87
,,,828,59244.77,32395.61,33613.87
,,,829,59244.77,32395.61,33613.87
,,,830,59244.77,32395.61,33613.87
,,,831,59244.77,32395.61,33613.87
,,,832,59244.77,32395.61,33613.87
,,,833,59244.77,32395.61,33613.87
,,,834,59244.77,32395.61,33613.87
,,,835,59244.77,32395.61,33613.87
,,,836,59244.77,32395.61,33613.87
,,,837,59244.77,32395.61,33613.87
,,,838,59244.77,32395.61,33613.87
,,,839,59244.77,32395.61,33613.87
,,,840,59244.77,32395.61,33613.87
,,,841,59244.77,32395.61,33613.87
,,,842,59244.77,32395.61,33613.87
,,,843,59244.77,32395.61,33613.87
,,,844,59244.77,32395.61,33613.87
,,,845,59244.77,32395.61,33613.87
,,,846,59244.77,32395.61,33613.87
,,,847,59244.77,32395.61,33613.87
,,,848,59244.77,32395.61,33613.87
,,,849,59244.77,32395.61,33613.87
,,,850,59244.77,32395.61,33613.87
,,,851,59244.77,32395.61,33613.87
,,,852,59244.77,32395.61,33613.87
,,,853,59244.77,32395.61,33613.87
,,,854,59244.77,32395.61,33613.87
,,,855,59244.77,32395.61,33613.87
,,,856,59244.77,32395.61,33613.87
,,,857,59244.77,32395.61,33613.87
,,,858,59244.77,32395.61,33613.87
,,,859,59244.77,32395.61,33613.87
,,,860,59244.77,32395.61,33613.87
,,,861,59244.77,32395.61,33613.87
,,,862,59244.77,32395.61,33613.87
,,,863,59244.77,32395.61,33613.87
,,,864,59244.77,32395.61,33613.87
,,,865,59244.77,32395.61,33613.87
,,,866,59244.77,32395.61,33613.87
,,,867,59244.77,32395.61,33613.87
,,,868,59244.77,32395.61,33613.87
,,,869,59244.77,32395.61,33613.87
,,,870,59244.77,32395.61,33613.87
,,,871,59244.77,32395.61,33613.87
,,,872,59244.77,32395.61,33613.87
,,,873,59244.77,32395.61,33613.87
,,,874,59244.77,32395.61,33613.87
,,,875,59244.77,32395.61,33613.87
,,,876,59244.77,32395.61,33613.87
,,,877,59244.77,32395.61,33613.87
,,,878,59244.77,32395.61,33613.87
,,,879,59244.77,32395.61,33613.87
,,,880,59244.77,32395.61,33613.87
,,,881,59244.77,32395.61,33613.87
,,,882,59244.77,32395.61,33613.87
,,,883,59244.77,32395.61,33613.87
,,,884,59244.77,32395.61,33613.87
,,,885,59244.77,32395.61,33613.87
,,,886,59244.77,32395.61,33613.87
,,,887,59244.77,32395.61,33613.87
,,,888,59244.77,32395.61,33613.87
,,,889,59244.77,32395.61,33613.87
,,,890,59244.77,32395.61,33613.87
,,,891,59244.77,32395.61,33613.87
,,,892,59244.77,32395.61,33613.87
,,,893,59244.77,32395.61,33613.87
,,,894,59244.77,32395.61,33613.87
,,,895,59244.77,32395.61,33613.87
,,,896,59244.77,32395.61,33613.87
,,,897,59244.77,32395.61,33613.87
,,,898,59244.77,32395.61,33613.87
,,,899,59244.77,32395.61,33613.87
,,,900,59244.77,32395.61,33613.87
,,,901,59244.77,32395.61,33613.87
,,,902,59244.77,32395.61,33613.87
,,,903,59244.77,32395.61,33613.87
,,,904,59244.77,32395.61,33613.87
,,,905,59244.77,32395.61,33613.87
,,,906,59244.77,32395.61,33613.87
,,,907,59244.77,32395.61,33613.87
,,,908,59244.77,32395.61,33613.87
,,,909,59244.77,32395.61,33613.87
,,,910,59244.77,32395.61,33613.87
,,,911,59244.77,32395.61,33613.87
,,,912,59244.77,32395.61,33613.87
,,,913,59244.77,32395.61,33613.87
,,,914,59244.77,32395.61,33613.87
,,,915,59244.77,32395.61,33613.87
,,,916,59244.77,32395.61,33613.87
,,,917,59244.77,32395.61,33613.87
,,,918,59244.77,32395.61,33613.87
,,,919,59244.77,32395.61,33613.87
,,,920,59244.77,32395.61,33613.87
,,,921,59244.77,32395.61,33613.87
,,,922,59244.77,32395.61,33613.87
,,,923,59244.77,32395.61,33613.87
,,,924,59244.77,32395.61,33613.87
,,,925,59244.77,32395.61,33613.87
,,,926,59244.77,32395.61,33613.87
,,,927,59244.77,32395.61,33613.87
,,,928,59244.77,32395.61,33613.87
,,,929,59244.77,32395.61,33613.87
,,,930,59244.77,32395.61,33613.87
,,,931,59244.77,32395.61,33613.87
,,,932,59244.77,32395.61,33613.87
,,,933,59244.77,32395.61,33613.87
,,,934,59244.77,32395.61,33613.87
,,,935,59244.77,32395.61,33613.87
,,,936,59244.77,32395.61,33613.87
,,,937,59244.77,32395.61,33613.87
,,,938,59244.77,32395.61,33613.87
,,,939,59244.77,32395.61,33613.87
,,,940,59244.77,32395.61,33613.87
,,,941,59244.77,32395.61,33613.87
,,,942,59244.77,32395.61,33613.87
,,,943,59244.77,32395.61,33613.87
,,,944,59244.77,32395.61,33613.87
,,,945,59244.77,32395.61,33613.87
,,,946,59244.77,32395.61,33613.87
,,,947,59244.77,32395.61,33613.87
,,,948,59244.77,32395.61,33613.87
,,,949,59244.77,32395.61,33613.87
,,,950,59244.77,32395.61,33613.87
,,,951,59244.77,32395.61,33613.87
,,,952,59244.77,32395.61,33613.87
,,,953,59244.77,32395.61,33613.87
,,,954,59244.77,32395.61,33613.87
,,,955,59244.77,32395.61,33613.87
,,,956,59244.77,32395.61,33613.87
,,,957,59244.77,32395.61,33613.87
,,,958,59244.77,32395.61,33613.87
,,,959,59244.77,32395.61,33613.87
,,,960,59244.77,32395.61,33613.87
,,,961,59244.77,32395.61,33613.87
,,,962,59244.77,32395.61,33613.87
,,,963,59244.77,32395.61,33613.87
,,,964,59244.77,32395.61,33613.87
,,,965,59244.77,32395.61,33613.87
,,,966,59244.77,32395.61,33613.87
,,,967,59244.77,32395.61,33613.87
,,,968,59244.77,32395.61,33613.87
,,,969,59244.77,32395.61,33613.87
,,,970,59244.77,32395.61,33613.87
,,,971,59244.77,32395.61,33613.87
,,,972,59244.77,32395.61,33613.87
,,,973,59244.77,32395.61,33613.87
,,,974,59244.77,32395.61,33613.87
,,,975,59244.77,32395.61,33613.87
,,,976,59244.77,32395.61,33613.87
,,,977,59244.77,32395.61,33613.87
,,,978,59244.77,32395.61,33613.87
,,,979,59244.77,32395.61,33613.87
,,,980,59244.77,32395.61,33613.87
,,,981,59244.77,32395.61,33613.87
,,,982,59244.77,32395.61,33613.87
,,,983,59244.77,32395.61,33613.87
,,,984,59244.77,32395.61,33613.87
,,,985,59244.77,32395.61,33613.87
,,,986,59244.77,32395.61,33613.87
,,,987,59244.77,32395.61,33613.87
,,,988,59244.77,32395.61,33613.87
,,,989,59244.77,32395.61,33613.87
,,,990,59244.77,32395.61,33613.87
,,,991,59244.77,32395.61,33613.87
,,,992,59244.77,32395.61,33613.87
,,,993,59244.77,32395.61,33613.87
,,,994,59244.77,32395.61,33613.87
,,,995,59244.77,32395.61,33613.87
,,,996,59244.77,32395.61,33613.87
,,,997,59244.77,32395.61,33613.87
,,,998,59244.77,32395.61,33613.87
,,,999,59244.77,32395.61,33613.87
,,,1000,59244.77,32395.61,33613.87
,,,1001,59244.77,32395.61,33613.87
,,,1002,59244.77,32395.61,33613.87
,,,1003,59244.77,32395.61,33613.87
,,,1004,59244.77,32395.61,33613.87
,,,1005,59244.77,32395.61,33613.87
,,,1006,59244.77,32395.61,33613.87
,,,1007,59244.77,32395.61,33613.87
,,,1008,59244.77,32395.61,33613.87
,,,1009,59244.77,32395.61,33613.87
,,,1010,59244.77,32395.61,33613.87
,,,1011,59244.77,32395.61,33613.87
,,,1012,59244.77,32395.61,33613.87
,,,1013,59244.77,32395.61,33613.87
,,,1014,59244.77,32395.61,33613.87
,,,1015,59244.77,32395.61,33613.87
,,,1016,59244.77,32395.61,33613.87
,,,1017,59244.77,32395.61,33613.87
,,,1018,59244.77,32395.61,33613.87
,,,1019,59244.77,32395.61,33613.87
,,,1020,59244.77,32395.61,33613.87
,,,1021,59244.77,32395.61,33613.87
,,,1022,59244.77,32395.61,33613.87
,,,1023,59244.77,32395.61,33613.87
,,,1024,59244.77,32395.61,33613.87
,,,1025,59244.77,32395.61,33613.87
,,,1026,59244.77,32395.61,33613.87
,,,1027,59244.77,32395.61,33613.87
,,,1028,59244.77,32395.61,33613.87
,,,1029,59244.77,32395.61,33613.87
,,,1030,59244.77,32395.61,33613.87
,,,1031,59244.77,32395.61,33613.87
,,,1032,59244.77,32395.61,33613.87
,,,1033,59244.77,32395.61,33613.87
,,,1034,59244.77,32395.61,33613.87
,,,1035,59244.77,32395.61,33613.87
,,,1036,59244.77,32395.61,33613.87
,,,1037,59244.77,32395.61,33613.87
,,,1038,59244.77,32395.61,33613.87
,,,1039,59244.77,32395.61,33613.87
,,,1040,59244.77,32395.61,33613.87
,,,1041,59244.77,32395.61,33613.87
,,,1042,59244.77,32395.61,33613.87
,,,1043,59244.77,32395.61,33613.87
,,,1044,59244.77,32395.61,33613.87
,,,1045,59244.77,32395.61,33613.87
,,,1046,59244.77,32395.61,33613.87
,,,1047,59244.77,32395.61,33613.87
,,,1048,59244.77,32395.61,33613.87
,,,1049,59244.77,32395.61,33613.87
,,,1050,59244.77,32395.61,33613.87
,,,1051,59244.77,32395.61,33613.87
,,,1052,59244.77,32395.61,33613.87
,,,1053,59244.77,32395.61,33613.87
,,,1054,59244.77,32395.61,33613.87
,,,1055,59244.77,32395.61,33613.87
,,,1056,59244.77,32395.61,33613.87
,,,1057,59244.77,32395.61,33613.87
,,,1058,59244.77,32395.61,33613.87
,,,1059,59244.77,32395.61,33613.87
,,,1060,59244.77,32395.61,33613.87
,,,1061,59244.77,32395.61,33613.87
,,,1062,59244.77,32395.61,33613.87
,,,1063,59244.77,32395.61,33613.87
,,,1064,59244.77,32395.61,33613.87
,,,1065,59244.77,32395.61,33613.87
,,,1066,59244.77,32395.61,33613.87
,,,1067,59244.77,32395.61,33613.87
,,,1068,59244.77,32395.61,33613.87
,,,1069,59244.77,32395.61,33613.87
,,,1070,59244.77,32395.61,33613.87
,,,1071,59244.77,32395.61,33613.87
,,,1072,59244.77,32395.61,33613.87
,,,1073,59244.77,32395.61,33613.87
,,,1074,59244.77,32395.61,33613.87
,,,1075,59244.77,32395.61,33613.87
,,,1076,59244.77,32395.61,33613.87
,,,1077,59244.77,32395.61,33613.87
,,,1078,59244.77,32395.61,33613.87
,,,1079,59244.77,32395.61,33613.87
,,,1080,59244.77,32395.61,33613.87
,,,1081,59244.77,32395.61,33613.87
,,,1082,59244.77,32395.61,33613.87
,,,1083,59244.77,32395.61,33613.87
,,,1084,59244.77,32395.61,33613.87
,,,1085,59244.77,32395.61,33613.87
,,,1086,59244.77,32395.61,33613.87
,,,1087,59244.77,32395.61,33613.87
,,,1088,59244.77,32395.61,33613.87
,,,1089,59244.77,32395.61,33613.87
,,,1090,59244.77,32395.61,33613.87
,,,1091,59244.77,32395.61,33613.87
,,,1092,59244.77,32395.61,33613.87
,,,1093,59244.77,32395.61,33613.87
,,,1094,59244.77,32395.61,33613.87
,,,1095,59244.77,32395.61,33613.87
,,,1096,59244.77,32395.61,33613.87
,,,1097,59244.77,32395.61,33613.87
,,,1098,59244.77,32395.61,33613.87
,,,1099,59244.77,32395.61,33613.87
,,,1100,59244.77,32395.61,33613.87
,,,1101,59244.77,32395.61,33613.87
,,,1102,59244.77,32395.61,33613.87
,,,1103,59244.77,32395.61,33613.87
,,,1104,59244.77,32395.61,33613.87
,,,1105,59244.77,32395.61,33613.87
,,,1106,59244.77,32395.61,33613.87
,,,1107,59244.77,32395.61,33613.87
,,,1108,59244.77,32395.61,33613.87
,,,1109,59244.77,32395.61,33613.87
,,,1110,59244.77,32395.61,33613.87
,,,1111,59244.77,32395.61,33613.87
,,,1112,59244.77,32395.61,33613.87
,,,1113,59244.77,32395.61,33613.87
,,,1114,59244.77,32395.61,33613.87
,,,1115,59244.77,32395.61,33613.87
,,,1116,59244.77,32395.61,33613.87
,,,1117,59244.77,32395.61,33613.87
,,,1118,59244.77,32395.61,33613.87
,,,1119,59244.77,32395.61,33613.87
,,,1120,59244.77,32395.61,33613.87
,,,1121,59244.77,32395.61,33613.87
,,,1122,59244.77,32395.61,33613.87
,,,1123,59244.77,32395.61,33613.87
,,,1124,59244.77,32395.61,33613.87
,,,1125,59244.77,32395.61,33613.87
,,,1126,59244.77,32395.61,33613.87
,,,1127,59244.77,32395.61,33613.87
,,,1128,59244.77,32395.61,33613.87
,,,1129,59244.77,32395.61,33613.87
,,,1130,59244.77,32395.61,33613.87
,,,1131,59244.77,32395.61,33613.87
,,,1132,59244.77,32395.61,33613.87
,,,1133,59244.77,32395.61,33613.87
,,,1134,59244.77,32395.61,33613.87
,,,1135,59244.77,32395.61,33613.87
,,,1136,59244.77,32395.61,33613.87
,,,1137,59244.77,32395.61,33613.87
,,,1138,59244.77,32395.61,33613.87
,,,1139,59244.77,32395.61,33613.87
,,,1140,59244.77,32395.61,33613.87
,,,1141,59244.77,32395.61,33613.87
,,,1142,59244.77,32395.61,33613.87
,,,1143,59244.77,32395.61,33613.87
,,,1144,59244.77,32395.61,33613.87
,,,1145,59244.77,32395.61,33613.87
,,,1146,59244.77,32395.61,33613.87
,,,1147,59244.77,32395.61,33613.87
,,,1148,59244.77,32395.61,33613.87
,,,1149,59244.77,32395.61,33613.87
,,,1150,59244.77,32395.61,33613.87
,,,1151,59244.77,32395.61,33613.87
,,,1152,59244.77,32395.61,33613.87
,,,1153,59244.77,32395.61,33613.87
,,,1154,59244.77,32395.61,33613.87
,,,1155,59244.77,32395.61,33613.87
,,,1156,59244.77,32395.61,33613.87
,,,1157,59244.77,32395.61,33613.87
,,,1158,59244.77,32395.61,33613.87
,,,1159,59244.77,32395.61,33613.87
,,,1160,59244.77,32395.61,33613.87
,,,1161,59244.77,32395.61,33613.87
,,,1162,59244.77,32395.61,33613.87
,,,1163,59244.77,32395.61,33613.87
,,,1164,59244.77,32395.61,33613.87
,,,1165,59244.77,32395.61,33613.87
,,,1166,59244.77,32395.61,33613.87
,,,1167,59244.77,32395.61,33613.87
,,,1168,59244.77,32395.61,33613.87
,,,1169,59244.77,32395.61,33613.87
,,,1170,59244.77,32395.61,33613.87
,,,1171,59244.77,32395.61,33613.87
,,,1172,59244.77,32395.61,33613.87
,,,1173,59244.77,32395.61,33613.87
,,,1174,59244.77,32395.61,33613.87
,,,1175,59244.77,32395.61,33613.87
,,,1176,59244.77,32395.61,33613.87
,,,1177,59244.77,32395.61,33613.87
,,,1178,59244.77,32395.61,33613.87
,,,1179,59244.77,32395.61,33613.87
,,,1180,59244.77,32395.61,33613.87
,,,1181,59244.77,32395.61,33613.87
,,,1182,59244.77,32395.61,33613.87
,,,1183,59244.77,32395.61,33613.87
,,,1184,59244.77,32395.61,33613.87
,,,1185,59244.77,32395.61,33613.87
,,,1186,59244.77,32395.61,33613.87
,,,1187,59244.77,32395.61,33613.87
,,,1188,59244.77,32395.61,33613.87
,,,1189,59244.77,32395.61,33613.87
,,,1190,59244.77,32395.61,33613.87
,,,1191,59244.77,32395.61,33613.87
,,,1192,59244.77,32395.61,33613.87
,,,1193,59244.77,32395.61,33613.87
,,,1194,59244.77,32395.61,33613.87
,,,1195,59244.77,32395.61,33613.87
,,,1196,59244.77,32395.61,33613.87
,,,1197,59244.77,32395.61,33613.87
,,,1198,59244.77,32395.61,33613.87
,,,1199,59244.77,32395.61,33613.87
,,,1200,59244.77,32395.61,33613.87
,,,1201,59244.77,32395.61,33613.87
,,,1202,59244.77,32395.61,33613.87
,,,1203,59244.77,32395.61,33613.87
,,,1204,59244.77,32395.61,33613.87
,,,1205,59244.77,32395.61,33613.87
,,,1206,59244.77,32395.61,33613.87
,,,1207,59244.77,32395.61,33613.87
,,,1208,59244.77,32395.61,33613.87
,,,1209,59244.77,32395.61,33613.87
,,,1210,59244.77,32395.61,33613.87
,,,1211,59244.77,32395.61,33613.87
,,,1212,59244.77,32395.61,33613.87
,,,1213,59244.77,32395.61,33613.87
,,,1214,59244.77,32395.61,33613.87
,,,1215,59244.77,32395.61,33613.87
,,,1216,59244.77,32395.61,33613.87
,,,1217,59244.77,32395.61,33613.87
,,,1218,59244.77,32395.61,33613.87
,,,1219,59244.77,32395.61,33613.87
,,,1220,59244.77,32395.61,33613.87
,,,1221,59244.77,32395.61,33613.87
,,,1222,59244.77,32395.61,33613.87
,,,1223,59244.77,32395.61,33613.87
,,,1224,59244.77,32395.61,33613.87
,,,1225,59244.77,32395.61,33613.87
,,,1226,59244.77,32395.61,33613.87
,,,1227,59244.77,32395.61,33613.87
,,,1228,59244.77,32395.61,33613.87
,,,1229,59244.77,32395.61,33613.87
,,,1230,59244.77,32395.61,33613.87
,,,1231,59244.77,32395.61,33613.87
,,,1232,59244.77,32395.61,33613.87
,,,1233,59244.77,32395.61,33613.87
,,,1234,59244.77,32395.61,33613.87
,,,1235,59244.77,32395.61,33613.87
,,,1236,59244.77,32395.61,33613.87
,,,1237,59244.77,32395.61,33613.87
,,,1238,59244.77,32395.61,33613.87
,,,1239,59244.77,32395.61,33613.87
,,,1240,59244.77,32395.61,33613.87
,,,1241,59244.77,32395.61,33613.87
,,,1242,59244.77,32395.61,33613.87
,,,1243,59244.77,32395.61,33613.87
,,,1244,59244.77,32395.61,33613.87
,,,1245,59244.77,32395.61,33613.87
,,,1246,59244.77,32395.61,33613.87
,,,1247,59244.77,32395.61,33613.87
,,,1248,59244.77,32395.61,33613.87
,,,1249,59244.77,32395.61,33613.87
,,,1250,59244.77,32395.61,33613.87
,,,1251,59244.77,32395.61,33613.87
,,,1252,59244.77,32395.61,33613.87
,,,1253,59244.77,32395.61,33613.87
,,,1254,59244.77,32395.61,33613.87
,,,1255,59244.77,32395.61,33613.87
,,,1256,59244.77,32395.61,33613.87
,,,1257,59244.77,32395.61,33613.87
,,,1258,59244.77,32395.61,33613.87
,,,1259,59244.77,32395.61,33613.87
,,,1260,59244.77,32395.61,33613.87
,,,1261,59244.77,32395.61,33613.87
,,,1262,59244.77,32395.61,33613.87
,,,1263,59244.77,32395.61,33613.87
,,,1264,59244.77,32395.61,33613.87
,,,1265,59244.77,32395.61,33613.87
,,,1266,59244.77,32395.61,33613.87
,,,1267,59244.77,32395.61,33613.87
,,,1268,59244.77,32395.61,33613.87
,,,1269,59244.77,32395.61,33613.87
,,,1270,59244.77,32395.61,33613.87
,,,1271,59244.77,32395.61,33613.87
,,,1272,59244.77,32395.61,33613.87
,,,1273,59244.77,32395.61,33613.87
,,,1274,59244.77,32395.61,33613.87
,,,1275,59244.77,32395.61,33613.87
,,,1276,59244.77,32395.61,33613.87
,,,1277,59244.77,32395.61,33613.87
,,,1278,59244.77,32395.61,33613.87
,,,1279,59244.77,32395.61,33613.87
,,,1280,59244.77,32395.61,33613.87
,,,1281,59244.77,32395.61,33613.87
,,,1282,59244.77,32395.61,33613.87
,,,1283,59244.77,32395.61,33613.87
,,,1284,59244.77,32395.61,33613.87
,,,1285,59244.77,32395.61,33613.87
,,,1286,59244.77,32395.61,33613.87
,,,1287,59244.77,32395.61,33613.87
,,,1288,59244.77,32395.61,33613.87
,,,1289,59244.77,32395.61,33613.87
,,,1290,59244.77,32395.61,33613.87
,,,1291,59244.77,32395.61,33613.87
,,,1292,59244.77,32395.61,33613.87
,,,1293,59244.77,32395.61,33613.87
,,,1294,59244.77,32395.61,33613.87
,,,1295,59244.77,32395.61,33613.87
,,,1296,59244.77,32395.61,33613.87
,,,1297,59244.77,32395.61,33613.87
,,,1298,59244.77,32395.61,33613.87
,,,1299,59244.77,32395.61,33613.87
,,,1300,59244.77,32395.61,33613.87
,,,1301,59244.77,32395.61,33613.87
,,,1302,59244.77,32395.61,33613.87
,,,1303,59244.77,32395.61,33613.87
,,,1304,59244.77,32395.61,33613.87
,,,1305,59244.77,32395.61,33613.87
,,,1306,59244.77,32395.61,33613.87
,,,1307,59244.77,32395.61,33613.87
,,,1308,59244.77,32395.61,33613.87
,,,1309,59244.77,32395.61,33613.87
,,,1310,59244.77,32395.61,33613.87
,,,1311,59244.77,32395.61,33613.87
,,,1312,59244.77,32395.61,33613.87
,,,1313,59244.77,32395.61,33613.87
